id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2781681197,30,61,1,3,15,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,55.8,2025-02-28T17:33:20.545Z,2025-02-28T17:48:24Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545369419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688979,227,1,1,3,16,8cfkisxf1fkxdqtt6tx1tup48,0,53.1,48.5,2025-02-28T17:33:21.167Z,2025-02-28T19:35:47Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5545379331,140,63.5,5545379337,213,0.91,5545379335,212,17.9,5545379329,56,Center,5545379333,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681199,31,1,1,3,17,f1h34qp5zbfl489q8vnkhiq9s,0,35.5,40.9,2025-02-28T17:33:22.675Z,2025-02-28T19:35:52Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545377621,233,30,5545377547,56,Back,5545377549,140,35.9,5545377551,141,36.4,5545377553,212,3.1,5545377625,286,,5545377555,213,4.85,5545377619,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681215,30,74,1,3,17,8cfkisxf1fkxdqtt6tx1tup48,1,44.4,52.5,2025-02-28T17:33:22.676Z,2025-02-28T19:35:55Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545337879,285,,5545377629,233,31,5545337877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681279,33,1,1,3,19,f1h34qp5zbfl489q8vnkhiq9s,0,44.7,32.7,2025-02-28T17:33:24.427Z,2025-02-28T19:36:36Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545338171,212,16.9,5545338167,140,58.6,5545338165,56,Right,5545338169,141,20.1,5545338173,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681251,31,1,1,3,19,8cfkisxf1fkxdqtt6tx1tup48,0,46.1,47.2,2025-02-28T17:33:24.672Z,2025-02-28T19:34:12Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5545338043,213,0.64,5545338035,56,Center,5545339335,155,,5545338037,140,62.3,5545338041,212,21.2,5545338039,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681293,34,3,1,3,22,f1h34qp5zbfl489q8vnkhiq9s,0,70.6,22.0,2025-02-28T17:33:27.661Z,2025-02-28T17:33:31Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545338207,286,,5545338259,233,32,5545338203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681295,32,7,1,3,22,8cfkisxf1fkxdqtt6tx1tup48,0,29.4,78.0,2025-02-28T17:33:27.662Z,2025-02-28T17:33:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545338221,56,Back,5545338223,285,,5545338235,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681337,35,1,1,3,25,f1h34qp5zbfl489q8vnkhiq9s,1,66.1,37.4,2025-02-28T17:33:30.051Z,2025-02-28T17:33:33Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545338405,56,Center,5545338411,212,13.7,5545338407,140,71.0,5545338413,213,1.19,5545338409,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681367,36,1,1,3,29,f1h34qp5zbfl489q8vnkhiq9s,1,77.5,68.1,2025-02-28T17:33:33.828Z,2025-02-28T17:33:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545338593,140,73.7,5545338601,213,4.23,5545338595,141,57.0,5545338597,212,8.5,5545338591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681383,37,1,1,3,33,f1h34qp5zbfl489q8vnkhiq9s,1,72.8,62.1,2025-02-28T17:33:37.899Z,2025-02-28T17:33:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545338667,140,75.5,5545338671,212,5.7,5545338669,141,69.4,5545338665,56,Center,5545338673,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681389,38,50,1,3,34,f1h34qp5zbfl489q8vnkhiq9s,1,77.8,75.0,2025-02-28T17:33:39.052Z,2025-02-28T19:55:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545338705,286,,5545338701,56,Center,5545338781,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681397,33,7,1,3,34,8cfkisxf1fkxdqtt6tx1tup48,1,22.2,25.0,2025-02-28T17:33:39.053Z,2025-02-28T19:55:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545338743,56,Back,5545338753,233,38,5545338745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681411,35,1,1,3,36,8cfkisxf1fkxdqtt6tx1tup48,0,14.3,4.4,2025-02-28T17:33:41.439Z,2025-02-28T17:33:42Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545338833,212,6.4,5545338827,56,Back,5545338869,236,,5545338837,1,,5545338875,286,,5545338825,157,,5545338835,213,6.18,5545338871,233,39,5545338829,140,5545338831,141,,,,,20.4,3.4,,,,,,,,,,,,,,,,,,,,,,
2781681415,39,74,1,3,36,f1h34qp5zbfl489q8vnkhiq9s,1,75.9,87.4,2025-02-28T17:33:41.440Z,2025-02-28T19:33:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545338901,233,35,5545338853,285,,5545338851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681509,36,5,1,3,38,8cfkisxf1fkxdqtt6tx1tup48,1,23.6,-0.8,2025-02-28T17:33:43.135Z,2025-02-28T17:52:42Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545339311,347,,5545339309,56,Back,5545339355,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681431,40,5,1,3,38,f1h34qp5zbfl489q8vnkhiq9s,0,76.4,100.8,2025-02-28T17:33:43.135Z,2025-02-28T19:57:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545338965,56,Left,5545338967,347,,5545339363,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681575,37,1,1,3,48,8cfkisxf1fkxdqtt6tx1tup48,1,18.2,0.0,2025-02-28T17:33:52.936Z,2025-02-28T17:35:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545339659,1,,5545339647,107,,5545339649,56,Back,5545339657,213,2.63,5545339651,140,0.0,5545339653,141,15.6,5545339655,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681791,39,61,1,3,49,8cfkisxf1fkxdqtt6tx1tup48,0,10.3,11.0,2025-02-28T17:33:54.327Z,2025-02-28T17:34:21Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545340715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681577,38,6,1,3,50,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,18.3,2025-02-28T17:33:54.986Z,2025-02-28T19:32:28Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545382143,233,41,5545339735,73,,5545339733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681677,41,6,1,3,50,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,81.7,2025-02-28T17:33:54.986Z,2025-02-28T19:32:27Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545340211,56,Left,5545382139,233,38,5545340213,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681877,42,1,1,4,18,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.5,2025-02-28T17:34:23.077Z,2025-02-28T17:53:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,,5545383181,210,15,5545341145,2,,5545341155,140,90.1,5545341159,212,42.6,5545341151,223,,5545341149,155,,5545341165,1,,5545341153,56,Center,5545341161,213,5545341147,6,5545383183,154,5545341157,141,4.48,,38.6,,,,,,,,,,,,,,,,,,,,,
2781681881,43,15,1,4,22,f1h34qp5zbfl489q8vnkhiq9s,1,89.3,33.8,2025-02-28T17:34:27.085Z,2025-02-28T19:49:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545341305,15,,5545383187,154,,5545341443,146,98.6,5545341185,56,Center,5545341453,233,40,5545341433,102,50.5,5545341309,328,,5545789651,79,,5545789649,63,5545383189,55,5545341303,25,5545341435,103,,42,24.1,5545383185,29,5545341445,147,48.0,,,,,,,,,,,,,,,,
2781681871,40,10,1,4,22,8cfkisxf1fkxdqtt6tx1tup48,1,1.0,51.7,2025-02-28T17:34:27.185Z,2025-02-28T17:53:43Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545341123,178,,5545341125,182,,5545341457,233,43,5545341127,56,Back,5545341121,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781681929,42,1,1,4,28,8cfkisxf1fkxdqtt6tx1tup48,0,12.5,44.3,2025-02-28T17:34:33.312Z,2025-02-28T17:34:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545341409,140,62.9,5545341407,56,Center,5545341417,1,,5545341411,141,30.7,5545341413,212,53.7,5545341415,213,6.11,5545341405,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682003,45,1,1,4,31,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,72.7,2025-02-28T17:34:36.407Z,2025-02-28T17:34:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,1.0,,5545341739,141,84.4,5545341741,212,26.3,5545341737,140,70.3,5545342495,210,15,5545341735,56,Left,5545341743,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682005,43,45,1,4,37,8cfkisxf1fkxdqtt6tx1tup48,0,20.8,28.2,2025-02-28T17:34:42.725Z,2025-02-28T19:32:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545341931,233,46,5545341751,285,,5545341749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682025,46,3,1,4,37,f1h34qp5zbfl489q8vnkhiq9s,1,79.2,71.8,2025-02-28T17:34:42.725Z,2025-02-28T19:32:33Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545341861,56,Center,5545341863,286,,5545341889,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682029,47,15,1,4,39,f1h34qp5zbfl489q8vnkhiq9s,1,92.9,65.0,2025-02-28T17:34:44.652Z,2025-02-28T19:52:19Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545342519,102,51.2,5545342511,78,,5545799881,64,,5545342525,146,98.6,5545342513,29,,5545342523,215,,5545342569,233,44,5545342515,55,45,5545342509,72,5545342531,147,5545799879,23,5545341881,56,,53.1,Center,5545342521,103,,,,10.8,,,,,,,,,,,,,,,
2781682037,44,10,1,4,39,8cfkisxf1fkxdqtt6tx1tup48,1,2.3,43.3,2025-02-28T17:34:44.752Z,2025-02-28T17:35:00Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545341937,178,,5545341941,56,Back,5545342585,233,47,5545341939,182,,5545341935,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682067,46,83,1,4,42,8cfkisxf1fkxdqtt6tx1tup48,0,3.8,29.8,2025-02-28T17:34:46.911Z,2025-02-28T19:34:02Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545342177,399,ate1ymumg2iwzn8uyyf3ts222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682057,45,83,1,4,42,8cfkisxf1fkxdqtt6tx1tup48,0,3.8,29.8,2025-02-28T17:34:47.751Z,2025-02-28T19:33:57Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545342203,399,ate1ymumg2iwzn8uyyf3ts222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682069,48,1,1,4,43,f1h34qp5zbfl489q8vnkhiq9s,1,93.0,68.7,2025-02-28T17:34:48.733Z,2025-02-28T17:34:50Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545342117,141,81.1,5545342121,213,1.86,5545342115,140,90.6,5545342119,212,8.8,5545342113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682077,49,1,1,4,45,f1h34qp5zbfl489q8vnkhiq9s,0,90.6,81.1,2025-02-28T17:34:50.204Z,2025-02-28T17:34:52Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545342157,56,Center,5545342163,212,19.6,5545342161,141,52.8,5545342153,2,,5545342159,140,94.0,5545342165,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682295,49,1,1,5,7,8cfkisxf1fkxdqtt6tx1tup48,0,23.0,36.7,2025-02-28T17:35:12.174Z,2025-02-28T17:35:14Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545343299,141,75.3,5545343301,212,55.3,5545343291,157,,5545343297,140,69.4,5545343303,213,0.49,5545343293,198,,5545343295,56,Center,5545343305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682309,50,8,1,5,10,f1h34qp5zbfl489q8vnkhiq9s,1,35.9,27.1,2025-02-28T17:35:14.988Z,2025-02-28T17:35:15Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545343355,56,Back,5545343361,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682357,51,1,1,5,12,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,13.2,2025-02-28T17:35:17.565Z,2025-02-28T17:35:20Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545343563,56,Back,5545343573,1,,5545343565,140,44.0,5545343569,212,16.5,5545343567,141,12.5,5545343561,157,,5545343571,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682359,52,61,1,5,15,f1h34qp5zbfl489q8vnkhiq9s,0,44.0,12.5,2025-02-28T17:35:20.636Z,2025-02-28T17:35:21Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545343577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682369,50,1,1,5,16,8cfkisxf1fkxdqtt6tx1tup48,0,59.1,92.0,2025-02-28T17:35:21.638Z,2025-02-28T17:35:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545343619,56,Left,5545343623,141,100.0,5545343625,212,14.9,5545343627,213,0.44,5545343621,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682371,51,5,1,5,17,8cfkisxf1fkxdqtt6tx1tup48,0,68.7,101.2,2025-02-28T17:35:22.499Z,2025-02-28T19:57:03Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545343639,347,,5545343785,233,53,5545343637,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682395,53,5,1,5,17,f1h34qp5zbfl489q8vnkhiq9s,1,31.3,-1.2,2025-02-28T17:35:22.499Z,2025-02-28T19:57:03Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545343759,347,,5545343779,233,51,5545343757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682407,54,1,1,5,21,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,0.0,2025-02-28T17:35:26.589Z,2025-02-28T17:35:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545343813,56,Back,5545343831,189,,5545343815,140,29.3,5545343821,213,2.43,5545343819,212,10.2,5545343811,107,,5545343817,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682427,55,1,1,5,24,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,9.7,2025-02-28T17:35:28.957Z,2025-02-28T17:35:31Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545343911,213,2.42,5545343905,140,10.0,5545343907,141,35.1,5545343903,56,Back,5545343909,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682451,56,1,1,5,26,f1h34qp5zbfl489q8vnkhiq9s,0,10.0,35.1,2025-02-28T17:35:31.605Z,2025-02-28T17:35:34Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545344015,140,50.4,5545344021,213,0.00,5545344013,56,Center,5545344017,141,35.4,5545344009,157,,5545344023,1,,5545344019,212,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682489,52,1,1,5,30,8cfkisxf1fkxdqtt6tx1tup48,1,46.4,56.1,2025-02-28T17:35:35.670Z,2025-02-28T18:30:07Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545344213,3,,5545344219,141,50.6,5545344223,213,6.05,5545344217,140,61.4,5545344215,56,Center,5545344221,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682491,53,61,1,5,32,8cfkisxf1fkxdqtt6tx1tup48,0,60.3,49.6,2025-02-28T17:35:37.655Z,2025-02-28T17:57:08Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545344227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682483,57,3,1,5,33,f1h34qp5zbfl489q8vnkhiq9s,0,42.7,44.0,2025-02-28T17:35:38.124Z,2025-02-28T19:55:08Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545389175,233,54,5545344191,56,Back,5545344247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682493,54,7,1,5,33,8cfkisxf1fkxdqtt6tx1tup48,1,57.3,56.0,2025-02-28T17:35:38.125Z,2025-02-28T19:55:07Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545344233,285,,5545344231,56,Center,5545389171,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682521,55,1,1,5,36,8cfkisxf1fkxdqtt6tx1tup48,0,38.0,35.5,2025-02-28T17:35:41.302Z,2025-02-28T17:35:41Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545344369,141,51.6,5545344373,213,0.57,5545344371,212,20.4,5545344367,140,54.4,5545344365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682553,58,1,1,5,38,f1h34qp5zbfl489q8vnkhiq9s,1,49.3,41.2,2025-02-28T17:35:42.876Z,2025-02-28T17:35:46Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545344553,212,32.0,5545344545,155,,5545344555,213,0.86,5545344547,56,Center,5545344549,140,69.2,5545344557,1,,5545344551,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682571,60,61,1,5,43,f1h34qp5zbfl489q8vnkhiq9s,1,70.5,77.0,2025-02-28T17:35:48.055Z,2025-02-28T18:28:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545344645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682589,61,1,1,5,46,f1h34qp5zbfl489q8vnkhiq9s,0,79.4,88.7,2025-02-28T17:35:51.429Z,2025-02-28T17:35:53Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545344805,286,,5545344733,213,4.80,5545344725,56,Left,5545344727,140,79.6,5545344799,236,,5545344801,233,56,5545344731,212,2.3,5545344729,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682599,56,74,1,5,46,8cfkisxf1fkxdqtt6tx1tup48,1,23.0,11.1,2025-02-28T17:35:51.430Z,2025-02-28T19:33:07Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545344773,285,,5545344771,56,Back,5545344811,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682623,62,1,1,5,48,f1h34qp5zbfl489q8vnkhiq9s,1,83.8,91.4,2025-02-28T17:35:53.660Z,2025-02-28T17:35:56Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545344905,141,94.2,5545344901,56,Left,5545344907,212,15.6,5545344903,140,69.1,5545344909,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682649,63,1,1,5,51,f1h34qp5zbfl489q8vnkhiq9s,1,69.4,94.2,2025-02-28T17:35:56.252Z,2025-02-28T17:36:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545345017,141,75.6,5545345015,140,58.3,5545345021,213,3.97,5545345013,56,Center,5545345019,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682655,64,1,1,5,55,f1h34qp5zbfl489q8vnkhiq9s,1,58.9,77.3,2025-02-28T17:36:00.637Z,2025-02-28T18:29:10Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545345049,141,91.4,5545345051,212,13.5,5545345053,213,0.79,5545345047,140,68.0,5545345045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682673,65,1,1,5,57,f1h34qp5zbfl489q8vnkhiq9s,1,67.0,89.6,2025-02-28T17:36:02.381Z,2025-02-28T17:36:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545345137,140,69.9,5545345139,141,84.2,5545345141,212,4.8,5545345143,213,5.40,5545345135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682675,66,61,1,5,59,f1h34qp5zbfl489q8vnkhiq9s,0,69.9,84.2,2025-02-28T17:36:04.253Z,2025-02-28T17:36:04Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545345151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682685,57,4,1,6,0,8cfkisxf1fkxdqtt6tx1tup48,1,28.4,14.0,2025-02-28T17:36:05.101Z,2025-02-28T17:36:10Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5545345209,285,,5545345203,56,Back,5545345207,265,,5545345201,13,,5545345205,152,,5545345211,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682677,67,4,1,6,0,f1h34qp5zbfl489q8vnkhiq9s,0,71.6,86.0,2025-02-28T17:36:05.102Z,2025-02-28T17:36:10Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545345179,265,,5545345227,233,57,5545345177,152,,5545345173,13,,5545345181,286,,5545345175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682797,58,1,1,6,12,8cfkisxf1fkxdqtt6tx1tup48,1,27.7,10.9,2025-02-28T17:36:17.358Z,2025-02-28T17:36:23Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545345685,5,,5545345697,213,1.83,5545345691,140,23.0,5545345693,141,38.3,5545345687,152,,5545345695,212,19.3,5545345689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682835,59,1,1,6,18,8cfkisxf1fkxdqtt6tx1tup48,1,29.2,39.8,2025-02-28T17:36:22.854Z,2025-02-28T17:36:26Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545345881,140,41.5,5545345887,213,0.92,5545345883,141,64.6,5545345879,56,Back,5545345885,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682869,60,1,1,6,21,8cfkisxf1fkxdqtt6tx1tup48,1,42.3,68.5,2025-02-28T17:36:26.142Z,2025-02-28T17:36:28Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545346015,141,83.3,5545346017,212,14.1,5545346009,56,Back,5545346019,213,2.35,5545346013,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682893,61,1,1,6,23,8cfkisxf1fkxdqtt6tx1tup48,1,32.9,83.3,2025-02-28T17:36:27.982Z,2025-02-28T17:36:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545346141,212,20.4,5545346139,141,53.3,5545346137,140,31.7,5545346135,56,Back,5545346143,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682927,62,1,1,6,26,8cfkisxf1fkxdqtt6tx1tup48,1,33.3,49.3,2025-02-28T17:36:31.214Z,2025-02-28T17:36:34Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545346305,1,,5545346295,56,Left,5545346303,213,0.75,5545346297,140,62.5,5545346301,212,41.9,5545346299,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781682949,63,1,1,6,29,8cfkisxf1fkxdqtt6tx1tup48,1,68.4,85.1,2025-02-28T17:36:34.758Z,2025-02-28T17:36:38Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545346417,140,38.7,5545346415,56,Back,5545346421,212,31.7,5545346419,141,76.4,5545346423,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
