id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId
2745536595,33,1,1,4,2,b8oqgvx1ijeyn6y1cn6929ix4,0,76.5,26.1,2024-11-08T18:05:45.607Z,2024-11-08T18:05:50Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348898263,140,100.0,5348898259,155,,5348898267,212,36.8,5348898265,141,63.9,5348898269,213,0.77,5348898257,2,,5348898261,56,Center,5348898271,1,,,,,,,,,,,,,,,,,,,,,,,,
2745536615,33,5,1,4,6,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,36.0,2024-11-08T18:05:50.048Z,2024-11-08T20:32:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348898353,56,Back,5348898371,233,34,5348898355,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536599,34,5,1,4,6,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,64.0,2024-11-08T18:05:50.048Z,2024-11-08T18:05:53Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348898385,233,33,5348898275,346,,5348898273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536707,34,1,1,4,23,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,58.7,2024-11-08T18:06:06.233Z,2024-11-08T18:06:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348898861,56,Back,5348898867,212,5.3,5348898859,124,,5348898873,237,,5348898863,140,4.5,5348898869,213,4.67,5348898865,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536727,35,1,1,4,26,7gkglopz9cjsysn2u6sbhuvc5,1,5.2,41.3,2024-11-08T18:06:09.774Z,2024-11-08T18:06:13Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5348899009,56,Back,5348899007,157,,5348899011,140,40.2,5348899017,213,6.06,5348899013,141,29.1,5348899015,212,37.7,5348899019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536735,36,1,1,4,29,7gkglopz9cjsysn2u6sbhuvc5,0,40.2,29.1,2024-11-08T18:06:13.183Z,2024-11-08T18:06:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348899055,140,65.1,5348899059,212,26.5,5348899057,141,35.5,5348899053,56,Center,5348899051,168,,5348899049,3,,5348899061,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536759,35,1,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,0,41.3,61.5,2024-11-08T18:06:14.088Z,2024-11-08T18:06:18Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5348899189,56,Back,5348899191,140,49.2,5348899187,157,,5348899193,141,0.0,5348899197,213,4.91,5348899195,212,43.0,5348899199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536763,36,5,1,4,34,b8oqgvx1ijeyn6y1cn6929ix4,0,45.3,-1.0,2024-11-08T18:06:17.776Z,2024-11-08T20:32:13Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5348899213,56,Back,5348899317,233,37,5348899215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536777,37,5,1,4,34,7gkglopz9cjsysn2u6sbhuvc5,1,54.7,101.0,2024-11-08T18:06:17.776Z,2024-11-08T18:06:23Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348899283,56,Left,5348899303,233,36,5348899285,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536831,38,1,1,4,43,7gkglopz9cjsysn2u6sbhuvc5,1,61.2,100.0,2024-11-08T18:06:26.614Z,2024-11-08T18:06:29Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348899643,56,Left,5348899647,141,87.5,5348899645,140,74.7,5348899649,212,17.0,5348899653,213,5.70,5348899641,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536839,39,1,1,4,46,7gkglopz9cjsysn2u6sbhuvc5,1,73.6,86.5,2024-11-08T18:06:29.718Z,2024-11-08T18:06:31Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5348899709,156,,5348899693,56,Left,5348899701,213,2.53,5348899697,141,92.3,5348899695,140,68.2,5348899699,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536837,37,45,1,4,47,b8oqgvx1ijeyn6y1cn6929ix4,0,35.3,6.6,2024-11-08T18:06:30.663Z,2024-11-08T20:05:33Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5348899673,56,Back,5348899825,233,40,5348899675,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536845,40,3,1,4,47,7gkglopz9cjsysn2u6sbhuvc5,1,64.7,93.4,2024-11-08T18:06:30.663Z,2024-11-08T20:05:33Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348899737,286,,5348899813,233,37,5348899735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536849,41,1,1,4,49,7gkglopz9cjsysn2u6sbhuvc5,0,68.2,92.3,2024-11-08T18:06:32.470Z,2024-11-08T18:06:34Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348899751,56,Left,5348899755,141,93.5,5348899763,236,,5348899759,213,0.12,5348899757,212,6.6,5348899753,140,74.4,5348899769,286,,5348899765,233,38,,,,,,,,,,,,,,,,,,,,,,,
2745536843,38,74,1,4,49,b8oqgvx1ijeyn6y1cn6929ix4,1,35.7,6.5,2024-11-08T18:06:32.471Z,2024-11-08T18:06:34Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348899785,233,41,5348899731,285,,5348899729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536853,39,5,1,4,50,b8oqgvx1ijeyn6y1cn6929ix4,0,43.3,-1.2,2024-11-08T18:06:33.951Z,2024-11-08T18:06:41Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348899779,347,,5348899875,233,42,5348899777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536873,42,5,1,4,50,7gkglopz9cjsysn2u6sbhuvc5,1,56.7,101.2,2024-11-08T18:06:33.951Z,2024-11-08T20:32:13Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348899855,347,,5348899865,233,39,5348899853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536909,43,1,1,4,56,7gkglopz9cjsysn2u6sbhuvc5,1,73.7,100.0,2024-11-08T18:06:39.702Z,2024-11-08T18:06:42Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348900061,141,80.9,5348900065,213,4.32,5348900057,56,Left,5348900055,107,,5348900059,140,68.3,5348900063,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536911,44,1,1,4,59,7gkglopz9cjsysn2u6sbhuvc5,1,68.3,80.9,2024-11-08T18:06:42.575Z,2024-11-08T18:06:43Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5348900073,141,87.8,5348900077,213,1.03,5348900069,56,Left,5348900075,212,5.5,5348900071,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536913,45,1,1,5,0,7gkglopz9cjsysn2u6sbhuvc5,0,71.0,87.8,2024-11-08T18:06:43.383Z,2024-11-08T18:06:44Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348900095,141,61.7,5348900091,56,Center,5348900099,213,4.33,5348900097,212,19.1,5348900093,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536979,41,1,1,5,3,b8oqgvx1ijeyn6y1cn6929ix4,1,52.2,47.2,2024-11-08T18:06:46.679Z,2024-11-08T18:06:55Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5348900525,56,Back,5348900529,141,77.2,5348900531,212,21.6,5348900533,213,1.91,5348900527,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536985,42,1,1,5,11,b8oqgvx1ijeyn6y1cn6929ix4,1,70.5,91.5,2024-11-08T18:06:55.047Z,2024-11-08T18:06:56Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5348900563,140,55.4,5348900567,212,15.9,5348900569,213,3.16,5348900565,141,91.1,5348900561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537005,43,1,1,5,13,b8oqgvx1ijeyn6y1cn6929ix4,1,55.7,86.5,2024-11-08T18:06:56.831Z,2024-11-08T18:06:59Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5348900671,212,25.1,5348900665,56,Back,5348900669,141,62.4,5348900667,140,37.6,5348900673,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537027,44,1,1,5,16,b8oqgvx1ijeyn6y1cn6929ix4,1,38.3,64.3,2024-11-08T18:06:59.696Z,2024-11-08T18:07:02Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5348900761,213,4.58,5348900749,56,Back,5348900759,212,23.1,5348900755,141,30.6,5348900753,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537047,45,1,1,5,18,b8oqgvx1ijeyn6y1cn6929ix4,1,32.7,25.2,2024-11-08T18:07:01.975Z,2024-11-08T18:07:04Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5348900873,141,5.8,5348900877,213,5.66,5348900869,56,Right,5348900875,212,22.5,5348900871,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537067,46,1,1,5,21,b8oqgvx1ijeyn6y1cn6929ix4,1,50.1,5.8,2024-11-08T18:07:04.239Z,2024-11-08T18:07:06Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348900987,56,Right,5348900991,141,19.1,5348900989,140,58.3,5348900995,213,0.81,5348900993,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537083,47,1,1,5,22,b8oqgvx1ijeyn6y1cn6929ix4,1,56.1,14.0,2024-11-08T18:07:05.847Z,2024-11-08T18:07:07Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5348901057,212,19.6,5348901053,140,38.7,5348901055,141,3.7,5348901059,213,3.51,5348901051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537149,48,1,1,5,24,b8oqgvx1ijeyn6y1cn6929ix4,0,39.2,5.3,2024-11-08T18:07:07.279Z,2024-11-08T18:07:12Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348901293,213,0.54,5348901285,56,Center,5348901289,141,40.6,5348901295,1,,5348901291,212,47.0,5348901287,140,77.7,5348901283,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537155,47,44,1,5,28,7gkglopz9cjsysn2u6sbhuvc5,1,24.2,50.2,2024-11-08T18:07:11.344Z,2024-11-08T20:33:07Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5348901355,233,49,5348901317,285,,5348901313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537157,49,44,1,5,28,b8oqgvx1ijeyn6y1cn6929ix4,0,75.8,49.8,2024-11-08T18:07:11.345Z,2024-11-08T20:05:43Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5348901325,56,Center,5348901365,233,47,5348901327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537177,48,1,1,5,28,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,34.9,2024-11-08T18:07:11.647Z,2024-11-08T20:35:41Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5348901387,212,13.5,5348901383,140,33.7,5348901389,213,1.04,5348901385,141,52.1,5348901379,3,,5348901381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745550925,302,45,1,5,28,b8oqgvx1ijeyn6y1cn6929ix4,0,65.8,42.4,2024-11-08T18:07:11.951Z,2024-11-08T20:05:34Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5348980937,56,Center,5348981019,233,370,5348980939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745550639,370,3,1,5,28,7gkglopz9cjsysn2u6sbhuvc5,1,34.2,57.6,2024-11-08T18:07:11.951Z,2024-11-08T20:05:33Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348980959,233,302,5348980963,286,,5348979697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537213,50,1,1,5,32,7gkglopz9cjsysn2u6sbhuvc5,0,33.4,82.0,2024-11-08T18:07:15.438Z,2024-11-08T18:07:17Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348901561,212,21.9,5348901557,140,50.4,5348901555,56,Center,5348901559,141,63.4,5348901563,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537261,51,1,1,5,36,b8oqgvx1ijeyn6y1cn6929ix4,1,45.8,26.4,2024-11-08T18:07:19.255Z,2024-11-08T18:07:22Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5348901793,212,11.0,5348901795,213,4.18,5348901789,140,40.5,5348901787,56,Back,5348901791,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537281,52,1,1,5,39,b8oqgvx1ijeyn6y1cn6929ix4,0,41.8,10.7,2024-11-08T18:07:22.743Z,2024-11-08T18:07:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5348901923,141,22.2,5348901919,56,Center,5348901927,213,0.20,5348901925,212,39.3,5348901929,1,,5348901917,155,,5348901921,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537289,51,43,1,5,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T18:07:25.374Z,2024-11-08T18:37:19Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348901985,56,Back,5348901987,285,0,5348983387,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537309,52,1,1,5,42,7gkglopz9cjsysn2u6sbhuvc5,1,29.7,64.6,2024-11-08T18:07:25.624Z,2024-11-08T18:07:28Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348902083,3,,5348902087,140,39.2,5348902091,212,11.1,5348902085,56,Back,5348902089,141,57.6,5348902093,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537313,53,1,1,5,44,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,64.8,2024-11-08T18:07:28.022Z,2024-11-08T18:07:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348902109,56,Back,5348902111,140,35.6,5348902131,286,,5348902117,213,4.49,5348902113,141,55.1,5348902125,236,,5348902127,233,53,5348902115,212,6.8,,,,,,,,,,,,,,,,,,,,,,,
2745537305,53,74,1,5,44,b8oqgvx1ijeyn6y1cn6929ix4,1,60.5,25.0,2024-11-08T18:07:28.023Z,2024-11-08T20:33:14Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5348902069,285,,5348902067,56,Center,5348902137,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537343,55,1,1,5,46,7gkglopz9cjsysn2u6sbhuvc5,1,37.3,68.5,2024-11-08T18:07:30.062Z,2024-11-08T18:07:33Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348902293,213,0.47,5348902285,56,Back,5348902289,141,75.9,5348902291,212,11.2,5348902287,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537353,56,4,1,5,49,7gkglopz9cjsysn2u6sbhuvc5,1,44.8,76.4,2024-11-08T18:07:32.312Z,2024-11-08T18:38:45Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5348987811,295,,5348902361,56,Back,5348902367,286,,5348902373,233,54,5348902363,152,,5348902359,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537335,54,4,1,5,49,b8oqgvx1ijeyn6y1cn6929ix4,0,55.2,23.6,2024-11-08T18:07:32.313Z,2024-11-08T18:07:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5348902335,13,,5348902339,56,Center,5348902337,295,,5348902343,285,,5348902341,152,,5348902395,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537455,57,1,1,6,0,7gkglopz9cjsysn2u6sbhuvc5,1,46.1,74.8,2024-11-08T18:07:43.726Z,2024-11-08T18:07:45Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348902851,5,,5348902861,212,8.5,5348902855,56,Back,5348902859,141,71.1,5348902863,213,3.44,5348902857,140,38.4,5348902853,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537485,58,1,1,6,2,7gkglopz9cjsysn2u6sbhuvc5,1,38.4,71.1,2024-11-08T18:07:45.663Z,2024-11-08T18:07:50Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348903031,140,44.5,5348903029,56,Back,5348903033,141,58.4,5348903037,213,5.35,5348903035,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537505,59,1,1,6,7,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,42.1,2024-11-08T18:07:50.743Z,2024-11-08T18:07:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5348903123,56,Back,5348903127,141,19.7,5348903125,140,47.1,5348903129,212,15.3,5348903131,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537527,60,1,1,6,9,7gkglopz9cjsysn2u6sbhuvc5,1,47.1,19.7,2024-11-08T18:07:52.798Z,2024-11-08T18:07:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5348903247,56,Back,5348903255,213,2.46,5348903251,141,33.0,5348903253,212,14.3,5348903249,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537577,61,1,1,6,12,7gkglopz9cjsysn2u6sbhuvc5,1,34.0,34.5,2024-11-08T18:07:56.182Z,2024-11-08T18:08:01Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5348903513,212,16.9,5348903509,140,33.6,5348903507,56,Back,5348903515,213,1.60,5348903511,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537585,62,1,1,6,17,7gkglopz9cjsysn2u6sbhuvc5,1,40.1,73.9,2024-11-08T18:08:01.223Z,2024-11-08T18:08:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348903561,140,30.8,5348903567,213,4.00,5348903563,141,57.2,5348903559,56,Back,5348903565,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537609,63,1,1,6,19,7gkglopz9cjsysn2u6sbhuvc5,1,29.4,52.5,2024-11-08T18:08:02.910Z,2024-11-08T18:08:07Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5348903679,56,Back,5348903681,140,35.8,5348903683,141,68.7,5348903687,213,1.02,5348903685,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537635,64,1,1,6,22,7gkglopz9cjsysn2u6sbhuvc5,0,36.2,85.3,2024-11-08T18:08:06.198Z,2024-11-08T18:08:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5348903789,56,Center,5348903787,157,,5348903791,140,77.4,5348903797,213,6.10,5348903793,141,73.8,5348903799,1,,5348903795,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537671,55,1,1,6,26,b8oqgvx1ijeyn6y1cn6929ix4,1,25.3,19.2,2024-11-08T18:08:09.817Z,2024-11-08T18:08:12Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5348903981,3,,5348903985,140,28.1,5348903989,212,10.0,5348903991,213,5.01,5348903987,141,5.2,5348903983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537693,56,1,1,6,29,b8oqgvx1ijeyn6y1cn6929ix4,1,25.7,4.3,2024-11-08T18:08:12.784Z,2024-11-08T18:08:15Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5348904115,213,0.33,5348904113,212,10.1,5348904117,1,,5348904107,56,Back,5348904111,141,9.1,5348904109,140,34.8,5348904105,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537699,57,44,1,6,31,b8oqgvx1ijeyn6y1cn6929ix4,1,30.8,13.4,2024-11-08T18:08:14.992Z,2024-11-08T20:05:43Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5348904145,56,Back,5348904209,233,65,5348904147,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537707,65,44,1,6,31,7gkglopz9cjsysn2u6sbhuvc5,0,69.2,86.6,2024-11-08T18:08:14.993Z,2024-11-08T20:33:01Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348904175,286,,5348904229,233,57,5348904173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537713,58,1,1,6,32,b8oqgvx1ijeyn6y1cn6929ix4,0,34.8,9.1,2024-11-08T18:08:15.365Z,2024-11-08T18:08:16Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5348904189,140,37.8,5348904185,3,,5348904193,212,3.8,5348904187,56,Back,5348904191,141,12.3,5348904195,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537745,66,1,1,6,35,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,75.1,2024-11-08T18:08:18.750Z,2024-11-08T20:35:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5348904359,213,5.80,5348904355,141,70.6,5348904353,140,74.6,5348904357,212,6.6,5348904351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537757,67,1,1,6,36,7gkglopz9cjsysn2u6sbhuvc5,1,74.6,70.6,2024-11-08T18:08:19.614Z,2024-11-08T20:35:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5348904421,56,Left,5348904429,213,2.39,5348904425,141,83.3,5348904423,140,65.8,5348904427,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537767,68,1,1,6,37,7gkglopz9cjsysn2u6sbhuvc5,0,65.8,83.3,2024-11-08T18:08:21.150Z,2024-11-08T20:35:24Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5348904447,213,0.48,5348904443,141,100.0,5348994699,155,,5348904439,56,Left,5348904445,212,25.1,5348904441,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537865,59,5,1,6,38,b8oqgvx1ijeyn6y1cn6929ix4,1,15.6,-0.6000000000000001,2024-11-08T18:08:21.644Z,2024-11-08T20:32:13Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5348905031,56,Back,5348905033,347,,5348905037,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537771,69,5,1,6,38,7gkglopz9cjsysn2u6sbhuvc5,0,84.4,100.6,2024-11-08T18:08:21.644Z,2024-11-08T18:40:39Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5348904487,56,Left,5348905053,233,59,5348904489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537879,60,1,1,6,51,b8oqgvx1ijeyn6y1cn6929ix4,0,32.1,0.0,2024-11-08T18:08:34.810Z,2024-11-08T18:08:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5348905089,107,,5348905101,1,,5348905091,56,Right,5348905097,212,33.6,5348905093,140,62.0,5348905099,213,0.36,5348905095,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537873,70,44,1,6,52,7gkglopz9cjsysn2u6sbhuvc5,1,39.2,80.7,2024-11-08T18:08:35.608Z,2024-11-08T20:05:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5348905135,233,61,5348905069,56,Back,5348905071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537883,61,44,1,6,52,b8oqgvx1ijeyn6y1cn6929ix4,0,60.8,19.3,2024-11-08T18:08:35.609Z,2024-11-08T20:05:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5348905105,56,Right,5348905155,233,70,5348905107,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537887,71,1,1,6,52,7gkglopz9cjsysn2u6sbhuvc5,1,41.3,76.4,2024-11-08T18:08:35.854Z,2024-11-08T18:08:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5348905123,56,Center,5348905127,141,71.5,5348905129,212,16.5,5348905121,3,,5348905125,140,56.7,5348905131,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537899,72,1,1,6,54,7gkglopz9cjsysn2u6sbhuvc5,0,56.7,71.5,2024-11-08T18:08:37.382Z,2024-11-08T18:08:39Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5348905217,141,51.0,5348905213,56,Center,5348905215,140,69.6,5348905219,212,19.4,5348905221,213,5.48,5348905211,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537901,62,1,1,6,55,b8oqgvx1ijeyn6y1cn6929ix4,0,40.6,24.7,2024-11-08T18:08:39.129Z,2024-11-08T18:08:39Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5348905231,212,14.8,5348905229,141,24.0,5348905225,56,Center,5348905227,140,54.7,5348905233,213,6.25,5348905223,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537935,73,1,1,6,57,7gkglopz9cjsysn2u6sbhuvc5,1,46.4,64.2,2024-11-08T18:08:41.116Z,2024-11-08T18:08:42Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5348905407,1,,5348905403,212,16.3,5348905405,213,0.67,5348905395,157,,5348905399,140,58.5,5348905397,56,Left,5348905401,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537941,74,44,1,6,59,7gkglopz9cjsysn2u6sbhuvc5,1,49.2,82.4,2024-11-08T18:08:42.374Z,2024-11-08T18:08:46Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5348905455,233,63,5348905483,285,,5348905435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
