id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707197693,25,1,1,2,42,bd4qakf7j0wwie8wke9km7uj8,0,23.3,83.2,2024-08-10T12:02:47.670Z,2024-08-10T12:14:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5138878721,140,40.9,5138878727,213,0.01,5138878719,56,Back,5138878725,212,18.5,5138878717,3,,5138878723,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197401,30,1,1,2,43,b2vft81kyjurzbmekvgrqwr64,1,59.0,12.1,2024-08-10T12:02:49.021Z,2024-08-10T12:14:40Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5138928077,3,,5138928087,213,1.11,5138928081,140,65.5,5138928085,212,15.3,5138928079,56,Center,5138928083,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197751,38,1,1,2,48,b2vft81kyjurzbmekvgrqwr64,1,75.9,27.1,2024-08-10T12:02:53.549Z,2024-08-10T12:02:57Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5138879049,212,9.6,5138879051,213,3.04,5138879043,56,Center,5138879045,140,66.8,5138879047,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198103,39,1,1,2,51,b2vft81kyjurzbmekvgrqwr64,1,66.8,28.6,2024-08-10T12:02:57.029Z,2024-08-10T12:10:26Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,1.0,,5138881071,213,0.09,5138909355,22,,5138909351,210,16,5138881063,56,Center,5138909353,154,,5138881067,141,31.8,5138881061,155,,5138881065,140,89.9,5138881069,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,
2707198111,40,16,1,2,55,b2vft81kyjurzbmekvgrqwr64,1,92.7,43.9,2024-08-10T12:03:00.972Z,2024-08-10T14:50:23Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5138881465,102,46.8,5138881467,103,3.2,5138881125,22,,5138881129,56,Center,5138881279,375,02:55.123,5138881473,231,47.8,5138881261,20,,5138881463,80,,5138881263,17,,5138909427,154,5138881271,374,2024-08-10 13:03:00.449,5138909429,55,39,5138881471,230,98.5,5138909425,29,,,,,,,,,,,
2707198131,26,1,1,3,33,bd4qakf7j0wwie8wke9km7uj8,1,49.6,50.0,2024-08-10T12:03:39.085Z,2024-08-10T14:23:09Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138881227,141,51.0,5139355267,279,G,5138933047,189,,5138881225,140,42.0,5138881229,212,8.0,5138881231,213,3.06,5138881223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198147,27,1,1,3,37,bd4qakf7j0wwie8wke9km7uj8,1,42.0,50.7,2024-08-10T12:03:42.917Z,2024-08-10T14:24:34Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138881325,213,5.89,5138881317,56,Center,5138881319,140,54.6,5138881321,141,42.7,5138933923,189,,5138881323,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198211,28,1,1,3,40,bd4qakf7j0wwie8wke9km7uj8,1,63.8,30.9,2024-08-10T12:03:45.741Z,2024-08-10T12:03:53Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138881769,212,21.5,5138881765,140,75.4,5138881763,56,Right,5138881767,141,4.9,5138881771,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198247,29,1,1,3,48,bd4qakf7j0wwie8wke9km7uj8,1,74.3,2.8,2024-08-10T12:03:53.350Z,2024-08-10T12:03:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138881923,213,1.82,5138881917,140,72.0,5138881915,56,Right,5138881921,212,9.6,5138881919,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198235,41,83,1,3,49,b2vft81kyjurzbmekvgrqwr64,0,37.1,86.9,2024-08-10T12:03:54.838Z,2024-08-10T12:03:57Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138882139,399,bwozpgcm48s08t1glxfgjajmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198281,30,1,1,3,50,bd4qakf7j0wwie8wke9km7uj8,1,72.0,16.5,2024-08-10T12:03:55.621Z,2024-08-10T12:03:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138882101,56,Right,5138882113,212,8.2,5138882109,141,10.1,5138882105,140,78.6,5138882117,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198325,31,1,1,3,52,bd4qakf7j0wwie8wke9km7uj8,1,82.4,12.6,2024-08-10T12:03:57.678Z,2024-08-10T12:04:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138882323,212,8.4,5138882317,56,Center,5138882325,213,2.05,5138882319,140,78.7,5138882321,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198333,32,1,1,3,56,bd4qakf7j0wwie8wke9km7uj8,1,74.1,26.7,2024-08-10T12:04:02.213Z,2024-08-10T12:04:03Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5138882363,212,22.1,5138882359,140,60.1,5138882365,213,2.30,5138882357,56,Center,5138882361,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198373,33,1,1,3,58,bd4qakf7j0wwie8wke9km7uj8,1,61.1,57.9,2024-08-10T12:04:03.605Z,2024-08-10T12:04:07Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5138882571,213,4.49,5138882567,141,35.8,5138882569,212,15.4,5138882563,56,Center,5138882565,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198429,34,1,1,4,1,bd4qakf7j0wwie8wke9km7uj8,1,56.1,29.1,2024-08-10T12:04:07.205Z,2024-08-10T12:04:11Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5138882881,141,5.5,5138882875,56,Right,5138882885,213,5.31,5138882879,140,66.5,5138882883,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198453,35,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,0,67.3,3.7,2024-08-10T12:04:11.517Z,2024-08-10T12:04:13Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138883013,140,87.0,5138883015,141,26.7,5138883019,213,0.65,5138883009,155,,5138883011,56,Center,5138883017,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198483,42,12,1,4,9,b2vft81kyjurzbmekvgrqwr64,1,14.7,72.7,2024-08-10T12:04:14.413Z,2024-08-10T12:58:06Z,lu9bber07etravimh00k745x,J. Bøge,,,5138883177,140,37.2,5138883181,212,23.9,5138883229,15,,5138883175,56,Back,5138883183,213,0.15,5138883179,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198529,36,1,1,4,10,bd4qakf7j0wwie8wke9km7uj8,0,71.4,24.6,2024-08-10T12:04:15.797Z,2024-08-10T12:04:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138883423,213,0.44,5138883413,3,,5138883417,140,89.9,5138883421,212,21.4,5138883415,56,Center,5138883419,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198555,43,61,1,4,11,b2vft81kyjurzbmekvgrqwr64,1,37.2,77.9,2024-08-10T12:04:16.670Z,2024-08-10T12:58:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138883517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198729,44,43,1,4,14,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T12:04:19.629Z,2024-08-10T12:58:36Z,lu9bber07etravimh00k745x,J. Bøge,,,5138884461,140,25.6,5138884467,213,5.82,5138884463,141,47.4,5138884465,212,17.3,5139076857,144,12,5138884459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198631,37,1,1,4,15,bd4qakf7j0wwie8wke9km7uj8,1,79.3,58.5,2024-08-10T12:04:20.988Z,2024-08-10T12:19:24Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5138883941,56,Left,5138883947,212,25.4,5138883949,213,1.98,5138883943,140,69.7,5138883945,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198685,38,1,1,4,19,bd4qakf7j0wwie8wke9km7uj8,1,70.1,93.9,2024-08-10T12:04:25.093Z,2024-08-10T12:04:30Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138884219,213,6.21,5138884215,141,92.7,5138884217,212,11.7,5138884211,56,Left,5138884213,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198701,39,1,1,4,24,bd4qakf7j0wwie8wke9km7uj8,1,77.7,91.8,2024-08-10T12:04:30.196Z,2024-08-10T12:04:32Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5138884295,141,69.6,5138884299,213,4.29,5138884297,212,16.6,5138884291,56,Center,5138884293,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198709,40,1,1,4,27,bd4qakf7j0wwie8wke9km7uj8,0,71.2,69.6,2024-08-10T12:04:32.421Z,2024-08-10T14:50:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138884347,140,86.8,5138884353,213,6.04,5138884345,56,Center,5138884349,141,63.6,5138884351,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198753,45,12,1,4,29,b2vft81kyjurzbmekvgrqwr64,1,20.8,37.6,2024-08-10T12:04:34.830Z,2024-08-10T12:04:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138884551,140,49.1,5138884557,213,0.22,5138884549,56,Back,5138884553,141,47.6,5138884555,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198763,41,1,1,4,31,bd4qakf7j0wwie8wke9km7uj8,0,62.2,59.9,2024-08-10T12:04:36.340Z,2024-08-10T12:04:39Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5138884615,213,0.33,5138884611,141,66.3,5138884613,212,13.4,5138884607,56,Center,5138884609,140,74.3,5138884605,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198761,46,44,1,4,32,b2vft81kyjurzbmekvgrqwr64,1,31.6,34.3,2024-08-10T12:04:37.750Z,2024-08-10T12:07:42Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138884601,56,Back,5138884721,233,42,5138884603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198771,42,44,1,4,32,bd4qakf7j0wwie8wke9km7uj8,0,68.4,65.7,2024-08-10T12:04:37.751Z,2024-08-10T12:07:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138884731,233,46,5138884635,286,,5138884633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198777,47,1,1,4,33,b2vft81kyjurzbmekvgrqwr64,0,37.1,35.2,2024-08-10T12:04:38.373Z,2024-08-10T12:04:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138884661,212,12.8,5138884657,140,47.4,5138884663,213,0.56,5138884653,3,,5138884655,56,Back,5138884659,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198785,43,44,1,4,34,bd4qakf7j0wwie8wke9km7uj8,1,58.2,57.8,2024-08-10T12:04:39.596Z,2024-08-10T14:02:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138884709,286,,5138884725,233,48,5138884707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198781,48,44,1,4,34,b2vft81kyjurzbmekvgrqwr64,0,41.8,42.2,2024-08-10T12:04:39.597Z,2024-08-10T14:02:26Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5138884679,56,Back,5138884681,285,,5138884735,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198795,44,1,1,4,34,bd4qakf7j0wwie8wke9km7uj8,0,67.6,62.6,2024-08-10T12:04:40.205Z,2024-08-10T12:04:42Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138884783,212,4.1,5138884779,141,61.5,5138884773,3,,5138884775,56,Center,5138884787,213,6.10,5138884777,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198813,49,12,1,4,37,b2vft81kyjurzbmekvgrqwr64,1,42.6,42.4,2024-08-10T12:04:42.558Z,2024-08-10T12:04:51Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138884879,212,8.8,5138884873,56,Back,5138884875,140,48.3,5138884881,213,0.82,5138884877,141,51.8,5138884905,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198923,50,4,1,4,39,b2vft81kyjurzbmekvgrqwr64,1,34.2,43.9,2024-08-10T12:04:44.789Z,2024-08-10T14:50:20Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138885519,152,,5138885515,56,Back,5138885511,13,,5138885525,286,,5138916181,233,45,5138885523,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198839,45,4,1,4,39,bd4qakf7j0wwie8wke9km7uj8,0,65.8,56.1,2024-08-10T12:04:44.790Z,2024-08-10T13:29:08Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138885093,265,,5138885087,56,Center,5138916243,285,,5138885085,13,,5138885091,152,,5138916239,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199011,51,1,1,4,54,b2vft81kyjurzbmekvgrqwr64,1,34.3,50.3,2024-08-10T12:04:59.621Z,2024-08-10T12:21:28Z,lu9bber07etravimh00k745x,J. Bøge,,,5138886013,213,1.31,5138886001,140,39.0,5138885997,56,Back,5138886005,141,77.5,5138885995,152,,5138886009,212,19.1,5138951707,189,,5138885993,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199141,52,1,1,4,55,b2vft81kyjurzbmekvgrqwr64,1,39.0,77.5,2024-08-10T12:05:00.381Z,2024-08-10T12:05:10Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138886685,56,Back,5138886689,141,51.9,5138886693,213,4.35,5138886687,140,32.8,5138886691,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199181,53,1,1,5,5,b2vft81kyjurzbmekvgrqwr64,1,39.3,50.0,2024-08-10T12:05:10.389Z,2024-08-10T12:05:14Z,lu9bber07etravimh00k745x,J. Bøge,,,5138886911,140,41.4,5138886917,213,1.47,5138886909,56,Back,5138886913,141,81.8,5138886915,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199189,46,45,1,5,8,bd4qakf7j0wwie8wke9km7uj8,0,59.9,10.4,2024-08-10T12:05:14.270Z,2024-08-10T14:19:25Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5138886943,285,,5138887163,233,54,5138886941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199221,54,3,1,5,8,b2vft81kyjurzbmekvgrqwr64,1,40.1,89.6,2024-08-10T12:05:14.270Z,2024-08-10T14:19:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138887159,233,46,5138887137,286,,5138887133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199247,55,1,1,5,12,b2vft81kyjurzbmekvgrqwr64,1,48.8,78.8,2024-08-10T12:05:17.837Z,2024-08-10T12:05:19Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138887253,213,5.99,5138887237,56,Center,5138887241,140,64.7,5138887251,212,17.4,5138887245,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199255,56,3,1,5,14,b2vft81kyjurzbmekvgrqwr64,0,66.6,72.0,2024-08-10T12:05:19.398Z,2024-08-10T14:02:09Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5138887299,56,Center,5138887301,286,,5138887511,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199283,47,7,1,5,14,bd4qakf7j0wwie8wke9km7uj8,1,33.4,28.0,2024-08-10T12:05:19.399Z,2024-08-10T14:02:08Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5138887455,285,,5138887453,56,Back,5138887471,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199319,49,1,1,5,16,bd4qakf7j0wwie8wke9km7uj8,1,34.1,22.4,2024-08-10T12:05:21.940Z,2024-08-10T12:05:23Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138887625,213,4.69,5138887611,56,Back,5138887615,140,33.9,5138887619,141,6.8,5138887623,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199341,50,1,1,5,18,bd4qakf7j0wwie8wke9km7uj8,0,33.9,6.5,2024-08-10T12:05:23.804Z,2024-08-10T12:05:25Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138887729,213,0.38,5138887725,141,25.8,5138887719,155,,5138887721,56,Center,5138887727,212,35.1,5138887731,1,,5138887723,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199401,58,1,1,5,23,b2vft81kyjurzbmekvgrqwr64,1,36.0,71.7,2024-08-10T12:05:28.909Z,2024-08-10T12:05:30Z,lu9bber07etravimh00k745x,J. Bøge,,,5138887991,212,14.6,5138887995,213,0.56,5138887985,141,83.0,5138887977,56,Back,5138887981,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199421,59,1,1,5,24,b2vft81kyjurzbmekvgrqwr64,1,47.8,83.0,2024-08-10T12:05:30.125Z,2024-08-10T13:01:11Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138888103,212,16.3,5138888097,56,Back,5139080665,155,,5138888099,140,39.3,5138888105,213,4.13,5138888101,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199445,60,1,1,5,26,b2vft81kyjurzbmekvgrqwr64,1,39.3,63.0,2024-08-10T12:05:31.501Z,2024-08-10T13:01:01Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139083009,3,,5138888219,140,64.1,5138888221,141,62.3,5138888217,56,Center,5138888225,213,6.26,5138888223,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199449,61,61,1,5,29,b2vft81kyjurzbmekvgrqwr64,1,64.1,62.3,2024-08-10T12:05:34.376Z,2024-08-10T13:01:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138888241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199499,62,1,1,5,30,b2vft81kyjurzbmekvgrqwr64,1,68.7,64.6,2024-08-10T12:05:35.933Z,2024-08-10T12:05:40Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5138888503,212,25.3,5138888499,140,92.3,5138888501,141,72.3,5138888497,56,Center,5138888505,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199507,63,1,1,5,34,b2vft81kyjurzbmekvgrqwr64,0,97.2,77.1,2024-08-10T12:05:39.902Z,2024-08-10T15:01:26Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5138888559,212,19.3,5138888555,140,90.7,5138888553,56,Center,5138888551,155,,5138888557,141,50.5,5138888549,2,,5138888561,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199681,52,1,1,5,46,bd4qakf7j0wwie8wke9km7uj8,1,8.2,51.9,2024-08-10T12:05:51.507Z,2024-08-10T12:05:55Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5138889541,56,Back,5138889547,212,23.5,5138889549,213,4.75,5138889539,123,,5138889545,141,17.4,5138889543,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199709,53,1,1,5,49,bd4qakf7j0wwie8wke9km7uj8,1,11.6,17.6,2024-08-10T12:05:54.995Z,2024-08-10T12:05:57Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5138889715,56,Back,5138889721,212,17.5,5138889719,141,36.3,5138889717,140,23.0,5138889725,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199757,54,1,1,5,51,bd4qakf7j0wwie8wke9km7uj8,1,23.0,36.3,2024-08-10T12:05:56.924Z,2024-08-10T12:06:00Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5138890017,212,11.1,5138890011,56,Back,5138890015,141,29.5,5138890019,213,5.85,5138890013,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199779,55,1,1,5,54,bd4qakf7j0wwie8wke9km7uj8,1,38.8,28.6,2024-08-10T12:06:00.323Z,2024-08-10T12:06:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138890163,212,20.6,5138890159,140,56.3,5138890165,213,0.47,5138890157,56,Center,5138890161,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199823,56,1,1,5,57,bd4qakf7j0wwie8wke9km7uj8,1,55.9,42.8,2024-08-10T12:06:02.347Z,2024-08-10T12:06:04Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5138890383,141,60.3,5138890385,212,12.1,5138890379,56,Center,5138890381,140,53.6,5138890387,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199833,57,61,1,5,59,bd4qakf7j0wwie8wke9km7uj8,0,54.6,63.0,2024-08-10T12:06:04.515Z,2024-08-10T12:06:05Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5138890439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199843,64,1,1,6,0,b2vft81kyjurzbmekvgrqwr64,1,36.3,35.8,2024-08-10T12:06:05.335Z,2024-08-10T12:06:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5138890543,213,1.72,5138890537,140,34.5,5138890541,212,13.1,5138890535,56,Back,5138890539,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199853,66,8,1,6,1,b2vft81kyjurzbmekvgrqwr64,1,34.5,54.8,2024-08-10T12:06:07.166Z,2024-08-10T12:24:45Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138890587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199963,67,4,1,6,3,b2vft81kyjurzbmekvgrqwr64,1,43.9,38.5,2024-08-10T12:06:08.434Z,2024-08-10T14:13:42Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138891185,265,,5138891179,13,,5138891181,56,Back,5138961099,233,58,5138891183,152,,5138960953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199861,58,4,1,6,3,bd4qakf7j0wwie8wke9km7uj8,0,56.1,61.5,2024-08-10T12:06:08.435Z,2024-08-10T13:29:09Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5138890667,152,,5138890669,265,,5138890665,56,Center,5138890671,285,,5138961125,233,67,5138890663,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200047,68,1,1,6,16,b2vft81kyjurzbmekvgrqwr64,1,45.9,35.6,2024-08-10T12:06:22.077Z,2024-08-10T14:14:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138891543,213,2.65,5138962005,5,,5138962007,152,,5138891535,56,Back,5138891539,141,48.7,5138891537,140,29.9,5138891541,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200097,69,1,1,6,17,b2vft81kyjurzbmekvgrqwr64,1,25.9,56.9,2024-08-10T12:06:22.789Z,2024-08-10T12:06:27Z,lu9bber07etravimh00k745x,J. Bøge,,,5138891817,140,42.6,5138891819,141,38.0,5138891821,212,21.7,5138891815,56,Back,5138891823,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200131,70,1,1,6,21,b2vft81kyjurzbmekvgrqwr64,1,42.6,38.0,2024-08-10T12:06:26.861Z,2024-08-10T12:06:28Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138891973,213,3.73,5138891969,141,22.4,5138891965,56,Back,5138891967,140,27.3,5138891971,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200187,71,1,1,6,23,b2vft81kyjurzbmekvgrqwr64,1,27.3,22.4,2024-08-10T12:06:28.677Z,2024-08-10T12:06:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138892211,213,0.22,5138892209,212,39.7,5138892205,140,64.2,5138892213,1,,5138892207,141,35.2,5138892201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200215,72,1,1,6,27,b2vft81kyjurzbmekvgrqwr64,1,65.4,36.0,2024-08-10T12:06:32.621Z,2024-08-10T12:06:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138892363,212,19.3,5138892361,141,8.6,5138892357,56,Right,5138892365,213,4.44,5138892359,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200227,73,1,1,6,30,b2vft81kyjurzbmekvgrqwr64,0,60.5,8.6,2024-08-10T12:06:35.437Z,2024-08-10T12:06:36Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5138892429,286,,5138892411,212,4.5,5138892419,236,,5138892405,56,Right,5138892409,141,14.3,5138892423,233,59,5138892407,140,62.6,5138892413,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200219,59,74,1,6,30,bd4qakf7j0wwie8wke9km7uj8,1,32.8,92.7,2024-08-10T12:06:35.438Z,2024-08-10T12:06:37Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5138892375,285,,5138892373,56,Back,5138892449,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
