id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2717036561,41,1,1,2,42,b2vft81kyjurzbmekvgrqwr64,1,63.0,82.0,2024-09-02T17:03:14.428Z,2024-09-02T17:03:16Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5192967375,141,49.1,5192967377,212,26.4,5192967373,140,49.6,5192967371,56,Back,5192967379,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036569,42,1,1,2,43,b2vft81kyjurzbmekvgrqwr64,1,49.6,49.1,2024-09-02T17:03:15.867Z,2024-09-02T17:03:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192967415,212,21.0,5192967417,213,1.27,5192967409,56,Center,5192967411,140,55.6,5192967413,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036573,43,1,1,2,47,b2vft81kyjurzbmekvgrqwr64,1,54.6,78.7,2024-09-02T17:03:19.179Z,2024-09-02T17:03:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192967445,213,0.33,5192967439,140,76.8,5192967441,141,90.5,5192967443,212,24.7,5192967437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036579,44,1,1,2,50,b2vft81kyjurzbmekvgrqwr64,1,76.8,90.5,2024-09-02T17:03:22.379Z,2024-09-02T17:03:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192967489,213,4.58,5192967483,140,74.8,5192967481,56,Center,5192967485,141,67.0,5192967487,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036583,45,1,1,2,53,b2vft81kyjurzbmekvgrqwr64,0,76.0,68.7,2024-09-02T17:03:25.499Z,2024-09-02T17:03:26Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192967507,141,45.2,5192967505,140,71.6,5192967509,212,16.6,5192967503,56,Center,5192967511,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036605,26,3,1,2,58,ajtb177oqwawkdwbqhldmq6mx,0,45.7,62.6,2024-09-02T17:03:30.745Z,2024-09-02T20:41:57Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193168983,233,46,5192967653,286,,5192967621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036603,46,7,1,2,58,b2vft81kyjurzbmekvgrqwr64,1,58.6,37.8,2024-09-02T17:03:30.746Z,2024-09-02T19:11:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5193168967,233,26,5192967591,56,Center,5192967645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036611,27,1,1,3,2,ajtb177oqwawkdwbqhldmq6mx,1,21.7,31.0,2024-09-02T17:03:34.780Z,2024-09-02T17:05:29Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192967661,140,26.8,5192967659,56,Back,5192967663,141,46.6,5192967667,213,1.10,5192967665,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036621,28,1,1,3,4,ajtb177oqwawkdwbqhldmq6mx,1,26.8,46.6,2024-09-02T17:03:36.068Z,2024-09-02T17:03:41Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192967721,56,Back,5192967723,140,20.1,5192967729,213,1.96,5192967727,212,18.3,5192967725,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036629,29,1,1,3,8,ajtb177oqwawkdwbqhldmq6mx,1,20.1,71.5,2024-09-02T17:03:40.843Z,2024-09-02T17:03:44Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192967777,140,20.1,5192967783,213,4.71,5192967775,56,Back,5192967781,212,22.8,5192967779,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036635,30,1,1,3,12,ajtb177oqwawkdwbqhldmq6mx,1,20.1,38.0,2024-09-02T17:03:44.651Z,2024-09-02T17:03:45Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192967791,140,26.6,5192967789,56,Back,5192967793,141,7.1,5192967797,213,5.03,5192967795,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036643,31,1,1,3,13,ajtb177oqwawkdwbqhldmq6mx,1,26.6,7.1,2024-09-02T17:03:45.531Z,2024-09-02T17:03:47Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192967853,212,17.1,5192967851,141,30.4,5192967849,140,20.6,5192967855,213,1.95,5192967847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036653,32,1,1,3,15,ajtb177oqwawkdwbqhldmq6mx,1,20.6,30.4,2024-09-02T17:03:47.795Z,2024-09-02T17:03:50Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192967921,212,22.1,5192967913,140,21.7,5192967923,213,1.52,5192967909,56,Back,5192967917,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036667,33,1,1,3,18,ajtb177oqwawkdwbqhldmq6mx,1,21.1,69.6,2024-09-02T17:03:50.660Z,2024-09-02T17:03:53Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192967997,213,0.92,5192967995,212,18.8,5192967989,56,Back,5192967991,140,31.9,5192967993,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036677,34,1,1,3,21,ajtb177oqwawkdwbqhldmq6mx,1,29.4,92.4,2024-09-02T17:03:53.668Z,2024-09-02T17:03:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192968091,213,3.94,5192968085,140,18.4,5192968087,141,75.0,5192968089,212,16.5,5192968083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036693,35,1,1,3,24,ajtb177oqwawkdwbqhldmq6mx,1,18.4,75.0,2024-09-02T17:03:56.812Z,2024-09-02T17:04:00Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192968167,212,21.7,5192968165,141,50.6,5192968169,213,4.01,5192968163,140,5.1,5192968161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036705,36,1,1,3,28,ajtb177oqwawkdwbqhldmq6mx,1,8.0,50.9,2024-09-02T17:04:00.275Z,2024-09-02T17:04:03Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192968231,141,28.8,5192968233,212,16.0,5192968229,140,13.2,5192968227,56,Back,5192968235,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036717,37,1,1,3,31,ajtb177oqwawkdwbqhldmq6mx,1,13.2,28.8,2024-09-02T17:04:03.068Z,2024-09-02T17:04:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192968283,140,9.6,5192968281,56,Back,5192968289,212,16.7,5192968287,141,52.7,5192968291,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036721,38,1,1,3,34,ajtb177oqwawkdwbqhldmq6mx,1,9.6,52.7,2024-09-02T17:04:06.107Z,2024-09-02T17:04:08Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192968321,141,66.9,5192968323,212,23.0,5192968317,56,Back,5192968319,140,29.5,5192968325,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036731,39,1,1,3,36,ajtb177oqwawkdwbqhldmq6mx,1,29.5,66.9,2024-09-02T17:04:08.811Z,2024-09-02T17:04:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5192968377,140,19.5,5192968375,56,Back,5192968385,1,,5192968383,213,4.45,5192968381,212,41.1,5192968379,141,8.5,5192968373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036733,40,1,1,3,39,ajtb177oqwawkdwbqhldmq6mx,1,20.4,4.0,2024-09-02T17:04:11.428Z,2024-09-02T17:04:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192968397,212,8.7,5192968395,141,4.0,5192968399,213,0.00,5192968393,140,28.7,5192968391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036743,47,83,1,3,40,b2vft81kyjurzbmekvgrqwr64,0,70.3,89.9,2024-09-02T17:04:12.443Z,2024-09-02T19:36:36Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192968455,399,dja68kdmhtsm9x5zqzgtpqas4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036737,41,61,1,3,41,ajtb177oqwawkdwbqhldmq6mx,0,28.7,4.0,2024-09-02T17:04:13.138Z,2024-09-02T17:04:13Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5192968405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036745,42,43,1,3,43,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T17:04:15.019Z,2024-09-02T17:04:17Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5192968435,56,Back,5192968437,140,31.9,5192968443,213,0.00,5192968441,212,0,5192968461,144,1,5192968439,141,0.0,5192968433,168,0,5192968431,3,0,,,,,,,,,,,,,,,,,,,,,,,,
2717036747,43,5,1,3,43,ajtb177oqwawkdwbqhldmq6mx,0,30.9,-0.8,2024-09-02T17:04:15.363Z,2024-09-02T19:12:59Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5192968463,233,48,5192968447,56,Back,5192968449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036749,48,5,1,3,43,b2vft81kyjurzbmekvgrqwr64,1,69.1,100.8,2024-09-02T17:04:15.363Z,2024-09-02T19:12:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192968451,56,Left,5192968453,347,,5192968457,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036753,49,1,1,3,45,b2vft81kyjurzbmekvgrqwr64,1,70.6,100.0,2024-09-02T17:04:17.650Z,2024-09-02T20:42:47Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192968495,213,4.46,5192968497,1,,5192968489,140,63.6,5192968491,141,59.3,5192968485,107,,5192968493,212,29.2,5192968487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036759,50,1,1,3,48,b2vft81kyjurzbmekvgrqwr64,1,66.5,76.1,2024-09-02T17:04:20.459Z,2024-09-02T17:04:22Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192968543,213,0.47,5192968541,212,24.8,5192968535,56,Left,5192968537,140,87.6,5192968539,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036763,51,1,1,3,50,b2vft81kyjurzbmekvgrqwr64,1,87.6,92.6,2024-09-02T17:04:22.595Z,2024-09-02T17:04:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192968563,56,Left,5192968567,141,85.3,5192968565,140,66.3,5192968569,212,22.9,5192968571,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036767,52,1,1,3,51,b2vft81kyjurzbmekvgrqwr64,1,73.5,85.0,2024-09-02T17:04:24.003Z,2024-09-02T17:04:27Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192968601,212,20.7,5192968603,213,3.04,5192968599,141,88.1,5192968597,140,53.9,5192968595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036777,53,1,1,3,56,b2vft81kyjurzbmekvgrqwr64,1,52.3,86.0,2024-09-02T17:04:28.482Z,2024-09-02T17:04:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192968679,1,,5192968669,56,Left,5192968673,141,89.4,5192968671,140,87.1,5192968677,213,0.06,5192968675,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036785,54,1,1,3,58,b2vft81kyjurzbmekvgrqwr64,1,89.0,89.0,2024-09-02T17:04:30.716Z,2024-09-02T17:04:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192968735,213,3.56,5192968727,56,Center,5192968733,212,23.0,5192968731,141,75.1,5192968729,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036793,55,1,1,4,0,b2vft81kyjurzbmekvgrqwr64,1,69.0,75.1,2024-09-02T17:04:32.906Z,2024-09-02T17:04:34Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192968773,212,20.7,5192968771,141,92.1,5192968769,140,85.4,5192968767,56,Left,5192968775,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036795,56,1,1,4,2,b2vft81kyjurzbmekvgrqwr64,0,85.4,92.1,2024-09-02T17:04:34.482Z,2024-09-02T17:04:35Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192968783,141,81.1,5192968781,140,80.4,5192968779,56,Left,5192968787,213,4.10,5192968785,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036799,44,8,1,4,4,ajtb177oqwawkdwbqhldmq6mx,1,15.8,12.8,2024-09-02T17:04:36.059Z,2024-09-02T17:04:36Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192968801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036817,45,5,1,4,7,ajtb177oqwawkdwbqhldmq6mx,0,10.1,-1.6,2024-09-02T17:04:39.779Z,2024-09-02T19:13:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192968867,347,,5192969091,233,57,5192968865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036857,57,5,1,4,7,b2vft81kyjurzbmekvgrqwr64,1,89.9,101.6,2024-09-02T17:04:39.779Z,2024-09-02T19:13:00Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192969085,347,,5192969087,233,45,5192969083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036863,58,1,1,4,22,b2vft81kyjurzbmekvgrqwr64,1,89.5,100.0,2024-09-02T17:04:54.858Z,2024-09-02T17:04:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192969127,107,,5192969137,213,4.74,5192969135,212,14.9,5192969129,56,Left,5192969131,140,89.9,5192969133,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036865,59,50,1,4,26,b2vft81kyjurzbmekvgrqwr64,1,88.0,81.0,2024-09-02T17:04:58.459Z,2024-09-02T20:42:46Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192969215,233,46,5192969143,286,,5192969141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036879,46,7,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,12.0,19.0,2024-09-02T17:04:58.460Z,2024-09-02T17:13:49Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5192979923,285,,5192969197,56,Back,5192979927,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036897,47,6,1,4,27,ajtb177oqwawkdwbqhldmq6mx,0,2.6,16.8,2024-09-02T17:04:59.507Z,2024-09-02T19:14:39Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5192969299,73,,5192969321,233,60,5192969297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036875,60,6,1,4,27,b2vft81kyjurzbmekvgrqwr64,1,97.4,83.2,2024-09-02T17:04:59.507Z,2024-09-02T19:14:39Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192969317,233,47,5192969201,56,Left,5192969203,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036993,61,1,1,4,59,b2vft81kyjurzbmekvgrqwr64,1,99.5,99.5,2024-09-02T17:05:31.083Z,2024-09-02T19:42:19Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5192969959,212,38.8,5192969951,223,,5192969963,1,,5192969955,140,89.8,5192969947,6,,5192969949,155,,5192969953,56,Center,5192969961,213,4.45,5192969957,141,44.5,5192969945,2,,,,,,,,,,,,,,,,,,,
2717037061,64,1,1,5,0,b2vft81kyjurzbmekvgrqwr64,1,93.7,36.4,2024-09-02T17:05:32.434Z,2024-09-02T19:55:11Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5192970395,140,94.2,5192970397,141,52.8,5192970399,212,11.2,5192970401,213,1.52,5192970393,56,Center,5192970391,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036981,48,12,1,5,2,ajtb177oqwawkdwbqhldmq6mx,1,4.1,49.9,2024-09-02T17:05:34.251Z,2024-09-02T19:55:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192970335,141,30.9,5192970337,212,15.2,5192970333,140,11.7,5192970331,56,Back,5192970339,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717069765,850,1,1,5,6,b2vft81kyjurzbmekvgrqwr64,1,94.1,72.1,2024-09-02T17:05:38.007Z,2024-09-02T19:05:02Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,1.0,,5193158459,213,2.54,5193158449,56,Left,5193158451,140,79.8,5193158453,141,87.2,5193158455,212,18.2,5193158697,154,,5193158695,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717036995,62,13,1,5,11,b2vft81kyjurzbmekvgrqwr64,1,86.9,68.0,2024-09-02T17:05:43.362Z,2024-09-02T19:05:02Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193158721,230,95.4,5192969971,56,Center,5193158717,103,55.6,5192969969,64,,5193158705,87,,5193158709,154,,5193158723,231,58.1,5193158715,102,41.7,5193158707,29,,5193158711,55,5193158565,20,5193158703,25,,850,5193158719,328,,,,,,,,,,,
2717037055,49,5,1,5,13,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,60.2,2024-09-02T17:05:45.674Z,2024-09-02T19:03:54Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192970323,56,Back,5192970325,346,,5192970345,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037003,63,5,1,5,13,b2vft81kyjurzbmekvgrqwr64,0,101.3,39.8,2024-09-02T17:05:45.674Z,2024-09-02T19:13:00Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5192970033,346,,5192970031,56,Center,5192970351,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037087,50,1,1,5,38,ajtb177oqwawkdwbqhldmq6mx,1,4.9,61.2,2024-09-02T17:06:10.730Z,2024-09-02T17:06:12Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192970583,237,,5192970579,213,4.50,5192970573,140,3.6,5192970571,56,Back,5192970569,124,,5192970575,141,51.8,5192970577,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037095,51,1,1,5,40,ajtb177oqwawkdwbqhldmq6mx,1,3.6,51.8,2024-09-02T17:06:12.411Z,2024-09-02T17:06:13Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192970609,212,12.1,5192970607,141,44.2,5192970605,140,14.0,5192970611,213,5.84,5192970603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037099,52,1,1,5,41,ajtb177oqwawkdwbqhldmq6mx,1,14.0,44.2,2024-09-02T17:06:13.586Z,2024-09-02T17:06:17Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192970675,212,25.0,5192970677,213,4.33,5192970669,56,Back,5192970671,140,5.0,5192970673,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037111,53,1,1,5,45,ajtb177oqwawkdwbqhldmq6mx,0,6.5,12.3,2024-09-02T17:06:17.226Z,2024-09-02T17:06:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192970717,56,Back,5192970729,212,15.3,5192970725,141,0.0,5192970721,140,18.4,5192970733,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037115,54,5,1,5,46,ajtb177oqwawkdwbqhldmq6mx,0,21.3,-0.8,2024-09-02T17:06:18.594Z,2024-09-02T19:13:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5192970849,233,65,5192970743,347,,5192970741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037123,65,5,1,5,46,b2vft81kyjurzbmekvgrqwr64,1,78.7,100.8,2024-09-02T17:06:18.594Z,2024-09-02T19:13:01Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5192970813,56,Left,5192970815,347,,5192970845,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037133,66,1,1,5,53,b2vft81kyjurzbmekvgrqwr64,1,77.2,100.0,2024-09-02T17:06:25.498Z,2024-09-02T17:06:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192970861,212,29.1,5192970857,140,56.5,5192970855,56,Center,5192970863,213,3.87,5192970859,141,72.6,5192970853,107,,5192970865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037137,67,1,1,5,56,b2vft81kyjurzbmekvgrqwr64,1,56.5,72.6,2024-09-02T17:06:28.010Z,2024-09-02T17:06:29Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5192970895,141,88.1,5192970897,212,27.7,5192970899,213,0.39,5192970893,140,80.9,5192970891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037145,68,1,1,5,57,b2vft81kyjurzbmekvgrqwr64,1,80.9,88.1,2024-09-02T17:06:29.034Z,2024-09-02T17:06:30Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192970911,56,Center,5192970913,140,86.9,5192970919,213,5.19,5192970917,212,13.6,5192970915,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037153,69,1,1,5,58,b2vft81kyjurzbmekvgrqwr64,0,86.9,70.3,2024-09-02T17:06:30.697Z,2024-09-02T17:06:35Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5192970955,213,4.03,5192970947,56,Center,5192970997,4,,5192970953,212,12.6,5192970951,141,56.0,5192970949,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037167,55,1,1,6,1,ajtb177oqwawkdwbqhldmq6mx,1,14.0,41.5,2024-09-02T17:06:33.234Z,2024-09-02T17:06:35Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192970979,140,15.5,5192970981,141,52.1,5192970983,212,7.4,5192970977,56,Back,5192970985,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037171,57,1,1,6,3,ajtb177oqwawkdwbqhldmq6mx,0,15.5,52.1,2024-09-02T17:06:35.146Z,2024-09-02T17:06:35Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192971013,213,6.25,5192971011,212,5.6,5192971003,155,,5192971009,141,51.8,5192971007,140,20.8,5192971005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037179,71,1,1,6,5,b2vft81kyjurzbmekvgrqwr64,1,71.2,40.7,2024-09-02T17:06:37.586Z,2024-09-02T17:06:39Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5192971049,212,30.5,5192971047,141,74.2,5192971045,140,51.9,5192971043,56,Center,5192971051,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037195,72,1,1,6,7,b2vft81kyjurzbmekvgrqwr64,1,51.9,74.2,2024-09-02T17:06:39.130Z,2024-09-02T17:06:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192971121,140,48.0,5192971123,141,31.9,5192971119,56,Back,5192971127,213,4.57,5192971125,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037203,73,1,1,6,10,b2vft81kyjurzbmekvgrqwr64,1,46.9,33.1,2024-09-02T17:06:42.417Z,2024-09-02T17:06:44Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192971177,213,1.33,5192971175,212,26.1,5192971173,141,70.3,5192971171,140,52.9,5192971169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037217,74,1,1,6,15,b2vft81kyjurzbmekvgrqwr64,1,50.9,43.9,2024-09-02T17:06:47.305Z,2024-09-02T17:06:49Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5192971243,56,Back,5192971251,213,4.24,5192971249,212,12.6,5192971247,141,27.4,5192971245,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037229,75,1,1,6,17,b2vft81kyjurzbmekvgrqwr64,1,45.5,27.4,2024-09-02T17:06:49.721Z,2024-09-02T17:06:55Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192971323,56,Back,5192971331,213,1.59,5192971329,212,26.7,5192971325,140,44.9,5192971327,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037245,76,1,1,6,23,b2vft81kyjurzbmekvgrqwr64,1,45.1,67.0,2024-09-02T17:06:55.234Z,2024-09-02T17:06:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192971399,141,85.9,5192971403,213,0.52,5192971401,212,25.9,5192971397,140,66.5,5192971395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037251,77,1,1,6,27,b2vft81kyjurzbmekvgrqwr64,1,66.5,85.9,2024-09-02T17:06:59.113Z,2024-09-02T19:42:14Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5192971449,140,37.7,5192971451,141,37.7,5192971453,212,44.6,5192971447,56,Back,5192971457,1,,5192971455,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717037267,78,1,1,6,30,b2vft81kyjurzbmekvgrqwr64,1,39.5,50.0,2024-09-02T17:07:02.921Z,2024-09-02T17:07:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192971527,212,31.1,5192971525,141,18.3,5192971529,213,5.52,5192971523,140,60.8,5192971521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
