id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2727820629,31,43,1,2,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-29T11:03:57.305Z,2024-09-29T11:55:34Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252196853,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820637,32,1,1,2,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,84.1,2024-09-29T11:03:57.384Z,2024-09-29T11:03:58Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252035619,141,71.2,5252035617,140,35.2,5252035615,56,Back,5252035621,212,8.8,5252035623,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820655,33,1,1,2,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,71.2,2024-09-29T11:03:58.280Z,2024-09-29T11:04:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252035725,56,Back,5252035731,212,11.8,5252035733,213,2.75,5252035727,140,24.8,5252035729,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820679,34,1,1,2,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.8,77.8,2024-09-29T11:04:00.264Z,2024-09-29T11:04:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252035837,56,Left,5252035843,212,29.6,5252035839,140,52.7,5252035845,213,0.14,5252035841,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820693,33,1,1,2,35,f1h34qp5zbfl489q8vnkhiq9s,1,45.4,17.7,2024-09-29T11:04:03.131Z,2024-09-29T11:04:04Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252035915,212,11.8,5252035911,140,54.0,5252035913,141,6.5,5252035909,56,Right,5252035917,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820717,34,1,1,2,36,f1h34qp5zbfl489q8vnkhiq9s,0,54.0,6.5,2024-09-29T11:04:03.929Z,2024-09-29T11:04:06Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252036035,212,13.8,5252036031,140,66.8,5252036029,56,Right,5252036033,141,11.4,5252036037,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820709,35,8,1,2,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.4,87.7,2024-09-29T11:04:05.976Z,2024-09-29T11:04:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252036009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820791,37,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.3,92.9,2024-09-29T11:04:10.129Z,2024-09-29T11:04:13Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252036373,155,,5252036375,56,Center,5252036383,213,4.79,5252036385,1,,5252036379,141,36.4,5252036381,212,38.5,5252036377,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820809,38,1,1,2,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.1,33.1,2024-09-29T11:04:13.592Z,2024-09-29T11:04:17Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252036495,213,0.44,5252036487,56,Center,5252036491,141,39.5,5252036493,212,10.3,5252036489,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820817,39,1,1,2,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.0,39.5,2024-09-29T11:04:16.913Z,2024-09-29T11:04:18Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252036527,141,14.6,5252036529,212,17.0,5252036531,213,4.62,5252036525,140,63.5,5252036523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820837,40,1,1,2,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.5,14.7,2024-09-29T11:04:17.880Z,2024-09-29T11:04:19Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252036627,212,8.9,5252036629,213,1.42,5252036621,56,Center,5252036625,141,27.6,5252036623,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820881,41,1,1,2,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,27.6,2024-09-29T11:04:19.640Z,2024-09-29T11:04:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252036829,141,6.8,5252036827,140,76.2,5252036833,213,5.41,5252036825,56,Right,5252036831,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820897,42,1,1,2,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.5,8.9,2024-09-29T11:04:24.616Z,2024-09-29T11:04:25Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252036887,212,13.0,5252036881,56,Center,5252036885,141,28.0,5252036889,213,1.60,5252036883,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820901,35,8,1,2,58,f1h34qp5zbfl489q8vnkhiq9s,1,16.3,72.0,2024-09-29T11:04:25.871Z,2024-09-29T11:04:26Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5252036903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820921,36,6,1,2,59,f1h34qp5zbfl489q8vnkhiq9s,0,0.0,70.0,2024-09-29T11:04:26.737Z,2024-09-29T12:01:08Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5252037065,233,43,5252037013,56,Back,5252037015,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727820911,43,6,1,2,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,100.0,30.0,2024-09-29T11:04:26.737Z,2024-09-29T12:01:07Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5252036993,75,,5252036991,56,Center,5252037039,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821233,44,1,1,3,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2024-09-29T11:05:02.176Z,2024-09-29T11:05:07Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252038669,212,19.7,5252038667,141,19.7,5252038663,56,Right,5252038665,140,85.5,5252038661,6,,5252038673,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821239,45,1,1,3,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.5,19.7,2024-09-29T11:05:04.512Z,2024-09-29T11:05:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252038733,212,7.2,5252038729,140,89.7,5252038735,213,5.37,5252038731,141,11.3,5252038727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821243,46,1,1,3,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.7,11.3,2024-09-29T11:05:06.033Z,2024-09-29T11:05:11Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252038747,56,Center,5252038749,140,94.9,5252038755,213,1.40,5252038751,141,58.5,5252038753,212,32.6,5252038743,2,,5252038745,155,,5252038965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821287,47,61,1,3,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,94.9,58.5,2024-09-29T11:05:09.832Z,2024-09-29T13:27:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252038999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821413,37,5,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,40.9,2024-09-29T11:05:10.759Z,2024-09-29T12:01:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5252039607,56,Back,5252039615,233,48,5252039611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821293,48,5,1,3,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.2,59.1,2024-09-29T11:05:10.759Z,2024-09-29T12:01:14Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252039021,56,Center,5252039023,346,,5252039627,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821421,38,1,1,4,1,f1h34qp5zbfl489q8vnkhiq9s,1,4.5,59.4,2024-09-29T11:05:28.718Z,2024-09-29T11:05:30Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5252039647,124,,5252039657,213,5.14,5252039649,56,Back,5252039655,212,8.7,5252039651,140,7.9,5252039653,141,47.8,5252039661,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821433,39,1,1,4,2,f1h34qp5zbfl489q8vnkhiq9s,0,8.5,49.9,2024-09-29T11:05:30.335Z,2024-09-29T11:05:33Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5252039747,1,,5252039735,157,,5252039737,56,Left,5252039745,213,0.44,5252039741,141,81.7,5252039743,212,51.1,5252039739,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821447,49,1,1,4,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.9,10.7,2024-09-29T11:05:33.912Z,2024-09-29T11:05:35Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252039801,141,23.7,5252039805,213,0.57,5252039795,3,,5252039803,212,16.3,5252039797,56,Center,5252039799,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821457,40,1,1,4,7,f1h34qp5zbfl489q8vnkhiq9s,0,42.9,68.1,2024-09-29T11:05:34.839Z,2024-09-29T11:05:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5252039859,140,61.7,5252039857,56,Center,5252039855,3,,5252039863,212,19.9,5252039865,213,6.14,5252039861,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821477,50,1,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,40.5,29.4,2024-09-29T11:05:37.465Z,2024-09-29T11:05:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252040007,212,26.8,5252040011,1,,5252040003,140,61.6,5252039999,157,,5252040009,213,0.60,5252040001,56,Center,5252040005,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821469,41,44,1,4,11,f1h34qp5zbfl489q8vnkhiq9s,1,34.2,49.4,2024-09-29T11:05:39.015Z,2024-09-29T13:11:39Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5252039949,285,,5252040067,233,51,5252039947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821485,51,44,1,4,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.8,50.6,2024-09-29T11:05:39.016Z,2024-09-29T13:11:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5252040037,286,,5252040093,233,41,5252040035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821479,42,1,1,4,11,f1h34qp5zbfl489q8vnkhiq9s,1,27.1,51.0,2024-09-29T11:05:39.302Z,2024-09-29T11:05:40Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5252040025,212,18.5,5252040021,140,40.2,5252040023,141,32.7,5252040017,3,,5252040019,56,Back,5252040027,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821487,43,1,1,4,13,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,32.7,2024-09-29T11:05:40.670Z,2024-09-29T11:05:41Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252040047,213,0.10,5252040045,212,16.9,5252040041,140,56.2,5252040039,56,Center,5252040043,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821513,52,1,1,4,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.6,57.6,2024-09-29T11:05:42.529Z,2024-09-29T11:05:45Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252040207,213,5.61,5252040199,56,Center,5252040197,157,,5252040211,1,,5252040203,141,34.8,5252040205,212,24.9,5252040201,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821525,54,1,1,4,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.1,34.8,2024-09-29T11:05:45.880Z,2024-09-29T11:05:47Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5252040245,213,4.62,5252040241,141,13.2,5252040243,212,14.8,5252040239,140,58.8,5252040237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821533,55,1,1,4,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.8,13.2,2024-09-29T11:05:46.976Z,2024-09-29T11:05:49Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5252040303,213,1.88,5252040301,212,9.9,5252040295,56,Center,5252040297,140,55.9,5252040299,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821547,56,1,1,4,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.9,28.3,2024-09-29T11:05:48.888Z,2024-09-29T11:05:51Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252040407,56,Back,5252040411,140,42.1,5252040417,141,47.9,5252040421,212,18.9,5252040425,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821587,57,1,1,4,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.4,41.3,2024-09-29T11:05:51.608Z,2024-09-29T11:05:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252040689,56,Back,5252040697,213,4.97,5252040695,212,20.3,5252040691,140,46.4,5252040693,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821603,58,1,1,4,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.9,10.4,2024-09-29T11:05:54.313Z,2024-09-29T12:03:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252040769,56,Center,5252040773,141,30.7,5252040775,212,23.6,5252040771,140,67.1,5252040777,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851303,330,1,1,4,29,f1h34qp5zbfl489q8vnkhiq9s,1,28.5,63.7,2024-09-29T11:05:56.625Z,2024-09-29T11:55:01Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5252195197,141,73.9,5252195199,212,7.3,5252195201,213,1.26,5252195195,140,30.6,5252195193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821605,59,43,1,4,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-29T11:05:57.540Z,2024-09-29T11:55:51Z,,,,,5252040781,344,0,5252197631,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727851475,332,1,1,4,31,f1h34qp5zbfl489q8vnkhiq9s,1,30.8,76.1,2024-09-29T11:05:58.625Z,2024-09-29T11:55:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5252196159,212,9.7,5252196157,141,65.5,5252196153,56,Back,5252196155,140,37.0,5252196161,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852203,333,1,1,4,32,f1h34qp5zbfl489q8vnkhiq9s,0,33.6,66.9,2024-09-29T11:05:59.625Z,2024-09-29T13:15:11Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5252199951,56,Center,5252199955,141,71.7,5252199959,213,0.16,5252199953,140,52.9,5252199957,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727852901,493,1,1,4,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.4,20.9,2024-09-29T11:06:00.625Z,2024-09-29T11:57:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252203671,212,35.1,5252203675,1,,5252203673,213,1.53,5252203665,56,Center,5252203667,140,51.8,5252203669,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821657,44,43,1,4,35,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T11:06:03.240Z,2024-09-29T11:55:46Z,,,,,5252041053,344,0,5252197389,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727853687,495,1,1,4,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.9,70.5,2024-09-29T11:06:03.625Z,2024-09-29T11:58:44Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252207729,140,40.6,5252207743,213,3.69,5252207725,56,Back,5252207733,141,61.8,5252207737,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821725,60,1,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,62.4,2024-09-29T11:06:07.177Z,2024-09-29T11:06:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252041371,213,4.41,5252041363,56,Back,5252041365,140,38.4,5252041367,141,43.9,5252041369,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821741,61,1,1,4,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,43.0,2024-09-29T11:06:09.168Z,2024-09-29T11:06:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252041459,140,43.5,5252041461,141,51.5,5252041465,213,0.83,5252041463,212,7.8,5252041457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821749,62,1,1,4,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.0,51.6,2024-09-29T11:06:11.072Z,2024-09-29T11:06:12Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252041527,212,8.2,5252041529,213,3.64,5252041525,141,45.8,5252041521,56,Back,5252041523,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821775,63,1,1,4,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.1,45.7,2024-09-29T11:06:12.688Z,2024-09-29T11:06:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252041679,212,25.5,5252041681,213,5.18,5252041675,140,47.1,5252041673,56,Back,5252041677,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821781,64,1,1,4,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.4,11.9,2024-09-29T11:06:15.816Z,2024-09-29T11:06:17Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252041705,56,Back,5252041711,212,16.2,5252041713,213,2.53,5252041709,141,25.6,5252041707,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821795,65,1,1,4,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.8,25.6,2024-09-29T11:06:16.848Z,2024-09-29T11:06:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252041767,56,Back,5252041769,140,45.4,5252041773,212,8.3,5252041771,141,29.2,5252041775,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821805,66,1,1,4,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.4,29.2,2024-09-29T11:06:18.448Z,2024-09-29T11:06:21Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252041871,1,,5252041817,141,41.2,5252041819,212,32.6,5252041825,156,,5252041821,213,2.89,5252041813,56,Back,5252041815,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821835,67,1,1,4,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.3,41.2,2024-09-29T11:06:20.984Z,2024-09-29T11:06:25Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5252041971,140,33.6,5252041975,212,33.2,5252041973,141,81.1,5252041977,213,0.95,5252041979,1,,5252041969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821869,68,1,1,4,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.8,83.9,2024-09-29T11:06:25.384Z,2024-09-29T11:06:29Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252042155,56,Center,5252042159,140,50.9,5252042163,212,17.6,5252042165,213,6.01,5252042161,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821905,69,1,1,5,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.9,89.6,2024-09-29T11:06:29.552Z,2024-09-29T11:06:32Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5252042295,212,18.3,5252042291,140,39.2,5252042293,141,82.0,5252042297,213,3.43,5252042289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821929,70,1,1,5,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,76.3,2024-09-29T11:06:32.784Z,2024-09-29T11:06:36Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252042421,141,43.7,5252042425,213,4.61,5252042423,212,22.3,5252042417,56,Back,5252042419,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727821965,71,1,1,5,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.0,40.4,2024-09-29T11:06:36.433Z,2024-09-29T11:06:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252042591,155,,5252042595,140,91.9,5252042593,56,Center,5252042599,212,58.1,5252042603,213,0.13,5252042597,141,51.5,5252042605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822065,47,1,1,5,28,f1h34qp5zbfl489q8vnkhiq9s,0,11.6,45.5,2024-09-29T11:06:55.886Z,2024-09-29T11:06:58Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5252043217,140,45.1,5252043219,141,47.0,5252043223,213,0.03,5252043205,155,,5252043225,1,,5252043221,212,35.2,5252043211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822079,72,1,1,5,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.2,53.9,2024-09-29T11:06:59.185Z,2024-09-29T11:07:00Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252043267,56,Center,5252043269,140,57.4,5252043275,213,0.13,5252043271,141,55.2,5252043265,3,,5252043273,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822077,48,61,1,5,32,f1h34qp5zbfl489q8vnkhiq9s,1,45.1,47.0,2024-09-29T11:06:59.901Z,2024-09-29T11:07:00Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252043263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822095,73,1,1,5,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.6,74.8,2024-09-29T11:07:01.808Z,2024-09-29T11:07:04Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252043355,56,Back,5252043363,213,2.56,5252043361,212,15.0,5252043359,141,86.9,5252043357,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822119,75,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.6,86.9,2024-09-29T11:07:04.152Z,2024-09-29T11:07:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5252043449,212,14.3,5252043445,140,36.8,5252043443,56,Back,5252043451,213,4.01,5252043447,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822139,76,1,1,5,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.8,70.8,2024-09-29T11:07:06.376Z,2024-09-29T11:07:08Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252043517,213,4.48,5252043509,56,Back,5252043513,141,52.5,5252043515,212,12.8,5252043511,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822161,77,1,1,5,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,52.5,2024-09-29T11:07:07.936Z,2024-09-29T11:07:09Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252043635,56,Back,5252043637,140,43.7,5252043641,212,10.6,5252043643,213,6.00,5252043639,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822189,78,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.7,48.2,2024-09-29T11:07:09.768Z,2024-09-29T11:07:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252043763,140,34.4,5252043765,141,50.0,5252043761,56,Back,5252043767,212,9.8,5252043769,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822203,79,1,1,5,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,49.4,2024-09-29T11:07:13.424Z,2024-09-29T11:07:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252043867,141,76.1,5252043869,212,19.2,5252043863,56,Back,5252043873,213,1.25,5252043865,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822205,80,1,1,5,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.6,76.3,2024-09-29T11:07:16.072Z,2024-09-29T11:07:17Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252043897,56,Left,5252043903,212,23.0,5252043899,140,55.9,5252043905,213,0.86,5252043901,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727822309,49,5,1,5,49,f1h34qp5zbfl489q8vnkhiq9s,1,40.7,-2.0,2024-09-29T11:07:16.883Z,2024-09-29T12:01:15Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252044447,56,Back,5252044479,233,81,5252044449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
