id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value
2730044473,32,1,1,2,13,7gkglopz9cjsysn2u6sbhuvc5,0,48.1,77.2,2024-10-04T17:01:16.858Z,2024-10-04T17:24:28Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264282723,56,Left,5264282729,212,17.9,5264282731,213,1.14,5264282727,141,100.0,5264282725,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044521,26,5,1,2,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,-1.1,2024-10-04T17:01:17.242Z,2024-10-04T17:54:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264282985,233,33,5264282949,56,Back,5264282953,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044483,33,5,1,2,13,7gkglopz9cjsysn2u6sbhuvc5,0,55.6,101.1,2024-10-04T17:01:17.242Z,2024-10-04T17:54:08Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264282769,347,,5264283001,233,26,5264282767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044577,27,1,1,2,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.3,0.0,2024-10-04T17:01:25.730Z,2024-10-04T17:01:28Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264283299,107,,5264283303,140,47.8,5264283307,212,8.4,5264283309,213,1.63,5264283305,141,11.6,5264283301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044595,28,1,1,2,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.8,11.6,2024-10-04T17:01:27.795Z,2024-10-04T17:16:00Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264283363,141,0.0,5264283359,56,Right,5264283365,212,21.3,5264283367,213,5.83,5264283361,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044601,29,5,1,2,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.5,-1.8,2024-10-04T17:01:28.305Z,2024-10-04T17:54:09Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264283387,347,,5264343965,233,36,5264283385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044697,36,5,1,2,24,7gkglopz9cjsysn2u6sbhuvc5,1,44.5,101.8,2024-10-04T17:01:28.305Z,2024-10-04T17:54:09Z,,,,,5264343961,233,29,5264338849,347,,5264338847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044703,37,1,1,2,35,7gkglopz9cjsysn2u6sbhuvc5,0,41.9,100.0,2024-10-04T17:01:39.464Z,2024-10-04T17:27:44Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264341321,213,6.07,5264341317,141,90.8,5264341313,56,Left,5264341315,140,71.2,5264341311,107,,5264341319,212,31.5,5264341323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044747,38,43,1,2,37,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-04T17:01:41.368Z,2024-10-04T17:27:49Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264284109,141,92.4,5264284111,212,14.3,5264369251,144,1,5264284105,56,Back,5264284113,213,1.88,5264284103,3,0,5264284107,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044715,30,1,1,2,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.0,74.2,2024-10-04T17:01:42.378Z,2024-10-04T17:19:52Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264283953,213,5.14,5264283947,140,48.8,5264283945,56,Back,5264283955,1,,5264283951,212,35.0,5264283943,157,,5264283949,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044833,40,1,1,2,39,7gkglopz9cjsysn2u6sbhuvc5,1,68.9,18.0,2024-10-04T17:01:42.801Z,2024-10-04T17:28:08Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264284497,3,,5264284503,141,91.2,5264284507,213,1.61,5264348193,1,,5264284499,56,Left,5264284505,212,49.8,5264284501,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044809,39,1,1,2,39,7gkglopz9cjsysn2u6sbhuvc5,1,41.8,90.2,2024-10-04T17:01:43.016Z,2024-10-04T17:20:58Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264284369,140,69.2,5264284373,212,32.3,5264284377,1,,5264352121,155,,5264284375,213,5.81,5264284367,56,Center,5264284371,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047889,83,1,1,2,44,7gkglopz9cjsysn2u6sbhuvc5,1,69.2,68.7,2024-10-04T17:01:48.528Z,2024-10-04T17:21:19Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264353175,3,,5264353181,141,88.1,5264353179,140,67.2,5264353185,213,1.73,5264353183,212,13.4,5264353177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044847,41,1,1,2,45,7gkglopz9cjsysn2u6sbhuvc5,1,68.9,97.3,2024-10-04T17:01:49.408Z,2024-10-04T17:37:36Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5264284615,140,78.5,5264284619,212,10.1,5264284617,141,95.9,5264284621,213,6.19,5264284613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044849,42,1,1,2,46,7gkglopz9cjsysn2u6sbhuvc5,0,76.2,96.3,2024-10-04T17:01:49.920Z,2024-10-04T17:37:42Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264284633,141,80.8,5264284631,140,72.9,5264284637,213,4.39,5264284635,212,11.1,5264284629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044857,32,1,1,2,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,22.7,2024-10-04T17:01:50.544Z,2024-10-04T17:01:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264284663,141,7.7,5264284667,213,4.34,5264284661,140,25.6,5264284665,212,11.0,5264284659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044899,33,1,1,2,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.6,7.7,2024-10-04T17:01:51.538Z,2024-10-04T17:01:53Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264284859,140,41.7,5264284861,141,0.0,5264284865,213,5.92,5264284857,56,Back,5264284863,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044905,34,5,1,2,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.0,-1.6,2024-10-04T17:01:53.719Z,2024-10-04T17:54:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264284895,56,Back,5264284897,347,,5264285133,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044947,43,5,1,2,50,7gkglopz9cjsysn2u6sbhuvc5,1,54.0,101.6,2024-10-04T17:01:53.719Z,2024-10-04T17:54:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264285103,56,Left,5264285111,233,34,5264285105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730044979,44,1,1,2,54,7gkglopz9cjsysn2u6sbhuvc5,1,47.0,100.0,2024-10-04T17:01:57.600Z,2024-10-04T17:02:00Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264285273,107,,5264285283,213,4.15,5264285277,140,35.0,5264285285,1,,5264285279,141,72.0,5264285281,212,23.6,5264285275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045023,45,1,1,2,57,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,63.3,2024-10-04T17:02:00.704Z,2024-10-04T17:02:04Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264285463,141,36.0,5264285465,212,18.7,5264285467,213,4.82,5264285461,140,37.3,5264285459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045063,46,1,1,3,0,7gkglopz9cjsysn2u6sbhuvc5,0,40.2,33.6,2024-10-04T17:02:04.048Z,2024-10-04T17:02:08Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264285741,212,64.4,5264285745,1,,5264285737,140,100.0,5264285735,56,Center,5264285743,213,6.17,5264285733,155,,5264285739,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045139,35,5,1,3,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.0,73.1,2024-10-04T17:02:08.244Z,2024-10-04T17:54:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264286337,56,Back,5264286341,233,47,5264286339,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045065,47,5,1,3,4,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,26.9,2024-10-04T17:02:08.244Z,2024-10-04T17:54:10Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264285751,346,,5264285749,56,Center,5264286353,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045189,36,1,1,3,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.6,50.1,2024-10-04T17:02:21.090Z,2024-10-04T17:02:27Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264286585,124,,5264286593,212,18.0,5264286589,140,9.7,5264286599,237,,5264286587,56,Back,5264286595,213,5.08,5264286591,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045191,37,1,1,3,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.9,16.4,2024-10-04T17:02:26.924Z,2024-10-04T17:02:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264286613,213,0.49,5264286609,141,40.4,5264286603,155,,5264286615,1,,5264286611,212,34.5,5264286605,56,Back,5264286607,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045227,49,1,1,3,26,7gkglopz9cjsysn2u6sbhuvc5,1,53.5,55.4,2024-10-04T17:02:30.096Z,2024-10-04T17:02:31Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264286795,141,71.8,5264286791,56,Center,5264286799,213,0.43,5264286789,155,,5264286797,212,26.5,5264286793,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045249,50,1,1,3,28,7gkglopz9cjsysn2u6sbhuvc5,1,75.8,71.7,2024-10-04T17:02:31.816Z,2024-10-04T17:02:33Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264286889,141,60.9,5264286893,213,4.71,5264286885,56,Center,5264286891,212,7.3,5264286887,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045253,51,61,1,3,30,7gkglopz9cjsysn2u6sbhuvc5,0,74.0,63.4,2024-10-04T17:02:33.795Z,2024-10-04T17:02:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264286911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045261,52,83,1,3,31,7gkglopz9cjsysn2u6sbhuvc5,0,74.0,63.4,2024-10-04T17:02:34.817Z,2024-10-04T17:02:36Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264287019,399,5z7y55t2o577r8ki3i5855as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045271,38,50,1,3,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.1,39.6,2024-10-04T17:02:35.577Z,2024-10-04T17:57:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264287017,285,,5264287015,56,Back,5264287113,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045277,53,7,1,3,32,7gkglopz9cjsysn2u6sbhuvc5,1,74.9,60.4,2024-10-04T17:02:35.578Z,2024-10-04T17:57:41Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264287039,286,,5264287037,56,Center,5264287105,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045285,54,3,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,0,81.3,64.9,2024-10-04T17:02:37.080Z,2024-10-04T17:57:42Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264287079,56,Center,5264287521,233,39,5264287081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045349,39,7,1,3,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.7,35.1,2024-10-04T17:02:37.081Z,2024-10-04T19:29:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264287497,233,54,5264287451,285,,5264287449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045305,55,61,1,3,34,7gkglopz9cjsysn2u6sbhuvc5,1,80.9,66.4,2024-10-04T17:02:38.465Z,2024-10-04T19:28:49Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264287187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045359,40,61,1,3,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.1,30.9,2024-10-04T17:02:40.192Z,2024-10-04T19:28:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264287481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045383,41,4,1,3,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.0,33.4,2024-10-04T17:02:40.783Z,2024-10-04T17:49:27Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264287663,285,,5264287655,13,,5264289973,233,56,5264287659,152,,5264287657,56,Back,5264287661,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045319,56,4,1,3,37,7gkglopz9cjsysn2u6sbhuvc5,0,86.0,66.6,2024-10-04T17:02:40.784Z,2024-10-04T17:49:28Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264287319,13,,5264287323,152,,5264287325,265,,5264287327,286,,5264287321,56,Center,5264289989,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045575,42,1,1,3,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.0,30.4,2024-10-04T17:03:00.897Z,2024-10-04T17:03:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264288687,56,Back,5264288695,213,4.82,5264288691,141,11.1,5264288683,5,,5264288685,152,,5264288693,212,13.2,5264288689,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045585,43,1,1,4,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,19.4,11.0,2024-10-04T17:03:05.337Z,2024-10-04T17:03:06Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264288739,212,50.5,5264288733,56,Right,5264288743,1,,5264288735,140,67.2,5264288731,155,,5264288737,141,19.1,5264288741,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045633,57,1,1,4,4,7gkglopz9cjsysn2u6sbhuvc5,1,24.5,64.9,2024-10-04T17:03:07.591Z,2024-10-04T17:03:10Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264289045,56,Back,5264289047,140,38.9,5264289053,213,0.09,5264289049,141,67.0,5264289043,3,,5264289051,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045639,58,3,1,4,6,7gkglopz9cjsysn2u6sbhuvc5,0,36.6,69.1,2024-10-04T17:03:09.896Z,2024-10-04T17:57:43Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264289333,233,44,5264289093,286,,5264289091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045665,44,7,1,4,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.4,30.9,2024-10-04T17:03:09.897Z,2024-10-04T17:57:42Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264289229,56,Center,5264289307,233,58,5264289313,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045671,45,43,1,4,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-04T17:03:12.505Z,2024-10-04T17:03:21Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264289775,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045711,46,1,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,24.9,2024-10-04T17:03:13.345Z,2024-10-04T17:03:16Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264289447,141,24.4,5264289445,140,94.0,5264289451,213,6.27,5264289443,56,Center,5264289449,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045721,47,1,1,4,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.0,24.4,2024-10-04T17:03:15.937Z,2024-10-04T17:03:17Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264289531,286,,5264289527,233,59,5264289499,56,Center,5264289505,212,2.4,5264289501,140,93.9,5264289503,141,27.9,5264289525,236,,5264289507,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045723,59,74,1,4,12,7gkglopz9cjsysn2u6sbhuvc5,1,6.1,71.7,2024-10-04T17:03:15.938Z,2024-10-04T17:54:01Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264289519,56,Back,5264289521,285,,5264289555,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045737,48,6,1,4,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.9,28.2,2024-10-04T17:03:17.392Z,2024-10-04T17:57:58Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264289633,56,Center,5264289635,75,,5264289641,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730045727,60,6,1,4,13,7gkglopz9cjsysn2u6sbhuvc5,0,6.1,71.8,2024-10-04T17:03:17.392Z,2024-10-04T17:03:20Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264289661,233,48,5264289561,73,,5264289559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046107,49,1,1,4,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2024-10-04T17:03:45.578Z,2024-10-04T17:03:51Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264291607,6,,5264291611,223,,5264291615,140,92.2,5264291609,155,,5264291617,141,36.9,5264291621,213,1.87,5264291613,56,Center,5264291605,2,,5264291619,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046127,50,1,1,4,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.3,36.9,2024-10-04T17:03:49.825Z,2024-10-04T19:28:45Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264291721,168,,5264291725,140,95.3,5264291729,212,16.0,5264291727,141,59.9,5264291731,213,1.37,5264291723,56,Center,5264291719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046121,61,44,1,4,46,7gkglopz9cjsysn2u6sbhuvc5,1,4.6,40.8,2024-10-04T17:03:50.551Z,2024-10-04T17:53:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264291697,56,Back,5264291869,233,51,5264291699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046139,51,44,1,4,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,95.4,59.2,2024-10-04T17:03:50.552Z,2024-10-04T19:28:47Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264291785,286,,5264291957,233,61,5264291783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046147,62,12,1,4,47,7gkglopz9cjsysn2u6sbhuvc5,1,3.5,46.9,2024-10-04T17:03:50.968Z,2024-10-04T19:28:47Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264291815,140,25.5,5264291811,56,Back,5264291819,141,17.7,5264291823,213,5.57,5264291821,212,30.5,5264291849,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046233,64,1,1,4,53,7gkglopz9cjsysn2u6sbhuvc5,1,39.4,6.2,2024-10-04T17:03:56.607Z,2024-10-04T17:03:59Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264292319,56,Back,5264292323,141,2.3,5264292327,213,5.90,5264292325,212,7.1,5264292321,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046273,65,1,1,4,55,7gkglopz9cjsysn2u6sbhuvc5,1,40.9,7.4,2024-10-04T17:03:58.911Z,2024-10-04T17:04:03Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264292535,140,33.5,5264292539,141,15.0,5264292545,212,9.3,5264292549,213,2.55,5264292533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046279,66,3,1,4,59,7gkglopz9cjsysn2u6sbhuvc5,0,53.3,5.9,2024-10-04T17:04:02.864Z,2024-10-04T17:04:07Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264292573,286,,5264292823,211,,5264292571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046449,52,5,1,5,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.2,101.1,2024-10-04T17:04:04.936Z,2024-10-04T17:54:11Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264293421,56,Back,5264293429,233,67,5264293423,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046311,67,5,1,5,1,7gkglopz9cjsysn2u6sbhuvc5,0,67.8,-1.1,2024-10-04T17:04:04.936Z,2024-10-04T17:54:11Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264292717,347,,5264292713,56,Right,5264293451,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046475,53,1,1,5,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,100.0,2024-10-04T17:04:19.696Z,2024-10-04T17:04:22Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264293553,141,89.6,5264293557,213,3.64,5264293549,56,Back,5264293547,107,,5264293551,140,24.6,5264293555,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046501,54,1,1,5,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.1,86.5,2024-10-04T17:04:21.960Z,2024-10-04T17:04:25Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264293699,141,51.6,5264293701,212,30.7,5264293697,140,5.6,5264293703,213,4.03,5264293695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046517,55,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.4,51.6,2024-10-04T17:04:25.272Z,2024-10-04T17:04:27Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264293765,213,5.35,5264293761,141,32.8,5264293757,56,Back,5264293759,140,15.4,5264293763,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046565,56,1,1,5,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.3,31.2,2024-10-04T17:04:27.714Z,2024-10-04T17:04:31Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264293983,141,39.4,5264293981,140,17.6,5264293985,212,6.1,5264293979,56,Back,5264293989,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046613,57,1,1,5,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.8,39.7,2024-10-04T17:04:31.745Z,2024-10-04T17:04:34Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264294213,213,1.36,5264294209,141,59.6,5264294211,212,13.8,5264294205,56,Back,5264294207,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046647,58,1,1,5,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.1,60.2,2024-10-04T17:04:34.304Z,2024-10-04T17:04:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264294429,213,4.70,5264294423,140,23.0,5264294425,141,43.9,5264294427,212,11.1,5264294421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046711,59,1,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.6,38.5,2024-10-04T17:04:37.528Z,2024-10-04T17:04:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264294747,56,Back,5264294755,213,5.06,5264294751,141,10.9,5264294753,212,20.0,5264294749,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
