id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2779115479,28,1,1,3,28,f1h34qp5zbfl489q8vnkhiq9s,1,24.5,100.0,2025-02-22T12:05:28.401Z,2025-02-22T12:05:30Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531311779,212,12.3,5531311773,56,Back,5531311777,141,83.8,5531311781,213,4.64,5531311775,140,23.7,5531311771,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115541,29,1,1,3,28,f1h34qp5zbfl489q8vnkhiq9s,0,23.7,83.8,2025-02-22T12:05:28.897Z,2025-02-22T12:19:36Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531312047,1,,5531312045,213,6.02,5531312041,141,68.1,5531312039,140,61.3,5531312035,157,,5531312037,56,Center,5531312043,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115491,34,44,1,3,29,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,26.6,2025-02-22T12:05:29.823Z,2025-02-22T14:19:51Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531367897,233,30,5531311825,56,Back,5531311827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115549,30,44,1,3,29,f1h34qp5zbfl489q8vnkhiq9s,0,63.8,73.4,2025-02-22T12:05:29.824Z,2025-02-22T14:19:52Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5531367891,286,,5531367889,56,Center,5531367923,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115529,35,1,1,3,30,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,24.9,2025-02-22T12:05:30.724Z,2025-02-22T12:05:33Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531311991,213,6.05,5531311983,56,Right,5531311989,212,25.4,5531311985,140,58.7,5531311981,3,,5531311987,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779127907,200,83,1,3,32,f1h34qp5zbfl489q8vnkhiq9s,0,36.2,80.1,2025-02-22T12:05:32.775Z,2025-02-22T12:21:59Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531376441,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115547,37,1,1,3,33,b8oqgvx1ijeyn6y1cn6929ix4,1,58.7,16.1,2025-02-22T12:05:33.174Z,2025-02-22T12:05:34Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531312073,56,Center,5531312079,212,6.1,5531312075,140,62.7,5531312081,213,0.82,5531312077,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115645,38,1,1,3,33,b8oqgvx1ijeyn6y1cn6929ix4,1,62.7,22.7,2025-02-22T12:05:33.924Z,2025-02-22T12:05:40Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531312501,56,Right,5531312505,141,15.2,5531312507,212,5.2,5531312503,140,63.4,5531312509,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115667,39,1,1,3,40,b8oqgvx1ijeyn6y1cn6929ix4,0,85.2,10.3,2025-02-22T12:05:40.036Z,2025-02-22T12:05:42Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531312625,155,,5531312631,141,47.2,5531312635,213,1.35,5531312627,56,Center,5531312623,2,,5531312633,212,25.7,5531312629,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115671,32,12,1,3,41,f1h34qp5zbfl489q8vnkhiq9s,1,7.4,57.5,2025-02-22T12:05:41.688Z,2025-02-22T12:05:43Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531312679,15,,5531312659,212,6.6,5531312657,141,47.9,5531312653,56,Back,5531312661,213,4.87,5531312655,140,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115713,33,12,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,1,8.3,47.6,2025-02-22T12:05:43.520Z,2025-02-22T12:05:45Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531312873,140,20.4,5531312881,212,12.7,5531312887,213,6.26,5531312867,56,Back,5531312877,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115691,40,15,1,3,43,b8oqgvx1ijeyn6y1cn6929ix4,1,83.0,46.7,2025-02-22T12:05:43.860Z,2025-02-22T12:06:16Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531314981,78,,5531314985,103,19,5531314993,458,,5531312769,22,,5531315007,231,48.6,5531312777,56,Center,5531312773,18,,5531315003,230,98.1,5531314997,146,85.3,5531315001,147,47.1,5531314987,215,5531314983,102,49.8,5531314379,20,,5531314383,82,5531315011,233,34,,,,,,,,,,,
2779115719,34,10,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,1,14.7,52.9,2025-02-22T12:05:43.960Z,2025-02-22T12:06:16Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531315037,233,40,5531312937,56,Back,5531312935,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115703,41,61,1,3,44,b8oqgvx1ijeyn6y1cn6929ix4,1,83.0,46.7,2025-02-22T12:05:44.692Z,2025-02-22T12:05:44Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531312853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115769,42,1,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,81.2,51.5,2025-02-22T12:05:47.355Z,2025-02-22T14:23:18Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531313127,140,72.1,5531313131,212,9.7,5531313125,56,Center,5531313129,141,53.7,5531313133,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115757,35,43,1,3,47,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T12:05:47.632Z,2025-02-22T12:22:53Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531313453,399,5u9zrgsm6wycfcbk04m64wd1w,5531379981,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115799,43,1,1,3,49,b8oqgvx1ijeyn6y1cn6929ix4,1,72.1,53.7,2025-02-22T12:05:49.652Z,2025-02-22T14:23:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531313271,141,73.3,5531313275,213,1.20,5531313269,140,77.1,5531313273,212,14.3,5531313267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115829,44,1,1,3,52,b8oqgvx1ijeyn6y1cn6929ix4,1,77.1,73.3,2025-02-22T12:05:52.452Z,2025-02-22T12:23:34Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531313481,213,5.23,5531313471,155,,5531313475,140,86.9,5531313477,141,47.0,5531313473,56,Center,5531313479,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779129813,245,61,1,3,53,b8oqgvx1ijeyn6y1cn6929ix4,0,91.2,34.6,2025-02-22T12:05:52.979Z,2025-02-22T12:24:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531384839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115863,36,12,1,3,55,f1h34qp5zbfl489q8vnkhiq9s,1,10.1,67.9,2025-02-22T12:05:55.697Z,2025-02-22T12:06:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531313649,213,6.09,5531313643,140,24.1,5531313665,15,,5531313647,212,15.0,5531313639,56,Back,5531313645,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115927,37,4,1,3,59,f1h34qp5zbfl489q8vnkhiq9s,1,27.0,68.9,2025-02-22T12:05:59.642Z,2025-02-22T14:23:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531314037,13,,5531314095,233,45,5531314039,56,Back,5531314045,285,,5531314041,152,,5531387257,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779115915,45,4,1,3,59,b8oqgvx1ijeyn6y1cn6929ix4,0,73.0,31.1,2025-02-22T12:05:59.643Z,2025-02-22T14:14:25Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531314053,56,Center,5531314055,152,,5531314051,294,,5531314129,233,37,5531314057,286,,5531314049,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116127,38,1,1,4,16,f1h34qp5zbfl489q8vnkhiq9s,0,22.1,65.1,2025-02-22T12:06:16.184Z,2025-02-22T14:23:13Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531315093,5,,5531315105,212,56.0,5531315101,140,66.5,5531315107,213,5.70,5531315099,56,Right,5531315095,157,,5531315103,141,19.4,5531315097,152,,5531315109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116131,46,12,1,4,18,b8oqgvx1ijeyn6y1cn6929ix4,1,34.0,84.1,2025-02-22T12:06:18.091Z,2025-02-22T12:27:43Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531315127,141,77.3,5531315131,213,5.99,5531315155,15,,5531315125,140,48.5,5531315129,212,15.9,5531315123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116153,39,1,1,4,19,f1h34qp5zbfl489q8vnkhiq9s,0,64.2,20.4,2025-02-22T12:06:19.464Z,2025-02-22T12:26:15Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531315227,56,Center,5531315235,213,0.55,5531315231,141,27.0,5531315229,140,71.1,5531315233,212,8.5,5531390299,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116223,48,1,1,4,23,b8oqgvx1ijeyn6y1cn6929ix4,1,27.0,71.1,2025-02-22T12:06:23.038Z,2025-02-22T12:06:24Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531315553,141,58.2,5531315543,56,Back,5531315555,212,19.9,5531315549,140,10.0,5531315557,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116271,49,1,1,4,24,b8oqgvx1ijeyn6y1cn6929ix4,1,10.0,57.8,2025-02-22T12:06:24.403Z,2025-02-22T12:06:28Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531315833,56,Center,5531315839,212,51.5,5531315845,1,,5531315841,213,0.14,5531315835,140,58.6,5531315831,157,,5531315837,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116279,50,1,1,4,28,b8oqgvx1ijeyn6y1cn6929ix4,0,58.6,68.1,2025-02-22T12:06:28.459Z,2025-02-22T12:06:29Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531315907,213,5.83,5531315897,56,Center,5531315901,141,61.1,5531315895,168,,5531315899,140,67.9,5531315903,212,10.9,5531315893,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116333,41,1,1,4,29,f1h34qp5zbfl489q8vnkhiq9s,1,36.6,42.8,2025-02-22T12:06:29.688Z,2025-02-22T12:06:34Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531316123,56,Back,5531316125,140,33.6,5531316127,141,66.0,5531316131,213,1.77,5531316129,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116373,42,1,1,4,33,f1h34qp5zbfl489q8vnkhiq9s,1,33.4,72.1,2025-02-22T12:06:33.881Z,2025-02-22T12:06:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531316347,212,7.9,5531316341,56,Back,5531316345,141,61.2,5531316349,213,4.36,5531316343,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116425,43,1,1,4,36,f1h34qp5zbfl489q8vnkhiq9s,1,30.4,62.4,2025-02-22T12:06:36.744Z,2025-02-22T12:06:42Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531316621,56,Back,5531316625,140,35.3,5531316631,212,17.6,5531316627,141,87.2,5531316633,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116461,44,1,1,4,42,f1h34qp5zbfl489q8vnkhiq9s,1,45.7,89.7,2025-02-22T12:06:42.647Z,2025-02-22T12:06:46Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531316825,141,63.0,5531316821,56,Back,5531316827,212,19.5,5531316823,140,38.9,5531316829,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116505,45,1,1,4,46,f1h34qp5zbfl489q8vnkhiq9s,1,45.5,46.9,2025-02-22T12:06:46.119Z,2025-02-22T12:06:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531317107,141,22.7,5531317111,213,4.68,5531317109,212,16.5,5531317105,140,45.0,5531317103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116541,46,1,1,4,49,f1h34qp5zbfl489q8vnkhiq9s,1,49.2,23.3,2025-02-22T12:06:49.841Z,2025-02-22T12:06:52Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531317217,140,36.8,5531317215,56,Back,5531317223,213,2.60,5531317219,141,34.9,5531317221,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116571,47,1,1,4,52,f1h34qp5zbfl489q8vnkhiq9s,1,35.6,35.8,2025-02-22T12:06:52.072Z,2025-02-22T12:06:54Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531317383,141,67.2,5531317385,212,21.6,5531317381,140,39.0,5531317387,213,1.41,5531317379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116619,48,1,1,4,54,f1h34qp5zbfl489q8vnkhiq9s,1,38.9,67.3,2025-02-22T12:06:54.712Z,2025-02-22T12:06:58Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531317675,140,54.9,5531317681,213,0.35,5531317677,141,76.4,5531317673,56,Center,5531317679,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116645,49,1,1,4,58,f1h34qp5zbfl489q8vnkhiq9s,1,48.6,77.2,2025-02-22T12:06:58.255Z,2025-02-22T12:07:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5531317803,56,Back,5531317805,140,42.9,5531317807,141,90.9,5531317811,213,2.14,5531317809,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116635,51,83,1,5,0,b8oqgvx1ijeyn6y1cn6929ix4,0,47.7,20.6,2025-02-22T12:06:59.971Z,2025-02-22T12:07:04Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531318031,399,1se7wkenvs4elrapvdw9mdnje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116673,50,1,1,5,0,f1h34qp5zbfl489q8vnkhiq9s,1,42.9,90.9,2025-02-22T12:07:00.432Z,2025-02-22T12:07:03Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531317969,141,79.6,5531317971,212,14.0,5531317967,140,31.7,5531317965,56,Back,5531317973,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116705,51,1,1,5,2,f1h34qp5zbfl489q8vnkhiq9s,1,31.6,78.2,2025-02-22T12:07:02.896Z,2025-02-22T12:07:06Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531318173,213,5.45,5531318165,56,Back,5531318167,140,37.6,5531318171,212,9.3,5531318169,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116747,52,1,1,5,6,f1h34qp5zbfl489q8vnkhiq9s,1,41.0,66.7,2025-02-22T12:07:06.015Z,2025-02-22T12:07:08Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531318397,212,27.2,5531318391,56,Center,5531318395,141,46.1,5531318399,213,5.74,5531318393,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116765,53,1,1,5,8,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,49.4,2025-02-22T12:07:08.279Z,2025-02-22T12:07:10Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531318505,140,50.7,5531318503,56,Center,5531318507,141,52.8,5531318509,212,9.1,5531318511,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116807,54,1,1,5,10,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,51.8,2025-02-22T12:07:10.767Z,2025-02-22T12:07:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531318707,213,5.27,5531318699,56,Center,5531318703,141,23.3,5531318701,140,58.5,5531318705,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116781,52,83,1,5,11,b8oqgvx1ijeyn6y1cn6929ix4,0,45.4,48.7,2025-02-22T12:07:11.106Z,2025-02-22T12:07:15Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531318801,399,s8c0oxnoqt6zi7pi88rwawvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116811,55,1,1,5,14,f1h34qp5zbfl489q8vnkhiq9s,0,59.0,12.6,2025-02-22T12:07:14.031Z,2025-02-22T12:07:17Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531318737,141,16.4,5531318735,140,92.0,5531318739,212,34.7,5531318741,213,0.07,5531319065,1,,5531318733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116961,54,1,1,5,18,b8oqgvx1ijeyn6y1cn6929ix4,1,5.5,94.1,2025-02-22T12:07:18.801Z,2025-02-22T12:07:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531319513,157,,5531319521,212,37.9,5531319525,1,,5531319519,141,76.1,5531319515,56,Back,5531319523,213,5.95,5531319517,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116965,55,61,1,5,23,b8oqgvx1ijeyn6y1cn6929ix4,1,39.7,76.1,2025-02-22T12:07:23.404Z,2025-02-22T12:07:23Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531319537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779116981,56,61,1,5,24,b8oqgvx1ijeyn6y1cn6929ix4,0,39.7,76.1,2025-02-22T12:07:24.514Z,2025-02-22T12:07:24Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5531319599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117021,57,1,1,5,25,f1h34qp5zbfl489q8vnkhiq9s,1,52.1,50.4,2025-02-22T12:07:25.476Z,2025-02-22T12:07:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531319777,140,44.1,5531319787,212,11.9,5531319789,213,3.93,5531319783,141,38.0,5531319773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117047,58,1,1,5,26,f1h34qp5zbfl489q8vnkhiq9s,1,44.1,38.0,2025-02-22T12:07:26.863Z,2025-02-22T12:07:28Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531319911,213,5.47,5531319909,212,15.7,5531319907,141,21.2,5531319903,56,Center,5531319905,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117137,59,1,1,5,27,f1h34qp5zbfl489q8vnkhiq9s,1,54.4,21.2,2025-02-22T12:07:27.951Z,2025-02-22T12:07:35Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531320309,213,2.90,5531320303,140,44.1,5531320307,212,11.2,5531320305,141,25.2,5531320301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117151,60,1,1,5,35,f1h34qp5zbfl489q8vnkhiq9s,0,41.5,28.3,2025-02-22T12:07:35.639Z,2025-02-22T12:07:36Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531320357,212,28.6,5531320349,155,,5531320359,213,6.01,5531320353,140,67.7,5531320351,56,Right,5531320355,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117199,57,8,1,5,39,b8oqgvx1ijeyn6y1cn6929ix4,1,26.7,79.9,2025-02-22T12:07:39.122Z,2025-02-22T14:23:11Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531320595,56,Back,5531320631,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117291,58,1,1,5,40,b8oqgvx1ijeyn6y1cn6929ix4,1,29.2,66.3,2025-02-22T12:07:40.802Z,2025-02-22T12:07:47Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531321015,3,,5531321023,212,4.1,5531321017,56,Back,5531321021,141,71.8,5531321025,213,1.15,5531321019,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117299,59,1,1,5,41,b8oqgvx1ijeyn6y1cn6929ix4,1,29.5,80.8,2025-02-22T12:07:41.838Z,2025-02-22T12:29:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531400991,213,3.44,5531400985,140,12.5,5531400981,3,,5531400983,56,Back,5531400989,212,18.7,5531400987,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117303,60,1,1,5,42,b8oqgvx1ijeyn6y1cn6929ix4,0,11.4,77.1,2025-02-22T12:07:41.986Z,2025-02-22T12:29:49Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531401747,213,0.07,5531401749,1,,5531401739,56,Back,5531401743,141,81.2,5531401745,212,38.8,5531401741,140,48.3,5531401737,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117249,61,1,1,5,43,f1h34qp5zbfl489q8vnkhiq9s,0,61.9,27.3,2025-02-22T12:07:43.343Z,2025-02-22T12:07:44Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531320849,140,62.4,5531320847,56,Center,5531320851,141,39.7,5531320855,213,1.51,5531320853,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117313,62,1,1,5,47,b8oqgvx1ijeyn6y1cn6929ix4,0,35.8,76.5,2025-02-22T12:07:47.257Z,2025-02-22T12:33:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531416895,140,65.2,5531416891,155,,5531416893,56,Left,5531416901,213,0.14,5531416897,141,83.0,5531416899,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117379,62,12,1,5,51,f1h34qp5zbfl489q8vnkhiq9s,1,20.1,7.3,2025-02-22T12:07:51.583Z,2025-02-22T12:07:53Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531321411,167,,5531321373,141,0.0,5531321371,140,25.0,5531321375,212,7.8,5531321369,56,Back,5531321377,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117465,63,5,1,5,51,b8oqgvx1ijeyn6y1cn6929ix4,1,75.0,101.6,2025-02-22T12:07:51.937Z,2025-02-22T14:16:33Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531321817,347,,5531321815,56,Left,5531321843,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117383,63,5,1,5,51,f1h34qp5zbfl489q8vnkhiq9s,0,25.0,-1.6,2025-02-22T12:07:51.937Z,2025-02-22T14:16:34Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531321389,56,Back,5531321851,233,63,5531321391,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117487,64,1,1,5,57,b8oqgvx1ijeyn6y1cn6929ix4,1,74.9,100.0,2025-02-22T12:07:57.505Z,2025-02-22T12:07:59Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531321923,56,Left,5531321929,212,12.0,5531321925,140,65.2,5531321921,107,,5531321931,213,3.70,5531321927,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117515,65,1,1,5,58,b8oqgvx1ijeyn6y1cn6929ix4,1,65.2,92.6,2025-02-22T12:07:58.521Z,2025-02-22T12:08:01Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531322101,212,10.6,5531322099,141,79.3,5531322103,213,4.17,5531322095,56,Left,5531322097,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117549,66,1,1,6,1,b8oqgvx1ijeyn6y1cn6929ix4,1,60.0,79.3,2025-02-22T12:08:01.577Z,2025-02-22T12:08:03Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531322261,140,62.5,5531322265,212,5.4,5531322263,141,86.2,5531322259,56,Left,5531322267,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779117577,67,1,1,6,3,b8oqgvx1ijeyn6y1cn6929ix4,1,62.5,86.2,2025-02-22T12:08:03.473Z,2025-02-22T12:08:05Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531322391,56,Back,5531322395,140,39.7,5531322403,212,24.1,5531322405,213,3.26,5531322399,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
