id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798835671,28,1,1,1,51,6wwwud48qahpwrfxs20334qk5,1,20.2,14.6,2025-04-10T16:33:44.661Z,2025-04-10T16:33:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639446871,155,,5639446879,212,24.1,5639446873,56,Back,5639446877,141,24.4,5639446881,213,0.28,5639446875,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835677,29,61,1,1,52,6wwwud48qahpwrfxs20334qk5,0,42.9,26.5,2025-04-10T16:33:45.310Z,2025-04-10T16:33:58Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5639446925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835679,26,1,1,1,56,a9vw7ikerpr4cuweeeka5aneg,1,53.9,69.3,2025-04-10T16:33:49.526Z,2025-04-10T16:33:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639446939,140,57.8,5639446945,213,5.96,5639446937,56,Center,5639446943,212,4.3,5639446941,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835691,27,1,1,1,57,a9vw7ikerpr4cuweeeka5aneg,1,57.8,67.3,2025-04-10T16:33:50.679Z,2025-04-10T16:33:52Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639447003,213,0.34,5639446999,141,71.5,5639447001,212,8.5,5639446995,56,Center,5639446997,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835843,28,1,1,1,59,a9vw7ikerpr4cuweeeka5aneg,1,67.1,69.4,2025-04-10T16:33:52.111Z,2025-04-10T16:34:42Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5639448355,22,,5639447999,141,56.4,5639448003,213,4.70,5639447995,56,Center,5639448353,210,16,5639447997,140,67.0,5639448001,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835847,29,16,1,2,3,a9vw7ikerpr4cuweeeka5aneg,1,75.0,59.5,2025-04-10T16:33:56.390Z,2025-04-11T10:52:05Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639448381,102,53.9,5639448023,56,Center,5639448377,55,28,5640563947,396,53.4,5639448375,29,,5640563945,395,98.1,5639448387,230,98.6,5639448159,374,2025-04-10 17:33:54.768,5639448371,72,5639448385,215,5639448389,231,50.4,5639448019,22,5639448021,18,5639448383,103,30.4,5639448163,375,02:01.778,5639448373,77,,,,,,,,,,,,,,,,,
2798835921,30,1,1,2,54,6wwwud48qahpwrfxs20334qk5,1,50.4,50.3,2025-04-10T16:34:47.749Z,2025-04-10T17:28:50Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5639448501,213,3.19,5639448495,140,27.6,5639448503,279,G,5639448497,141,48.5,5639448741,189,,5639448493,56,Back,5639448499,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835931,31,1,1,2,58,6wwwud48qahpwrfxs20334qk5,1,28.5,51.1,2025-04-10T16:34:51.004Z,2025-04-10T17:28:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639448715,189,,5639448557,141,35.8,5639448555,140,30.5,5639448559,212,10.6,5639448553,56,Back,5639448561,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835939,32,1,1,2,59,6wwwud48qahpwrfxs20334qk5,0,35.0,32.7,2025-04-10T16:34:52.941Z,2025-04-10T16:34:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639448615,212,43.8,5639448605,155,,5639448617,213,5.71,5639448613,141,0.0,5639448609,56,Right,5639448619,1,,5639448611,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835979,30,5,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,27.1,101.4,2025-04-10T16:34:55.848Z,2025-04-10T18:40:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639448837,233,33,5639448819,56,Back,5639448821,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835941,33,5,1,3,2,6wwwud48qahpwrfxs20334qk5,0,72.9,-1.4,2025-04-10T16:34:55.848Z,2025-04-10T18:40:09Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639448841,233,30,5639448623,347,,5639448621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798835999,31,1,1,3,9,a9vw7ikerpr4cuweeeka5aneg,1,22.6,100.0,2025-04-10T16:35:02.486Z,2025-04-10T16:35:05Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639448883,56,Left,5639448891,213,6.09,5639448893,1,,5639448889,212,39.6,5639448881,107,,5639448885,140,59.6,5639448887,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836001,32,61,1,3,12,a9vw7ikerpr4cuweeeka5aneg,0,61.7,86.0,2025-04-10T16:35:05.774Z,2025-04-10T16:35:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639448899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836011,34,4,1,3,17,6wwwud48qahpwrfxs20334qk5,1,34.2,18.4,2025-04-10T16:35:10.429Z,2025-04-10T17:35:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639448961,13,,5639448969,286,,5639448963,56,Back,5639448967,265,,5639449071,233,33,5639448965,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836025,33,4,1,3,17,a9vw7ikerpr4cuweeeka5aneg,0,65.8,81.6,2025-04-10T16:35:10.430Z,2025-04-10T17:35:37Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639449033,56,Left,5639449031,13,,5639449081,285,,5639449077,233,34,5639449035,152,,5639449037,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836067,35,1,1,3,29,6wwwud48qahpwrfxs20334qk5,1,39.0,13.8,2025-04-10T16:35:22.429Z,2025-04-10T16:35:24Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639449309,140,41.9,5639449311,141,22.2,5639449313,212,6.5,5639449303,5,,5639449307,56,Back,5639449315,213,1.08,5639449305,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836073,36,1,1,3,31,6wwwud48qahpwrfxs20334qk5,1,41.1,22.2,2025-04-10T16:35:24.037Z,2025-04-10T16:35:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639449325,140,28.7,5639449327,141,12.3,5639449331,213,3.62,5639449323,56,Back,5639449329,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836081,37,1,1,3,32,6wwwud48qahpwrfxs20334qk5,1,26.0,13.5,2025-04-10T16:35:25.557Z,2025-04-10T16:35:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639449383,56,Back,5639449391,213,2.14,5639449389,212,26.8,5639449385,140,12.2,5639449387,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836091,38,1,1,3,35,6wwwud48qahpwrfxs20334qk5,1,12.3,50.0,2025-04-10T16:35:28.549Z,2025-04-10T16:35:31Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639449455,213,0.80,5639449447,56,Back,5639449453,212,16.9,5639449449,140,23.5,5639449451,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836109,39,1,1,3,41,6wwwud48qahpwrfxs20334qk5,1,29.9,66.9,2025-04-10T16:35:34.101Z,2025-04-10T16:35:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639449569,213,4.71,5639449561,56,Back,5639449567,212,24.9,5639449563,140,29.9,5639449565,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836121,40,1,1,3,42,6wwwud48qahpwrfxs20334qk5,1,29.8,26.8,2025-04-10T16:35:35.421Z,2025-04-10T16:35:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639449613,213,5.25,5639449605,56,Back,5639449609,141,5.9,5639449607,140,37.8,5639449611,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836125,41,1,1,3,44,6wwwud48qahpwrfxs20334qk5,1,38.7,5.9,2025-04-10T16:35:37.292Z,2025-04-10T16:35:38Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5639449621,141,10.6,5639449619,140,59.9,5639449623,212,22.5,5639449617,56,Right,5639449625,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836133,42,1,1,3,45,6wwwud48qahpwrfxs20334qk5,0,61.2,10.6,2025-04-10T16:35:38.534Z,2025-04-10T16:35:39Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5639449661,141,13.7,5639449657,56,Right,5639449665,213,1.37,5639449663,212,2.1,5639449659,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836153,34,1,1,3,49,a9vw7ikerpr4cuweeeka5aneg,1,41.3,80.1,2025-04-10T16:35:42.902Z,2025-04-11T10:54:10Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5640565447,212,9.8,5640565449,213,1.14,5639449737,56,Back,5640565445,141,93.2,5640565443,140,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798839129,127,1,1,3,50,a9vw7ikerpr4cuweeeka5aneg,1,39.2,91.0,2025-04-10T16:35:43.629Z,2025-04-10T16:48:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5639470213,141,89.7,5639470215,212,8.3,5639470211,140,31.3,5639470209,56,Back,5639470217,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836167,35,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,0,31.4,72.1,2025-04-10T16:35:46.421Z,2025-04-11T10:56:41Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5639449773,140,95.8,5639449771,56,Center,5639449779,213,6.14,5639449775,141,57.8,5639449769,157,,5639449781,1,,5639449777,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836195,44,1,1,3,57,6wwwud48qahpwrfxs20334qk5,1,14.6,52.4,2025-04-10T16:35:50.165Z,2025-04-10T16:35:52Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639449899,141,70.6,5639449903,213,1.12,5639449897,140,20.3,5639449901,212,13.7,5639449895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836209,45,1,1,3,59,6wwwud48qahpwrfxs20334qk5,1,22.2,70.6,2025-04-10T16:35:52.509Z,2025-04-10T16:35:56Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639449995,141,29.8,5639449993,140,24.4,5639449991,56,Back,5639449999,213,4.80,5639449997,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836233,46,1,1,4,3,6wwwud48qahpwrfxs20334qk5,1,27.9,33.1,2025-04-10T16:35:56.805Z,2025-04-10T16:36:00Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639450097,212,22.2,5639450099,213,1.68,5639450091,56,Back,5639450093,140,25.5,5639450095,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836247,47,1,1,4,7,6wwwud48qahpwrfxs20334qk5,1,29.3,68.7,2025-04-10T16:36:00.740Z,2025-04-10T16:36:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639450147,140,55.7,5639450145,56,Center,5639450149,141,65.5,5639450151,212,27.8,5639450153,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836265,48,1,1,4,13,6wwwud48qahpwrfxs20334qk5,1,52.7,75.3,2025-04-10T16:36:06.740Z,2025-04-10T16:36:17Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639450261,141,89.9,5639450257,56,Left,5639450263,212,21.7,5639450259,140,71.1,5639450265,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799036243,831,3,1,4,15,6wwwud48qahpwrfxs20334qk5,0,70.3,97.1,2025-04-10T16:36:08.384Z,2025-04-11T11:18:01Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5640579685,467,5lu7bn7uec3zjqpoi1x81gbu1,5640579679,286,,5640579681,465,,5640579677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836267,49,4,1,4,15,6wwwud48qahpwrfxs20334qk5,1,67.6,84.2,2025-04-10T16:36:08.828Z,2025-04-10T16:36:16Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639450287,265,,5639450285,152,,5639450281,13,,5639450289,286,,5639450293,233,36,5639450283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836257,36,4,1,4,15,a9vw7ikerpr4cuweeeka5aneg,0,32.4,15.8,2025-04-10T16:36:08.829Z,2025-04-10T16:36:17Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639450217,285,,5639450215,265,,5639450211,56,Back,5639450209,13,,5639450313,233,49,5639450213,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836363,50,1,1,4,46,6wwwud48qahpwrfxs20334qk5,1,75.5,93.9,2025-04-10T16:36:39.051Z,2025-04-10T16:36:40Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639450909,212,4.1,5639450901,152,,5639450911,213,4.11,5639450899,5,,5639450903,56,Left,5639450907,141,89.0,5639450905,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836369,51,1,1,4,47,6wwwud48qahpwrfxs20334qk5,0,77.2,90.8,2025-04-10T16:36:40.229Z,2025-04-11T11:18:14Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5640579763,72,,5639450947,2,,5639450957,212,32.5,5640579761,224,,5639450955,141,48.5,5639450949,155,,5639450959,213,5.20,5639450951,56,Center,5639450953,140,5639450961,1,,,,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,
2798836377,37,12,1,4,50,a9vw7ikerpr4cuweeeka5aneg,1,8.7,60.2,2025-04-10T16:36:43.240Z,2025-04-10T16:36:44Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5639450997,15,,5639450991,141,42.1,5639450995,213,5.54,5639450993,212,18.2,5639450987,56,Back,5639450989,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836383,52,1,1,4,51,6wwwud48qahpwrfxs20334qk5,1,75.6,56.6,2025-04-10T16:36:44.475Z,2025-04-10T16:36:46Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639451027,141,67.0,5639451025,140,78.8,5639451029,212,7.8,5639451021,3,,5639451023,56,Center,5639451031,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836391,53,1,1,4,53,6wwwud48qahpwrfxs20334qk5,1,78.8,67.0,2025-04-10T16:36:46.366Z,2025-04-10T16:36:48Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639451083,212,7.6,5639451085,213,2.57,5639451079,140,72.7,5639451077,56,Center,5639451081,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836409,54,1,1,4,55,6wwwud48qahpwrfxs20334qk5,1,72.7,75.7,2025-04-10T16:36:48.228Z,2025-04-10T16:36:53Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639451163,56,Center,5639451165,140,61.4,5639451169,212,12.0,5639451171,213,3.26,5639451167,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836417,55,1,1,5,0,6wwwud48qahpwrfxs20334qk5,1,61.4,73.9,2025-04-10T16:36:53.773Z,2025-04-10T17:31:26Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639451199,213,0.64,5639451191,56,Left,5639451193,140,77.9,5639451197,212,21.6,5639451195,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836419,56,1,1,5,1,6wwwud48qahpwrfxs20334qk5,0,78.2,92.9,2025-04-10T16:36:54.772Z,2025-04-10T16:50:10Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639473445,155,,5639451203,56,Left,5639451211,213,5.77,5639451209,212,16.2,5639451205,140,91.6,5639451207,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836423,38,12,1,5,2,a9vw7ikerpr4cuweeeka5aneg,1,14.7,15.8,2025-04-10T16:36:55.709Z,2025-04-10T16:36:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5639451243,213,3.79,5639451239,141,12.2,5639451241,212,4.1,5639451251,15,,5639451237,140,11.6,5639451235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836449,40,1,1,5,4,a9vw7ikerpr4cuweeeka5aneg,0,11.5,12.0,2025-04-10T16:36:57.941Z,2025-04-10T16:37:00Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639451335,213,0.45,5639451333,212,33.7,5639451329,140,40.4,5639451327,56,Back,5639451337,1,,5639451325,157,,5639451331,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836463,57,1,1,5,8,6wwwud48qahpwrfxs20334qk5,0,59.8,60.5,2025-04-10T16:37:01.348Z,2025-04-10T16:37:03Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639451435,140,71.4,5639451433,56,Left,5639451441,213,1.16,5639451437,141,100.0,5639451431,3,,5639451439,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836509,41,5,1,5,10,a9vw7ikerpr4cuweeeka5aneg,1,22.2,-1.8,2025-04-10T16:37:03.409Z,2025-04-10T18:40:09Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639451613,233,58,5639451609,56,Back,5639451611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836469,58,5,1,5,10,6wwwud48qahpwrfxs20334qk5,0,77.8,101.8,2025-04-10T16:37:03.409Z,2025-04-10T18:40:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639451461,347,,5639451459,56,Left,5639451617,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836533,42,1,1,5,22,a9vw7ikerpr4cuweeeka5aneg,1,8.8,0.0,2025-04-10T16:37:15.069Z,2025-04-10T16:37:18Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5639451723,212,23.7,5639451719,140,30.1,5639451721,141,10.0,5639451715,107,,5639451725,213,0.34,5639451717,56,Back,5639451727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836535,43,44,1,5,24,a9vw7ikerpr4cuweeeka5aneg,1,38.1,8.8,2025-04-10T16:37:17.834Z,2025-04-10T18:38:42Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639451739,233,59,5639451737,285,,5639451735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836527,59,44,1,5,24,6wwwud48qahpwrfxs20334qk5,0,61.9,91.2,2025-04-10T16:37:17.835Z,2025-04-10T18:38:43Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639451747,233,43,5639451699,56,Left,5639451701,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836555,44,1,1,5,24,a9vw7ikerpr4cuweeeka5aneg,1,30.1,10.0,2025-04-10T16:37:17.902Z,2025-04-10T18:41:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639451801,140,58.2,5639451795,3,,5639451807,213,6.27,5639451797,168,,5639451799,56,Right,5639451803,141,9.4,5639451805,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836561,45,61,1,5,27,a9vw7ikerpr4cuweeeka5aneg,0,58.2,9.4,2025-04-10T16:37:20.846Z,2025-04-10T16:37:21Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639451831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836569,46,5,1,5,28,a9vw7ikerpr4cuweeeka5aneg,0,55.6,-1.4,2025-04-10T16:37:21.718Z,2025-04-10T16:37:27Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639451855,347,,5639451853,56,Right,5639451907,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836577,60,5,1,5,28,6wwwud48qahpwrfxs20334qk5,1,44.4,101.4,2025-04-10T16:37:21.718Z,2025-04-10T18:40:10Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639451863,347,,5639451861,56,Back,5639451871,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836641,61,1,1,5,39,6wwwud48qahpwrfxs20334qk5,1,42.1,100.0,2025-04-10T16:37:32.811Z,2025-04-10T16:37:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639452181,140,45.5,5639452177,107,,5639452179,56,Back,5639452187,213,5.07,5639452183,141,86.9,5639452185,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836645,62,1,1,5,41,6wwwud48qahpwrfxs20334qk5,1,46.6,85.7,2025-04-10T16:37:34.787Z,2025-04-10T16:37:36Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639452199,141,89.3,5639452197,140,46.6,5639452203,213,1.57,5639452201,212,2.4,5639452195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836653,63,1,1,5,43,6wwwud48qahpwrfxs20334qk5,1,51.1,86.5,2025-04-10T16:37:36.116Z,2025-04-10T16:37:37Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639452249,212,16.8,5639452251,213,6.00,5639452243,56,Left,5639452247,141,79.6,5639452245,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836679,64,1,1,5,44,6wwwud48qahpwrfxs20334qk5,1,70.6,79.6,2025-04-10T16:37:37.170Z,2025-04-10T17:32:03Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639452425,56,Left,5639452427,140,65.9,5639568029,156,,5639452431,212,8.2,5639452433,213,2.21,5639452429,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836681,65,1,1,5,50,6wwwud48qahpwrfxs20334qk5,0,75.0,73.9,2025-04-10T16:37:43.316Z,2025-04-10T17:32:12Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639452461,141,27.0,5639452453,155,,5639452457,56,Center,5639452465,213,4.73,5639452463,212,31.9,5639452459,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836695,47,12,1,5,53,a9vw7ikerpr4cuweeeka5aneg,1,22.9,79.0,2025-04-10T16:37:46.005Z,2025-04-11T11:20:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639452513,212,11.8,5639452515,213,5.75,5639452507,56,Back,5639452511,141,70.2,5639452509,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836715,68,1,1,5,56,6wwwud48qahpwrfxs20334qk5,1,62.2,36.9,2025-04-10T16:37:49.507Z,2025-04-10T17:32:13Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639452599,213,3.19,5639452591,56,Back,5639452597,212,24.2,5639452593,140,39.2,5639452595,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836725,69,1,1,5,57,6wwwud48qahpwrfxs20334qk5,1,39.2,35.8,2025-04-10T16:37:50.651Z,2025-04-10T16:37:52Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639452653,141,6.1,5639452659,213,5.46,5639452651,140,57.1,5639452647,56,Right,5639452657,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798836735,70,1,1,5,59,6wwwud48qahpwrfxs20334qk5,0,57.2,5.9,2025-04-10T16:37:52.635Z,2025-04-10T17:32:47Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5639452701,213,1.48,5639452697,141,23.0,5639452699,212,11.7,5639452693,56,Center,5639452695,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
