id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2702447645,21,12,1,2,23,6wwwud48qahpwrfxs20334qk5,1,6.7,58.1,2024-07-21T13:03:10.667Z,2024-07-21T13:03:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112512769,140,22.1,5112512803,15,,5112512775,213,5.52,5112512771,141,35.5,5112512773,212,22.3,5112512767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447689,23,1,1,2,27,6wwwud48qahpwrfxs20334qk5,1,28.3,29.7,2024-07-21T13:03:14.811Z,2024-07-21T13:03:16Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112513063,213,5.26,5112513049,56,Back,5112513053,140,35.8,5112513057,141,10.7,5112513061,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447707,24,1,1,2,28,6wwwud48qahpwrfxs20334qk5,1,35.8,10.7,2024-07-21T13:03:16.475Z,2024-07-21T13:03:22Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112513167,141,15.0,5112513163,56,Right,5112513171,212,23.9,5112513175,213,0.12,5112513165,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447711,25,1,1,2,32,6wwwud48qahpwrfxs20334qk5,0,73.1,8.3,2024-07-21T13:03:20.267Z,2024-07-21T13:03:20Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112513239,213,1.39,5112513235,141,47.6,5112513229,155,,5112513237,212,27.2,5112513231,56,Center,5112513233,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447725,39,1,1,2,35,a9vw7ikerpr4cuweeeka5aneg,1,24.7,66.1,2024-07-21T13:03:22.881Z,2024-07-21T13:03:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112513371,56,Back,5112513377,212,9.2,5112513373,140,26.7,5112513379,213,1.34,5112513369,3,,5112513375,141,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447769,41,1,1,2,39,a9vw7ikerpr4cuweeeka5aneg,1,26.7,74.9,2024-07-21T13:03:27.599Z,2024-07-21T13:03:30Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112513605,141,33.6,5112513603,140,21.6,5112513607,212,28.6,5112513609,213,4.52,5112513601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447785,42,1,1,2,42,a9vw7ikerpr4cuweeeka5aneg,1,21.6,33.6,2024-07-21T13:03:30.348Z,2024-07-21T13:03:34Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112513677,212,13.6,5112513671,56,Back,5112513679,213,1.26,5112513675,141,52.6,5112513673,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447793,43,1,1,2,46,a9vw7ikerpr4cuweeeka5aneg,1,26.6,56.9,2024-07-21T13:03:34.551Z,2024-07-21T13:03:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112513707,56,Back,5112513713,212,27.5,5112513709,140,28.3,5112513715,213,4.78,5112513711,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447835,44,1,1,2,48,a9vw7ikerpr4cuweeeka5aneg,1,28.3,16.5,2024-07-21T13:03:36.081Z,2024-07-21T13:03:43Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112513961,212,11.3,5112513957,140,24.5,5112513959,141,32.1,5112513955,56,Back,5112513963,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447879,45,1,1,2,55,a9vw7ikerpr4cuweeeka5aneg,1,31.1,31.0,2024-07-21T13:03:43.410Z,2024-07-21T13:03:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112514227,141,60.6,5112514229,212,27.5,5112514225,140,13.2,5112514231,213,2.32,5112514223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447909,46,1,1,3,3,a9vw7ikerpr4cuweeeka5aneg,1,15.4,49.7,2024-07-21T13:03:50.988Z,2024-07-21T13:03:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112514415,213,4.59,5112514409,140,14.0,5112514413,212,11.9,5112514407,56,Back,5112514411,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447915,47,1,1,3,7,a9vw7ikerpr4cuweeeka5aneg,1,13.9,32.1,2024-07-21T13:03:55.396Z,2024-07-21T13:03:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112514447,140,21.9,5112514451,212,9.1,5112514445,56,Back,5112514453,213,0.40,5112514449,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447933,48,1,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,21.9,37.3,2024-07-21T13:03:56.442Z,2024-07-21T13:51:09Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112514507,56,Back,5112514515,213,3.55,5112635727,156,,5112514513,212,12.4,5112514509,140,11.0,5112514511,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447939,49,1,1,3,10,a9vw7ikerpr4cuweeeka5aneg,1,11.0,30.1,2024-07-21T13:03:57.926Z,2024-07-21T13:03:58Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112514549,141,25.4,5112514553,213,6.04,5112514545,56,Back,5112514551,212,13.2,5112514547,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447943,50,1,1,3,11,a9vw7ikerpr4cuweeeka5aneg,1,23.2,25.4,2024-07-21T13:03:58.832Z,2024-07-21T13:04:00Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112514575,141,4.4,5112514579,213,4.55,5112514595,156,,5112514573,140,21.0,5112514571,56,Back,5112514577,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447965,51,1,1,3,13,a9vw7ikerpr4cuweeeka5aneg,1,20.1,6.3,2024-07-21T13:04:01.160Z,2024-07-21T13:04:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112514691,212,8.8,5112514689,141,10.7,5112514687,140,12.2,5112514693,213,2.80,5112514685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447969,52,1,1,3,14,a9vw7ikerpr4cuweeeka5aneg,0,12.2,10.7,2024-07-21T13:04:02.503Z,2024-07-21T13:04:02Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112514709,56,Back,5112514713,141,9.9,5112514715,212,3.5,5112514711,140,15.5,5112514717,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702447987,27,1,1,3,17,6wwwud48qahpwrfxs20334qk5,0,83.1,89.4,2024-07-21T13:04:04.763Z,2024-07-21T13:04:05Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112514825,212,20.0,5112514823,141,62.9,5112514821,140,91.4,5112514827,213,5.16,5112514819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448007,54,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,9.7,31.6,2024-07-21T13:04:06.893Z,2024-07-21T13:04:08Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112514959,141,45.9,5112514957,140,25.3,5112514961,212,19.0,5112514963,213,0.54,5112514955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448033,55,1,1,3,20,a9vw7ikerpr4cuweeeka5aneg,1,25.3,45.9,2024-07-21T13:04:08.564Z,2024-07-21T13:04:12Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112515087,157,,5112515097,213,5.34,5112515091,140,44.6,5112515093,141,5.2,5112515089,56,Back,5112515099,1,,5112515095,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448055,56,1,1,3,25,a9vw7ikerpr4cuweeeka5aneg,1,43.5,5.2,2024-07-21T13:04:12.673Z,2024-07-21T13:04:15Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112515181,140,40.0,5112515187,213,2.61,5112515179,56,Back,5112515183,141,8.4,5112515185,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448103,57,1,1,3,27,a9vw7ikerpr4cuweeeka5aneg,1,41.2,12.2,2024-07-21T13:04:15.360Z,2024-07-21T13:04:22Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112515495,56,Left,5112515503,213,0.92,5112515499,141,91.0,5112515501,212,67.3,5112515493,196,,5112515505,1,,5112515491,155,,5112515497,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448127,58,1,1,3,34,a9vw7ikerpr4cuweeeka5aneg,0,89.5,88.1,2024-07-21T13:04:22.234Z,2024-07-21T13:04:24Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112515639,141,50.2,5112515635,56,Center,5112515641,212,25.8,5112515631,2,,5112515637,140,90.7,5112515633,155,,5112515643,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448137,28,12,1,3,36,6wwwud48qahpwrfxs20334qk5,1,5.7,38.2,2024-07-21T13:04:24.578Z,2024-07-21T13:55:04Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112515703,141,28.0,5112515701,140,0.0,5112515725,167,,5112515707,213,3.93,5112515705,212,9.8,5112515699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448141,29,6,1,3,37,6wwwud48qahpwrfxs20334qk5,0,4.4,38.2,2024-07-21T13:04:25.468Z,2024-07-21T13:28:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112515773,56,Back,5112515979,233,59,5112515777,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448133,59,6,1,3,37,a9vw7ikerpr4cuweeeka5aneg,1,95.6,61.8,2024-07-21T13:04:25.468Z,2024-07-21T13:04:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112515831,233,29,5112515759,73,,5112515757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448499,60,1,1,4,14,a9vw7ikerpr4cuweeeka5aneg,1,99.4,99.5,2024-07-21T13:05:01.649Z,2024-07-21T14:00:59Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112517717,212,39.5,5112517715,141,43.4,5112517719,213,4.45,5112517703,2,,5112517713,140,89.5,5112648759,223,,5112517721,1,,5112517705,6,,5112517711,56,Center,5112517707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448501,61,44,1,4,18,a9vw7ikerpr4cuweeeka5aneg,1,88.0,44.4,2024-07-21T13:05:06.637Z,2024-07-21T13:59:47Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112517725,56,Center,5112647221,233,411,5112517727,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702470827,411,44,1,4,19,6wwwud48qahpwrfxs20334qk5,0,12.0,55.6,2024-07-21T13:05:06.638Z,2024-07-21T13:59:48Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112647231,233,61,5112647197,56,Back,5112647199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448523,62,1,1,4,19,a9vw7ikerpr4cuweeeka5aneg,0,89.7,34.0,2024-07-21T13:05:07.111Z,2024-07-21T13:53:44Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112637767,141,49.5,5112517835,56,Center,5112637771,213,1.05,5112637763,3,,5112637769,212,12.1,5112637765,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448509,30,12,1,4,19,6wwwud48qahpwrfxs20334qk5,1,5.4,51.5,2024-07-21T13:05:07.211Z,2024-07-21T13:55:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112641943,141,60.7,5112517765,56,Back,5112641945,212,7.9,5112641979,15,,5112641947,213,0.91,5112641941,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448539,63,15,1,4,20,a9vw7ikerpr4cuweeeka5aneg,1,86.8,44.8,2024-07-21T13:05:07.991Z,2024-07-21T13:52:37Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112518983,82,,5112519107,103,19,5112519113,147,45.8,5112517865,56,Center,5112519109,458,,5112519123,233,31,5112519105,102,47.2,5112519111,146,92.5,5112637953,72,,5112519101,25,5112519115,230,97.7,5112517863,17,5112519103,80,5112519117,231,49.8,,,,,,,,,,,,,,,,,,,
2702448531,31,10,1,4,20,6wwwud48qahpwrfxs20334qk5,1,7.6,54.0,2024-07-21T13:05:08.091Z,2024-07-21T13:05:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112517845,56,Back,5112517843,94,,5112519145,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448551,32,61,1,4,23,6wwwud48qahpwrfxs20334qk5,1,8.6,65.7,2024-07-21T13:05:10.820Z,2024-07-21T13:55:37Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112517945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448571,33,44,1,4,23,6wwwud48qahpwrfxs20334qk5,1,9.4,58.6,2024-07-21T13:05:11.249Z,2024-07-21T13:05:23Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112518627,233,64,5112518025,285,,5112518023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448561,64,44,1,4,23,a9vw7ikerpr4cuweeeka5aneg,0,90.6,41.4,2024-07-21T13:05:11.250Z,2024-07-21T13:05:24Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112518003,56,Center,5112518005,286,,5112518631,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448565,65,61,1,4,24,a9vw7ikerpr4cuweeeka5aneg,1,86.9,44.2,2024-07-21T13:05:12.078Z,2024-07-21T13:05:12Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112518011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448575,34,12,1,4,25,6wwwud48qahpwrfxs20334qk5,1,6.6,61.7,2024-07-21T13:05:13.195Z,2024-07-21T13:05:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112518041,212,4.7,5112518039,141,65.5,5112518037,140,10.3,5112518043,213,0.59,5112518051,15,,5112518035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448593,35,12,1,4,27,6wwwud48qahpwrfxs20334qk5,1,6.8,57.3,2024-07-21T13:05:15.275Z,2024-07-21T13:05:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112518169,15,,5112518151,141,63.6,5112518153,212,6.1,5112518149,140,10.9,5112518155,213,0.78,5112518147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448603,36,12,1,4,28,6wwwud48qahpwrfxs20334qk5,1,11.6,65.4,2024-07-21T13:05:16.347Z,2024-07-21T13:05:40Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112518211,140,36.5,5112518217,213,6.02,5112518215,212,27.0,5112518209,56,Back,5112518213,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448641,66,1,1,4,31,a9vw7ikerpr4cuweeeka5aneg,0,60.6,56.7,2024-07-21T13:05:18.874Z,2024-07-21T13:05:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112518459,212,43.8,5112518451,155,,5112518457,141,100.0,5112518461,213,0.77,5112518463,1,,5112518455,140,90.6,5112518453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448671,37,5,1,4,33,6wwwud48qahpwrfxs20334qk5,1,8.2,-1.4,2024-07-21T13:05:20.740Z,2024-07-21T13:35:51Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112518623,56,Back,5112518625,347,,5112518647,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448647,67,5,1,4,33,a9vw7ikerpr4cuweeeka5aneg,0,91.8,101.4,2024-07-21T13:05:20.740Z,2024-07-21T13:05:24Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112518487,347,,5112518483,56,Left,5112518677,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448803,38,1,1,4,35,6wwwud48qahpwrfxs20334qk5,1,8.8,0.0,2024-07-21T13:05:23.435Z,2024-07-21T13:05:48Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112519417,213,0.57,5112519411,141,6.4,5112519407,140,17.3,5112519415,212,10.6,5112519933,189,,5112519399,107,,5112519403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448837,39,61,1,4,54,6wwwud48qahpwrfxs20334qk5,1,23.5,7.7,2024-07-21T13:05:42.011Z,2024-07-21T14:01:04Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112519571,56,Back,5112519645,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448867,69,1,1,4,55,a9vw7ikerpr4cuweeeka5aneg,1,70.0,30.0,2024-07-21T13:05:43.611Z,2024-07-21T13:05:46Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112519757,56,Center,5112519767,212,24.5,5112519763,141,57.5,5112519771,213,0.87,5112519759,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448927,70,1,1,4,58,a9vw7ikerpr4cuweeeka5aneg,1,85.6,58.9,2024-07-21T13:05:46.237Z,2024-07-21T13:06:09Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,1.0,,5112520135,56,Center,5112520143,212,12.4,5112520137,140,85.2,5112520147,213,1.60,5112520139,141,77.1,5112520909,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448935,71,15,1,5,3,a9vw7ikerpr4cuweeeka5aneg,1,85.2,68.0,2024-07-21T13:05:51.588Z,2024-07-21T13:06:10Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112520917,55,70,5112520927,147,52.0,5112520171,56,Center,5112520785,20,,5112520915,29,,5112520925,146,98.1,5112520921,102,50.2,5112520167,22,,5112520923,103,24.1,5112520913,79,5112520945,233,40,5112520169,64,,,,,,,,,,,,,,,,,,,,,,,,
2702448941,40,10,1,5,4,6wwwud48qahpwrfxs20334qk5,1,4.6,46.0,2024-07-21T13:05:51.688Z,2024-07-21T13:06:07Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112520187,173,,5112520191,182,,5112520193,56,Back,5112520845,233,71,5112520189,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448971,72,1,1,5,8,a9vw7ikerpr4cuweeeka5aneg,0,62.6,32.7,2024-07-21T13:05:55.871Z,2024-07-21T13:05:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112520345,141,28.1,5112520343,140,67.9,5112520341,56,Center,5112520349,213,5.77,5112520347,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702448999,73,83,1,5,11,a9vw7ikerpr4cuweeeka5aneg,0,61.1,22.0,2024-07-21T13:05:59.367Z,2024-07-21T13:27:53Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112585839,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449021,74,83,1,5,13,a9vw7ikerpr4cuweeeka5aneg,0,60.6,27.8,2024-07-21T13:06:00.882Z,2024-07-21T13:27:53Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112585821,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449067,42,1,1,5,16,6wwwud48qahpwrfxs20334qk5,1,31.4,73.3,2024-07-21T13:06:04.204Z,2024-07-21T13:06:07Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112520829,140,32.4,5112520825,56,Back,5112520833,141,30.6,5112520841,213,4.75,5112520837,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449087,43,1,1,5,20,6wwwud48qahpwrfxs20334qk5,1,32.9,23.9,2024-07-21T13:06:07.677Z,2024-07-21T13:06:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112520981,141,8.6,5112520987,213,5.70,5112520977,140,47.9,5112520973,56,Back,5112520983,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449121,44,1,1,5,22,6wwwud48qahpwrfxs20334qk5,1,63.2,4.7,2024-07-21T13:06:10.603Z,2024-07-21T13:06:15Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112521173,140,54.1,5112521175,141,8.0,5112521179,213,2.91,5112521171,56,Right,5112521177,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449105,75,43,1,5,26,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-07-21T13:06:14.036Z,2024-07-21T13:53:39Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112585777,399,ayxi2m0g0pm6rl1ba5pto66z9,5112639731,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449167,45,1,1,5,27,6wwwud48qahpwrfxs20334qk5,1,58.0,20.1,2024-07-21T13:06:14.907Z,2024-07-21T13:06:19Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112521437,213,2.13,5112521431,140,52.5,5112521433,141,33.6,5112521435,212,10.8,5112521429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449207,46,1,1,5,31,6wwwud48qahpwrfxs20334qk5,1,54.1,33.6,2024-07-21T13:06:19.083Z,2024-07-21T13:06:22Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112521629,213,5.18,5112521621,56,Right,5112521627,212,22.6,5112521625,141,4.0,5112521623,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449231,47,1,1,5,34,6wwwud48qahpwrfxs20334qk5,1,63.9,4.0,2024-07-21T13:06:22.443Z,2024-07-21T13:06:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112521759,140,43.6,5112521757,56,Back,5112521761,141,16.4,5112521763,212,22.9,5112521765,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449263,48,1,1,5,38,6wwwud48qahpwrfxs20334qk5,1,45.1,20.0,2024-07-21T13:06:25.868Z,2024-07-21T13:06:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112521943,141,57.2,5112521947,213,1.31,5112521941,140,51.5,5112521945,212,26.2,5112521939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449265,49,61,1,5,41,6wwwud48qahpwrfxs20334qk5,1,51.4,57.8,2024-07-21T13:06:28.868Z,2024-07-21T13:06:29Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112521951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449347,50,1,1,5,45,6wwwud48qahpwrfxs20334qk5,0,37.2,65.8,2024-07-21T13:06:33.371Z,2024-07-21T13:06:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112522427,196,,5112522433,141,0.0,5112522431,140,74.1,5112522437,213,5.41,5112522429,56,Right,5112522435,212,60.0,5112522439,1,,5112522425,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449357,51,5,1,5,49,6wwwud48qahpwrfxs20334qk5,0,75.6,-1.8,2024-07-21T13:06:36.819Z,2024-07-21T13:56:48Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112522475,56,Right,5112522479,347,,5112522721,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449397,76,5,1,5,49,a9vw7ikerpr4cuweeeka5aneg,1,24.4,101.8,2024-07-21T13:06:36.819Z,2024-07-21T13:06:43Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112522717,233,51,5112522697,56,Back,5112522699,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702449447,77,1,1,5,55,a9vw7ikerpr4cuweeeka5aneg,1,22.9,100.0,2024-07-21T13:06:43.161Z,2024-07-21T13:06:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112522941,213,5.10,5112522931,107,,5112522937,141,75.1,5112522933,56,Back,5112522939,212,19.8,5112522935,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
