id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2723108527,28,1,1,1,54,a9vw7ikerpr4cuweeeka5aneg,1,58.6,95.3,2024-09-21T11:03:37.910Z,2024-09-21T11:03:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226314243,140,52.0,5226314241,56,Left,5226314247,212,6.9,5226314249,213,3.16,5226314245,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108551,29,1,1,1,55,a9vw7ikerpr4cuweeeka5aneg,1,52.0,95.1,2024-09-21T11:03:39.157Z,2024-09-21T11:03:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226314373,213,3.58,5226314371,212,7.8,5226314369,141,90.3,5226314365,56,Back,5226314367,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108621,30,1,1,1,57,a9vw7ikerpr4cuweeeka5aneg,1,45.3,90.3,2024-09-21T11:03:40.702Z,2024-09-21T11:03:45Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226314649,213,5.45,5226314639,56,Center,5226314647,212,12.3,5226314641,140,53.2,5226314643,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108699,31,1,1,2,1,a9vw7ikerpr4cuweeeka5aneg,1,54.4,58.8,2024-09-21T11:03:45.261Z,2024-09-21T11:03:50Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226315021,56,Center,5226315023,140,56.2,5226315027,212,18.9,5226315025,141,31.2,5226315029,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108705,32,1,1,2,6,a9vw7ikerpr4cuweeeka5aneg,0,68.8,27.1,2024-09-21T11:03:50.047Z,2024-09-21T11:03:50Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226315061,213,1.29,5226315053,56,Center,5226315055,140,69.7,5226315059,212,3.4,5226315057,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108761,34,8,1,2,12,ajtb177oqwawkdwbqhldmq6mx,1,22.0,70.0,2024-09-21T11:03:55.641Z,2024-09-21T11:03:55Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5226315329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108975,37,1,1,2,29,ajtb177oqwawkdwbqhldmq6mx,1,9.9,47.3,2024-09-21T11:04:13.561Z,2024-09-21T11:04:15Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226316353,213,0.14,5226316351,212,34.2,5226316355,1,,5226316343,155,,5226316345,56,Back,5226316349,141,54.5,5226316347,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723108979,38,61,1,2,31,ajtb177oqwawkdwbqhldmq6mx,0,42.1,54.5,2024-09-21T11:04:15.497Z,2024-09-21T11:04:16Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226316367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109065,34,1,1,2,34,a9vw7ikerpr4cuweeeka5aneg,1,56.7,38.3,2024-09-21T11:04:18.497Z,2024-09-21T11:04:21Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226316685,213,2.50,5226316683,212,15.8,5226316677,56,Back,5226316681,141,52.2,5226316679,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109089,35,1,1,2,37,a9vw7ikerpr4cuweeeka5aneg,1,43.8,51.2,2024-09-21T11:04:21.430Z,2024-09-21T11:04:23Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226316785,212,6.3,5226316787,213,5.22,5226316783,141,43.1,5226316781,140,46.7,5226316779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109149,36,1,1,2,39,a9vw7ikerpr4cuweeeka5aneg,1,46.7,43.1,2024-09-21T11:04:22.870Z,2024-09-21T11:04:26Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226317027,140,55.8,5226317029,141,52.4,5226317025,56,Center,5226317031,212,11.5,5226317033,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109183,37,1,1,2,42,a9vw7ikerpr4cuweeeka5aneg,1,58.7,37.4,2024-09-21T11:04:26.246Z,2024-09-21T11:04:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226317187,56,Right,5226317195,213,5.04,5226317189,140,66.1,5226317193,212,24.2,5226317191,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109227,38,1,1,2,45,a9vw7ikerpr4cuweeeka5aneg,1,66.6,4.6,2024-09-21T11:04:28.990Z,2024-09-21T11:04:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226317451,213,2.54,5226317443,141,28.0,5226317437,56,Back,5226317447,212,28.1,5226317439,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109285,39,1,1,2,48,a9vw7ikerpr4cuweeeka5aneg,1,44.6,28.6,2024-09-21T11:04:32.062Z,2024-09-21T11:04:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226317705,213,1.50,5226317697,56,Back,5226317701,141,58.1,5226317703,212,20.1,5226317699,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109307,40,1,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,53.8,67.0,2024-09-21T11:04:36.542Z,2024-09-21T11:04:38Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226317837,141,96.3,5226317835,140,58.3,5226317839,212,20.5,5226317841,213,1.34,5226317833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109351,41,1,1,2,55,a9vw7ikerpr4cuweeeka5aneg,1,58.3,96.3,2024-09-21T11:04:38.630Z,2024-09-21T11:04:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226318061,212,10.5,5226318063,213,5.55,5226318055,56,Left,5226318059,141,86.0,5226318057,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109379,42,1,1,2,58,a9vw7ikerpr4cuweeeka5aneg,1,70.4,77.6,2024-09-21T11:04:41.783Z,2024-09-21T11:04:43Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226318171,213,0.55,5226318163,56,Left,5226318167,141,89.9,5226318165,140,83.5,5226318169,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109383,43,1,1,3,0,a9vw7ikerpr4cuweeeka5aneg,0,87.0,88.3,2024-09-21T11:04:43.781Z,2024-09-21T11:04:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226318187,141,69.3,5226318189,212,12.9,5226318185,140,86.5,5226318191,213,4.67,5226318183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109451,39,12,1,3,3,ajtb177oqwawkdwbqhldmq6mx,1,10.4,31.3,2024-09-21T11:04:47.337Z,2024-09-21T13:26:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226318517,212,12.3,5226318515,141,13.5,5226318513,140,12.6,5226318511,56,Back,5226318521,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109459,40,61,1,3,4,ajtb177oqwawkdwbqhldmq6mx,1,12.6,13.5,2024-09-21T11:04:48.057Z,2024-09-21T13:26:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226318547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109471,41,5,1,3,4,ajtb177oqwawkdwbqhldmq6mx,0,17.8,-1.5,2024-09-21T11:04:48.478Z,2024-09-21T13:16:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226318603,347,,5226318601,56,Back,5226318677,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109469,44,5,1,3,4,a9vw7ikerpr4cuweeeka5aneg,1,82.2,101.5,2024-09-21T11:04:48.478Z,2024-09-21T13:16:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226318597,56,Left,5226318599,347,,5226318621,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109523,45,1,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,82.4,100.0,2024-09-21T11:04:52.294Z,2024-09-21T11:04:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226318851,141,88.6,5226318853,212,29.2,5226318857,1,,5226318855,213,3.46,5226318847,56,Left,5226318849,140,56.0,5226318845,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109575,46,1,1,3,13,a9vw7ikerpr4cuweeeka5aneg,1,56.0,88.6,2024-09-21T11:04:56.719Z,2024-09-21T11:05:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226319111,141,41.8,5226319113,212,32.1,5226319117,1,,5226319109,140,52.0,5226319115,213,4.58,5226319107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109611,47,1,1,3,17,a9vw7ikerpr4cuweeeka5aneg,1,55.5,33.3,2024-09-21T11:05:00.718Z,2024-09-21T11:05:03Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226319273,140,63.3,5226319277,141,12.0,5226319283,213,5.23,5226319281,212,16.6,5226319267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109655,48,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,63.3,11.9,2024-09-21T11:05:02.998Z,2024-09-21T11:05:05Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226319487,213,2.55,5226319485,212,13.0,5226319479,56,Center,5226319481,140,53.0,5226319483,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109673,49,1,1,3,22,a9vw7ikerpr4cuweeeka5aneg,1,53.6,28.5,2024-09-21T11:05:05.814Z,2024-09-21T11:05:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226319547,212,21.3,5226319549,213,1.98,5226319545,141,57.2,5226319541,56,Back,5226319543,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109711,50,1,1,3,24,a9vw7ikerpr4cuweeeka5aneg,1,45.5,57.2,2024-09-21T11:05:07.702Z,2024-09-21T11:05:11Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226319667,140,54.9,5226319665,56,Left,5226319669,141,95.6,5226319673,213,1.21,5226319671,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109801,51,1,1,3,27,a9vw7ikerpr4cuweeeka5aneg,1,59.3,96.0,2024-09-21T11:05:11.454Z,2024-09-21T11:05:18Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226320067,141,93.8,5226320065,140,68.4,5226320069,212,9.7,5226320063,56,Left,5226320071,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109825,52,1,1,3,34,a9vw7ikerpr4cuweeeka5aneg,1,45.3,84.7,2024-09-21T11:05:18.222Z,2024-09-21T11:05:20Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226320175,141,72.0,5226320179,213,4.32,5226320177,212,9.3,5226320171,56,Back,5226320173,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109865,53,1,1,3,36,a9vw7ikerpr4cuweeeka5aneg,1,41.9,72.0,2024-09-21T11:05:20.270Z,2024-09-21T11:05:24Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226320331,212,14.6,5226320333,213,0.14,5226320327,140,55.7,5226320329,141,75.0,5226320325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109927,54,1,1,3,40,a9vw7ikerpr4cuweeeka5aneg,1,55.4,63.0,2024-09-21T11:05:24.022Z,2024-09-21T11:05:28Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226320557,213,4.95,5226320559,1,,5226320555,212,36.4,5226320553,141,11.0,5226320549,140,63.6,5226320545,56,Right,5226320543,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109949,55,1,1,3,45,a9vw7ikerpr4cuweeeka5aneg,0,81.1,9.8,2024-09-21T11:05:28.623Z,2024-09-21T11:05:30Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226320661,213,1.26,5226320653,56,Center,5226320651,155,,5226320655,140,89.5,5226320659,212,28.9,5226320657,141,50.3,5226320649,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723109977,42,12,1,3,47,ajtb177oqwawkdwbqhldmq6mx,1,4.5,40.9,2024-09-21T11:05:31.241Z,2024-09-21T11:05:33Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226320771,56,Back,5226320773,140,13.9,5226320775,141,68.2,5226320779,213,1.08,5226320777,212,21.0,5226320795,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110007,43,12,1,3,49,ajtb177oqwawkdwbqhldmq6mx,1,13.9,68.2,2024-09-21T11:05:32.952Z,2024-09-21T11:05:36Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226320917,56,Back,5226320925,213,5.65,5226320919,140,26.8,5226320921,141,53.7,5226320923,212,16.8,5226320933,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110035,56,1,1,3,50,a9vw7ikerpr4cuweeeka5aneg,0,69.6,39.1,2024-09-21T11:05:34.542Z,2024-09-21T11:05:35Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226321013,140,69.7,5226321011,56,Center,5226321019,213,1.50,5226321015,141,41.2,5226321017,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110059,44,8,1,3,52,ajtb177oqwawkdwbqhldmq6mx,1,30.3,61.5,2024-09-21T11:05:36.432Z,2024-09-21T11:05:36Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226321105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110137,57,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,1,68.5,40.4,2024-09-21T11:05:37.535Z,2024-09-21T11:05:43Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226321423,212,20.6,5226321421,141,34.9,5226321419,140,49.2,5226321425,213,3.32,5226321417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110217,58,1,1,3,59,a9vw7ikerpr4cuweeeka5aneg,1,53.7,31.6,2024-09-21T11:05:43.111Z,2024-09-21T11:05:49Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226321731,140,80.6,5226321733,141,28.2,5226321727,155,,5226321737,213,6.20,5226321729,56,Center,5226321735,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110257,59,1,1,4,5,a9vw7ikerpr4cuweeeka5aneg,1,90.8,19.7,2024-09-21T11:05:49.118Z,2024-09-21T11:05:52Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226321921,213,3.30,5226321915,140,71.9,5226321919,212,20.1,5226321917,141,15.0,5226321913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110369,60,1,1,4,8,a9vw7ikerpr4cuweeeka5aneg,1,72.4,14.6,2024-09-21T11:05:52.407Z,2024-09-21T11:05:58Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226322347,155,,5226322349,196,,5226322353,140,73.8,5226322351,56,Left,5226322361,1,,5226322357,212,48.3,5226322359,213,1.54,5226322355,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110417,61,1,1,4,15,a9vw7ikerpr4cuweeeka5aneg,1,88.1,79.9,2024-09-21T11:05:58.814Z,2024-09-21T11:06:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226322515,212,8.0,5226322509,56,Center,5226322517,213,4.22,5226322511,140,84.5,5226322513,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110445,62,1,1,4,19,a9vw7ikerpr4cuweeeka5aneg,1,87.8,75.3,2024-09-21T11:06:02.702Z,2024-09-21T11:06:05Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226322623,56,Left,5226322639,213,1.62,5226322625,140,87.3,5226322635,212,11.0,5226322629,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110465,63,1,1,4,21,a9vw7ikerpr4cuweeeka5aneg,1,87.3,91.7,2024-09-21T11:06:05.614Z,2024-09-21T11:06:07Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226322717,140,78.5,5226322715,56,Left,5226322719,141,90.9,5226322723,213,3.20,5226322721,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110511,64,1,1,4,23,a9vw7ikerpr4cuweeeka5aneg,1,75.5,90.6,2024-09-21T11:06:07.398Z,2024-09-21T11:06:11Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226322917,212,16.1,5226322919,213,3.83,5226322915,141,75.6,5226322913,140,63.6,5226322911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110557,65,1,1,4,27,a9vw7ikerpr4cuweeeka5aneg,1,63.7,75.9,2024-09-21T11:06:10.966Z,2024-09-21T11:06:14Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226323067,212,18.4,5226323069,213,0.77,5226323065,141,94.7,5226323063,140,76.3,5226323061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110587,66,1,1,4,30,a9vw7ikerpr4cuweeeka5aneg,0,79.2,93.9,2024-09-21T11:06:14.030Z,2024-09-21T11:06:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226323169,2,,5226323173,56,Center,5226323177,141,56.4,5226323181,213,5.31,5226323175,140,95.8,5226323179,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110901,47,1,1,4,52,ajtb177oqwawkdwbqhldmq6mx,1,7.1,43.1,2024-09-21T11:06:35.975Z,2024-09-21T11:06:37Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226324545,56,Back,5226324549,141,37.3,5226324547,140,48.8,5226324553,213,6.19,5226324551,212,44.0,5226324555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110907,48,1,1,4,54,ajtb177oqwawkdwbqhldmq6mx,1,48.8,37.3,2024-09-21T11:06:37.623Z,2024-09-21T11:06:38Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226324613,156,,5226324595,56,Back,5226324599,141,37.6,5226324601,212,21.2,5226324597,140,28.6,5226324603,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110955,49,1,1,4,55,ajtb177oqwawkdwbqhldmq6mx,1,28.6,37.6,2024-09-21T11:06:39.222Z,2024-09-21T11:06:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226324801,140,51.8,5226324803,141,46.0,5226324799,56,Center,5226324805,212,25.0,5226324807,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723110999,50,1,1,4,57,ajtb177oqwawkdwbqhldmq6mx,1,51.8,46.0,2024-09-21T11:06:40.911Z,2024-09-21T11:06:43Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226325011,213,4.11,5226325003,56,Back,5226325007,141,30.4,5226325009,212,12.9,5226325005,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111069,51,3,1,5,0,ajtb177oqwawkdwbqhldmq6mx,1,47.0,35.0,2024-09-21T11:06:43.654Z,2024-09-21T13:20:39Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226325183,286,,5226325181,56,Back,5226325235,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111015,67,45,1,5,0,a9vw7ikerpr4cuweeeka5aneg,0,53.0,65.0,2024-09-21T11:06:43.654Z,2024-09-21T13:20:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226325061,56,Center,5226325063,285,,5226325261,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111095,52,1,1,5,2,ajtb177oqwawkdwbqhldmq6mx,1,62.7,6.8,2024-09-21T11:06:46.358Z,2024-09-21T11:06:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226325291,212,12.2,5226325293,213,2.09,5226325285,56,Center,5226325289,141,22.4,5226325287,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111115,53,1,1,5,3,ajtb177oqwawkdwbqhldmq6mx,1,56.9,22.4,2024-09-21T11:06:47.543Z,2024-09-21T11:06:49Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226325383,141,4.9,5226325381,140,42.1,5226325379,56,Back,5226325389,213,3.80,5226325387,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111185,54,1,1,5,5,ajtb177oqwawkdwbqhldmq6mx,1,42.1,4.9,2024-09-21T11:06:49.231Z,2024-09-21T11:06:54Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226325707,141,27.0,5226325705,140,28.7,5226325709,212,20.6,5226325713,213,2.32,5226325703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111219,55,1,1,5,10,ajtb177oqwawkdwbqhldmq6mx,1,29.4,36.3,2024-09-21T11:06:53.951Z,2024-09-21T11:06:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226325887,213,1.56,5226325885,212,18.2,5226325879,56,Back,5226325881,140,29.6,5226325883,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111301,56,1,1,5,12,ajtb177oqwawkdwbqhldmq6mx,1,29.6,63.0,2024-09-21T11:06:55.879Z,2024-09-21T11:07:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226326267,56,Back,5226326269,140,26.4,5226326275,212,15.1,5226326279,213,4.49,5226326271,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111355,57,1,1,5,18,ajtb177oqwawkdwbqhldmq6mx,1,27.9,38.6,2024-09-21T11:07:02.254Z,2024-09-21T11:07:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226326481,212,19.4,5226326483,213,4.56,5226326477,140,25.1,5226326479,141,10.4,5226326475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111385,58,1,1,5,21,ajtb177oqwawkdwbqhldmq6mx,1,25.2,10.4,2024-09-21T11:07:05.534Z,2024-09-21T11:07:08Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226326627,141,7.1,5226326629,212,44.3,5226326625,140,67.3,5226326623,56,Right,5226326621,155,,5226326633,1,,5226326631,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111395,59,1,1,5,24,ajtb177oqwawkdwbqhldmq6mx,0,67.3,7.1,2024-09-21T11:07:07.878Z,2024-09-21T11:20:20Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226326705,213,1.78,5226326695,3,,5226326699,140,65.2,5226326697,56,Center,5226326703,212,10.8,5226326701,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111457,69,1,1,5,26,a9vw7ikerpr4cuweeeka5aneg,1,31.8,84.4,2024-09-21T11:07:10.271Z,2024-09-21T11:07:12Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226327051,56,Left,5226327063,212,24.4,5226327067,213,0.07,5226327059,141,86.8,5226327055,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111563,70,1,1,5,28,a9vw7ikerpr4cuweeeka5aneg,1,54.1,74.5,2024-09-21T11:07:12.598Z,2024-09-21T11:07:18Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226327515,212,15.2,5226327509,140,54.1,5226327505,56,Center,5226327517,213,4.71,5226327513,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111579,71,1,1,5,34,a9vw7ikerpr4cuweeeka5aneg,0,75.3,43.6,2024-09-21T11:07:18.590Z,2024-09-21T11:07:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226327581,56,Center,5226327591,213,0.84,5226327589,212,10.9,5226327585,140,82.2,5226327587,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111597,60,8,1,5,36,ajtb177oqwawkdwbqhldmq6mx,1,22.0,44.8,2024-09-21T11:07:20.071Z,2024-09-21T11:07:20Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226327643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723111661,72,15,1,5,39,a9vw7ikerpr4cuweeeka5aneg,1,90.9,63.8,2024-09-21T11:07:23.407Z,2024-09-21T13:26:31Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226328629,233,61,5226328593,77,,5226328013,56,Center,5226328009,22,,5226328603,146,98.8,5227095375,64,,5226329073,20,,5226328605,147,52.9,5226328595,102,52.4,5226328599,328,5226328601,458,5226328597,103,23.4,,,,,,,,,,,,,,,,,,,,
