id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2742192089,31,1,1,2,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.7,45.5,2024-11-01T18:02:07.167Z,2024-11-01T18:02:09Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330705421,3,,5330705433,213,0.70,5330705431,212,11.1,5330705423,56,Center,5330705427,140,56.8,5330705429,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192123,32,1,1,2,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,59.4,2024-11-01T18:02:09.367Z,2024-11-01T18:02:13Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330705577,141,92.9,5330705573,56,Left,5330705581,213,1.58,5330705575,140,58.1,5330705579,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192125,33,3,1,2,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.4,91.4,2024-11-01T18:02:13.088Z,2024-11-01T18:02:18Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330705713,233,28,5330705587,286,,5330705585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192135,28,7,1,2,9,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,8.6,2024-11-01T18:02:13.089Z,2024-11-01T18:02:19Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330705669,285,,5330705695,233,33,5330705665,167,,5330705667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192155,29,5,1,2,11,8gxd9ry2580pu1b1dd5ny9ymy,0,38.2,-2.0,2024-11-01T18:02:14.999Z,2024-11-01T19:58:29Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330705783,56,Back,5330705829,233,34,5330705785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192147,34,5,1,2,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,102.0,2024-11-01T18:02:14.999Z,2024-11-01T19:58:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330705745,347,,5330705743,56,Left,5330705795,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192169,35,1,1,2,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,100.0,2024-11-01T18:02:17.351Z,2024-11-01T18:02:20Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330705849,107,,5330705855,141,88.7,5330705851,56,Back,5330705853,140,39.3,5330705857,212,24.0,5330705861,1,,5330705859,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192181,36,1,1,2,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.5,86.8,2024-11-01T18:02:19.760Z,2024-11-01T18:02:23Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330705935,212,30.2,5330705931,140,11.0,5330705933,141,66.3,5330705937,213,3.62,5330705929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192217,37,1,1,2,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.6,66.3,2024-11-01T18:02:22.911Z,2024-11-01T18:02:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330706085,157,,5330706087,56,Center,5330706091,141,58.2,5330706095,213,6.20,5330706097,1,,5330706093,212,64.1,5330706089,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192257,31,1,1,2,26,8gxd9ry2580pu1b1dd5ny9ymy,1,25.1,42.4,2024-11-01T18:02:29.984Z,2024-11-01T19:59:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330706283,212,16.6,5330706271,56,Back,5330706287,213,1.74,5330706277,140,22.4,5330706279,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192287,32,1,1,2,31,8gxd9ry2580pu1b1dd5ny9ymy,0,24.1,70.3,2024-11-01T18:02:34.753Z,2024-11-01T18:02:35Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330706459,141,73.5,5330706461,212,40.1,5330706465,1,,5330706453,155,,5330706457,140,62.2,5330706455,56,Center,5330706463,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192327,39,4,1,2,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.2,18.3,2024-11-01T18:02:39.735Z,2024-11-01T19:57:28Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330706695,13,,5330706907,233,34,5330706911,285,,5330706699,56,Back,5330706701,152,,5330706697,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192335,34,4,1,2,35,8gxd9ry2580pu1b1dd5ny9ymy,0,68.8,81.7,2024-11-01T18:02:39.736Z,2024-11-01T19:57:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330706887,295,,5330706885,13,,5330706893,286,,5330706889,56,Left,5330706937,233,39,5330706891,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192331,33,43,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T18:02:39.920Z,2024-11-01T18:02:48Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330707049,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192457,40,1,1,2,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.6,23.9,2024-11-01T18:02:51.714Z,2024-11-01T18:02:53Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5330707165,141,33.9,5330707161,56,Back,5330707157,5,,5330707175,189,,5330707159,152,,5330707163,140,41.3,5330707167,212,6.8,5330707169,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192493,41,1,1,2,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.8,48.5,2024-11-01T18:02:53.800Z,2024-11-01T18:05:30Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330707341,212,11.1,5330707337,140,37.3,5330707343,213,4.05,5330707335,56,Back,5330707339,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192555,42,1,1,2,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.9,31.5,2024-11-01T18:02:57.128Z,2024-11-01T18:03:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330707653,141,25.2,5330707657,213,6.14,5330707649,56,Center,5330707655,212,29.8,5330707651,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192523,35,83,1,2,57,8gxd9ry2580pu1b1dd5ny9ymy,0,39.4,85.7,2024-11-01T18:03:00.913Z,2024-11-01T19:59:54Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330707801,399,1n4eldqa7h9jvcx1693zqu06i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192583,43,1,1,3,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.1,7.9,2024-11-01T18:03:04.392Z,2024-11-01T18:03:07Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5330707777,141,17.7,5330707781,213,0.59,5330707773,56,Right,5330707775,140,91.5,5330707779,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192609,44,1,1,3,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.8,17.6,2024-11-01T18:03:07.872Z,2024-11-01T18:03:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330707899,213,1.62,5330707893,140,92.3,5330707897,212,9.9,5330707895,141,32.1,5330707891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192613,45,61,1,3,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.6,32.1,2024-11-01T18:03:10.161Z,2024-11-01T18:05:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330707905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192755,38,1,1,3,19,8gxd9ry2580pu1b1dd5ny9ymy,1,14.6,47.2,2024-11-01T18:03:23.408Z,2024-11-01T18:03:27Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330708579,56,Center,5330708581,140,60.6,5330708585,212,48.4,5330708577,198,,5330708589,1,,5330708587,213,0.07,5330708575,157,,5330708583,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192763,39,1,1,3,23,8gxd9ry2580pu1b1dd5ny9ymy,1,60.6,52.1,2024-11-01T18:03:26.849Z,2024-11-01T18:03:28Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5330708607,56,Back,5330708619,156,,5330708611,141,67.2,5330708609,140,45.6,5330708615,213,2.56,5330708613,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192797,40,1,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,67.2,2024-11-01T18:03:28.480Z,2024-11-01T18:03:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330708813,213,0.68,5330708811,212,24.0,5330708809,141,89.4,5330708805,56,Left,5330708807,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192809,41,1,1,3,28,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,89.9,2024-11-01T18:03:31.840Z,2024-11-01T18:03:33Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5330708855,141,94.2,5330708851,56,Back,5330708853,140,43.1,5330708857,212,23.0,5330708859,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192851,42,1,1,3,29,8gxd9ry2580pu1b1dd5ny9ymy,1,43.1,94.2,2024-11-01T18:03:33.552Z,2024-11-01T18:03:38Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330709039,140,37.3,5330709045,213,4.36,5330709041,141,69.9,5330709037,56,Back,5330709043,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192869,43,1,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,1,38.1,69.9,2024-11-01T18:03:37.960Z,2024-11-01T18:03:39Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330709115,140,64.1,5330709121,213,5.97,5330709119,212,28.7,5330709113,56,Center,5330709117,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192897,44,1,1,3,35,8gxd9ry2580pu1b1dd5ny9ymy,1,64.1,57.0,2024-11-01T18:03:39.576Z,2024-11-01T18:03:42Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330709271,212,21.1,5330709269,141,69.3,5330709273,213,2.74,5330709267,140,45.6,5330709265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192915,45,1,1,3,38,8gxd9ry2580pu1b1dd5ny9ymy,1,42.9,64.2,2024-11-01T18:03:42.488Z,2024-11-01T18:03:45Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330709371,213,4.30,5330709369,212,22.4,5330709365,140,34.4,5330709367,141,34.0,5330709363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192939,46,1,1,3,42,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,33.6,2024-11-01T18:03:45.792Z,2024-11-01T18:03:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330709551,213,6.19,5330709549,212,16.5,5330709545,140,49.7,5330709543,56,Back,5330709547,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192945,47,1,1,3,44,8gxd9ry2580pu1b1dd5ny9ymy,0,42.5,33.6,2024-11-01T18:03:48.640Z,2024-11-01T18:03:50Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330709573,212,3.7,5330709599,286,,5330709569,140,39.0,5330709567,56,Back,5330709593,236,,5330709575,213,2.96,5330709571,141,34.6,5330709595,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192947,46,74,1,3,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.6,56.6,2024-11-01T18:03:48.641Z,2024-11-01T19:57:39Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330709619,233,47,5330709577,56,Center,5330709579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192959,48,61,1,3,47,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,34.6,2024-11-01T18:03:50.929Z,2024-11-01T18:03:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330709653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192989,48,1,1,3,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.8,66.1,2024-11-01T18:03:52.522Z,2024-11-01T18:03:54Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330709781,140,59.4,5330709785,212,9.7,5330709787,213,2.34,5330709783,141,76.3,5330709779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193015,49,1,1,3,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.5,81.5,2024-11-01T18:03:54.825Z,2024-11-01T18:03:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330709925,141,94.1,5330709921,56,Left,5330709929,213,1.60,5330709923,140,72.3,5330709927,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193029,50,1,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.0,93.6,2024-11-01T18:03:57.601Z,2024-11-01T18:04:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330710019,141,92.6,5330710021,212,12.0,5330710015,56,Left,5330710023,213,3.20,5330710017,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193045,51,1,1,3,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,91.8,2024-11-01T18:04:00.857Z,2024-11-01T18:04:02Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330710087,141,79.7,5330710083,56,Left,5330710091,213,4.27,5330710089,212,9.1,5330710085,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193065,52,1,1,3,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.7,79.7,2024-11-01T18:04:02.672Z,2024-11-01T18:04:05Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330710195,141,67.3,5330710191,56,Back,5330710199,213,3.42,5330710193,140,26.1,5330710197,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193079,53,1,1,4,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.8,59.9,2024-11-01T18:04:05.201Z,2024-11-01T18:04:07Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330710261,56,Back,5330710263,140,23.3,5330710267,141,43.6,5330710269,212,11.7,5330710271,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193099,54,1,1,4,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.8,39.5,2024-11-01T18:04:07.777Z,2024-11-01T18:04:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330710391,140,20.5,5330710395,212,12.5,5330710397,213,2.13,5330710389,56,Back,5330710393,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193121,55,1,1,4,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.7,55.1,2024-11-01T18:04:11.017Z,2024-11-01T18:04:14Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330710521,56,Back,5330710525,141,60.5,5330710527,212,14.8,5330710523,140,35.4,5330710529,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193223,56,1,1,4,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.7,59.3,2024-11-01T18:04:14.081Z,2024-11-01T18:04:25Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330711039,140,8.7,5330711041,141,57.9,5330711037,56,Back,5330711045,213,3.18,5330711043,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193247,57,1,1,4,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.8,45.2,2024-11-01T18:04:25.369Z,2024-11-01T18:04:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330711209,1,,5330711207,213,0.43,5330711203,141,81.4,5330711197,155,,5330711199,56,Left,5330711201,140,65.6,5330711205,212,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193255,58,1,1,4,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.6,81.5,2024-11-01T18:04:28.585Z,2024-11-01T20:17:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330711261,212,19.7,5330711257,140,52.0,5330711253,3,,5330711259,141,100.0,5330711255,56,Left,5330711263,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193259,59,5,1,4,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.8,102.0,2024-11-01T18:04:28.767Z,2024-11-01T19:58:29Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330711279,347,,5330788249,233,341,5330711277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742207379,341,5,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,39.2,-2.0,2024-11-01T18:04:28.767Z,2024-11-01T18:34:39Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5330788221,56,Back,5330788223,347,,5330788229,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193437,49,1,1,4,48,8gxd9ry2580pu1b1dd5ny9ymy,1,50.4,0.0,2024-11-01T18:04:52.400Z,2024-11-01T18:33:50Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330712197,140,64.3,5330787419,107,,5330712201,212,19.5,5330712199,141,17.3,5330712195,56,Right,5330712203,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193469,50,1,1,4,51,8gxd9ry2580pu1b1dd5ny9ymy,1,64.3,17.3,2024-11-01T18:04:55.033Z,2024-11-01T18:04:58Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5330712391,213,1.59,5330712389,212,5.6,5330712387,141,25.6,5330712383,56,Center,5330712381,3,,5330712385,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193475,51,61,1,4,54,8gxd9ry2580pu1b1dd5ny9ymy,0,64.2,25.6,2024-11-01T18:04:58.192Z,2024-11-01T18:04:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330712409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193523,61,1,1,4,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,46.4,2024-11-01T18:05:00.322Z,2024-11-01T18:05:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5330712609,141,30.9,5330712611,212,10.6,5330712613,213,4.60,5330712607,140,40.1,5330712605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193549,62,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.5,22.2,2024-11-01T18:05:04.273Z,2024-11-01T18:05:07Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5330712753,213,0.68,5330712749,141,35.4,5330712751,212,14.3,5330712747,140,64.1,5330712745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193575,52,4,1,5,3,8gxd9ry2580pu1b1dd5ny9ymy,1,33.2,61.8,2024-11-01T18:05:07.033Z,2024-11-01T18:05:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330712893,13,,5330712897,152,,5330712915,233,63,5330712899,265,,5330712999,285,,5330712895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193551,63,4,1,5,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.8,38.2,2024-11-01T18:05:07.034Z,2024-11-01T18:05:13Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330712761,152,,5330712763,265,,5330712757,13,,5330712945,233,52,5330713005,286,,5330712759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193705,53,1,1,5,17,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,59.9,2024-11-01T18:05:21.129Z,2024-11-01T18:05:23Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330713493,152,,5330713497,140,38.8,5330713501,212,15.9,5330713499,141,43.0,5330713495,56,Back,5330713491,5,,5330713503,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193729,54,1,1,5,20,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,43.0,2024-11-01T18:05:23.800Z,2024-11-01T18:05:27Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330713659,141,15.9,5330713661,212,18.5,5330713655,56,Back,5330713663,213,4.62,5330713657,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193737,55,1,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,15.9,2024-11-01T18:05:27.024Z,2024-11-01T18:05:28Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330713733,213,0.44,5330713727,140,58.9,5330713731,212,25.3,5330713725,56,Center,5330713729,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193741,56,1,1,5,24,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,31.8,2024-11-01T18:05:28.672Z,2024-11-01T18:05:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330713751,56,Back,5330713755,141,11.7,5330713757,212,19.4,5330713753,140,45.9,5330713759,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193753,57,1,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,45.9,11.7,2024-11-01T18:05:30.009Z,2024-11-01T18:05:31Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330713819,140,36.0,5330713823,212,13.5,5330713817,56,Back,5330713821,141,24.3,5330713825,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193767,58,1,1,5,27,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,24.3,2024-11-01T18:05:31.488Z,2024-11-01T18:05:33Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330713879,56,Back,5330713887,213,2.31,5330713883,141,33.1,5330713881,140,30.8,5330713885,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193789,59,1,1,5,29,8gxd9ry2580pu1b1dd5ny9ymy,1,29.5,38.9,2024-11-01T18:05:33.472Z,2024-11-01T18:05:37Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330714013,141,45.8,5330714017,212,22.0,5330714009,140,9.0,5330714019,213,2.93,5330714003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193825,60,1,1,5,33,8gxd9ry2580pu1b1dd5ny9ymy,0,9.0,45.8,2024-11-01T18:05:37.545Z,2024-11-01T20:17:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330714207,213,5.89,5330714203,141,14.7,5330714201,140,57.4,5330714199,56,Right,5330714205,212,55.0,5330714209,1,,5330714197,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209437,307,61,1,5,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.1,64.6,2024-11-01T18:05:37.798Z,2024-11-01T18:37:51Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330801629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742209529,371,83,1,5,38,8gxd9ry2580pu1b1dd5ny9ymy,0,51.3,43.2,2024-11-01T18:05:42.176Z,2024-11-01T18:39:54Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5330810085,399,2tcdx5rp7vujnlid4oqqxdogk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193843,64,1,1,5,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.3,66.9,2024-11-01T18:05:43.458Z,2024-11-01T20:17:29Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330714305,141,70.0,5330714301,56,Center,5330714303,140,56.9,5330714307,212,4.3,5330714309,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193873,61,1,1,5,42,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,50.9,2024-11-01T18:05:46.345Z,2024-11-01T18:05:48Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330714489,141,85.7,5330714497,213,1.36,5330714491,212,24.2,5330714487,140,49.4,5330714485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
