id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2722757467,37,43,1,4,21,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T16:36:54.874Z,2024-09-20T16:37:37Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224402027,285,0,5224402025,56,Back,5224403621,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757471,28,43,1,4,21,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-20T16:36:54.875Z,2024-09-20T16:37:02Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224402225,144,44,5224402033,56,Left,5224402035,286,0,5224402185,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757475,38,4,1,4,23,b2vft81kyjurzbmekvgrqwr64,1,28.8,20.0,2024-09-20T16:36:57.666Z,2024-09-20T16:45:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224424323,294,,5224402073,152,,5224402213,233,29,5224402069,13,,5224402077,285,,5224402071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757489,29,4,1,4,23,b8oqgvx1ijeyn6y1cn6929ix4,0,71.2,80.0,2024-09-20T16:36:57.667Z,2024-09-20T16:45:51Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224402141,13,,5224402143,294,,5224402221,233,38,5224402149,286,,5224402145,56,Left,5224402147,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757545,39,1,1,4,32,b2vft81kyjurzbmekvgrqwr64,1,25.2,20.3,2024-09-20T16:37:05.954Z,2024-09-20T16:37:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224402383,140,23.7,5224402379,152,,5224402387,212,19.6,5224402381,56,Back,5224402385,141,49.0,5224402389,213,1.65,5224402393,189,,5224402377,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757571,40,1,1,4,34,b2vft81kyjurzbmekvgrqwr64,1,23.7,49.0,2024-09-20T16:37:08.282Z,2024-09-20T16:38:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224402517,56,Back,5224402527,1,,5224402523,212,35.8,5224402525,213,0.76,5224402519,140,48.3,5224402521,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757579,41,1,1,4,37,b2vft81kyjurzbmekvgrqwr64,1,48.3,85.4,2024-09-20T16:37:11.778Z,2024-09-20T16:38:59Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224402565,213,3.82,5224402557,56,Back,5224402563,212,11.6,5224402559,140,39.7,5224402561,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757597,42,1,1,4,38,b2vft81kyjurzbmekvgrqwr64,1,39.7,74.8,2024-09-20T16:37:12.442Z,2024-09-20T16:39:06Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224402683,141,46.0,5224402687,213,4.42,5224402679,56,Back,5224402681,140,34.1,5224402685,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757613,43,1,1,4,41,b2vft81kyjurzbmekvgrqwr64,1,34.1,46.0,2024-09-20T16:37:15.193Z,2024-09-20T16:39:05Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224402753,140,46.9,5224402757,212,15.0,5224402751,56,Back,5224402759,213,0.46,5224402755,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757621,44,61,1,4,43,b2vft81kyjurzbmekvgrqwr64,1,46.9,55.7,2024-09-20T16:37:17.322Z,2024-09-20T18:52:25Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224402795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757633,45,1,1,4,45,b2vft81kyjurzbmekvgrqwr64,0,33.7,62.6,2024-09-20T16:37:19.674Z,2024-09-20T16:39:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224402903,213,6.11,5224402897,140,52.5,5224402901,212,20.0,5224402899,141,57.6,5224402895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757671,30,8,1,4,48,b8oqgvx1ijeyn6y1cn6929ix4,1,39.2,41.6,2024-09-20T16:37:22.565Z,2024-09-20T18:52:23Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224403059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757677,31,4,1,4,50,b8oqgvx1ijeyn6y1cn6929ix4,1,42.7,45.7,2024-09-20T16:37:24.401Z,2024-09-20T16:47:43Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224403129,233,46,5224403101,56,Back,5224403099,13,,5224428975,294,,5224403107,286,,5224403103,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757669,46,4,1,4,50,b2vft81kyjurzbmekvgrqwr64,0,57.3,54.3,2024-09-20T16:37:24.402Z,2024-09-20T16:47:46Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224403171,233,31,5224403089,152,,5224403085,13,,5224403093,285,,5224429071,294,,5224403087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757785,32,1,1,5,4,b8oqgvx1ijeyn6y1cn6929ix4,1,38.7,48.4,2024-09-20T16:37:38.470Z,2024-09-20T16:37:41Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224403767,213,4.76,5224403757,152,,5224403763,141,24.6,5224403765,212,16.2,5224403761,140,39.4,5224403759,56,Back,5224403755,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757809,33,1,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,1,42.5,22.2,2024-09-20T16:37:41.405Z,2024-09-20T16:37:43Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224403857,213,2.02,5224403849,56,Back,5224403853,141,48.8,5224403855,212,20.1,5224403851,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757841,34,1,1,5,9,b8oqgvx1ijeyn6y1cn6929ix4,1,34.2,49.6,2024-09-20T16:37:43.572Z,2024-09-20T16:37:46Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224404081,141,72.3,5224404083,212,15.6,5224404085,213,1.42,5224404079,140,36.4,5224404077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757885,35,1,1,5,12,b8oqgvx1ijeyn6y1cn6929ix4,1,35.1,71.5,2024-09-20T16:37:46.437Z,2024-09-20T16:37:51Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224404313,212,25.8,5224404311,141,50.0,5224404307,56,Back,5224404315,213,3.75,5224404309,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757931,36,1,1,5,17,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,42.4,2024-09-20T16:37:51.140Z,2024-09-20T16:37:55Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224404563,1,,5224404557,141,49.6,5224404553,56,Center,5224404559,212,52.7,5224404561,213,0.09,5224404555,140,69.4,5224404551,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757939,37,1,1,5,21,b8oqgvx1ijeyn6y1cn6929ix4,0,69.4,49.6,2024-09-20T16:37:55.004Z,2024-09-20T16:37:56Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224404593,3,,5224404601,212,18.1,5224404597,140,79.5,5224404599,141,71.2,5224404595,56,Center,5224404603,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722757967,48,1,1,5,23,b2vft81kyjurzbmekvgrqwr64,1,20.7,26.7,2024-09-20T16:37:56.945Z,2024-09-20T16:37:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224404749,212,10.7,5224404745,140,12.1,5224404747,141,35.2,5224404751,213,2.57,5224404743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758033,49,1,1,5,24,b2vft81kyjurzbmekvgrqwr64,0,7.6,34.3,2024-09-20T16:37:58.578Z,2024-09-20T16:38:05Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224405057,157,,5224405073,213,6.21,5224405059,56,Center,5224405061,140,56.1,5224405077,1,,5224405069,212,51.1,5224405065,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758041,38,44,1,5,29,b8oqgvx1ijeyn6y1cn6929ix4,1,42.2,72.6,2024-09-20T16:38:03.790Z,2024-09-20T18:31:13Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224405191,233,50,5224405099,285,,5224405095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758045,50,44,1,5,29,b2vft81kyjurzbmekvgrqwr64,0,57.8,27.4,2024-09-20T16:38:03.791Z,2024-09-20T18:31:14Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224405201,233,38,5224405109,286,,5224405107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758051,39,1,1,5,30,b8oqgvx1ijeyn6y1cn6929ix4,0,39.5,74.5,2024-09-20T16:38:04.359Z,2024-09-20T16:38:04Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224405131,141,51.9,5224405129,140,51.5,5224405125,3,,5224405135,213,5.40,5224405133,212,19.9,5224405127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758085,51,1,1,5,32,b2vft81kyjurzbmekvgrqwr64,1,46.4,47.5,2024-09-20T16:38:06.250Z,2024-09-20T16:38:07Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224405247,141,44.9,5224405249,212,13.6,5224405245,140,33.6,5224405243,56,Back,5224405251,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758141,52,1,1,5,33,b2vft81kyjurzbmekvgrqwr64,1,33.6,44.9,2024-09-20T16:38:07.249Z,2024-09-20T16:38:12Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224405481,140,55.2,5224405485,212,32.6,5224405489,213,0.80,5224405483,141,79.3,5224405479,56,Left,5224405491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758163,53,1,1,5,38,b2vft81kyjurzbmekvgrqwr64,1,54.0,77.0,2024-09-20T16:38:12.058Z,2024-09-20T16:38:13Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224405603,141,87.2,5224405607,213,2.16,5224405599,56,Back,5224405601,140,49.6,5224405605,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758173,54,1,1,5,39,b2vft81kyjurzbmekvgrqwr64,1,49.6,87.2,2024-09-20T16:38:13.785Z,2024-09-20T16:38:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224405653,56,Center,5224405661,213,5.17,5224405659,212,11.7,5224405655,140,54.5,5224405657,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758191,55,1,1,5,41,b2vft81kyjurzbmekvgrqwr64,1,54.5,71.7,2024-09-20T16:38:14.945Z,2024-09-20T16:38:16Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224405753,213,2.15,5224405751,212,10.6,5224405747,140,49.0,5224405745,56,Back,5224405749,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758247,56,1,1,5,42,b2vft81kyjurzbmekvgrqwr64,1,49.0,84.8,2024-09-20T16:38:16.481Z,2024-09-20T16:38:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224405983,141,48.7,5224405987,213,4.49,5224405979,56,Back,5224405981,140,43.7,5224405985,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758303,57,1,1,5,46,b2vft81kyjurzbmekvgrqwr64,1,43.7,48.7,2024-09-20T16:38:20.801Z,2024-09-20T16:38:26Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224406269,212,21.8,5224406261,56,Back,5224406267,141,80.8,5224406263,140,44.3,5224406271,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758329,58,1,1,5,52,b2vft81kyjurzbmekvgrqwr64,1,56.7,87.2,2024-09-20T16:38:26.553Z,2024-09-20T16:38:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224406431,213,4.13,5224406423,56,Back,5224406427,141,59.1,5224406425,140,44.7,5224406429,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758341,59,1,1,5,55,b2vft81kyjurzbmekvgrqwr64,1,44.1,69.7,2024-09-20T16:38:29.521Z,2024-09-20T16:38:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224406507,213,3.69,5224406503,141,43.0,5224406499,56,Back,5224406505,212,34.6,5224406509,1,,5224406501,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758379,60,1,1,5,59,b2vft81kyjurzbmekvgrqwr64,1,20.2,60.5,2024-09-20T16:38:33.249Z,2024-09-20T16:38:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224406679,140,23.6,5224406685,213,4.89,5224406677,56,Back,5224406681,141,31.9,5224406683,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758395,61,1,1,6,2,b2vft81kyjurzbmekvgrqwr64,1,22.7,31.3,2024-09-20T16:38:36.792Z,2024-09-20T18:52:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224406783,56,Back,5224406787,141,34.8,5224406791,213,0.10,5224406785,140,45.7,5224406789,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722763293,149,61,1,6,6,b2vft81kyjurzbmekvgrqwr64,0,46.6,26.0,2024-09-20T16:38:40.236Z,2024-09-20T16:50:06Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224433643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758421,40,1,1,6,7,b8oqgvx1ijeyn6y1cn6929ix4,1,52.3,72.9,2024-09-20T16:38:41.380Z,2024-09-20T16:38:42Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224406907,140,66.3,5224406909,141,90.5,5224406905,56,Left,5224406913,213,0.68,5224406911,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758429,42,50,1,6,10,b8oqgvx1ijeyn6y1cn6929ix4,1,67.4,92.2,2024-09-20T16:38:44.133Z,2024-09-20T18:52:20Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224406929,56,Left,5224407099,233,62,5224406931,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758441,62,7,1,6,10,b2vft81kyjurzbmekvgrqwr64,1,32.6,7.8,2024-09-20T16:38:44.134Z,2024-09-20T16:38:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224406993,233,42,5224406991,285,,5224406989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758437,43,5,1,6,10,b8oqgvx1ijeyn6y1cn6929ix4,1,70.3,101.0,2024-09-20T16:38:44.780Z,2024-09-20T18:31:39Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224406981,347,,5224407301,233,63,5224406977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758481,63,5,1,6,10,b2vft81kyjurzbmekvgrqwr64,0,29.7,-1.0,2024-09-20T16:38:44.780Z,2024-09-20T18:31:39Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224407261,347,,5224407259,56,Back,5224407293,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758733,44,1,1,6,45,b8oqgvx1ijeyn6y1cn6929ix4,1,70.2,100.0,2024-09-20T16:39:19.076Z,2024-09-20T16:40:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224408587,141,73.8,5224411773,107,,5224408591,213,4.21,5224408585,140,60.3,5224408589,212,21.6,5224411775,1,,5224408583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758753,45,1,1,6,48,b8oqgvx1ijeyn6y1cn6929ix4,1,62.4,66.6,2024-09-20T16:39:22.396Z,2024-09-20T16:39:24Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224408683,56,Left,5224408691,213,0.89,5224408687,141,92.7,5224408681,155,,5224408689,212,22.8,5224408685,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758783,46,1,1,6,50,b8oqgvx1ijeyn6y1cn6929ix4,1,76.3,92.7,2024-09-20T16:39:24.427Z,2024-09-20T16:39:27Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224408855,213,3.25,5224408849,140,67.3,5224408847,56,Left,5224408851,141,91.2,5224408853,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758797,47,1,1,6,53,b8oqgvx1ijeyn6y1cn6929ix4,1,67.3,91.2,2024-09-20T16:39:27.324Z,2024-09-20T18:52:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224408943,56,Left,5224408951,213,0.45,5224408947,141,97.1,5224408949,212,9.3,5224408945,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758805,48,1,1,6,55,b8oqgvx1ijeyn6y1cn6929ix4,0,75.3,97.1,2024-09-20T16:39:29.755Z,2024-09-20T16:39:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224408993,155,,5224409003,213,5.04,5224409001,212,42.2,5224408991,2,,5224408997,140,88.4,5224408995,56,Center,5224408999,141,38.5,5224409005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758819,64,12,1,6,57,b2vft81kyjurzbmekvgrqwr64,1,20.7,63.1,2024-09-20T16:39:31.545Z,2024-09-20T16:42:36Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224409065,140,37.8,5224409069,212,21.9,5224409071,213,0.61,5224409063,56,Back,5224409075,15,,5224409067,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758849,49,1,1,7,3,b8oqgvx1ijeyn6y1cn6929ix4,1,58.5,12.3,2024-09-20T16:39:37.395Z,2024-09-20T16:39:39Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224409271,140,67.1,5224409275,212,10.2,5224409273,141,5.3,5224409277,213,5.80,5224409269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758859,50,1,1,7,5,b8oqgvx1ijeyn6y1cn6929ix4,1,67.1,5.3,2024-09-20T16:39:38.836Z,2024-09-20T16:39:39Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5224409331,140,66.2,5224409329,56,Right,5224409335,212,9.8,5224409333,141,19.7,5224409337,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758861,51,1,1,7,5,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,19.7,2024-09-20T16:39:39.795Z,2024-09-20T16:53:21Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224409343,56,Right,5224409351,213,4.50,5224409347,141,5.3,5224409345,140,64.2,5224409349,212,10.0,5224409371,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758881,52,1,1,7,7,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,5.3,2024-09-20T16:39:41.675Z,2024-09-20T16:39:44Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5224409493,212,13.4,5224409487,56,Right,5224409489,140,52.1,5224409491,141,11.6,5224409495,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758899,53,1,1,7,8,b8oqgvx1ijeyn6y1cn6929ix4,0,52.1,11.6,2024-09-20T16:39:42.436Z,2024-09-20T16:54:13Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224409561,155,,5224409565,140,79.3,5224409569,212,28.7,5224409563,56,Right,5224409571,213,0.09,5224409567,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758907,65,1,1,7,10,b2vft81kyjurzbmekvgrqwr64,1,22.2,85.4,2024-09-20T16:39:44.376Z,2024-09-20T18:52:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224409593,56,Back,5224409601,213,0.00,5224409597,141,85.4,5224409599,212,7.8,5224409595,140,29.6,5224443155,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759089,68,1,1,7,11,b2vft81kyjurzbmekvgrqwr64,0,30.4,76.3,2024-09-20T16:39:45.370Z,2024-09-20T16:43:24Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224410469,140,35.2,5224410475,213,0.49,5224410467,56,Back,5224413113,3,,5224410471,141,80.3,5224410473,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758931,54,1,1,7,14,b8oqgvx1ijeyn6y1cn6929ix4,0,57.3,15.8,2024-09-20T16:39:47.900Z,2024-09-20T16:56:35Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224409683,141,14.6,5224409681,140,61.7,5224409687,213,6.11,5224409685,212,4.7,5224409679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758949,66,1,1,7,14,b2vft81kyjurzbmekvgrqwr64,0,21.3,80.8,2024-09-20T16:39:48.688Z,2024-09-20T16:57:01Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224409765,141,72.9,5224409769,213,6.03,5224409767,212,21.4,5224409761,56,Back,5224409763,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722760661,78,61,1,7,15,b8oqgvx1ijeyn6y1cn6929ix4,1,52.1,12.0,2024-09-20T16:39:49.633Z,2024-09-20T16:56:51Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224418779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758957,67,50,1,7,15,b2vft81kyjurzbmekvgrqwr64,1,43.0,73.3,2024-09-20T16:39:49.683Z,2024-09-20T18:30:35Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224409895,233,55,5224409809,56,Back,5224409811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722758967,55,7,1,7,15,b8oqgvx1ijeyn6y1cn6929ix4,0,57.0,26.7,2024-09-20T16:39:49.684Z,2024-09-20T18:52:15Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224409883,233,67,5224409847,285,,5224409845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765641,190,61,1,7,16,b2vft81kyjurzbmekvgrqwr64,1,60.5,63.0,2024-09-20T16:39:50.352Z,2024-09-20T16:58:00Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224446395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759023,56,1,1,7,18,b8oqgvx1ijeyn6y1cn6929ix4,1,53.4,30.0,2024-09-20T16:39:51.939Z,2024-09-20T16:44:41Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224410121,141,49.6,5224410125,213,2.80,5224410119,140,17.5,5224410115,56,Back,5224410123,212,40.0,5224410127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759061,57,1,1,7,25,b8oqgvx1ijeyn6y1cn6929ix4,1,20.8,43.1,2024-09-20T16:39:58.883Z,2024-09-20T16:40:02Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224410311,140,24.2,5224410309,56,Back,5224410315,212,16.9,5224410313,141,18.8,5224410317,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759137,58,1,1,7,35,b8oqgvx1ijeyn6y1cn6929ix4,0,33.3,7.6,2024-09-20T16:40:09.467Z,2024-09-20T16:40:12Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224410787,213,0.36,5224410779,56,Center,5224410783,141,43.0,5224410777,155,,5224410785,212,69.2,5224410789,1,,5224410781,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759229,70,1,1,7,43,b2vft81kyjurzbmekvgrqwr64,1,9.2,51.8,2024-09-20T16:40:17.208Z,2024-09-20T16:40:22Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224411209,123,,5224411215,141,84.4,5224411219,213,1.05,5224411211,56,Back,5224411217,212,25.6,5224411213,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722759245,71,1,1,7,48,b2vft81kyjurzbmekvgrqwr64,1,21.7,85.6,2024-09-20T16:40:22.031Z,2024-09-20T16:40:23Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224411311,141,92.6,5224411313,212,6.0,5224411309,140,25.1,5224411315,213,0.93,5224411307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
