id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2714945481,27,1,1,2,50,a9vw7ikerpr4cuweeeka5aneg,1,26.3,53.7,2024-08-30T17:33:15.390Z,2024-08-30T17:33:17Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181634617,213,0.67,5181634619,1,,5181634609,56,Back,5181634611,140,41.0,5181634607,157,,5181634615,212,19.7,5181634613,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945489,28,44,1,2,51,a9vw7ikerpr4cuweeeka5aneg,1,42.2,74.8,2024-08-30T17:33:17.214Z,2024-08-30T20:00:12Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181634715,233,32,5181634649,285,,5181634647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945499,32,44,1,2,51,8gxd9ry2580pu1b1dd5ny9ymy,0,57.8,25.2,2024-08-30T17:33:17.215Z,2024-08-30T20:00:13Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181634671,56,Center,5181634755,233,28,5181634673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945501,29,1,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,41.0,71.8,2024-08-30T17:33:17.567Z,2024-08-30T17:33:19Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181634675,3,,5181634681,141,71.1,5181634683,212,4.7,5181634677,56,Back,5181634685,213,6.18,5181634679,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945519,30,1,1,2,53,a9vw7ikerpr4cuweeeka5aneg,1,45.5,71.1,2024-08-30T17:33:19.215Z,2024-08-30T20:14:33Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5181634789,213,4.59,5181634781,56,Back,5181634783,140,44.8,5181634787,212,6.0,5181634785,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945531,32,1,1,2,55,a9vw7ikerpr4cuweeeka5aneg,0,44.8,62.3,2024-08-30T17:33:20.798Z,2024-08-30T17:33:21Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5181634815,141,57.6,5181634813,140,52.2,5181634811,56,Center,5181634819,213,5.89,5181634817,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956709,237,61,1,2,57,8gxd9ry2580pu1b1dd5ny9ymy,1,61.3,40.7,2024-08-30T17:33:22.437Z,2024-08-30T17:53:56Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181694485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945541,33,1,1,2,57,8gxd9ry2580pu1b1dd5ny9ymy,0,51.8,44.8,2024-08-30T17:33:23.329Z,2024-08-30T17:33:24Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181634865,140,56.3,5181634863,56,Center,5181634869,212,4.9,5181634867,141,46.7,5181634871,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945545,33,43,1,2,58,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T17:33:24.303Z,2024-08-30T17:41:14Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5181658421,144,61,5181634879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956555,236,61,1,2,59,8gxd9ry2580pu1b1dd5ny9ymy,1,55.8,46.4,2024-08-30T17:33:25.241Z,2024-08-30T17:53:23Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181693425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945589,34,1,1,3,1,a9vw7ikerpr4cuweeeka5aneg,0,53.1,48.5,2024-08-30T17:33:26.343Z,2024-08-30T17:33:28Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181635063,155,,5181635065,56,Center,5181635067,140,78.8,5181635071,212,27.7,5181635073,213,6.06,5181635069,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945645,35,1,1,3,4,8gxd9ry2580pu1b1dd5ny9ymy,1,22.0,69.1,2024-08-30T17:33:29.869Z,2024-08-30T17:33:33Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181635317,141,48.5,5181635319,212,18.6,5181635321,213,4.00,5181635313,56,Back,5181635315,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945667,36,1,1,3,7,8gxd9ry2580pu1b1dd5ny9ymy,0,10.4,48.5,2024-08-30T17:33:32.841Z,2024-08-30T17:33:34Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5181635445,140,29.3,5181635453,1,,5181635451,213,1.07,5181635447,141,100.0,5181635443,56,Back,5181635441,157,,5181635449,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945703,35,5,1,3,9,a9vw7ikerpr4cuweeeka5aneg,1,72.9,-1.7000000000000002,2024-08-30T17:33:34.836Z,2024-08-30T20:00:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181635585,56,Right,5181635633,233,37,5181635587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945677,37,5,1,3,9,8gxd9ry2580pu1b1dd5ny9ymy,0,27.1,101.7,2024-08-30T17:33:34.836Z,2024-08-30T20:00:39Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5181635637,233,35,5181635491,56,Back,5181635493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945767,36,1,1,3,18,a9vw7ikerpr4cuweeeka5aneg,1,80.8,0.0,2024-08-30T17:33:43.911Z,2024-08-30T17:33:45Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181635937,56,Right,5181635945,213,2.39,5181635935,107,,5181635939,140,72.9,5181635943,212,11.4,5181635941,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945779,37,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,72.9,9.7,2024-08-30T17:33:45.071Z,2024-08-30T17:33:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5181635989,213,5.44,5181635981,56,Right,5181635983,140,76.0,5181635987,212,4.9,5181635985,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945807,38,1,1,3,20,a9vw7ikerpr4cuweeeka5aneg,1,76.0,4.3,2024-08-30T17:33:45.983Z,2024-08-30T17:33:48Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181636137,140,68.1,5181636135,56,Right,5181636139,141,11.9,5181636143,213,2.58,5181636141,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945831,39,1,1,3,23,a9vw7ikerpr4cuweeeka5aneg,1,68.1,11.9,2024-08-30T17:33:48.399Z,2024-08-30T17:33:51Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5181636259,212,24.0,5181636253,56,Back,5181636257,141,10.0,5181636261,213,3.20,5181636255,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945891,40,1,1,3,26,a9vw7ikerpr4cuweeeka5aneg,1,45.3,10.0,2024-08-30T17:33:51.462Z,2024-08-30T17:33:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5181636569,56,Back,5181636571,140,23.9,5181636575,212,37.4,5181636573,141,54.0,5181636577,213,2.21,5181636579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945925,41,1,1,3,32,a9vw7ikerpr4cuweeeka5aneg,1,23.9,54.0,2024-08-30T17:33:57.567Z,2024-08-30T17:34:02Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5181636709,56,Back,5181636715,212,12.1,5181636713,141,71.4,5181636711,140,26.3,5181636717,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945947,42,1,1,3,36,a9vw7ikerpr4cuweeeka5aneg,1,38.6,75.4,2024-08-30T17:34:01.831Z,2024-08-30T17:34:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5181636869,141,97.8,5181636873,213,0.85,5181636871,212,20.2,5181636867,140,51.3,5181636865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945981,43,1,1,3,40,a9vw7ikerpr4cuweeeka5aneg,1,63.0,95.0,2024-08-30T17:34:05.592Z,2024-08-30T17:34:08Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181637043,213,4.96,5181637041,212,7.6,5181637039,141,84.2,5181637035,56,Left,5181637037,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945983,44,1,1,3,43,a9vw7ikerpr4cuweeeka5aneg,0,69.5,74.8,2024-08-30T17:34:08.751Z,2024-08-30T17:34:09Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181637063,56,Center,5181637067,140,72.5,5181637071,141,75.0,5181637073,212,3.2,5181637075,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945991,38,8,1,3,45,8gxd9ry2580pu1b1dd5ny9ymy,1,28.8,21.0,2024-08-30T17:34:10.401Z,2024-08-30T17:34:10Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181637119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946019,40,1,1,3,46,8gxd9ry2580pu1b1dd5ny9ymy,0,29.9,28.0,2024-08-30T17:34:11.774Z,2024-08-30T17:34:13Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5181637217,212,8.1,5181637219,213,5.16,5181637211,56,Back,5181637215,141,17.3,5181637213,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946043,41,43,1,3,48,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-30T17:34:13.383Z,2024-08-30T17:35:35Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181637953,233,45,5181637367,56,Back,5181640967,144,3,5181637369,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946027,45,43,1,3,48,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T17:34:13.384Z,2024-08-30T17:35:39Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181641083,144,7,5181637269,286,0,5181637267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946049,47,1,1,3,48,a9vw7ikerpr4cuweeeka5aneg,1,68.6,90.2,2024-08-30T17:34:14.287Z,2024-08-30T17:34:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181637379,141,87.8,5181637377,140,60.9,5181637375,56,Left,5181637381,212,8.2,5181637383,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946079,48,1,1,3,50,a9vw7ikerpr4cuweeeka5aneg,1,60.8,87.8,2024-08-30T17:34:15.791Z,2024-08-30T17:34:20Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181637577,141,91.1,5181637579,212,18.0,5181637581,213,3.02,5181637575,140,43.8,5181637573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946097,49,1,1,3,55,a9vw7ikerpr4cuweeeka5aneg,1,43.2,89.4,2024-08-30T17:34:20.431Z,2024-08-30T17:34:23Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5181637701,213,4.49,5181637699,212,32.0,5181637693,56,Back,5181637697,141,43.6,5181637695,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946143,50,1,1,3,57,a9vw7ikerpr4cuweeeka5aneg,1,36.4,43.6,2024-08-30T17:34:23.167Z,2024-08-30T17:34:29Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5181637905,56,Center,5181637907,140,65.7,5181637915,1,,5181637911,212,32.5,5181637913,213,5.95,5181637909,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946153,51,1,1,4,3,a9vw7ikerpr4cuweeeka5aneg,1,67.6,28.6,2024-08-30T17:34:29.127Z,2024-08-30T17:34:31Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181637961,140,61.5,5181637963,141,27.6,5181637965,212,6.4,5181637959,56,Center,5181637967,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946171,52,1,1,4,5,a9vw7ikerpr4cuweeeka5aneg,1,62.6,29.2,2024-08-30T17:34:30.544Z,2024-08-30T17:34:34Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181638083,196,,5181638081,155,,5181638093,213,1.53,5181638091,212,44.2,5181638089,141,94.2,5181638085,56,Left,5181638095,1,,5181638087,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946173,53,1,1,4,8,a9vw7ikerpr4cuweeeka5aneg,0,65.6,95.3,2024-08-30T17:34:34.303Z,2024-08-30T17:34:38Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181638101,140,66.7,5181638103,141,93.2,5181638309,233,42,5181638313,286,,5181638105,212,1.8,5181638099,56,Left,5181638107,213,5.39,5181638307,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946219,42,74,1,4,8,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,8.9,2024-08-30T17:34:34.304Z,2024-08-30T20:01:21Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181638301,285,,5181638299,56,Back,5181638325,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946239,43,5,1,4,11,8gxd9ry2580pu1b1dd5ny9ymy,0,27.0,-1.8,2024-08-30T17:34:37.144Z,2024-08-30T20:00:40Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181638419,347,,5181638547,233,54,5181638415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946257,54,5,1,4,11,a9vw7ikerpr4cuweeeka5aneg,1,73.0,101.8,2024-08-30T17:34:37.144Z,2024-08-30T20:00:39Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181638499,56,Left,5181638501,347,,5181638515,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946287,55,1,1,4,17,a9vw7ikerpr4cuweeeka5aneg,1,64.2,100.0,2024-08-30T17:34:42.896Z,2024-08-30T17:34:46Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181638747,213,3.58,5181638737,107,,5181638739,56,Left,5181638741,140,53.9,5181638745,212,12.0,5181638743,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946317,56,1,1,4,21,a9vw7ikerpr4cuweeeka5aneg,1,49.1,93.5,2024-08-30T17:34:46.784Z,2024-08-30T17:34:51Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181638891,1,,5181638889,213,4.59,5181638881,56,Back,5181638883,140,44.6,5181638887,212,40.2,5181638879,155,,5181638885,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946349,57,1,1,4,25,a9vw7ikerpr4cuweeeka5aneg,1,52.1,30.3,2024-08-30T17:34:50.888Z,2024-08-30T17:34:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5181639053,140,65.0,5181639051,56,Left,5181639047,155,,5181639059,213,1.27,5181639055,141,95.1,5181639049,196,,5181639061,1,,5181639057,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946381,58,1,1,4,29,a9vw7ikerpr4cuweeeka5aneg,1,65.7,95.1,2024-08-30T17:34:54.792Z,2024-08-30T17:34:58Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181639189,140,80.7,5181639187,56,Left,5181639191,141,91.1,5181639193,212,16.0,5181639195,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946393,59,1,1,4,33,a9vw7ikerpr4cuweeeka5aneg,1,82.7,91.8,2024-08-30T17:34:58.664Z,2024-08-30T17:35:00Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181639255,140,73.2,5181639261,213,3.06,5181639257,141,93.0,5181639253,56,Left,5181639259,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946395,60,1,1,4,35,a9vw7ikerpr4cuweeeka5aneg,0,73.2,93.0,2024-08-30T17:35:00.505Z,2024-08-30T17:35:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181639277,56,Center,5181639281,141,65.8,5181639283,212,23.4,5181639279,140,86.8,5181639285,213,5.37,5181639273,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946649,44,12,1,4,37,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,34.3,2024-08-30T17:35:03.242Z,2024-08-30T17:35:26Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5181640599,141,18.9,5181640601,212,23.3,5181640597,140,30.1,5181640603,213,5.82,5181640595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946431,61,61,1,4,40,a9vw7ikerpr4cuweeeka5aneg,1,67.4,87.7,2024-08-30T17:35:05.657Z,2024-08-30T17:35:05Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181639469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946459,62,1,1,4,41,a9vw7ikerpr4cuweeeka5aneg,1,72.0,84.8,2024-08-30T17:35:07.024Z,2024-08-30T17:35:08Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5181639609,212,7.5,5181639607,141,95.7,5181639611,213,1.73,5181639605,140,70.9,5181639603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946505,63,1,1,4,43,a9vw7ikerpr4cuweeeka5aneg,1,70.9,95.9,2024-08-30T17:35:08.672Z,2024-08-30T17:35:12Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181639819,140,75.8,5181639817,56,Left,5181639821,141,88.9,5181639823,212,7.0,5181639825,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946543,64,1,1,4,47,a9vw7ikerpr4cuweeeka5aneg,1,77.8,79.6,2024-08-30T17:35:12.640Z,2024-08-30T17:35:17Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181640017,140,71.9,5181640015,56,Center,5181640019,141,70.9,5181640023,213,3.90,5181640021,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946571,65,1,1,4,51,a9vw7ikerpr4cuweeeka5aneg,1,70.6,67.8,2024-08-30T17:35:16.984Z,2024-08-30T17:35:19Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5181640179,141,85.0,5181640187,213,2.12,5181640173,56,Left,5181640175,140,63.8,5181640183,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946597,66,1,1,4,54,a9vw7ikerpr4cuweeeka5aneg,1,63.8,85.0,2024-08-30T17:35:19.376Z,2024-08-30T17:35:22Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181640337,212,14.5,5181640335,141,96.0,5181640339,213,0.54,5181640331,56,Left,5181640333,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946635,67,1,1,4,56,a9vw7ikerpr4cuweeeka5aneg,0,75.6,96.0,2024-08-30T17:35:22.008Z,2024-08-30T17:35:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181640537,56,Left,5181640539,140,81.3,5181640541,141,90.3,5181640543,212,7.1,5181640545,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946653,45,61,1,4,57,8gxd9ry2580pu1b1dd5ny9ymy,1,11.8,11.7,2024-08-30T17:35:22.754Z,2024-08-30T20:06:04Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181640621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946667,46,6,1,5,0,8gxd9ry2580pu1b1dd5ny9ymy,0,14.4,11.0,2024-08-30T17:35:25.913Z,2024-08-30T20:06:06Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181640735,56,Back,5181640737,73,,5181640765,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946639,68,6,1,5,0,a9vw7ikerpr4cuweeeka5aneg,1,85.6,89.0,2024-08-30T17:35:25.913Z,2024-08-30T19:59:37Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181640589,73,,5181640749,233,46,5181640585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946977,69,1,1,5,30,a9vw7ikerpr4cuweeeka5aneg,1,99.5,99.5,2024-08-30T17:35:55.961Z,2024-08-30T17:36:05Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181642207,223,,5181642215,140,89.9,5181642217,141,34.5,5181642199,6,,5181642223,1,,5181642221,213,4.49,5181642211,56,Center,5181642195,2,,5181642203,155,5181642219,212,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946999,70,1,1,5,34,a9vw7ikerpr4cuweeeka5aneg,1,89.9,34.5,2024-08-30T17:36:00.312Z,2024-08-30T17:36:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181642347,212,4.3,5181642345,141,40.7,5181642339,3,,5181642349,213,1.77,5181642343,140,89.1,5181642341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947015,71,1,1,5,37,a9vw7ikerpr4cuweeeka5aneg,1,88.2,39.1,2024-08-30T17:36:02.352Z,2024-08-30T17:36:04Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181642433,140,86.7,5181642431,56,Right,5181642439,213,4.61,5181642435,141,17.0,5181642437,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947019,72,1,1,5,39,a9vw7ikerpr4cuweeeka5aneg,0,86.7,17.0,2024-08-30T17:36:04.665Z,2024-08-30T17:36:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5181643013,2,,5181642459,141,56.6,5181642453,155,,5181642457,140,89.0,5181642463,213,1.48,5181642455,56,Center,5181642461,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947075,47,12,1,5,40,8gxd9ry2580pu1b1dd5ny9ymy,1,11.9,29.8,2024-08-30T17:36:06.075Z,2024-08-30T17:36:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181642749,213,0.40,5181642747,212,22.9,5181642743,140,32.0,5181642745,141,42.8,5181642741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947099,73,1,1,5,44,a9vw7ikerpr4cuweeeka5aneg,0,67.7,50.3,2024-08-30T17:36:09.377Z,2024-08-30T17:36:30Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5181642829,212,37.2,5181642831,213,1.20,5181642823,56,Left,5181642821,155,,5181642833,1,,5181642827,141,100.0,5181642825,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947143,48,5,1,5,45,8gxd9ry2580pu1b1dd5ny9ymy,1,18.6,-1.2,2024-08-30T17:36:10.796Z,2024-08-30T20:00:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181643153,233,74,5181643103,56,Back,5181643105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947105,74,5,1,5,45,a9vw7ikerpr4cuweeeka5aneg,0,81.4,101.2,2024-08-30T17:36:10.796Z,2024-08-30T20:00:41Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5181642857,56,Left,5181643181,233,48,5181642859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947257,49,1,1,6,0,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,0.0,2024-08-30T17:36:25.507Z,2024-08-30T17:36:27Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181643665,140,24.7,5181643667,141,6.7,5181643671,213,0.67,5181643661,107,,5181643663,56,Back,5181643669,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714947265,50,1,1,6,1,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,6.7,2024-08-30T17:36:27.203Z,2024-08-30T17:36:28Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5181643701,140,22.4,5181643703,141,5.3,5181643699,56,Back,5181643705,212,2.6,5181643725,156,,5181643707,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
