id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/13/value
2802157381,28,8,1,3,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.8,83.0,2025-04-17T13:03:32.619Z,2025-04-18T12:30:14Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5658884603,383,,5657720777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157391,25,45,1,3,18,ajtb177oqwawkdwbqhldmq6mx,0,22.6,11.2,2025-04-17T13:03:34.106Z,2025-04-18T13:47:49Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657720939,233,29,5657720825,285,,5657720823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157409,29,3,1,3,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.4,88.8,2025-04-17T13:03:34.106Z,2025-04-18T13:47:49Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657720933,233,25,5657720929,286,,5657720927,56,Left,5658884723,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157401,26,43,1,3,22,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-17T13:03:37.706Z,2025-04-18T12:30:30Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657720997,399,85a9bmnu6fqvhlff28qm0e0a1,5658884961,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157419,30,1,1,3,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.4,95.6,2025-04-17T13:03:39.067Z,2025-04-17T13:03:41Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657720983,213,3.86,5657720979,141,74.2,5657720981,212,22.0,5657720977,140,72.7,5657720975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157423,31,50,1,3,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.9,83.0,2025-04-17T13:03:39.480Z,2025-04-18T12:30:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5657756571,233,27,5657720999,56,Left,5657756389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157415,27,7,1,3,24,ajtb177oqwawkdwbqhldmq6mx,0,27.1,17.0,2025-04-17T13:03:39.481Z,2025-04-18T12:30:41Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657756455,285,,5657756453,56,Back,5658885219,385,,5657756511,233,31,5658885221,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163551,340,1,1,3,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.2,87.1,2025-04-17T13:03:41.908Z,2025-04-17T13:34:16Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5657757133,141,100.0,5657757137,213,0.93,5657757129,56,Left,5657757135,212,12.5,5657757131,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157461,28,5,1,3,27,ajtb177oqwawkdwbqhldmq6mx,1,20.1,-1.1,2025-04-17T13:03:43.284Z,2025-04-17T15:14:51Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657721241,56,Back,5657721247,233,32,5657721243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157429,32,5,1,3,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.9,101.1,2025-04-17T13:03:43.284Z,2025-04-17T15:14:51Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5657721041,56,Left,5657721043,347,,5657721253,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157469,29,1,1,3,45,ajtb177oqwawkdwbqhldmq6mx,0,23.5,0.0,2025-04-17T13:04:00.785Z,2025-04-17T13:04:03Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657721289,140,60.1,5657721293,212,41.3,5657721287,56,Right,5657721285,107,,5657721295,213,0.38,5657721297,1,,5657721291,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157477,33,1,1,3,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.4,76.9,2025-04-17T13:04:04.251Z,2025-04-17T13:35:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657721343,140,40.8,5657721341,56,Back,5657721345,141,90.5,5657721347,212,10.8,5657721339,3,,5657721349,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157479,34,44,1,3,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,87.4,2025-04-17T13:04:06.010Z,2025-04-17T15:14:07Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5657721353,56,Back,5657721401,233,30,5657721355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157487,30,44,1,3,50,ajtb177oqwawkdwbqhldmq6mx,0,55.8,12.6,2025-04-17T13:04:06.011Z,2025-04-17T15:14:08Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657721405,233,34,5657721383,56,Right,5657721385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157489,35,1,1,3,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,89.7,2025-04-17T13:04:06.282Z,2025-04-18T12:31:22Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5658885901,168,,5657721391,140,43.7,5657721397,213,0.88,5657721395,212,4.1,5657721393,141,94.4,5657721387,3,,5657721389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157505,36,1,1,3,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.7,94.4,2025-04-17T13:04:07.811Z,2025-04-17T13:04:10Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5657721479,141,77.5,5657721483,213,5.67,5657721481,212,19.8,5657721485,1,,5657721475,56,Center,5657721477,140,59.1,5657721473,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157493,31,44,1,3,53,ajtb177oqwawkdwbqhldmq6mx,1,35.9,20.2,2025-04-17T13:04:08.953Z,2025-04-17T15:14:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657721429,285,,5657721427,56,Back,5657721509,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157507,37,44,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.1,79.8,2025-04-17T13:04:08.954Z,2025-04-17T15:14:08Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657721493,56,Left,5657721495,286,,5657721525,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157499,32,12,1,3,54,ajtb177oqwawkdwbqhldmq6mx,1,27.4,16.2,2025-04-17T13:04:09.392Z,2025-04-17T13:36:47Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657721449,213,0.31,5657760241,15,,5657721443,140,28.6,5657721445,141,16.8,5657721447,212,1.3,5657721441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164331,367,61,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.9,66.0,2025-04-17T13:04:10.490Z,2025-04-17T13:37:40Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657761523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157511,38,43,1,3,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T13:04:11.362Z,2025-04-17T13:38:24Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657762307,144,61,5657721513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157525,34,1,1,3,58,ajtb177oqwawkdwbqhldmq6mx,1,34.3,32.4,2025-04-17T13:04:13.912Z,2025-04-18T12:34:27Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657721561,140,27.5,5657721567,213,1.87,5657721565,212,24.6,5657721563,141,67.0,5657721559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157527,35,1,1,3,59,ajtb177oqwawkdwbqhldmq6mx,1,27.5,67.0,2025-04-17T13:04:15.049Z,2025-04-17T13:04:17Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657721577,157,,5657721589,1,,5657721579,56,Center,5657721583,141,52.2,5657721581,140,57.4,5657721587,213,5.97,5657721585,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157533,36,50,1,4,1,ajtb177oqwawkdwbqhldmq6mx,1,63.1,50.8,2025-04-17T13:04:16.553Z,2025-04-17T15:13:41Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657721611,286,,5657721621,233,39,5657721609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157531,39,7,1,4,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.9,49.2,2025-04-17T13:04:16.554Z,2025-04-18T12:32:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657721607,285,,5657721605,56,Back,5658887829,178,,5657721617,233,36,5658887827,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157537,37,1,1,4,2,ajtb177oqwawkdwbqhldmq6mx,1,54.7,35.5,2025-04-17T13:04:18.296Z,2025-04-17T13:04:20Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657721643,140,61.8,5657721645,141,23.0,5657721647,212,11.3,5657721641,56,Center,5657721649,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157541,38,1,1,4,4,ajtb177oqwawkdwbqhldmq6mx,1,62.0,22.8,2025-04-17T13:04:20.281Z,2025-04-17T13:04:22Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5657721665,56,Back,5657721667,140,41.8,5657721673,213,3.16,5657721671,212,21.2,5657721669,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157547,39,1,1,4,6,ajtb177oqwawkdwbqhldmq6mx,1,40.9,21.6,2025-04-17T13:04:21.977Z,2025-04-17T13:04:24Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657721709,212,9.8,5657721711,213,2.28,5657721703,56,Back,5657721705,140,34.8,5657721707,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157551,40,1,1,4,8,ajtb177oqwawkdwbqhldmq6mx,1,32.0,30.7,2025-04-17T13:04:23.881Z,2025-04-17T13:04:25Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657721719,56,Back,5657721727,213,5.41,5657721725,212,5.1,5657721721,140,35.1,5657721723,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157559,41,1,1,4,9,ajtb177oqwawkdwbqhldmq6mx,1,31.7,25.8,2025-04-17T13:04:25.272Z,2025-04-17T13:04:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657721781,213,4.07,5657721779,212,14.0,5657721773,56,Back,5657721777,141,9.4,5657721775,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157569,42,1,1,4,11,ajtb177oqwawkdwbqhldmq6mx,1,27.2,10.1,2025-04-17T13:04:27.297Z,2025-04-17T13:04:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657721831,212,14.1,5657721829,141,29.5,5657721833,213,1.93,5657721825,56,Back,5657721827,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157577,43,1,1,4,14,ajtb177oqwawkdwbqhldmq6mx,1,22.8,30.3,2025-04-17T13:04:29.937Z,2025-04-17T13:04:34Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657721867,56,Back,5657721871,141,13.5,5657721875,213,5.06,5657721873,212,12.2,5657721869,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157583,44,1,1,4,18,ajtb177oqwawkdwbqhldmq6mx,0,37.8,10.6,2025-04-17T13:04:34.105Z,2025-04-17T13:04:37Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657721921,1,,5657721915,141,0.0,5657721917,212,53.3,5657721911,56,Right,5657721913,140,87.9,5657721919,213,6.13,5657721909,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157603,40,5,1,4,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.7,101.4,2025-04-17T13:04:37.642Z,2025-04-17T15:14:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657722081,347,,5657722085,233,45,5657722079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157585,45,5,1,4,22,ajtb177oqwawkdwbqhldmq6mx,0,88.3,-1.4,2025-04-17T13:04:37.642Z,2025-04-17T15:14:52Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657721925,56,Right,5657721927,347,,5657722103,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157607,41,1,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.6,100.0,2025-04-17T13:04:55.074Z,2025-04-17T13:04:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657722117,107,,5657722123,141,92.9,5657722127,213,6.04,5657722125,212,23.3,5657722121,140,30.1,5657722129,1,,5657722119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164939,376,44,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,91.0,2025-04-17T13:04:55.196Z,2025-04-17T15:14:08Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657765823,56,Back,5657765839,233,325,5657765825,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164227,325,44,1,4,39,ajtb177oqwawkdwbqhldmq6mx,0,62.9,9.0,2025-04-17T13:04:55.197Z,2025-04-17T15:14:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657765849,233,376,5657764567,286,,5657764565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157617,42,1,1,4,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.1,92.9,2025-04-17T13:04:55.748Z,2025-04-17T13:40:52Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657722177,213,0.05,5657722171,140,46.4,5657722175,212,17.1,5657722173,141,94.1,5657722169,56,Back,5657722167,168,,5657722165,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157623,46,1,1,4,44,ajtb177oqwawkdwbqhldmq6mx,1,54.3,9.7,2025-04-17T13:05:00.201Z,2025-04-17T13:05:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657722237,140,75.6,5657722235,56,Right,5657722233,157,,5657722243,213,0.12,5657722241,212,22.5,5657722245,1,,5657722239,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157627,47,1,1,4,47,ajtb177oqwawkdwbqhldmq6mx,0,75.6,13.5,2025-04-17T13:05:03.240Z,2025-04-17T13:05:03Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,5657722263,168,,5657722267,140,79.5,5657722265,56,Right,5657722261,3,,5657722271,212,5.0,5657722273,213,0.61,5657722269,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157631,43,1,1,4,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.3,86.8,2025-04-17T13:05:03.963Z,2025-04-17T13:41:14Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5657722289,213,6.14,5657722283,140,31.2,5657722291,1,,5657722279,157,,5657722287,212,14.7,5657722281,56,Back,5657722285,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157635,48,1,1,4,50,ajtb177oqwawkdwbqhldmq6mx,0,74.0,17.3,2025-04-17T13:05:05.417Z,2025-04-17T13:05:05Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5657722325,56,Center,5657722327,140,69.8,5657722323,155,,5657722331,212,17.8,5657722329,141,42.7,5657722333,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157651,44,1,1,4,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.0,47.8,2025-04-17T13:05:07.723Z,2025-04-17T13:05:11Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657722419,141,70.3,5657722425,1,,5657722421,212,24.2,5657722423,213,0.69,5657722417,140,45.8,5657722415,56,Back,5657722413,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157659,45,1,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,62.4,2025-04-17T13:05:11.187Z,2025-04-17T13:05:15Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657722465,213,4.17,5657722461,141,30.1,5657722463,212,25.6,5657722457,56,Back,5657722459,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157665,46,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,24.1,2025-04-17T13:05:15.378Z,2025-04-17T13:05:18Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657722499,213,1.97,5657722493,140,31.9,5657722495,141,44.6,5657722491,56,Back,5657722497,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157673,47,1,1,5,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.4,49.4,2025-04-17T13:05:18.346Z,2025-04-17T13:05:21Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657722569,56,Left,5657722573,141,100.0,5657722577,213,0.60,5657722575,212,62.4,5657722571,140,82.6,5657722579,1,,5657722567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157677,48,5,1,5,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.0,101.2,2025-04-17T13:05:21.456Z,2025-04-17T15:14:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657722597,347,,5657722595,56,Left,5657722747,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157721,49,5,1,5,6,ajtb177oqwawkdwbqhldmq6mx,1,15.0,-1.2,2025-04-17T13:05:21.456Z,2025-04-17T15:14:53Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657722743,233,48,5657722731,347,,5657722729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157731,50,1,1,5,21,ajtb177oqwawkdwbqhldmq6mx,1,10.5,0.0,2025-04-17T13:05:36.376Z,2025-04-18T12:34:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657722799,213,0.92,5657722789,107,,5657722801,1,,5657722797,212,29.7,5657722795,141,33.7,5657722791,56,Back,5657722793,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157747,51,1,1,5,23,ajtb177oqwawkdwbqhldmq6mx,1,31.3,37.4,2025-04-17T13:05:38.744Z,2025-04-17T13:05:46Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657722883,56,Back,5657722891,213,1.80,5657722887,141,59.7,5657722885,140,28.0,5657722889,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157755,52,1,1,5,30,ajtb177oqwawkdwbqhldmq6mx,1,50.8,78.4,2025-04-17T13:05:46.065Z,2025-04-17T13:05:48Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657722919,213,0.59,5657722913,140,59.8,5657722917,212,11.4,5657722911,56,Left,5657722915,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157763,53,1,1,5,32,ajtb177oqwawkdwbqhldmq6mx,1,59.8,87.7,2025-04-17T13:05:48.064Z,2025-04-17T13:05:50Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657722937,140,49.6,5657722935,56,Back,5657722943,213,3.58,5657722941,212,11.8,5657722939,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157771,54,1,1,5,34,ajtb177oqwawkdwbqhldmq6mx,1,60.1,96.7,2025-04-17T13:05:50.161Z,2025-04-18T12:35:00Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657722975,140,46.0,5657722977,141,87.1,5657722973,56,Back,5657722979,212,16.2,5657722981,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157807,55,1,1,5,36,ajtb177oqwawkdwbqhldmq6mx,1,42.0,85.4,2025-04-17T13:05:51.881Z,2025-04-18T12:35:04Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657723199,212,26.7,5657723193,56,Back,5657723201,213,3.78,5657723197,141,62.0,5657723195,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157809,56,1,1,5,50,ajtb177oqwawkdwbqhldmq6mx,0,20.9,54.0,2025-04-17T13:06:05.793Z,2025-04-17T13:06:07Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657723231,141,72.7,5657723235,213,0.64,5657723229,140,37.2,5657723233,212,21.3,5657723225,155,,5657723227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157811,49,8,1,5,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,29.8,2025-04-17T13:06:08.106Z,2025-04-18T12:35:14Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657723245,56,Center,5658891177,384,,5657770143,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157813,50,61,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.6,35.8,2025-04-17T13:06:10.083Z,2025-04-17T13:06:10Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657723257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157825,52,1,1,5,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.3,25.8,2025-04-17T13:06:12.202Z,2025-04-17T13:06:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657723303,141,4.1,5657723307,213,4.50,5657723301,140,56.3,5657723305,212,15.1,5657723299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157839,53,1,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,4.3,2025-04-17T13:06:13.634Z,2025-04-17T13:06:19Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657723389,213,2.63,5657723383,140,43.3,5657723381,56,Back,5657723387,212,15.7,5657723385,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157843,54,1,1,6,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.9,22.1,2025-04-17T13:06:19.562Z,2025-04-18T12:35:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657723423,213,6.07,5657723421,212,45.9,5657723425,1,,5657723415,56,Right,5657723417,140,73.6,5657723419,141,7.9,5658891775,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157863,58,1,1,6,13,ajtb177oqwawkdwbqhldmq6mx,1,8.2,66.6,2025-04-17T13:06:28.739Z,2025-04-17T13:06:30Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657723477,56,Back,5657723481,141,82.1,5657723485,213,0.44,5657723479,140,29.4,5657723483,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157881,59,1,1,6,15,ajtb177oqwawkdwbqhldmq6mx,1,28.9,81.7,2025-04-17T13:06:30.552Z,2025-04-17T13:06:38Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657723553,140,48.2,5657723555,141,74.4,5657723557,212,20.9,5657723551,56,Back,5657723559,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157869,55,83,1,6,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.4,28.2,2025-04-17T13:06:34.218Z,2025-04-17T13:06:40Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657723583,399,86mx27krl6c613x6e3t9g3cic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157885,60,1,1,6,23,ajtb177oqwawkdwbqhldmq6mx,1,48.0,65.4,2025-04-17T13:06:38.416Z,2025-04-17T13:06:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657723569,56,Left,5657723573,141,94.8,5657723577,213,0.94,5657723575,212,24.7,5657723571,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157901,61,1,1,6,25,ajtb177oqwawkdwbqhldmq6mx,1,61.2,94.8,2025-04-17T13:06:40.377Z,2025-04-17T13:06:47Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657723669,140,71.0,5657723675,213,6.04,5657723671,141,91.1,5657723673,212,10.6,5657723667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157909,63,4,1,6,29,ajtb177oqwawkdwbqhldmq6mx,1,75.3,94.8,2025-04-17T13:06:45.274Z,2025-04-17T13:23:16Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657723773,233,56,5657723759,13,,5657723761,56,Left,5657723767,286,,5657723763,152,,5657743901,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157895,56,4,1,6,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.7,5.2,2025-04-17T13:06:45.275Z,2025-04-17T13:23:17Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657723659,152,,5657723655,294,,5657723657,56,Back,5657723653,13,,5657723661,285,,5657723779,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157907,62,43,1,6,32,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-17T13:06:47.744Z,2025-04-17T13:07:00Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657723701,286,0,5657723699,56,Left,5657723837,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
