id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/13/value,qualifier/12/value
2804388537,31,4,1,2,19,8gxd9ry2580pu1b1dd5ny9ymy,1,46.4,37.0,2025-04-21T11:02:40.767Z,2025-04-21T11:02:46Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5669849457,152,,5669849467,233,33,5669849455,56,Back,5669849453,13,,5669849461,286,,5669849459,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388531,33,4,1,2,19,dbl7ir1qugqz8nvp1vzn8im50,0,53.6,63.0,2025-04-21T11:02:40.768Z,2025-04-21T11:02:47Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669849447,285,,5669849443,152,,5669849441,56,Center,5669849439,13,,5669849445,265,,5669849477,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388559,32,1,1,2,24,8gxd9ry2580pu1b1dd5ny9ymy,1,41.8,33.7,2025-04-21T11:02:46.005Z,2025-04-21T11:02:48Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5669849581,213,2.10,5669849577,141,57.7,5669849575,140,32.8,5669849569,5,,5669849571,152,,5669849573,56,Back,5669849579,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388569,33,1,1,2,26,8gxd9ry2580pu1b1dd5ny9ymy,1,32.8,57.7,2025-04-21T11:02:48.054Z,2025-04-21T12:01:24Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669849615,141,25.2,5669849617,212,22.5,5669849619,213,4.53,5669849611,56,Back,5669849613,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388579,34,1,1,2,28,8gxd9ry2580pu1b1dd5ny9ymy,1,27.6,24.4,2025-04-21T11:02:50.230Z,2025-04-21T12:01:27Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669849667,140,32.5,5669849673,213,5.52,5669849671,212,7.1,5669849665,56,Back,5669849669,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388581,35,1,1,2,30,8gxd9ry2580pu1b1dd5ny9ymy,0,32.5,17.1,2025-04-21T11:02:52.317Z,2025-04-21T11:02:54Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669849721,236,,5669849679,140,37.5,5669849731,286,,5669849685,213,6.03,5669849725,233,34,5669849677,56,Back,5669849681,141,15.1,5669849683,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388587,34,74,1,2,30,dbl7ir1qugqz8nvp1vzn8im50,1,61.9,86.0,2025-04-21T11:02:52.318Z,2025-04-21T13:28:26Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669849737,233,35,5669849697,56,Left,5669849699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388589,36,61,1,2,31,8gxd9ry2580pu1b1dd5ny9ymy,1,36.5,15.6,2025-04-21T11:02:53.277Z,2025-04-21T12:01:45Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669849701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388619,36,1,1,2,33,dbl7ir1qugqz8nvp1vzn8im50,1,62.7,89.0,2025-04-21T11:02:54.786Z,2025-04-21T11:02:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669849869,141,72.3,5669849865,56,Center,5669849873,213,3.87,5669849871,212,17.1,5669849867,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388635,37,1,1,2,36,dbl7ir1qugqz8nvp1vzn8im50,1,47.2,73.8,2025-04-21T11:02:57.929Z,2025-04-21T11:03:00Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669849957,140,51.4,5669849955,56,Center,5669849959,141,47.9,5669849961,212,18.2,5669849963,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388647,38,1,1,2,38,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,48.7,2025-04-21T11:03:00.520Z,2025-04-21T11:03:03Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5669849997,140,51.0,5669850003,213,4.57,5669850001,212,20.9,5669849999,141,18.3,5669849995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388653,39,1,1,2,41,dbl7ir1qugqz8nvp1vzn8im50,0,56.9,15.0,2025-04-21T11:03:03.009Z,2025-04-21T11:03:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669850035,56,Right,5669850075,233,37,5669850037,140,65.5,5669850043,213,6.13,5669850079,286,,5669850041,212,9.1,5669850039,141,12.9,5669850073,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388663,37,74,1,2,41,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,89.2,2025-04-21T11:03:03.010Z,2025-04-21T13:28:26Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669850071,285,,5669850069,56,Back,5669850081,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388689,40,1,1,2,49,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,17.3,2025-04-21T11:03:10.600Z,2025-04-21T11:03:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669850159,141,19.1,5669850155,56,Back,5669850163,213,3.05,5669850161,212,13.9,5669850157,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388701,41,1,1,2,50,dbl7ir1qugqz8nvp1vzn8im50,1,29.9,19.4,2025-04-21T11:03:12.233Z,2025-04-21T11:03:13Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669850197,141,43.4,5669850195,140,31.1,5669850193,56,Back,5669850201,213,1.49,5669850199,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388715,42,1,1,2,52,dbl7ir1qugqz8nvp1vzn8im50,1,30.0,50.7,2025-04-21T11:03:13.600Z,2025-04-21T11:03:16Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669850261,56,Back,5669850267,212,11.8,5669850263,140,38.9,5669850265,141,40.0,5669850269,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388765,43,1,1,2,55,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,39.1,2025-04-21T11:03:16.609Z,2025-04-21T11:03:27Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669850465,140,14.5,5669850467,141,38.6,5669850471,213,3.16,5669850469,212,22.8,5669850463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388773,44,1,1,3,5,dbl7ir1qugqz8nvp1vzn8im50,0,8.7,44.9,2025-04-21T11:03:27.049Z,2025-04-21T11:03:30Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669850499,140,50.4,5669850501,141,22.5,5669850503,212,46.4,5669850505,213,5.95,5669850495,155,,5669850507,1,,5669850497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388793,40,44,1,3,7,8gxd9ry2580pu1b1dd5ny9ymy,1,40.8,74.8,2025-04-21T11:03:29.519Z,2025-04-21T12:02:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5669850629,233,45,5669850611,56,Back,5669850613,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388779,45,44,1,3,7,dbl7ir1qugqz8nvp1vzn8im50,0,59.2,25.2,2025-04-21T11:03:29.520Z,2025-04-21T11:03:36Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669850635,233,40,5669850535,286,,5669850533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388817,41,1,1,3,8,8gxd9ry2580pu1b1dd5ny9ymy,0,31.6,69.4,2025-04-21T11:03:29.925Z,2025-04-21T13:08:45Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5669850725,141,53.4,5669850727,212,22.9,5669850729,213,5.79,5669850719,3,,5669850721,56,Center,5669850723,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388855,46,1,1,3,14,dbl7ir1qugqz8nvp1vzn8im50,1,38.7,16.8,2025-04-21T11:03:35.585Z,2025-04-21T11:03:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669850875,140,36.0,5669850881,213,2.33,5669850877,141,21.2,5669850879,212,4.1,5669850873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388865,47,1,1,3,20,dbl7ir1qugqz8nvp1vzn8im50,1,31.2,28.9,2025-04-21T11:03:42.249Z,2025-04-21T11:03:45Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669850931,56,Center,5669850933,140,64.1,5669850929,155,,5669850941,1,,5669850939,213,0.68,5669850937,212,44.5,5669850935,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388867,48,61,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,0,66.4,90.5,2025-04-21T11:03:45.616Z,2025-04-21T11:03:46Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669850945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388873,42,12,1,3,25,8gxd9ry2580pu1b1dd5ny9ymy,1,28.5,11.7,2025-04-21T11:03:47.117Z,2025-04-21T11:03:48Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669850973,212,11.9,5669850971,141,0.0,5669850969,140,20.6,5669850975,213,3.94,5669850967,56,Back,5669850985,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388875,43,5,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,0,25.5,-1.0,2025-04-21T11:03:47.693Z,2025-04-21T13:25:48Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669850977,56,Back,5669850979,347,,5669851045,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388889,49,5,1,3,26,dbl7ir1qugqz8nvp1vzn8im50,1,74.5,101.0,2025-04-21T11:03:47.693Z,2025-04-21T13:25:48Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669851031,56,Left,5669851033,347,,5669851035,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388901,50,1,1,3,31,dbl7ir1qugqz8nvp1vzn8im50,1,66.1,100.0,2025-04-21T11:03:52.624Z,2025-04-21T11:03:54Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669851103,213,3.78,5669851101,212,11.2,5669851095,56,Left,5669851097,140,57.5,5669851099,141,91.5,5669851093,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388909,51,1,1,3,32,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,92.7,2025-04-21T11:03:54.321Z,2025-04-21T11:03:57Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669851129,213,4.66,5669851125,141,77.8,5669851127,212,10.1,5669851121,56,Center,5669851123,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388913,52,1,1,3,35,dbl7ir1qugqz8nvp1vzn8im50,1,53.7,76.0,2025-04-21T11:03:56.880Z,2025-04-21T11:03:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669851155,140,41.9,5669851157,141,83.0,5669851161,213,2.77,5669851159,212,13.3,5669851153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388941,53,1,1,3,36,dbl7ir1qugqz8nvp1vzn8im50,1,32.0,87.1,2025-04-21T11:03:58.128Z,2025-04-21T11:04:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669851333,56,Back,5669851341,213,4.62,5669851339,212,20.8,5669851337,141,56.6,5669851335,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388955,54,1,1,3,43,dbl7ir1qugqz8nvp1vzn8im50,1,30.3,41.6,2025-04-21T11:04:05.488Z,2025-04-21T11:04:10Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669851467,141,44.8,5669851465,140,36.9,5669851463,56,Back,5669851471,213,0.30,5669851469,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388971,55,1,1,3,48,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,46.7,2025-04-21T11:04:09.904Z,2025-04-21T11:04:13Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669851541,213,2.97,5669851539,212,14.6,5669851533,56,Back,5669851535,140,14.8,5669851537,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388995,56,1,1,3,51,dbl7ir1qugqz8nvp1vzn8im50,1,12.6,52.5,2025-04-21T11:04:12.800Z,2025-04-21T11:04:17Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669851649,56,Back,5669851657,213,0.18,5669851653,141,57.6,5669851651,140,30.3,5669851655,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389003,44,83,1,3,55,8gxd9ry2580pu1b1dd5ny9ymy,0,72.3,46.3,2025-04-21T11:04:16.829Z,2025-04-21T13:08:58Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5670099427,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804388999,57,4,1,3,55,dbl7ir1qugqz8nvp1vzn8im50,1,29.4,57.1,2025-04-21T11:04:17.352Z,2025-04-21T13:23:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669851701,152,,5669851703,265,,5669851747,233,45,5669851699,56,Back,5669851705,285,,5669851697,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389011,45,4,1,3,55,8gxd9ry2580pu1b1dd5ny9ymy,0,70.6,42.9,2025-04-21T11:04:17.353Z,2025-04-21T13:23:58Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5669851751,233,57,5669851743,265,,5669851739,56,Center,5669851741,152,,5669851737,13,,5669851745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389111,58,1,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,0,22.4,64.6,2025-04-21T11:04:35.296Z,2025-04-21T11:04:41Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669852219,141,35.5,5669852213,152,,5669852223,213,5.89,5669852211,157,,5669852221,212,52.1,5669852225,1,,5669852215,56,Center,5669852217,140,68.3,5669852209,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389109,46,8,1,4,18,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,74.8,2025-04-21T11:04:40.405Z,2025-04-21T11:04:41Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669852207,15,,5669852201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389129,60,15,1,4,22,dbl7ir1qugqz8nvp1vzn8im50,1,73.2,48.3,2025-04-21T11:04:43.753Z,2025-04-21T13:32:28Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5669930545,458,,5669930547,146,81.0,5669852573,82,,5669930677,72,,5669930549,147,48.9,5669930543,103,19,5669930541,102,50.4,5669852305,56,Center,5669930551,230,99.1,5669930553,231,50,5669930597,233,47,5669852301,22,5669852303,18,5669930539,78,,,,,,,,,,,,,,,,,,
2804389133,47,10,1,4,22,8gxd9ry2580pu1b1dd5ny9ymy,1,20.8,50.9,2025-04-21T11:04:43.853Z,2025-04-21T12:00:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5669852317,94,,5669930617,233,60,5669852319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389153,49,1,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,0,88.9,45.6,2025-04-21T11:04:45.340Z,2025-04-21T12:00:19Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5669854179,141,37.8,5669930285,286,,5669930279,236,,5669930281,233,61,5669854175,56,Center,5669854183,213,5.04,5669854181,212,5.6,5669854177,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389141,61,74,1,4,23,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,52.7,2025-04-21T11:04:45.341Z,2025-04-21T13:28:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669930275,285,,5669930287,233,49,5669852339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389149,48,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,69.1,2025-04-21T11:04:46.644Z,2025-04-21T11:04:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669852375,56,Back,5669852381,212,12.2,5669852383,213,5.40,5669852377,140,32.6,5669852385,1,,5669852379,141,55.2,5669852373,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389155,50,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,24.4,58.9,2025-04-21T11:04:47.509Z,2025-04-21T13:00:26Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670078321,140,35.2,5670078323,141,57.0,5670078319,56,Back,5670078327,213,6.17,5670078325,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389157,51,1,1,4,26,8gxd9ry2580pu1b1dd5ny9ymy,1,43.7,65.0,2025-04-21T11:04:47.646Z,2025-04-21T13:00:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5670078445,213,4.49,5670078437,56,Back,5670078439,140,40.7,5670078443,212,14.2,5670078441,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804428343,765,1,1,4,27,8gxd9ry2580pu1b1dd5ny9ymy,0,26.4,44.4,2025-04-21T11:04:48.529Z,2025-04-21T13:00:55Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5670079207,141,20.7,5670079203,56,Back,5670079205,140,41.2,5670079211,213,5.48,5670079209,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389163,62,1,1,4,29,dbl7ir1qugqz8nvp1vzn8im50,0,59.8,89.3,2025-04-21T11:04:50.920Z,2025-04-21T11:04:52Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669852437,212,26.1,5669852435,141,67.8,5669852433,140,80.4,5669852431,56,Center,5669852441,1,,5669852439,213,5.69,5669852429,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389171,52,1,1,4,32,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,39.9,2025-04-21T11:04:53.805Z,2025-04-21T11:04:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669852503,212,18.2,5669852493,3,,5669852499,141,13.5,5669852497,140,20.3,5669852507,213,4.55,5669852495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389197,54,1,1,4,35,8gxd9ry2580pu1b1dd5ny9ymy,0,19.2,12.6,2025-04-21T11:04:56.549Z,2025-04-21T11:04:58Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669852629,56,Center,5669852639,1,,5669852631,140,66.0,5669852633,141,55.8,5669852635,212,57.3,5669852627,157,,5669852637,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389243,64,1,1,4,47,dbl7ir1qugqz8nvp1vzn8im50,1,35.2,10.0,2025-04-21T11:05:09.384Z,2025-04-21T11:05:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5669852955,213,2.05,5669852947,56,Back,5669852949,140,31.3,5669852953,212,8.9,5669852951,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389255,65,1,1,4,49,dbl7ir1qugqz8nvp1vzn8im50,1,29.0,26.8,2025-04-21T11:05:10.768Z,2025-04-21T11:05:13Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669853003,212,17.8,5669853001,141,42.8,5669852999,140,15.6,5669853005,213,2.48,5669852997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389259,66,1,1,4,52,dbl7ir1qugqz8nvp1vzn8im50,1,10.4,51.8,2025-04-21T11:05:13.608Z,2025-04-21T11:05:14Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669853013,56,Back,5669853021,213,5.92,5669853019,212,12.0,5669853017,141,45.5,5669853015,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389277,67,1,1,4,53,dbl7ir1qugqz8nvp1vzn8im50,1,22.1,45.1,2025-04-21T11:05:14.624Z,2025-04-21T11:05:17Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669853103,141,31.0,5669853107,213,4.07,5669853101,140,15.3,5669853099,56,Back,5669853105,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389293,68,1,1,4,55,dbl7ir1qugqz8nvp1vzn8im50,0,13.4,33.0,2025-04-21T11:05:17.193Z,2025-04-21T11:05:21Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669853165,212,13.0,5669853167,213,1.79,5669853161,140,10.7,5669853163,141,51.6,5669853159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389313,55,1,1,4,57,8gxd9ry2580pu1b1dd5ny9ymy,0,92.2,19.9,2025-04-21T11:05:19.092Z,2025-04-21T13:01:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5669853333,140,93.5,5669853331,56,Center,5669853329,155,,5669853339,213,1.47,5669853327,2,,5669853337,212,13.1,5669853335,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389357,56,4,1,4,58,8gxd9ry2580pu1b1dd5ny9ymy,1,89.0,41.8,2025-04-21T11:05:20.101Z,2025-04-21T13:23:58Z,,,,,5669854367,10,,5670080649,233,69,5669853641,56,Center,5669853643,152,,5669853637,9,,5669855627,348,dncrhma6gwcn6pxiu7hfc6qz8,5669853647,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389329,69,4,1,4,58,dbl7ir1qugqz8nvp1vzn8im50,0,11.0,58.2,2025-04-21T11:05:20.102Z,2025-04-21T13:23:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669853591,285,,5669853581,9,,5670080667,233,56,5669853585,56,Back,5669853587,152,,5669854231,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389523,57,16,1,6,8,8gxd9ry2580pu1b1dd5ny9ymy,1,88.5,50.0,2025-04-21T11:06:29.628Z,2025-04-21T13:38:47Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669855477,230,98.8,5669855475,458,,5669855163,20,,5669855471,103,15.2,5669855473,390,90440,5669855523,353,70,5669855167,374,2025-04-21 12:06:28.903,5669854675,56,Center,5669855171,375,06:07.374,5669854677,214,,5669855489,472,56,5669855467,78,5669854673,17,5669854671,9,5669855479,231,48.0,5669855483,281,dncrhma6gwcn6pxiu7hfc6qz8,5669855481,280,HANDBALL_WON,5669855469,102,48.2,5669855485,282,8gxd9ry2580pu1b1dd5ny9ymy,,,
2804389553,70,58,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,0.0,2025-04-21T11:06:29.628Z,2025-04-21T11:07:02Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669854855,56,Back,5669854847,9,,5669855179,233,57,5669854849,186,,5669854853,73,,5669854851,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389653,71,1,1,6,49,dbl7ir1qugqz8nvp1vzn8im50,1,50.3,50.0,2025-04-21T11:07:11.503Z,2025-04-21T11:07:14Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5669855429,56,Back,5669855439,279,G,5669855431,140,32.8,5669855433,141,40.4,5669855435,212,19.5,5669855437,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389669,72,1,1,6,52,dbl7ir1qugqz8nvp1vzn8im50,1,27.9,34.5,2025-04-21T11:07:14.312Z,2025-04-21T11:07:19Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669855545,212,10.1,5669855547,213,1.39,5669855543,141,49.1,5669855539,56,Back,5669855541,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389675,73,1,1,6,57,dbl7ir1qugqz8nvp1vzn8im50,1,32.2,67.2,2025-04-21T11:07:19.192Z,2025-04-21T11:07:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669855591,141,46.0,5669855593,212,15.3,5669855589,140,27.3,5669855587,56,Back,5669855595,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804389679,74,1,1,6,59,dbl7ir1qugqz8nvp1vzn8im50,1,28.1,41.3,2025-04-21T11:07:21.375Z,2025-04-21T11:07:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669855615,140,14.2,5669855617,141,47.9,5669855619,212,15.3,5669855613,56,Back,5669855621,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
