id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value
2797176299,44,1,1,2,23,8gxd9ry2580pu1b1dd5ny9ymy,1,25.3,26.2,2025-04-06T13:05:50.967Z,2025-04-06T13:05:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630165041,212,15.0,5630165043,213,1.51,5630165039,141,48.2,5630165031,56,Back,5630165035,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176371,45,1,1,2,27,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,52.4,2025-04-06T13:05:55.710Z,2025-04-06T13:05:59Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630165433,212,14.9,5630165435,213,4.93,5630165429,140,31.9,5630165431,141,31.0,5630165427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176443,46,1,1,2,31,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,29.8,2025-04-06T13:05:59.783Z,2025-04-06T13:06:03Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630165825,141,34.9,5630165817,56,Center,5630165815,155,,5630165819,140,62.0,5630165837,213,0.11,5630165831,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176467,47,1,1,2,35,8gxd9ry2580pu1b1dd5ny9ymy,1,62.0,34.9,2025-04-06T13:06:03.710Z,2025-04-06T13:06:04Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630165965,3,,5630165967,56,Center,5630165975,213,2.00,5630165971,141,38.6,5630165973,212,2.8,5630165969,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176483,48,1,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,1,60.9,38.6,2025-04-06T13:06:04.344Z,2025-04-06T13:06:05Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630166059,56,Center,5630166067,213,4.87,5630166065,212,8.1,5630166061,140,62.1,5630166063,141,26.8,5630166057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176529,49,1,1,2,37,8gxd9ry2580pu1b1dd5ny9ymy,1,62.1,26.8,2025-04-06T13:06:05.478Z,2025-04-06T15:38:37Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630166263,213,1.56,5630166249,140,62.4,5630166253,141,63.9,5630166259,212,25.2,5630166245,56,Center,5630166241,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176685,50,1,1,2,44,8gxd9ry2580pu1b1dd5ny9ymy,1,66.6,84.6,2025-04-06T13:06:11.958Z,2025-04-06T13:06:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630167047,213,3.47,5630167031,140,56.5,5630167037,141,79.2,5630167043,212,11.2,5630167025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176729,51,1,1,2,47,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,81.0,2025-04-06T13:06:15.126Z,2025-04-06T13:06:18Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630167289,141,88.7,5630167291,212,14.3,5630167285,56,Left,5630167287,140,70.7,5630167293,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176783,52,1,1,2,50,8gxd9ry2580pu1b1dd5ny9ymy,1,79.1,90.5,2025-04-06T13:06:17.910Z,2025-04-06T13:06:20Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630167581,212,10.7,5630167583,213,5.53,5630167579,141,79.7,5630167575,56,Left,5630167577,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176819,53,1,1,2,52,8gxd9ry2580pu1b1dd5ny9ymy,0,86.5,79.7,2025-04-06T13:06:20.390Z,2025-04-06T13:06:22Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630167817,213,4.81,5630167815,212,24.2,5630167811,140,88.8,5630167807,155,,5630167805,2,,5630167813,141,44.3,5630167809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176841,20,12,1,2,54,a9vw7ikerpr4cuweeeka5aneg,1,11.2,50.3,2025-04-06T13:06:22.218Z,2025-04-06T13:06:26Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630167957,141,35.7,5630167951,56,Back,5630167955,140,26.2,5630167961,213,5.72,5630167959,212,18.6,5630168015,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176917,54,8,1,2,57,8gxd9ry2580pu1b1dd5ny9ymy,1,66.8,64.8,2025-04-06T13:06:25.230Z,2025-04-06T13:06:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630168405,15,,5630168331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176979,21,12,1,2,58,a9vw7ikerpr4cuweeeka5aneg,1,18.8,49.9,2025-04-06T13:06:26.034Z,2025-04-06T13:06:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630168681,56,Back,5630168687,212,11.8,5630168685,141,57.2,5630168683,140,29.0,5630168689,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797176993,22,4,1,3,0,a9vw7ikerpr4cuweeeka5aneg,1,27.4,65.2,2025-04-06T13:06:28.642Z,2025-04-06T15:13:12Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630168821,56,Back,5630168815,13,,5630168841,285,,5630168835,265,,5630168829,152,,5630169089,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177015,55,4,1,3,0,8gxd9ry2580pu1b1dd5ny9ymy,0,72.6,34.8,2025-04-06T13:06:28.643Z,2025-04-06T15:13:13Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630169011,13,,5630169015,56,Center,5630169159,233,22,5630169025,286,,5630169019,152,,5630169023,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177427,23,1,1,3,21,a9vw7ikerpr4cuweeeka5aneg,1,23.7,62.4,2025-04-06T13:06:48.953Z,2025-04-06T13:06:49Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630171091,5,,5630171103,212,14.6,5630171095,152,,5630171097,56,Back,5630171101,141,56.4,5630171105,213,6.00,5630171099,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177439,24,1,1,3,21,a9vw7ikerpr4cuweeeka5aneg,1,37.0,56.4,2025-04-06T13:06:49.705Z,2025-04-06T13:06:50Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630171173,213,1.04,5630171171,212,7.7,5630171169,141,66.1,5630171165,56,Back,5630171167,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177447,25,1,1,3,22,a9vw7ikerpr4cuweeeka5aneg,0,40.7,66.1,2025-04-06T13:06:50.577Z,2025-04-06T13:06:51Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630171217,141,59.1,5630171215,140,38.4,5630171213,56,Back,5630171219,212,5.3,5630171221,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177457,56,8,1,3,23,8gxd9ry2580pu1b1dd5ny9ymy,1,56.2,53.0,2025-04-06T13:06:51.518Z,2025-04-06T15:38:33Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630171271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177549,58,1,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,51.5,2025-04-06T13:06:52.533Z,2025-04-06T13:06:55Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630171689,141,53.9,5630171693,213,0.25,5630171687,140,63.7,5630171685,56,Center,5630171691,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177565,59,1,1,3,27,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,46.0,2025-04-06T13:06:55.157Z,2025-04-06T13:06:55Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630171761,56,Center,5630171773,212,6.6,5630171765,140,51.0,5630171775,213,3.69,5630171769,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177595,60,1,1,3,27,8gxd9ry2580pu1b1dd5ny9ymy,1,51.0,40.9,2025-04-06T13:06:55.806Z,2025-04-06T13:06:57Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630171939,212,23.4,5630171933,56,Center,5630171941,213,5.92,5630171935,140,71.8,5630171937,141,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177601,61,61,1,3,29,8gxd9ry2580pu1b1dd5ny9ymy,0,71.8,28.7,2025-04-06T13:06:57.134Z,2025-04-06T13:06:57Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5630171979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177643,26,4,1,3,30,a9vw7ikerpr4cuweeeka5aneg,1,26.2,70.4,2025-04-06T13:06:58.741Z,2025-04-06T13:07:03Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630172405,233,62,5630172293,285,,5630172287,152,,5630172279,13,,5630172283,56,Back,5630172603,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177633,62,4,1,3,30,8gxd9ry2580pu1b1dd5ny9ymy,0,73.8,29.6,2025-04-06T13:06:58.742Z,2025-04-06T13:07:03Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5630172361,152,,5630172365,286,,5630172353,295,,5630172357,56,Center,5630172351,13,,5630172465,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797177963,27,1,1,3,43,a9vw7ikerpr4cuweeeka5aneg,1,19.9,66.7,2025-04-06T13:07:11.331Z,2025-04-06T13:07:12Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630173933,56,Back,5630173937,140,30.4,5630173931,152,,5630173929,5,,5630173941,212,11.1,5630173943,213,6.14,5630173939,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178047,28,1,1,3,44,a9vw7ikerpr4cuweeeka5aneg,1,30.4,64.3,2025-04-06T13:07:12.171Z,2025-04-06T13:07:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630174369,56,Back,5630174373,140,43.9,5630174377,212,16.2,5630174375,141,75.9,5630174381,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178099,29,61,1,3,48,a9vw7ikerpr4cuweeeka5aneg,1,43.9,75.9,2025-04-06T13:07:16.258Z,2025-04-06T15:38:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630174629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797231023,390,1,1,3,49,a9vw7ikerpr4cuweeeka5aneg,1,28.9,66.4,2025-04-06T13:07:16.825Z,2025-04-06T13:52:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630462555,212,11.3,5630462557,213,2.53,5630462549,140,20.1,5630462553,141,75.9,5630462547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178141,30,1,1,3,50,a9vw7ikerpr4cuweeeka5aneg,1,26.7,89.4,2025-04-06T13:07:17.913Z,2025-04-06T13:07:20Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630174861,213,6.28,5630174853,56,Left,5630174851,155,,5630174863,1,,5630174857,141,89.0,5630174855,140,63.2,5630174859,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178169,31,1,1,3,52,a9vw7ikerpr4cuweeeka5aneg,0,63.2,89.0,2025-04-06T13:07:20.225Z,2025-04-06T13:07:21Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630175009,56,Center,5630175005,168,,5630175001,3,,5630175013,141,73.6,5630175017,213,5.49,5630175015,212,14.7,5630175011,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178231,63,1,1,3,53,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,37.4,2025-04-06T13:07:21.133Z,2025-04-06T13:07:23Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630175289,3,,5630175299,213,5.20,5630175293,140,40.1,5630175297,212,17.4,5630175295,141,14.9,5630175291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178415,65,1,1,3,58,8gxd9ry2580pu1b1dd5ny9ymy,1,40.4,10.1,2025-04-06T13:07:26.589Z,2025-04-06T13:07:32Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630176199,140,43.4,5630176207,1,,5630176201,141,85.2,5630176205,213,1.51,5630176193,155,,5630176203,212,51.2,5630176197,56,Back,5630176195,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178501,66,1,1,4,4,8gxd9ry2580pu1b1dd5ny9ymy,1,43.4,84.5,2025-04-06T13:07:31.885Z,2025-04-06T13:07:35Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630176639,141,79.7,5630176643,213,6.15,5630176641,212,24.1,5630176635,56,Left,5630176637,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178519,67,1,1,4,7,8gxd9ry2580pu1b1dd5ny9ymy,1,66.1,79.7,2025-04-06T13:07:35.748Z,2025-04-06T13:07:37Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630176727,56,Left,5630176731,141,85.5,5630176729,140,53.7,5630176735,213,2.85,5630176781,156,,5630176733,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178509,32,83,1,4,8,a9vw7ikerpr4cuweeeka5aneg,0,49.4,11.9,2025-04-06T13:07:35.897Z,2025-04-06T13:07:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630176953,399,6dzg820946z4848whaa6ny2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178553,68,1,1,4,9,8gxd9ry2580pu1b1dd5ny9ymy,0,53.7,85.5,2025-04-06T13:07:37.445Z,2025-04-06T13:07:41Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630176931,141,85.5,5630176929,140,92.6,5630176935,213,0.00,5630176933,212,40.8,5630177133,1,,5630176927,56,Left,5630176925,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178749,34,1,1,4,17,a9vw7ikerpr4cuweeeka5aneg,1,10.5,28.9,2025-04-06T13:07:45.392Z,2025-04-06T13:07:49Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5630178025,56,Back,5630178033,141,54.0,5630178035,212,17.7,5630178029,140,15.1,5630178037,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178783,35,1,1,4,21,a9vw7ikerpr4cuweeeka5aneg,1,26.2,62.6,2025-04-06T13:07:49.745Z,2025-04-06T13:07:51Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630178175,56,Back,5630178177,140,37.0,5630178181,212,23.4,5630178179,141,92.7,5630178183,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178793,36,61,1,4,23,a9vw7ikerpr4cuweeeka5aneg,0,38.0,93.0,2025-04-06T13:07:51.705Z,2025-04-06T13:07:52Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630178207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178817,37,5,1,4,25,a9vw7ikerpr4cuweeeka5aneg,0,40.2,101.2,2025-04-06T13:07:53.154Z,2025-04-06T15:13:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630178359,56,Back,5630180313,233,69,5630178361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179175,69,5,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,59.8,-1.2,2025-04-06T13:07:53.154Z,2025-04-06T15:13:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630180243,56,Right,5630180279,233,37,5630180245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179245,70,1,1,4,43,8gxd9ry2580pu1b1dd5ny9ymy,0,65.3,0.0,2025-04-06T13:08:11.692Z,2025-04-06T15:38:33Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630180595,56,Right,5630180597,140,71.9,5630180593,107,,5630180603,213,0.98,5630180599,141,13.4,5630180601,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179273,38,1,1,4,48,a9vw7ikerpr4cuweeeka5aneg,1,20.3,85.9,2025-04-06T13:08:16.169Z,2025-04-06T13:08:17Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630180765,56,Back,5630180761,3,,5630180769,140,29.6,5630180773,212,10.3,5630180771,141,90.5,5630180775,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179299,39,1,1,4,49,a9vw7ikerpr4cuweeeka5aneg,0,29.6,90.5,2025-04-06T13:08:17.178Z,2025-04-06T15:38:30Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630180919,213,5.86,5630180909,157,,5630180921,1,,5630180917,212,40.3,5630180911,56,Center,5630180915,141,66.1,5630180913,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179339,71,12,1,4,52,8gxd9ry2580pu1b1dd5ny9ymy,1,38.8,28.6,2025-04-06T13:08:19.836Z,2025-04-06T13:08:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630181151,15,,5630181097,212,16.0,5630181095,141,39.1,5630181091,56,Center,5630181093,140,52.4,5630181101,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179483,40,1,1,4,54,a9vw7ikerpr4cuweeeka5aneg,1,52.2,55.8,2025-04-06T13:08:22.728Z,2025-04-06T13:08:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630181949,212,17.4,5630181953,213,4.94,5630181937,3,,5630181945,140,55.9,5630181947,141,30.9,5630181941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179543,42,1,1,4,58,a9vw7ikerpr4cuweeeka5aneg,1,55.9,28.2,2025-04-06T13:08:26.512Z,2025-04-06T13:08:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630182253,56,Back,5630182265,213,2.86,5630182263,212,10.4,5630182257,141,32.5,5630182255,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179611,43,1,1,5,0,a9vw7ikerpr4cuweeeka5aneg,1,46.4,32.5,2025-04-06T13:08:28.129Z,2025-04-06T13:08:31Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630182683,141,29.4,5630182679,56,Center,5630182681,140,61.9,5630182687,213,6.15,5630182685,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179637,72,83,1,5,2,8gxd9ry2580pu1b1dd5ny9ymy,0,41.7,75.6,2025-04-06T13:08:30.667Z,2025-04-06T15:18:34Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630931523,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179621,44,50,1,5,3,a9vw7ikerpr4cuweeeka5aneg,1,60.2,26.2,2025-04-06T13:08:31.209Z,2025-04-06T13:08:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630182737,56,Center,5630183009,233,73,5630182739,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179675,73,7,1,5,3,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,73.8,2025-04-06T13:08:31.210Z,2025-04-06T15:38:28Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630182955,56,Back,5630182957,285,,5630183055,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179803,75,1,1,5,10,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,68.0,2025-04-06T13:08:38.403Z,2025-04-06T13:08:40Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630183593,56,Back,5630183597,141,45.2,5630183595,140,30.2,5630183601,213,4.45,5630183599,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179921,76,1,1,5,12,8gxd9ry2580pu1b1dd5ny9ymy,1,30.2,45.2,2025-04-06T13:08:40.331Z,2025-04-06T13:08:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630184217,212,25.9,5630184215,141,83.3,5630184211,56,Back,5630184213,140,31.3,5630184221,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179999,77,1,1,5,17,8gxd9ry2580pu1b1dd5ny9ymy,1,30.6,86.7,2025-04-06T13:08:45.052Z,2025-04-06T13:08:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630184647,140,65.7,5630184645,56,Center,5630184643,155,,5630184649,141,56.1,5630184653,213,5.77,5630184651,212,42.3,5630184655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180027,78,44,1,5,20,8gxd9ry2580pu1b1dd5ny9ymy,1,70.6,61.4,2025-04-06T13:08:48.063Z,2025-04-06T15:18:05Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630184817,233,45,5630184773,286,,5630184771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179989,45,44,1,5,20,a9vw7ikerpr4cuweeeka5aneg,0,29.4,38.6,2025-04-06T13:08:48.064Z,2025-04-06T15:18:06Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630184597,56,Back,5630184851,233,78,5630184599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180033,79,61,1,5,20,8gxd9ry2580pu1b1dd5ny9ymy,0,66.8,54.6,2025-04-06T13:08:48.483Z,2025-04-06T15:18:38Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630184807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180057,47,1,1,5,22,a9vw7ikerpr4cuweeeka5aneg,0,40.9,32.4,2025-04-06T13:08:50.041Z,2025-04-06T13:08:51Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630184929,213,5.80,5630184927,212,19.3,5630184921,56,Right,5630184925,141,19.2,5630184923,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180075,80,8,1,5,24,8gxd9ry2580pu1b1dd5ny9ymy,1,42.5,71.4,2025-04-06T13:08:51.907Z,2025-04-06T13:08:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630185031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180123,82,1,1,5,25,8gxd9ry2580pu1b1dd5ny9ymy,1,53.7,72.5,2025-04-06T13:08:53.187Z,2025-04-06T13:08:54Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630185259,213,3.77,5630185251,56,Back,5630185255,141,67.1,5630185257,212,6.2,5630185253,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180131,83,1,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,48.9,67.1,2025-04-06T13:08:54.011Z,2025-04-06T13:08:54Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630185299,56,Back,5630185317,213,2.19,5630185315,212,6.1,5630185305,140,45.5,5630185313,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180149,84,1,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,45.5,74.4,2025-04-06T13:08:54.451Z,2025-04-06T13:08:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630185449,56,Center,5630185453,141,63.2,5630185451,140,53.4,5630185457,213,5.54,5630185455,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180223,85,1,1,5,27,8gxd9ry2580pu1b1dd5ny9ymy,0,53.4,63.2,2025-04-06T13:08:55.444Z,2025-04-06T13:08:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630185861,212,20.1,5630185855,56,Center,5630185863,213,6.00,5630185857,140,71.8,5630185859,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180191,48,8,1,5,29,a9vw7ikerpr4cuweeeka5aneg,1,42.9,27.0,2025-04-06T13:08:57.657Z,2025-04-06T13:52:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630185719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180247,86,1,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,71.2,54.8,2025-04-06T13:08:59.267Z,2025-04-06T13:09:00Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630185947,212,13.1,5630185941,56,Center,5630185945,141,65.6,5630185943,140,60.9,5630185949,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180267,87,1,1,5,32,8gxd9ry2580pu1b1dd5ny9ymy,1,60.9,65.6,2025-04-06T13:08:59.971Z,2025-04-06T13:09:01Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5630186021,141,51.0,5630186025,213,3.73,5630186023,212,18.0,5630186017,56,Back,5630186019,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
