id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2703614955,26,1,1,1,32,bd4qakf7j0wwie8wke9km7uj8,1,58.4,94.1,2024-07-27T11:02:33.737Z,2024-07-27T11:02:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119059645,141,82.3,5119059643,140,53.4,5119059647,212,9.6,5119059649,213,4.13,5119059641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703614965,27,1,1,1,34,bd4qakf7j0wwie8wke9km7uj8,1,53.4,82.3,2024-07-27T11:02:36.145Z,2024-07-27T11:02:38Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119059685,213,0.96,5119059675,56,Left,5119059681,212,8.8,5119059679,141,92.9,5119059677,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703614969,28,61,1,1,35,bd4qakf7j0wwie8wke9km7uj8,0,58.2,92.9,2024-07-27T11:02:36.465Z,2024-07-27T12:01:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119059693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703614971,15,1,1,1,36,ajtb177oqwawkdwbqhldmq6mx,1,26.4,6.4,2024-07-27T11:02:37.376Z,2024-07-27T11:18:22Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119059705,56,Back,5119059711,212,15.1,5119059713,213,6.11,5119059709,141,2.6,5119059703,3,,5119059707,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703614973,16,1,1,1,37,ajtb177oqwawkdwbqhldmq6mx,0,40.6,2.6,2024-07-27T11:02:39.089Z,2024-07-27T11:02:44Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119059727,212,46.4,5119059721,56,Center,5119059731,1,,5119059723,140,76.9,5119059729,213,0.61,5119059719,157,,5119059725,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703614993,29,1,1,1,42,bd4qakf7j0wwie8wke9km7uj8,1,23.5,58.8,2024-07-27T11:02:43.632Z,2024-07-27T11:18:47Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119059829,140,29.7,5119059827,56,Back,5119059835,213,6.00,5119059833,212,6.8,5119059831,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615011,30,1,1,1,45,bd4qakf7j0wwie8wke9km7uj8,1,32.3,38.0,2024-07-27T11:02:46.480Z,2024-07-27T11:02:49Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119059927,141,23.6,5119059929,212,12.4,5119059925,140,25.0,5119059931,213,4.05,5119059923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615027,31,1,1,1,48,bd4qakf7j0wwie8wke9km7uj8,1,24.7,23.3,2024-07-27T11:02:49.328Z,2024-07-27T11:02:55Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119060033,56,Back,5119060037,141,47.2,5119060041,213,2.34,5119060035,140,9.7,5119060039,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615047,32,1,1,1,54,bd4qakf7j0wwie8wke9km7uj8,0,13.6,56.3,2024-07-27T11:02:55.689Z,2024-07-28T16:04:37Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119060145,213,0.38,5122662709,155,,5119060139,140,69.2,5119060143,212,62.9,5119060141,141,90.6,5119060147,1,,5119060137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615035,17,44,1,1,57,ajtb177oqwawkdwbqhldmq6mx,1,23.5,13.2,2024-07-27T11:02:58.505Z,2024-07-27T11:03:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119060083,285,,5119060205,233,33,5119060081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615051,33,44,1,1,57,bd4qakf7j0wwie8wke9km7uj8,0,76.5,86.8,2024-07-27T11:02:58.506Z,2024-07-27T11:03:02Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119060213,233,17,5119060177,286,,5119060175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615063,18,1,1,1,57,ajtb177oqwawkdwbqhldmq6mx,0,16.2,17.1,2024-07-27T11:02:58.785Z,2024-07-27T13:40:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119060233,140,34.8,5119060231,56,Back,5119060237,212,21.1,5119060229,3,,5119060235,141,5.2,5119060239,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703624235,486,61,1,1,58,bd4qakf7j0wwie8wke9km7uj8,1,71.7,90.8,2024-07-27T11:02:59.159Z,2024-07-27T12:02:13Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119111329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704279581,988,61,1,2,2,bd4qakf7j0wwie8wke9km7uj8,0,55.8,93.1,2024-07-27T11:03:03.729Z,2024-07-28T16:05:15Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5122664969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615069,34,50,1,2,3,bd4qakf7j0wwie8wke9km7uj8,1,63.6,89.9,2024-07-27T11:03:04.518Z,2024-07-28T16:16:05Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5122712459,233,19,5122665431,286,,5119060261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615067,19,7,1,2,3,ajtb177oqwawkdwbqhldmq6mx,0,36.4,10.1,2024-07-27T11:03:04.519Z,2024-07-28T16:16:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119060257,56,Back,5122665665,384,,5122712451,233,34,5122665367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615077,35,1,1,2,5,bd4qakf7j0wwie8wke9km7uj8,0,44.1,72.6,2024-07-27T11:03:06.552Z,2024-07-27T12:02:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119060297,212,23.7,5119060291,56,Center,5119060299,213,6.11,5119060293,140,66.3,5119060295,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615099,20,1,1,2,7,ajtb177oqwawkdwbqhldmq6mx,0,25.3,44.6,2024-07-27T11:03:08.992Z,2024-07-27T11:22:13Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119060363,141,14.3,5119060361,140,43.5,5119060367,213,5.46,5119060357,157,,5119060365,212,28.1,5119060369,1,,5119060359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615097,36,44,1,2,8,bd4qakf7j0wwie8wke9km7uj8,1,56.4,82.3,2024-07-27T11:03:09.728Z,2024-07-28T16:06:08Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119060353,56,Left,5119075951,233,150,5119060355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617695,150,44,1,2,8,ajtb177oqwawkdwbqhldmq6mx,0,43.6,17.7,2024-07-27T11:03:09.729Z,2024-07-28T16:06:10Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119075835,56,Back,5119075955,233,36,5119075837,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617697,207,1,1,2,9,bd4qakf7j0wwie8wke9km7uj8,0,54.1,88.7,2024-07-27T11:03:10.518Z,2024-07-28T16:06:14Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119075673,140,56.6,5119075671,56,Left,5119075677,212,2.7,5119075669,3,,5119075675,141,87.7,5119075679,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615101,21,61,1,2,10,ajtb177oqwawkdwbqhldmq6mx,1,43.5,14.3,2024-07-27T11:03:11.225Z,2024-07-28T16:06:17Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119060373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704280241,824,61,1,2,10,ajtb177oqwawkdwbqhldmq6mx,1,56.6,14.4,2024-07-27T11:03:11.436Z,2024-07-28T16:06:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5122668493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615117,22,1,1,2,13,ajtb177oqwawkdwbqhldmq6mx,1,44.0,11.6,2024-07-27T11:03:14.674Z,2024-07-27T11:20:40Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119060429,56,Back,5119060435,212,10.4,5119060433,141,21.5,5119060431,140,36.5,5119060437,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615121,23,1,1,2,15,ajtb177oqwawkdwbqhldmq6mx,1,36.5,21.5,2024-07-27T11:03:16.184Z,2024-07-27T11:03:17Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119060449,212,17.7,5119060447,141,35.4,5119060443,56,Back,5119060451,213,2.58,5119060445,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615123,24,1,1,2,16,ajtb177oqwawkdwbqhldmq6mx,0,22.2,35.4,2024-07-27T11:03:17.440Z,2024-07-28T16:06:28Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119060463,141,28.0,5119060461,140,82.4,5119060467,213,6.20,5122669839,155,,5119060465,212,63.4,5119060469,1,,5119060459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615133,37,12,1,2,19,bd4qakf7j0wwie8wke9km7uj8,1,25.1,63.7,2024-07-27T11:03:20.937Z,2024-07-28T16:06:32Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119060529,56,Back,5119060535,212,9.5,5119060533,141,60.0,5122670121,15,,5119060531,140,33.8,5119060537,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615139,38,43,1,2,22,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:03:23.272Z,2024-07-27T11:04:03Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119061123,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615141,25,83,1,2,23,ajtb177oqwawkdwbqhldmq6mx,0,70.4,46.1,2024-07-27T11:03:24.576Z,2024-07-27T11:58:30Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119109147,399,bwozpgcm48s08t1glxfgjajmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615147,39,1,1,2,23,bd4qakf7j0wwie8wke9km7uj8,1,33.8,59.1,2024-07-27T11:03:24.720Z,2024-07-27T11:03:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119060591,213,4.24,5119060587,141,40.3,5119060589,212,14.3,5119060583,56,Back,5119060585,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615143,26,43,1,2,23,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-07-27T11:03:24.872Z,2024-07-27T11:03:31Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119060631,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615151,40,61,1,2,26,bd4qakf7j0wwie8wke9km7uj8,1,26.2,33.9,2024-07-27T11:03:27.880Z,2024-07-27T11:03:28Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119060597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615167,42,1,1,2,31,bd4qakf7j0wwie8wke9km7uj8,0,15.5,24.1,2024-07-27T11:03:32.912Z,2024-07-27T11:03:34Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119060665,140,42.4,5119060671,213,6.22,5119060663,56,Back,5119060667,141,21.6,5119060669,212,28.3,5119060661,157,,5119060673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615173,43,1,1,2,34,bd4qakf7j0wwie8wke9km7uj8,1,43.1,21.9,2024-07-27T11:03:35.200Z,2024-07-27T11:03:36Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5119060709,141,24.1,5119060707,140,34.7,5119060713,213,2.97,5119060705,56,Back,5119060711,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615175,44,1,1,2,35,bd4qakf7j0wwie8wke9km7uj8,0,34.7,24.1,2024-07-27T11:03:36.272Z,2024-07-28T16:07:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119060729,213,0.29,5119060721,56,Center,5119060727,212,32.5,5122672353,155,,5119060731,1,,5119060725,141,37.9,5119060723,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615179,27,1,1,2,36,ajtb177oqwawkdwbqhldmq6mx,0,22.9,56.7,2024-07-27T11:03:37.464Z,2024-07-27T11:03:38Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119060769,213,1.11,5119060759,3,,5119060765,141,84.7,5119060767,212,21.3,5119060761,56,Back,5119060763,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615187,28,1,1,2,40,ajtb177oqwawkdwbqhldmq6mx,0,30.9,84.1,2024-07-27T11:03:41.328Z,2024-07-27T13:42:20Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119060803,140,61.4,5119060807,212,32.3,5119060801,56,Left,5119060805,141,90.3,5119060811,1,,5119060809,213,0.13,5119060799,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615191,45,1,1,2,42,bd4qakf7j0wwie8wke9km7uj8,1,35.7,6.1,2024-07-27T11:03:43.400Z,2024-07-27T11:03:45Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119060835,140,40.5,5119060839,212,11.0,5119060833,56,Back,5119060837,141,20.4,5119060841,213,1.09,5119060831,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615207,46,1,1,2,44,bd4qakf7j0wwie8wke9km7uj8,1,40.9,21.5,2024-07-27T11:03:45.369Z,2024-07-27T11:03:50Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119060935,140,43.7,5119060939,212,23.1,5119060933,56,Back,5119060937,141,55.2,5119060941,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615211,47,1,1,2,48,bd4qakf7j0wwie8wke9km7uj8,1,45.3,55.7,2024-07-27T11:03:50.016Z,2024-07-27T11:03:53Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119060965,141,3.8,5119060969,213,5.33,5119060959,155,,5119060971,1,,5119060963,140,69.4,5119060967,212,43.4,5119060961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615217,48,1,1,2,52,bd4qakf7j0wwie8wke9km7uj8,0,71.7,4.3,2024-07-27T11:03:53.496Z,2024-07-27T11:03:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119060999,213,0.81,5119060991,56,Right,5119060997,212,11.7,5119060995,141,16.7,5119060993,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615221,29,43,1,2,55,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-07-27T11:03:56.848Z,2024-07-28T16:07:26Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5122673921,144,8,5119061017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615229,31,1,1,2,56,ajtb177oqwawkdwbqhldmq6mx,0,20.0,80.6,2024-07-27T11:03:57.728Z,2024-07-27T11:03:59Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119061035,56,Back,5119061045,236,,5119061051,286,,5119061039,141,85.0,5119061043,213,0.62,5119061047,233,49,5119061037,140,24.0,5119061041,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615227,49,74,1,2,56,bd4qakf7j0wwie8wke9km7uj8,1,79.8,8.0,2024-07-27T11:03:57.729Z,2024-07-27T11:04:01Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119061033,285,,5119061059,233,31,5119061031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615251,32,5,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,23.2,101.6,2024-07-27T11:03:59.729Z,2024-07-27T13:31:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119061215,233,50,5119061213,347,,5119061211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615231,50,5,1,2,58,bd4qakf7j0wwie8wke9km7uj8,0,76.8,-1.6,2024-07-27T11:03:59.729Z,2024-07-27T11:04:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119061053,56,Right,5119061219,233,32,5119061055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615253,33,1,1,3,15,ajtb177oqwawkdwbqhldmq6mx,0,23.1,100.0,2024-07-27T11:04:16.592Z,2024-07-27T11:04:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119061225,56,Back,5119061231,212,17.9,5119061223,107,,5119061227,140,36.5,5119061229,141,85.6,5119061233,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615277,53,1,1,3,16,bd4qakf7j0wwie8wke9km7uj8,0,63.6,4.6,2024-07-27T11:04:17.711Z,2024-07-28T16:07:50Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119061299,233,35,5119061277,140,66.0,5119061283,213,6.04,5119061275,56,Right,5119061279,141,3.7,5119061297,236,,5119061303,286,,5119061281,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615275,35,74,1,3,16,ajtb177oqwawkdwbqhldmq6mx,1,32.9,94.5,2024-07-27T11:04:17.712Z,2024-07-28T16:07:51Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5119061271,56,Back,5119061273,285,,5119061309,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615281,36,5,1,3,17,ajtb177oqwawkdwbqhldmq6mx,0,37.6,101.6,2024-07-27T11:04:18.769Z,2024-07-28T16:07:54Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119061305,56,Back,5119061307,347,,5119061349,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615287,54,5,1,3,17,bd4qakf7j0wwie8wke9km7uj8,1,62.4,-1.6,2024-07-27T11:04:18.769Z,2024-07-28T16:07:55Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119061345,233,36,5119061339,56,Right,5119061341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615267,51,43,1,3,18,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:04:19.936Z,2024-07-28T16:07:40Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119061265,56,Right,5122674931,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615271,34,43,1,3,19,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-07-27T11:04:20.520Z,2024-07-27T11:04:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119061367,144,8,5119061267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615303,55,1,1,3,27,bd4qakf7j0wwie8wke9km7uj8,0,65.9,0.0,2024-07-27T11:04:28.999Z,2024-07-27T11:04:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119061451,141,28.2,5119061457,1,,5119061445,107,,5119061453,212,26.1,5119061449,140,81.3,5119061455,213,0.90,5119061447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615311,37,1,1,3,31,ajtb177oqwawkdwbqhldmq6mx,0,14.0,78.8,2024-07-27T11:04:32.856Z,2024-07-27T11:04:34Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119061501,157,,5119061507,141,79.7,5119061503,56,Back,5119061509,212,36.3,5119061513,1,,5119061511,213,0.02,5119061505,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615313,56,4,1,3,35,bd4qakf7j0wwie8wke9km7uj8,1,55.8,16.2,2024-07-27T11:04:36.512Z,2024-07-27T11:04:41Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119061563,286,,5119061557,12,,5119061559,56,Right,5119061561,241,,5119061595,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615321,38,4,1,3,35,ajtb177oqwawkdwbqhldmq6mx,0,44.2,83.8,2024-07-27T11:04:36.513Z,2024-07-27T11:04:50Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5119061599,233,56,5119061587,56,Back,5119061655,241,,5119061653,12,,5119061593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615331,57,1,1,3,45,bd4qakf7j0wwie8wke9km7uj8,1,46.8,14.4,2024-07-27T11:04:46.376Z,2024-07-27T11:04:48Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119061643,140,43.6,5119061637,5,,5119061647,212,6.5,5119061641,56,Back,5119061645,141,6.2,5119061639,241,,5119061649,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615333,58,1,1,3,47,bd4qakf7j0wwie8wke9km7uj8,1,41.9,6.1,2024-07-27T11:04:48.807Z,2024-07-27T11:04:52Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119061661,141,34.6,5119061657,56,Back,5119061659,140,20.4,5119061665,213,2.43,5119061663,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615337,59,1,1,3,51,bd4qakf7j0wwie8wke9km7uj8,1,21.3,38.9,2024-07-27T11:04:52.432Z,2024-07-27T11:26:02Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119061691,141,66.7,5119061687,56,Back,5119061689,140,25.7,5119061695,213,1.33,5119061693,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615347,60,1,1,3,53,bd4qakf7j0wwie8wke9km7uj8,1,27.6,67.6,2024-07-27T11:04:54.463Z,2024-07-27T11:04:59Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119061755,212,20.1,5119061751,140,14.0,5119061757,213,3.92,5119061753,141,46.9,5119061749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615359,61,1,1,3,57,bd4qakf7j0wwie8wke9km7uj8,0,14.4,43.4,2024-07-27T11:04:58.864Z,2024-07-27T11:05:04Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119061823,141,14.7,5119061817,157,,5119061821,140,66.5,5119061827,213,5.94,5119061825,212,58.1,5119061819,56,Right,5119061829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615357,39,61,1,4,2,ajtb177oqwawkdwbqhldmq6mx,0,32.8,89.0,2024-07-27T11:05:03.969Z,2024-07-28T16:08:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119061795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615361,40,5,1,4,3,ajtb177oqwawkdwbqhldmq6mx,0,36.4,101.2,2024-07-27T11:05:05.071Z,2024-07-27T13:31:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119061853,233,62,5119061841,56,Back,5119061843,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615363,62,5,1,4,3,bd4qakf7j0wwie8wke9km7uj8,1,63.6,-1.2,2024-07-27T11:05:05.071Z,2024-07-27T11:05:08Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5119061847,347,,5119061849,233,40,5119061845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615365,63,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,0,63.2,0.0,2024-07-27T11:05:07.827Z,2024-07-27T11:05:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119061861,56,Right,5119061867,212,17.0,5119061863,140,78.1,5119061859,107,,5119061869,213,0.41,5119061865,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703615369,42,1,1,4,10,ajtb177oqwawkdwbqhldmq6mx,0,18.1,91.2,2024-07-27T11:05:11.945Z,2024-07-27T11:05:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119061883,213,6.06,5119061875,56,Center,5119061881,212,51.4,5119061879,141,74.8,5119061885,1,,5119061927,155,,5119061877,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
