id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2743576007,41,15,1,2,55,f1h34qp5zbfl489q8vnkhiq9s,1,78.0,50.7,2024-11-03T13:04:51.222Z,2024-11-03T15:42:45Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338074979,22,,5338079495,147,50.5,5339154483,78,,5338074981,18,,5338077267,20,,5338079499,231,50,5338077273,82,,5339154485,215,,5338079493,146,5338079543,233,20,5338079483,102,49.9,5338079497,230,98.0,82.3,5338079485,103,19,5338074985,56,Center,5338079491,458,,,,,,,,,,
2743576027,20,10,1,2,56,b2vft81kyjurzbmekvgrqwr64,1,21.2,48.7,2024-11-03T13:04:51.322Z,2024-11-03T13:05:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338079615,233,41,5338075097,56,Back,5338075095,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576111,21,83,1,3,1,b2vft81kyjurzbmekvgrqwr64,0,35.4,64.8,2024-11-03T13:04:56.983Z,2024-11-03T13:43:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338075661,399,6hmsrr08cllpl4iumu92zskbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576147,42,1,1,3,2,f1h34qp5zbfl489q8vnkhiq9s,1,86.9,24.3,2024-11-03T13:04:57.654Z,2024-11-03T13:04:58Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338075645,56,Right,5338075649,141,12.3,5338075647,140,90.8,5338075653,213,5.18,5338075651,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576193,43,1,1,3,3,f1h34qp5zbfl489q8vnkhiq9s,1,90.8,12.3,2024-11-03T13:04:58.454Z,2024-11-03T13:05:01Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5338075901,140,78.0,5338075903,141,16.2,5338075907,213,2.95,5338075899,56,Right,5338075905,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576199,44,1,1,3,5,f1h34qp5zbfl489q8vnkhiq9s,0,78.0,16.3,2024-11-03T13:05:00.895Z,2024-11-03T13:05:01Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338075931,212,15.4,5338075933,213,0.98,5338075923,155,,5338075921,2,,5338075925,56,Center,5338075929,141,35.0,5338075927,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576277,22,12,1,3,8,b2vft81kyjurzbmekvgrqwr64,1,28.1,62.3,2024-11-03T13:05:03.665Z,2024-11-03T13:05:05Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338076327,212,8.3,5338076325,141,60.2,5338076321,56,Back,5338076323,140,35.9,5338076343,15,,5338076331,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576319,23,44,1,3,8,b2vft81kyjurzbmekvgrqwr64,1,27.3,67.5,2024-11-03T13:05:03.878Z,2024-11-03T14:03:27Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338076547,285,,5338076725,233,45,5338076545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576265,45,44,1,3,8,f1h34qp5zbfl489q8vnkhiq9s,0,72.7,32.5,2024-11-03T13:05:03.879Z,2024-11-03T14:03:28Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338076289,286,,5338076285,56,Center,5338076761,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576331,24,61,1,3,9,b2vft81kyjurzbmekvgrqwr64,1,35.9,60.2,2024-11-03T13:05:04.616Z,2024-11-03T15:28:33Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338076625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576311,46,43,1,3,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-03T13:05:05.829Z,2024-11-03T13:08:39Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338076509,56,Center,5338101387,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576523,26,1,1,3,13,b2vft81kyjurzbmekvgrqwr64,1,27.7,62.0,2024-11-03T13:05:08.375Z,2024-11-03T13:05:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338077751,56,Back,5338077755,140,43.1,5338077759,141,67.5,5338077769,213,0.23,5338077763,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576535,27,61,1,3,20,b2vft81kyjurzbmekvgrqwr64,0,65.0,85.4,2024-11-03T13:05:15.344Z,2024-11-03T13:05:16Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5338077835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576607,47,1,1,3,23,f1h34qp5zbfl489q8vnkhiq9s,0,31.2,20.8,2024-11-03T13:05:18.918Z,2024-11-03T13:08:46Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338078251,212,12.4,5338078253,213,0.00,5338078247,140,43.0,5338078249,141,20.8,5338078245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576675,28,3,1,3,24,b2vft81kyjurzbmekvgrqwr64,1,60.6,80.2,2024-11-03T13:05:19.870Z,2024-11-03T15:32:45Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338078567,286,,5338078565,56,Left,5338078657,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576615,48,45,1,3,24,f1h34qp5zbfl489q8vnkhiq9s,0,39.4,19.8,2024-11-03T13:05:19.870Z,2024-11-03T15:32:46Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5338078733,233,28,5338078287,56,Back,5338078289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576727,29,1,1,3,27,b2vft81kyjurzbmekvgrqwr64,1,73.9,86.6,2024-11-03T13:05:22.335Z,2024-11-03T13:05:24Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338078853,213,3.28,5338078841,56,Back,5338078843,140,44.9,5338078845,141,80.3,5338078849,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576797,30,1,1,3,28,b2vft81kyjurzbmekvgrqwr64,1,44.9,80.3,2024-11-03T13:05:24.255Z,2024-11-03T13:05:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338079199,56,Center,5338079205,212,14.4,5338079203,141,74.8,5338079201,140,58.1,5338079207,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576903,31,1,1,3,31,b2vft81kyjurzbmekvgrqwr64,1,56.5,75.3,2024-11-03T13:05:27.079Z,2024-11-03T13:05:30Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338079639,212,27.1,5338079637,141,95.0,5338079633,56,Left,5338079635,140,78.9,5338079641,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576961,32,1,1,3,34,b2vft81kyjurzbmekvgrqwr64,1,74.8,93.6,2024-11-03T13:05:30.255Z,2024-11-03T13:05:33Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338079987,140,42.2,5338079993,213,3.41,5338079989,141,80.0,5338079991,212,35.5,5338079985,56,Back,5338079995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577009,33,1,1,3,37,b2vft81kyjurzbmekvgrqwr64,1,42.2,80.0,2024-11-03T13:05:32.951Z,2024-11-03T13:05:35Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338080243,140,45.0,5338080241,56,Back,5338080249,213,4.82,5338080245,141,41.2,5338080247,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577141,34,1,1,3,40,b2vft81kyjurzbmekvgrqwr64,1,45.0,41.2,2024-11-03T13:05:35.463Z,2024-11-03T13:05:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338080929,140,40.1,5338080927,56,Back,5338080931,141,22.7,5338080933,212,13.6,5338080935,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577237,35,1,1,3,47,b2vft81kyjurzbmekvgrqwr64,1,58.2,29.1,2024-11-03T13:05:42.311Z,2024-11-03T13:05:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338081435,141,20.3,5338081433,140,77.2,5338081431,56,Right,5338081439,213,5.99,5338081437,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577251,36,1,1,3,51,b2vft81kyjurzbmekvgrqwr64,0,77.2,20.3,2024-11-03T13:05:47.149Z,2024-11-03T13:53:05Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338081505,212,1.8,5338081499,56,Right,5338081501,140,78.8,5338081503,141,19.2,5338081507,213,5.86,5338081549,233,49,5338081547,236,,5338081557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577223,49,74,1,3,51,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,92.2,2024-11-03T13:05:47.150Z,2024-11-03T13:05:49Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338081573,233,36,5338081373,285,,5338081371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577283,37,5,1,3,53,b2vft81kyjurzbmekvgrqwr64,1,71.4,-1.8,2024-11-03T13:05:48.615Z,2024-11-03T15:33:06Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338081645,347,,5338081643,56,Right,5338081687,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577257,50,5,1,3,53,f1h34qp5zbfl489q8vnkhiq9s,0,28.6,101.8,2024-11-03T13:05:48.615Z,2024-11-03T15:33:07Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338081715,233,37,5338081535,347,,5338081533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577427,38,1,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,74.3,0.0,2024-11-03T13:05:50.391Z,2024-11-03T13:05:56Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338082379,107,,5338082395,213,2.34,5338082383,56,Center,5338082389,140,57.9,5338082397,1,,5338082393,212,24.7,5338082391,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577455,39,1,1,4,2,b2vft81kyjurzbmekvgrqwr64,1,47.6,14.1,2024-11-03T13:05:57.888Z,2024-11-03T13:53:23Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338381999,140,27.5,5338381995,56,Back,5338382001,141,25.6,5338382005,212,22.5,5338382009,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577555,40,1,1,4,4,b2vft81kyjurzbmekvgrqwr64,0,44.2,23.1,2024-11-03T13:05:59.847Z,2024-11-03T13:53:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338082993,1,,5338082991,213,5.86,5338082985,140,80.0,5338082987,141,0.0,5338082989,212,41.3,5338082981,155,,5338082983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577563,41,5,1,4,5,b2vft81kyjurzbmekvgrqwr64,0,79.4,-1.6,2024-11-03T13:06:00.470Z,2024-11-03T15:33:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338083019,347,,5338083017,56,Right,5338083843,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577701,51,5,1,4,5,f1h34qp5zbfl489q8vnkhiq9s,1,20.6,101.6,2024-11-03T13:06:00.470Z,2024-11-03T15:33:07Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338083787,233,41,5338083765,347,,5338083763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577761,52,1,1,4,12,f1h34qp5zbfl489q8vnkhiq9s,1,21.8,100.0,2024-11-03T13:06:08.254Z,2024-11-03T13:06:11Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338084039,213,5.98,5338084033,212,20.6,5338084025,140,40.5,5338084029,141,91.8,5338084021,107,,5338084023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577775,53,1,1,4,15,f1h34qp5zbfl489q8vnkhiq9s,0,40.5,91.8,2024-11-03T13:06:10.894Z,2024-11-03T13:06:11Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338084103,140,42.1,5338084113,213,4.95,5338084111,212,7.1,5338084101,56,Back,5338084107,141,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577833,42,1,1,4,19,b2vft81kyjurzbmekvgrqwr64,1,36.3,16.0,2024-11-03T13:06:14.312Z,2024-11-03T13:54:09Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338385711,213,6.28,5338385705,140,52.8,5338385701,3,,5338385703,56,Right,5338385707,141,15.8,5338385709,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577903,43,1,1,4,21,b2vft81kyjurzbmekvgrqwr64,0,77.7,35.1,2024-11-03T13:06:16.495Z,2024-11-03T13:54:50Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5338084749,56,Center,5338389119,4,,5338084761,141,33.9,5338084773,213,6.21,5338084767,212,11.0,5338084755,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577953,54,12,1,4,24,f1h34qp5zbfl489q8vnkhiq9s,1,20.1,66.1,2024-11-03T13:06:19.630Z,2024-11-03T13:06:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338085153,167,,5338085065,56,Back,5338085071,212,24.3,5338085069,141,100.0,5338085067,140,21.6,5338085073,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578175,44,5,1,4,25,b2vft81kyjurzbmekvgrqwr64,1,77.5,-1.5,2024-11-03T13:06:20.319Z,2024-11-03T15:33:08Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5338086339,233,55,5338086269,56,Right,5338086271,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577963,55,5,1,4,25,f1h34qp5zbfl489q8vnkhiq9s,0,22.5,101.5,2024-11-03T13:06:20.319Z,2024-11-03T15:33:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338085117,56,Back,5338086375,233,44,5338085121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578205,45,1,1,4,35,b2vft81kyjurzbmekvgrqwr64,0,76.7,0.0,2024-11-03T13:06:31.135Z,2024-11-03T13:55:25Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338086457,56,Center,5338086459,140,88.4,5338086455,107,,5338086467,1,,5338086465,213,1.25,5338086461,141,52.1,5338086463,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578275,46,61,1,4,36,b2vft81kyjurzbmekvgrqwr64,0,91.8,49.6,2024-11-03T13:06:31.311Z,2024-11-03T13:55:27Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338086797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578297,47,5,1,4,37,b2vft81kyjurzbmekvgrqwr64,0,101.2,36.0,2024-11-03T13:06:32.279Z,2024-11-03T15:33:09Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338086937,346,,5338086935,56,Center,5338086989,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578227,56,5,1,4,37,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,64.0,2024-11-03T13:06:32.279Z,2024-11-03T15:33:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338095321,189,,5338086547,56,Back,5338086971,233,47,5338086551,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578579,57,1,1,4,52,f1h34qp5zbfl489q8vnkhiq9s,1,4.6,39.6,2024-11-03T13:06:47.733Z,2024-11-03T13:06:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338088433,237,,5338088419,124,,5338088425,141,49.1,5338088421,56,Back,5338088423,140,2.9,5338088427,212,6.7,5338088429,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578627,58,1,1,4,55,f1h34qp5zbfl489q8vnkhiq9s,1,6.8,42.6,2024-11-03T13:06:50.701Z,2024-11-03T13:06:54Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338088757,56,Back,5338088759,140,12.0,5338088761,141,21.4,5338088763,212,15.4,5338088765,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578689,59,1,1,4,59,f1h34qp5zbfl489q8vnkhiq9s,0,12.2,20.1,2024-11-03T13:06:54.582Z,2024-11-03T13:06:57Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338089177,56,Center,5338089179,140,75.9,5338089189,212,70.2,5338089183,141,51.5,5338089175,157,,5338089193,213,0.31,5338089197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578751,48,1,1,5,3,b2vft81kyjurzbmekvgrqwr64,1,34.5,37.1,2024-11-03T13:06:58.264Z,2024-11-03T13:07:00Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338089535,140,16.3,5338089541,213,2.70,5338089539,212,21.1,5338089537,141,50.4,5338089533,56,Back,5338089531,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578919,50,1,1,5,8,b2vft81kyjurzbmekvgrqwr64,1,13.2,53.9,2024-11-03T13:07:03.422Z,2024-11-03T13:07:08Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338090335,141,28.0,5338090339,213,5.27,5338090337,212,20.7,5338090333,140,23.6,5338090331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743578995,51,1,1,5,13,b2vft81kyjurzbmekvgrqwr64,1,27.8,23.0,2024-11-03T13:07:08.463Z,2024-11-03T13:07:12Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338090731,212,18.0,5338090733,213,1.81,5338090729,141,48.8,5338090725,56,Back,5338090727,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579189,52,1,1,5,16,b2vft81kyjurzbmekvgrqwr64,1,23.8,48.8,2024-11-03T13:07:12.055Z,2024-11-03T13:07:18Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338091645,56,Back,5338091649,141,78.4,5338091647,140,27.9,5338091653,213,1.36,5338091651,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579251,53,1,1,5,23,b2vft81kyjurzbmekvgrqwr64,1,29.1,75.6,2024-11-03T13:07:18.526Z,2024-11-03T13:07:20Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338091903,212,25.4,5338091905,213,4.49,5338091891,56,Back,5338091899,141,39.2,5338091895,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579329,54,1,1,5,25,b2vft81kyjurzbmekvgrqwr64,1,23.7,39.2,2024-11-03T13:07:20.430Z,2024-11-03T13:07:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338092305,140,24.2,5338092311,213,4.75,5338092307,141,18.6,5338092309,212,14.0,5338092303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579371,55,1,1,5,29,b2vft81kyjurzbmekvgrqwr64,1,24.2,18.6,2024-11-03T13:07:24.382Z,2024-11-03T13:07:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338092535,56,Back,5338092543,213,0.23,5338092539,141,27.3,5338092537,140,47.8,5338092541,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579455,56,1,1,5,31,b2vft81kyjurzbmekvgrqwr64,1,48.1,28.8,2024-11-03T13:07:26.575Z,2024-11-03T13:56:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338093015,212,20.8,5338093009,56,Right,5338093013,141,18.9,5338093011,140,66.8,5338093017,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579551,57,1,1,5,34,b2vft81kyjurzbmekvgrqwr64,0,66.8,18.9,2024-11-03T13:07:30.070Z,2024-11-03T13:56:26Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338093413,141,19.7,5338093411,140,93.9,5338093415,212,28.5,5338093409,56,Right,5338093417,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579589,61,12,1,5,38,f1h34qp5zbfl489q8vnkhiq9s,1,1.5,82.0,2024-11-03T13:07:34.110Z,2024-11-03T13:56:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338093581,212,6.5,5338093583,213,2.01,5338093575,56,Back,5338093579,141,90.6,5338093577,140,0.0,5338093651,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579581,58,6,1,5,39,b2vft81kyjurzbmekvgrqwr64,1,98.2,13.6,2024-11-03T13:07:34.783Z,2024-11-03T13:56:34Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338093883,233,62,5338093859,75,,5338093857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743579597,62,6,1,5,39,f1h34qp5zbfl489q8vnkhiq9s,0,1.8,86.4,2024-11-03T13:07:34.783Z,2024-11-03T15:32:57Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338093927,233,58,5338093737,73,,5338093735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580445,59,1,1,6,12,b2vft81kyjurzbmekvgrqwr64,1,99.5,0.5,2024-11-03T13:08:07.375Z,2024-11-03T15:29:25Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338098249,140,91.2,5338098245,56,Center,5338098237,6,,5338098235,2,,5338098241,224,,5338098259,213,1.85,5338098253,141,45.5,5338098239,155,,5338098255,212,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,
2743580485,60,44,1,6,15,b2vft81kyjurzbmekvgrqwr64,1,92.2,38.1,2024-11-03T13:08:10.997Z,2024-11-03T15:30:18Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338098451,286,,5338098531,233,63,5338098449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580409,63,44,1,6,15,f1h34qp5zbfl489q8vnkhiq9s,0,7.8,61.9,2024-11-03T13:08:10.998Z,2024-11-03T14:03:29Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338098087,285,,5338098085,56,Back,5338098617,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580531,61,15,1,6,16,b2vft81kyjurzbmekvgrqwr64,1,91.2,45.5,2024-11-03T13:08:11.841Z,2024-11-03T20:53:23Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338144851,76,,5338144073,82,,5338144889,231,47.1,5338144883,230,96.0,5338144877,147,53.2,5338398557,101,,5338144873,146,98.6,5338144857,102,54.7,5338098697,22,5338144871,100,,5338098701,56,Center,5338144859,103,19,,5338098699,17,,5338144069,20,,5338144867,458,5338144949,233,64,,,,,,,
2743580459,64,10,1,6,16,f1h34qp5zbfl489q8vnkhiq9s,1,1.4,46.8,2024-11-03T13:08:11.941Z,2024-11-03T20:46:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338098307,94,,5338098309,56,Back,5338399623,14,,5338145013,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580583,65,12,1,6,21,f1h34qp5zbfl489q8vnkhiq9s,1,8.1,38.7,2024-11-03T13:08:16.445Z,2024-11-03T13:11:14Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338098967,56,Back,5338098971,140,46.6,5338098979,212,42.4,5338098975,141,20.1,5338098985,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580717,62,1,1,6,26,b2vft81kyjurzbmekvgrqwr64,1,64.2,83.5,2024-11-03T13:08:21.998Z,2024-11-03T13:08:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5338099613,213,3.66,5338099611,212,30.7,5338099605,56,Back,5338099609,141,61.1,5338099607,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580739,63,1,1,6,28,b2vft81kyjurzbmekvgrqwr64,1,38.8,61.1,2024-11-03T13:08:23.559Z,2024-11-03T13:57:30Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338099749,56,Back,5338099757,213,0.83,5338099753,141,78.7,5338099751,140,49.3,5338099755,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743580795,64,1,1,6,29,b2vft81kyjurzbmekvgrqwr64,1,49.3,78.7,2024-11-03T13:08:24.791Z,2024-11-03T13:57:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5338100069,56,Back,5338100071,140,13.4,5338100073,141,46.4,5338100077,213,3.67,5338100079,1,,5338100075,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
