id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2702472615,26,1,1,2,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.9,5.6,2024-07-21T14:05:23.151Z,2024-07-21T14:05:24Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112657367,140,39.1,5112657373,213,2.40,5112657371,212,12.5,5112657369,141,18.0,5112657365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472617,27,1,1,2,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,23.3,2024-07-21T14:05:24.292Z,2024-07-21T14:05:25Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112657377,56,Back,5112657385,213,2.32,5112657379,140,18.2,5112657383,212,24.4,5112657381,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472629,28,1,1,2,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.5,51.9,2024-07-21T14:05:25.416Z,2024-07-21T14:55:57Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112657439,213,1.06,5112657435,141,72.9,5112657437,212,16.4,5112657431,56,Back,5112657433,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472641,29,1,1,2,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.6,73.3,2024-07-21T14:05:27.166Z,2024-07-21T14:56:02Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112657503,212,8.6,5112657501,141,67.6,5112657499,140,33.9,5112657505,213,5.82,5112657497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472663,30,1,1,2,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.2,67.6,2024-07-21T14:05:29.962Z,2024-07-21T14:56:07Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112657643,140,36.2,5112657647,212,2.7,5112657641,56,Back,5112657645,141,71.5,5112657649,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472673,31,1,1,2,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.3,67.8,2024-07-21T14:05:34.821Z,2024-07-21T14:56:16Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112657681,213,3.35,5112657677,141,63.9,5112657673,56,Back,5112657679,212,12.6,5112657675,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472697,32,1,1,2,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.1,68.7,2024-07-21T14:05:37.992Z,2024-07-21T14:56:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112657797,212,21.0,5112657791,56,Back,5112657793,140,25.2,5112657795,141,37.8,5112657799,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472711,33,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.9,28.6,2024-07-21T14:05:38.945Z,2024-07-21T14:05:39Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112657815,141,32.8,5112657811,56,Back,5112657817,212,6.7,5112657813,140,24.7,5112657819,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472749,34,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.0,33.9,2024-07-21T14:05:39.523Z,2024-07-21T14:05:44Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112658033,212,11.1,5112658031,141,42.4,5112658029,140,38.0,5112658035,213,0.55,5112658027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472755,35,1,1,2,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,50.7,35.7,2024-07-21T14:05:44.069Z,2024-07-21T14:05:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112658077,56,Center,5112658081,141,30.4,5112658083,212,12.7,5112658079,140,62.3,5112658085,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472765,35,8,1,2,51,b2vft81kyjurzbmekvgrqwr64,1,29.6,65.2,2024-07-21T14:05:47.667Z,2024-07-23T12:52:42Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112658167,56,Back,5115319673,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472779,36,61,1,2,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.7,29.1,2024-07-21T14:05:49.567Z,2024-07-21T14:56:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112658243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472805,37,1,1,2,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.8,5.5,2024-07-21T14:05:51.317Z,2024-07-21T14:05:55Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112658357,140,51.2,5112658363,213,1.96,5112658361,212,12.8,5112658355,56,Center,5112658359,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472817,38,1,1,2,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.1,23.6,2024-07-21T14:05:54.895Z,2024-07-21T14:05:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112658413,140,38.6,5112658417,212,11.1,5112658411,56,Back,5112658419,213,3.01,5112658415,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472829,39,1,1,2,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,26.4,2024-07-21T14:05:55.754Z,2024-07-21T14:05:58Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112658497,56,Back,5112658505,213,1.60,5112658499,140,37.8,5112658501,141,64.3,5112658503,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472845,40,1,1,3,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.9,64.8,2024-07-21T14:05:57.910Z,2024-07-21T14:06:02Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112658609,56,Back,5112658615,212,11.8,5112658613,141,54.5,5112658617,213,5.65,5112658611,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472847,36,83,1,3,4,b2vft81kyjurzbmekvgrqwr64,0,43.9,46.0,2024-07-21T14:06:01.051Z,2024-07-21T14:07:14Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112661341,399,2tcdx5rp7vujnlid4oqqxdogk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472859,41,1,1,3,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.0,51.9,2024-07-21T14:06:01.973Z,2024-07-21T14:06:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112658677,56,Back,5112658679,140,34.4,5112658685,213,3.47,5112658681,141,42.7,5112658683,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472881,42,1,1,3,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,42.4,2024-07-21T14:06:04.425Z,2024-07-21T14:06:08Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112658845,140,34.2,5112658847,141,63.0,5112658843,56,Back,5112658849,212,14.0,5112658851,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702493163,508,1,1,3,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.5,57.5,2024-07-21T14:06:07.609Z,2024-07-21T14:57:35Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112776255,140,46.4,5112776259,212,13.8,5112776261,213,0.44,5112776253,56,Back,5112776257,141,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472901,43,1,1,3,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.0,72.7,2024-07-21T14:06:10.518Z,2024-07-21T14:06:12Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112658943,140,36.1,5112658941,56,Back,5112658947,212,12.4,5112658945,141,65.7,5112658951,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472957,44,1,1,3,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.2,60.6,2024-07-21T14:06:12.533Z,2024-07-21T14:06:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112659339,140,90.7,5112659337,56,Left,5112659345,213,0.41,5112659343,212,61.3,5112659335,155,,5112659347,1,,5112659341,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472989,45,1,1,3,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.6,96.1,2024-07-21T14:06:22.046Z,2024-07-21T14:57:56Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112659507,212,16.2,5112659501,56,Left,5112659503,140,75.4,5112659509,213,3.55,5112659505,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702493305,509,1,1,3,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.8,86.6,2024-07-21T14:06:22.609Z,2024-07-21T14:58:03Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112777159,141,79.1,5112777155,56,Left,5112777161,212,6.1,5112777163,213,4.13,5112777157,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702472991,37,45,1,3,27,b2vft81kyjurzbmekvgrqwr64,0,29.5,29.2,2024-07-21T14:06:23.844Z,2024-07-24T12:24:14Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5116018347,233,965,5115319843,285,,5115319841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703068863,965,3,1,3,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,70.8,2024-07-21T14:06:23.844Z,2024-07-24T12:24:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5116018313,286,,5116018343,233,37,5116018311,56,Center,5116018315,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702945995,839,43,1,3,27,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-21T14:06:24.575Z,2024-07-24T12:24:04Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5115319865,286,0,5115319867,464,0,5116018293,144,3,5115319863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473003,46,1,1,3,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.0,75.9,2024-07-21T14:06:25.764Z,2024-07-21T14:06:27Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112659563,213,1.13,5112659561,212,5.1,5112659555,56,Left,5112659559,141,82.7,5112659557,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473019,47,1,1,3,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.1,82.7,2024-07-21T14:06:26.889Z,2024-07-21T14:58:14Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112659649,56,Center,5112659655,212,7.1,5112659657,213,5.22,5112659651,140,77.4,5112659653,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473021,48,50,1,3,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,67.0,2024-07-21T14:06:28.341Z,2024-07-21T14:06:29Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5112659675,233,38,5112659661,56,Center,5112659663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473023,38,7,1,3,31,b2vft81kyjurzbmekvgrqwr64,0,24.6,33.0,2024-07-21T14:06:28.342Z,2024-07-23T12:57:07Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112659667,285,,5112659671,233,48,5115319909,385,,5112659665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473061,49,1,1,3,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.4,70.9,2024-07-21T14:06:31.528Z,2024-07-21T14:58:25Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112659863,212,26.6,5112659859,140,75.8,5112659861,141,32.2,5112659865,213,4.85,5112659857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473109,50,1,1,3,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.3,25.6,2024-07-21T14:06:36.589Z,2024-07-21T14:06:38Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112660083,212,17.0,5112660081,141,11.0,5112660085,213,5.66,5112660079,140,88.5,5112660077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473113,51,43,1,3,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T14:06:38.339Z,2024-07-21T14:06:56Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5112660861,144,61,5112660099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473127,52,1,1,3,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.3,7.3,2024-07-21T14:06:39.636Z,2024-07-21T14:06:40Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5112660183,56,Right,5112660187,141,4.4,5112660191,213,3.67,5112660189,212,3.9,5112660185,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473185,53,1,1,3,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.0,4.4,2024-07-21T14:06:40.745Z,2024-07-21T14:06:50Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112660627,213,3.00,5112660621,140,80.4,5112660619,56,Right,5112660623,141,5.9,5112660625,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473199,54,1,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.4,8.3,2024-07-21T14:06:50.555Z,2024-07-21T14:06:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112660669,56,Back,5112660675,212,23.6,5112660673,141,15.2,5112660677,213,2.94,5112660671,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473207,55,1,1,3,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.9,16.7,2024-07-21T14:06:51.492Z,2024-07-21T14:06:52Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112660735,141,46.9,5112660739,213,1.89,5112660733,140,39.5,5112660737,212,21.6,5112660731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473217,56,1,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,51.2,2024-07-21T14:06:52.601Z,2024-07-21T14:06:54Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112660793,212,16.4,5112660791,141,74.8,5112660795,213,1.35,5112660787,56,Back,5112660789,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473235,57,1,1,3,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.5,74.2,2024-07-21T14:06:54.101Z,2024-07-21T14:06:58Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112660889,56,Back,5112660895,212,28.8,5112660897,213,3.79,5112660891,140,20.6,5112660893,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473265,58,1,1,4,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.8,43.7,2024-07-21T14:07:02.318Z,2024-07-21T14:07:32Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112661059,213,5.98,5112661061,1,,5112661057,212,66.9,5112661051,56,Right,5112661053,140,81.6,5112661049,157,,5112661055,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473275,39,61,1,4,8,b2vft81kyjurzbmekvgrqwr64,0,13.2,84.2,2024-07-21T14:07:05.483Z,2024-07-21T14:07:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112661099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473283,40,6,1,4,9,b2vft81kyjurzbmekvgrqwr64,0,8.8,85.1,2024-07-21T14:07:05.864Z,2024-07-23T12:59:08Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112661189,73,,5112661187,56,Back,5112661207,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473273,59,6,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.2,14.9,2024-07-21T14:07:05.864Z,2024-07-21T14:07:33Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112661107,75,,5112661105,56,Right,5112661203,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473433,60,1,1,4,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2024-07-21T14:07:34.650Z,2024-07-23T12:59:13Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5115320087,20,,5112661993,224,,5112662005,1,,5112661991,155,,5112661997,140,92.5,5112661989,6,,5112662003,213,1.77,5112661987,2,,5112661995,56,Center,5112662001,212,36.8,5112661999,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473441,61,61,1,4,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.5,53.9,2024-07-21T14:07:38.462Z,2024-07-21T15:00:37Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112662027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473421,41,5,1,4,42,b2vft81kyjurzbmekvgrqwr64,1,-1.1,45.4,2024-07-21T14:07:39.250Z,2024-07-21T14:07:43Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112661905,346,,5112661901,56,Back,5112662159,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473459,62,5,1,4,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.1,54.6,2024-07-21T14:07:39.250Z,2024-07-21T14:36:03Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112662099,56,Center,5112662103,346,,5112662197,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473535,42,1,1,4,59,b2vft81kyjurzbmekvgrqwr64,1,4.7,56.5,2024-07-21T14:07:56.050Z,2024-07-21T14:08:11Z,lu9bber07etravimh00k745x,J. Bøge,,,5112662613,140,3.6,5112662611,56,Back,5112662617,212,4.3,5112662615,141,50.4,5112662609,124,,5112662623,237,,5112662619,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473565,43,1,1,5,1,b2vft81kyjurzbmekvgrqwr64,0,4.9,50.2,2024-07-21T14:07:57.890Z,2024-07-21T14:08:02Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5112662783,213,6.17,5112662773,157,,5112662777,140,64.1,5112662781,212,62.6,5112662779,141,39.6,5112662775,56,Center,5112662785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473605,64,1,1,5,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.1,57.5,2024-07-21T14:08:03.178Z,2024-07-21T14:08:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112662979,140,46.3,5112662985,213,6.15,5112662983,212,8.7,5112662981,141,55.8,5112662977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473609,65,4,1,5,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.5,52.7,2024-07-21T14:08:07.333Z,2024-07-21T14:08:10Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112663089,233,44,5112663015,13,,5112663017,56,Back,5112663023,286,,5112663019,152,,5112663021,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473617,44,4,1,5,10,b2vft81kyjurzbmekvgrqwr64,0,55.5,47.3,2024-07-21T14:08:07.334Z,2024-07-21T14:08:10Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112663073,265,,5112663101,233,65,5112663071,152,,5112663065,13,,5112663075,285,,5112663067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473641,66,1,1,5,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.9,45.2,2024-07-21T14:08:10.755Z,2024-07-21T14:08:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112663179,152,,5112663185,141,10.3,5112663187,212,23.8,5112663181,56,Back,5112663183,140,42.0,5112663189,213,4.63,5112663177,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473645,67,1,1,5,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.4,11.4,2024-07-21T14:08:12.927Z,2024-07-21T14:08:14Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112663265,212,10.5,5112663261,140,44.4,5112663267,213,1.47,5112663259,56,Back,5112663263,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473653,68,1,1,5,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,26.7,2024-07-21T14:08:14.411Z,2024-07-21T14:08:15Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112663309,213,3.78,5112663305,141,14.0,5112663307,212,14.6,5112663301,56,Back,5112663303,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473671,69,1,1,5,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.2,14.3,2024-07-21T14:08:15.301Z,2024-07-21T14:08:18Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112663443,140,26.3,5112663447,212,19.5,5112663441,56,Back,5112663445,141,40.3,5112663449,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473685,70,1,1,5,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.4,41.2,2024-07-21T14:08:18.659Z,2024-07-21T14:08:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112663511,141,72.1,5112663513,212,21.0,5112663515,213,1.57,5112663507,56,Back,5112663509,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473709,71,1,1,5,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.7,69.1,2024-07-21T14:08:20.675Z,2024-07-21T14:08:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112663663,56,Back,5112663667,141,53.7,5112663671,213,3.81,5112663665,140,11.0,5112663669,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473727,72,1,1,5,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.4,52.2,2024-07-21T14:08:25.283Z,2024-07-21T15:00:59Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112663789,1,,5112663777,157,,5112663779,56,Center,5112663785,212,55.4,5112663787,213,0.24,5112663781,140,68.7,5112663783,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473761,46,1,1,5,33,b2vft81kyjurzbmekvgrqwr64,1,34.5,39.1,2024-07-21T14:08:30.546Z,2024-07-21T14:08:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112664005,213,2.85,5112663997,56,Back,5112664003,212,29.2,5112664001,141,51.4,5112663999,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473797,47,1,1,5,40,b2vft81kyjurzbmekvgrqwr64,1,9.8,51.7,2024-07-21T14:08:37.075Z,2024-07-23T13:06:53Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5112664203,141,28.4,5112664201,140,46.4,5112664207,213,5.89,5112664205,212,41.6,5112664197,157,,5112664199,56,Back,5112664209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702473803,48,1,1,5,45,b2vft81kyjurzbmekvgrqwr64,0,54.2,32.1,2024-07-21T14:08:41.627Z,2024-07-21T14:08:44Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112664239,56,Center,5112664249,213,0.29,5112664243,141,36.5,5112664241,140,63.8,5112664235,3,,5112664245,212,10.5,5112664237,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
