id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/15/value
2730046217,25,83,1,3,2,8cfkisxf1fkxdqtt6tx1tup48,0,43.3,85.9,2024-10-04T17:03:56.354Z,2024-10-04T17:03:58Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264292303,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046225,36,1,1,3,3,dbl7ir1qugqz8nvp1vzn8im50,1,54.2,15.5,2024-10-04T17:03:56.710Z,2024-10-04T17:03:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264292285,140,47.2,5264292287,141,23.3,5264292291,213,2.52,5264292289,212,9.1,5264292283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046235,37,1,1,3,4,dbl7ir1qugqz8nvp1vzn8im50,1,47.0,23.1,2024-10-04T17:03:58.262Z,2024-10-04T17:03:59Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264292339,212,7.7,5264292333,56,Back,5264292337,141,11.9,5264292335,140,48.0,5264292341,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046257,38,1,1,3,6,dbl7ir1qugqz8nvp1vzn8im50,1,48.0,11.9,2024-10-04T17:03:59.590Z,2024-10-04T17:04:02Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264292463,140,41.3,5264292461,56,Back,5264292469,213,2.66,5264292465,141,17.3,5264292467,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046353,39,1,1,3,8,dbl7ir1qugqz8nvp1vzn8im50,0,42.1,19.5,2024-10-04T17:04:02.181Z,2024-10-04T17:04:07Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264292859,141,71.2,5264292853,155,,5264292865,1,,5264292857,140,100.0,5264292855,56,Center,5264292863,213,0.52,5264292861,212,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046705,26,5,1,3,13,8cfkisxf1fkxdqtt6tx1tup48,1,-1.1,30.8,2024-10-04T17:04:06.915Z,2024-10-04T19:04:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264294797,233,40,5264294725,56,Back,5264294727,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046357,40,5,1,3,13,dbl7ir1qugqz8nvp1vzn8im50,0,101.1,69.2,2024-10-04T17:04:06.915Z,2024-10-04T19:04:54Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264292893,56,Center,5264292895,346,,5264294807,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046761,27,1,1,3,47,8cfkisxf1fkxdqtt6tx1tup48,1,4.9,58.5,2024-10-04T17:04:40.714Z,2024-10-04T17:04:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264295001,1,,5264294995,141,65.5,5264294997,212,68.3,5264294999,213,0.07,5264295005,74,,5264294993,140,69.8,5264294991,56,Center,5264294989,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046809,28,1,1,3,52,8cfkisxf1fkxdqtt6tx1tup48,1,69.6,64.8,2024-10-04T17:04:45.724Z,2024-10-04T17:04:48Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264295219,141,52.7,5264295213,168,,5264295211,3,,5264295221,212,11.8,5264295223,213,5.51,5264295217,140,77.7,5264295215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046821,29,44,1,3,54,8cfkisxf1fkxdqtt6tx1tup48,1,73.2,64.4,2024-10-04T17:04:47.740Z,2024-10-04T17:04:57Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264295289,56,Center,5264295369,233,41,5264295291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046811,41,44,1,3,54,dbl7ir1qugqz8nvp1vzn8im50,0,26.8,35.6,2024-10-04T17:04:47.741Z,2024-10-04T17:04:55Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264295403,233,29,5264295237,285,,5264295235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046975,30,1,1,3,54,8cfkisxf1fkxdqtt6tx1tup48,1,77.2,52.5,2024-10-04T17:04:48.123Z,2024-10-04T17:04:57Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264296041,3,,5264296043,168,,5264296049,141,73.3,5264296045,56,Center,5264296047,140,67.8,5264296051,212,17.2,5264296053,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046983,31,1,1,3,56,8cfkisxf1fkxdqtt6tx1tup48,0,67.8,73.3,2024-10-04T17:04:49.619Z,2024-10-04T17:04:58Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264296101,212,7.0,5264296103,213,1.93,5264296093,3,,5264296099,141,82.9,5264296095,56,Left,5264296097,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046993,32,3,1,4,0,8cfkisxf1fkxdqtt6tx1tup48,1,69.9,87.6,2024-10-04T17:04:53.940Z,2024-10-04T19:05:44Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264296151,56,Left,5264296153,286,,5264299311,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046915,42,45,1,4,0,dbl7ir1qugqz8nvp1vzn8im50,0,30.1,12.4,2024-10-04T17:04:53.940Z,2024-10-04T19:05:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264299383,233,32,5264299225,285,,5264295753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046997,33,61,1,4,2,8cfkisxf1fkxdqtt6tx1tup48,0,66.2,96.3,2024-10-04T17:04:55.875Z,2024-10-04T17:04:59Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264296185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046979,43,1,1,4,2,dbl7ir1qugqz8nvp1vzn8im50,1,25.5,10.3,2024-10-04T17:04:56.429Z,2024-10-04T17:04:58Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264296085,141,10.9,5264296081,56,Back,5264296087,212,4.5,5264296083,140,21.2,5264296089,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730046987,44,1,1,4,4,dbl7ir1qugqz8nvp1vzn8im50,0,21.1,10.9,2024-10-04T17:04:58.092Z,2024-10-04T17:04:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264296129,213,0.23,5264296121,141,12.9,5264296125,212,5.9,5264296115,56,Back,5264296117,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047015,34,61,1,4,6,8cfkisxf1fkxdqtt6tx1tup48,0,63.9,83.2,2024-10-04T17:05:00.315Z,2024-10-04T17:10:31Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264296265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047039,45,1,1,4,8,dbl7ir1qugqz8nvp1vzn8im50,1,29.4,15.9,2024-10-04T17:05:01.876Z,2024-10-04T17:05:02Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264296397,141,11.7,5264296395,140,35.9,5264296399,212,7.4,5264296393,56,Back,5264296401,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047087,35,4,1,4,13,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,91.9,2024-10-04T17:05:06.804Z,2024-10-04T19:19:11Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264297119,233,46,5264296679,56,Left,5264296687,265,,5264296683,152,,5264296675,13,,5264296691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047125,46,4,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,0,33.8,8.1,2024-10-04T17:05:06.805Z,2024-10-04T19:05:32Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264297039,152,,5264297233,233,35,5264297041,265,,5264297043,285,,5264297037,56,Back,5264297035,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047813,36,1,1,5,3,8cfkisxf1fkxdqtt6tx1tup48,0,70.2,91.2,2024-10-04T17:05:56.979Z,2024-10-04T19:19:11Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264300541,213,5.36,5264300543,1,,5264300529,155,,5264300537,141,40.1,5264300535,140,95.4,5264300525,2,,5264300527,5,,5264300539,212,43.7,5264300533,56,5264300531,152,,,,,,,,,,,,,,,,,,,,Center,,,
2730047963,47,61,1,5,4,dbl7ir1qugqz8nvp1vzn8im50,1,3.8,59.4,2024-10-04T17:05:58.017Z,2024-10-04T19:19:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264301241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047837,37,6,1,5,17,8cfkisxf1fkxdqtt6tx1tup48,1,98.2,38.5,2024-10-04T17:06:10.923Z,2024-10-04T19:05:26Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264363507,233,48,5264301751,361,,5264300723,56,Center,5264300725,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730047995,48,6,1,5,17,dbl7ir1qugqz8nvp1vzn8im50,0,1.8,61.5,2024-10-04T17:06:10.923Z,2024-10-04T19:19:08Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264363515,233,37,5264301539,56,Back,5264301789,361,,5264301543,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048153,38,1,1,5,36,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,0.5,2024-10-04T17:06:30.276Z,2024-10-04T17:06:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264302145,2,,5264302159,141,60.5,5264302151,155,,5264302153,223,,5264302165,1,,5264302157,140,97.4,5264302149,6,,5264302155,56,Center,5264302163,213,5264302161,212,40.9,,,,,,,,,,,,,,,,,,,1.62,,,
2730048169,49,12,1,5,41,dbl7ir1qugqz8nvp1vzn8im50,1,5.9,44.3,2024-10-04T17:06:34.730Z,2024-10-04T17:06:41Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264302261,141,44.9,5264302263,212,22.8,5264302265,213,0.02,5264302299,15,,5264302259,140,27.6,5264302257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048271,39,1,1,5,42,8cfkisxf1fkxdqtt6tx1tup48,1,67.1,59.3,2024-10-04T17:06:35.619Z,2024-10-04T17:06:41Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264302745,140,48.1,5264302747,141,46.7,5264302751,213,3.55,5264302743,56,Back,5264302749,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048331,40,1,1,5,47,8cfkisxf1fkxdqtt6tx1tup48,1,52.3,46.9,2024-10-04T17:06:41.195Z,2024-10-04T17:06:46Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264302999,56,Back,5264303005,212,28.1,5264303007,213,2.02,5264303001,140,40.7,5264303003,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048411,41,1,1,5,51,8cfkisxf1fkxdqtt6tx1tup48,0,40.7,83.9,2024-10-04T17:06:45.500Z,2024-10-04T17:06:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264303401,155,,5264303403,56,Center,5264303409,212,54.9,5264303413,1,,5264303405,140,84.8,5264303411,213,5.72,5264303407,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048519,50,12,1,5,59,dbl7ir1qugqz8nvp1vzn8im50,1,16.5,62.0,2024-10-04T17:06:53.122Z,2024-10-04T17:08:06Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264303989,141,71.7,5264303985,56,Back,5264303987,140,28.9,5264303993,213,0.47,5264303991,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048485,42,43,1,5,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-04T17:06:53.572Z,2024-10-04T17:07:18Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264303831,286,0,5264303829,56,Center,5264305011,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062325,320,1,1,6,0,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,81.4,2024-10-04T17:06:54.198Z,2024-10-04T17:33:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264383929,140,41.6,5264383935,213,0.64,5264383927,56,Back,5264383931,141,95.3,5264383933,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048543,53,3,1,6,4,dbl7ir1qugqz8nvp1vzn8im50,0,42.2,96.0,2024-10-04T17:06:58.348Z,2024-10-04T17:35:07Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264324969,233,95,5264311619,286,,5264311617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730052409,95,7,1,6,4,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,4.0,2024-10-04T17:06:58.349Z,2024-10-04T17:15:20Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264324619,285,,5264324617,56,Right,5264324923,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048495,43,83,1,6,5,8cfkisxf1fkxdqtt6tx1tup48,0,54.9,3.8,2024-10-04T17:06:59.083Z,2024-10-04T17:45:19Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264304339,399,15jhbyn4wsbd865fd9djcwaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048537,52,43,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-04T17:07:01.650Z,2024-10-04T17:45:16Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264426363,144,1,5264306025,212,10.7,5264306027,213,1.00,5264306019,56,Back,5264306023,141,95.7,5264306021,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048553,54,1,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,1,41.7,95.5,2024-10-04T17:07:01.890Z,2024-10-04T17:09:35Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264313187,213,3.27,5264313183,141,93.4,5264313179,56,Back,5264313181,140,31.5,5264313185,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048561,55,1,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,94.4,2024-10-04T17:07:02.011Z,2024-10-04T17:15:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264317699,141,81.6,5264317697,140,35.9,5264317695,56,Back,5264317701,212,11.7,5264317703,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730054509,130,1,1,6,9,dbl7ir1qugqz8nvp1vzn8im50,1,38.0,79.0,2024-10-04T17:07:03.399Z,2024-10-04T17:15:16Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264335333,212,7.8,5264335331,141,89.4,5264335327,56,Back,5264335335,213,1.13,5264335329,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048585,56,1,1,6,10,dbl7ir1qugqz8nvp1vzn8im50,0,43.4,95.4,2024-10-04T17:07:04.347Z,2024-10-04T17:07:04Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264304259,140,51.4,5264304255,56,Center,5264304269,213,5.22,5264304261,141,73.0,5264304265,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048601,45,1,1,6,11,8cfkisxf1fkxdqtt6tx1tup48,1,36.6,22.8,2024-10-04T17:07:05.188Z,2024-10-04T17:07:06Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5264304345,141,43.6,5264304347,212,16.7,5264304343,140,45.1,5264304341,56,Back,5264304349,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048623,46,1,1,6,12,8cfkisxf1fkxdqtt6tx1tup48,1,45.1,43.6,2024-10-04T17:07:06.300Z,2024-10-04T17:07:08Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264304489,212,17.7,5264304483,56,Back,5264304491,213,3.55,5264304487,141,33.3,5264304485,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048673,47,1,1,6,14,8cfkisxf1fkxdqtt6tx1tup48,1,30.0,30.7,2024-10-04T17:07:08.252Z,2024-10-04T19:12:55Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264304753,213,6.10,5264304745,141,17.7,5264304757,1,,5264304749,212,48.1,5264304741,140,75.0,5264304735,155,,5264304737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048679,48,61,1,6,20,8cfkisxf1fkxdqtt6tx1tup48,0,74.5,18.2,2024-10-04T17:07:13.716Z,2024-10-04T19:12:57Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264304791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048729,57,1,1,6,21,dbl7ir1qugqz8nvp1vzn8im50,1,30.0,84.4,2024-10-04T17:07:15.225Z,2024-10-04T17:47:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264305065,213,2.01,5264305059,141,93.0,5264305063,212,6.5,5264305057,140,27.4,5264305055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048737,58,61,1,6,22,dbl7ir1qugqz8nvp1vzn8im50,0,29.9,94.1,2024-10-04T17:07:16.498Z,2024-10-04T19:14:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264305105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048733,49,5,1,6,23,8cfkisxf1fkxdqtt6tx1tup48,1,66.5,-1.5,2024-10-04T17:07:16.756Z,2024-10-04T19:04:54Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264305191,233,59,5264305089,56,Right,5264305091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048745,59,5,1,6,23,dbl7ir1qugqz8nvp1vzn8im50,0,33.5,101.5,2024-10-04T17:07:16.756Z,2024-10-04T19:04:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264305143,56,Back,5264305213,233,49,5264305145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048867,50,1,1,6,34,8cfkisxf1fkxdqtt6tx1tup48,1,65.0,0.0,2024-10-04T17:07:28.339Z,2024-10-04T17:07:32Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264305851,140,41.8,5264305853,141,16.1,5264305859,1,,5264305847,107,,5264305857,213,2.69,5264305855,212,27.0,5264305849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730048971,51,1,1,6,38,8cfkisxf1fkxdqtt6tx1tup48,1,41.4,15.8,2024-10-04T17:07:32.267Z,2024-10-04T17:07:43Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264306483,56,Back,5264306489,212,23.6,5264306491,213,2.24,5264306487,141,43.0,5264306485,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049033,52,1,1,6,49,8cfkisxf1fkxdqtt6tx1tup48,1,33.0,50.7,2024-10-04T17:07:43.333Z,2024-10-04T17:07:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264306819,140,67.8,5264306825,213,0.70,5264306827,1,,5264306817,56,Left,5264306815,155,,5264306823,212,47.9,5264306821,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049079,53,1,1,6,57,8cfkisxf1fkxdqtt6tx1tup48,1,85.4,91.8,2024-10-04T17:07:51.043Z,2024-10-04T17:07:55Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264307029,213,3.45,5264307027,212,21.1,5264307023,140,66.3,5264307021,56,Left,5264307025,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049127,54,1,1,7,1,8cfkisxf1fkxdqtt6tx1tup48,1,67.9,75.4,2024-10-04T17:07:54.836Z,2024-10-04T17:07:58Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264307209,140,51.6,5264307215,213,2.88,5264307207,56,Left,5264307213,212,17.7,5264307211,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049165,55,1,1,7,4,8cfkisxf1fkxdqtt6tx1tup48,1,51.6,82.1,2024-10-04T17:07:57.900Z,2024-10-04T17:08:01Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264307415,56,Back,5264307417,140,44.9,5264307419,141,67.0,5264307421,212,12.4,5264307423,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049193,56,1,1,7,6,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,62.0,2024-10-04T17:08:00.484Z,2024-10-04T17:08:05Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5264307633,212,19.0,5264307631,141,35.7,5264307627,56,Back,5264307635,213,4.36,5264307629,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049205,57,1,1,7,10,8cfkisxf1fkxdqtt6tx1tup48,1,38.9,35.7,2024-10-04T17:08:03.627Z,2024-10-04T17:08:06Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264307703,140,53.6,5264307701,56,Right,5264307709,213,5.37,5264307705,141,6.2,5264307707,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049209,58,1,1,7,12,8cfkisxf1fkxdqtt6tx1tup48,0,46.4,15.2,2024-10-04T17:08:05.980Z,2024-10-04T17:08:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264307727,56,Center,5264307729,140,59.1,5264307733,212,14.4,5264307731,141,23.0,5264307735,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049225,60,8,1,7,15,dbl7ir1qugqz8nvp1vzn8im50,1,47.5,93.6,2024-10-04T17:08:09.131Z,2024-10-04T19:19:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264307813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049267,59,5,1,7,16,8cfkisxf1fkxdqtt6tx1tup48,1,46.8,-1.8,2024-10-04T17:08:10.504Z,2024-10-04T19:04:55Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264308123,233,61,5264308033,347,,5264308029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049241,61,5,1,7,16,dbl7ir1qugqz8nvp1vzn8im50,0,53.2,101.8,2024-10-04T17:08:10.504Z,2024-10-04T19:04:56Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264307891,56,Left,5264308127,233,59,5264307893,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049287,60,1,1,7,17,8cfkisxf1fkxdqtt6tx1tup48,1,43.5,0.0,2024-10-04T17:08:11.419Z,2024-10-04T17:08:14Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264308139,107,,5264308151,1,,5264308147,212,24.7,5264308145,141,16.4,5264308149,213,2.61,5264308143,140,23.2,5264308141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049337,61,1,1,7,20,8cfkisxf1fkxdqtt6tx1tup48,1,23.2,16.2,2024-10-04T17:08:14.037Z,2024-10-04T17:08:18Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264308409,213,2.04,5264308401,56,Back,5264308403,140,13.4,5264308407,212,22.9,5264308405,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049391,62,1,1,7,24,8cfkisxf1fkxdqtt6tx1tup48,1,12.0,54.8,2024-10-04T17:08:17.877Z,2024-10-04T17:08:21Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264308657,155,,5264308669,1,,5264308663,141,56.9,5264308661,140,55.5,5264308659,56,Center,5264308667,213,0.03,5264308665,212,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049475,63,1,1,7,28,8cfkisxf1fkxdqtt6tx1tup48,1,61.6,67.0,2024-10-04T17:08:21.812Z,2024-10-04T17:08:27Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264309101,213,3.31,5264309093,56,Center,5264309099,212,10.7,5264309095,140,51.6,5264309097,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049523,64,1,1,7,32,8cfkisxf1fkxdqtt6tx1tup48,1,62.0,56.4,2024-10-04T17:08:26.052Z,2024-10-04T17:08:31Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264309343,212,22.3,5264309341,141,26.7,5264309337,56,Center,5264309345,213,5.15,5264309339,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730049557,65,1,1,7,37,8cfkisxf1fkxdqtt6tx1tup48,1,72.4,12.8,2024-10-04T17:08:31.348Z,2024-10-04T17:08:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264309489,140,58.6,5264309493,212,15.1,5264309491,141,18.8,5264309487,56,Right,5264309495,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
