id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2724265243,39,1,1,3,1,8gxd9ry2580pu1b1dd5ny9ymy,1,61.0,89.7,2024-09-22T13:03:50.011Z,2024-09-22T13:03:53Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232512591,212,22.2,5232512587,140,43.1,5232512589,141,72.3,5232512593,213,3.70,5232512585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265351,40,1,1,3,5,8gxd9ry2580pu1b1dd5ny9ymy,1,45.1,72.4,2024-09-22T13:03:53.796Z,2024-09-22T13:03:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232513259,213,5.41,5232513247,155,,5232513251,56,Right,5232513257,212,53.7,5232513249,196,,5232513261,1,,5232513255,141,11.9,5232513253,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265387,41,1,1,3,10,8gxd9ry2580pu1b1dd5ny9ymy,0,78.0,11.9,2024-09-22T13:03:58.299Z,2024-09-22T13:03:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232513455,212,11.3,5232513453,141,28.2,5232513447,3,,5232513457,213,1.39,5232513451,140,79.9,5232513449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265465,26,1,1,3,13,f1h34qp5zbfl489q8vnkhiq9s,1,30.1,58.1,2024-09-22T13:04:01.572Z,2024-09-22T13:04:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5232513927,157,,5232513949,1,,5232513933,140,49.7,5232513929,56,Back,5232513941,212,23.9,5232513937,141,76.1,5232513945,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265479,27,61,1,3,14,f1h34qp5zbfl489q8vnkhiq9s,0,49.7,76.1,2024-09-22T13:04:02.708Z,2024-09-22T13:04:03Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5232514019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724340695,496,8,1,3,15,8gxd9ry2580pu1b1dd5ny9ymy,1,58.8,31.0,2024-09-22T13:04:03.041Z,2024-09-22T13:55:30Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232916257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265519,42,1,1,3,16,8gxd9ry2580pu1b1dd5ny9ymy,0,71.3,29.8,2024-09-22T13:04:04.211Z,2024-09-22T13:04:05Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232514203,157,,5232514211,212,18.9,5232514205,56,Center,5232514209,141,48.4,5232514213,213,2.41,5232514207,140,57.9,5232514215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265605,28,45,1,3,19,f1h34qp5zbfl489q8vnkhiq9s,0,45.7,60.0,2024-09-22T13:04:07.571Z,2024-09-22T16:39:57Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5232514891,233,43,5232514679,285,,5232514677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265625,43,3,1,3,19,8gxd9ry2580pu1b1dd5ny9ymy,1,54.3,40.0,2024-09-22T13:04:07.571Z,2024-09-22T16:39:57Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232514797,56,Center,5232514853,233,28,5232514801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265675,44,1,1,3,21,8gxd9ry2580pu1b1dd5ny9ymy,1,47.5,50.9,2024-09-22T13:04:09.555Z,2024-09-22T13:04:12Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232515079,56,Back,5232515083,141,76.7,5232515087,213,2.00,5232515085,212,19.3,5232515081,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265735,45,1,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,76.7,2024-09-22T13:04:14.987Z,2024-09-22T13:52:59Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232515399,56,Back,5232515407,213,5.21,5232515405,212,5.5,5232515401,140,42.4,5232515403,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265759,46,1,1,3,27,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,69.6,2024-09-22T13:04:15.708Z,2024-09-22T13:04:17Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232515573,56,Left,5232515575,140,51.9,5232515581,213,0.97,5232515577,141,90.8,5232515579,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265787,47,1,1,3,28,8gxd9ry2580pu1b1dd5ny9ymy,1,51.9,90.8,2024-09-22T13:04:16.836Z,2024-09-22T13:04:19Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5232515777,212,12.8,5232515771,140,40.6,5232515769,56,Back,5232515773,141,83.6,5232515779,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265821,48,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,83.6,2024-09-22T13:04:19.052Z,2024-09-22T13:04:20Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232515939,56,Back,5232515947,213,4.63,5232515945,212,8.9,5232515941,140,39.9,5232515943,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265915,49,1,1,3,32,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,70.5,2024-09-22T13:04:20.196Z,2024-09-22T13:04:22Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232516363,141,38.6,5232516361,140,33.4,5232516367,213,4.41,5232516365,212,22.7,5232516359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265987,50,1,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,1,35.7,45.2,2024-09-22T13:04:22.763Z,2024-09-22T13:04:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5232516761,141,15.2,5232516759,140,34.5,5232516763,212,20.4,5232516765,213,4.65,5232516757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266047,51,1,1,3,38,8gxd9ry2580pu1b1dd5ny9ymy,1,40.9,15.3,2024-09-22T13:04:26.780Z,2024-09-22T13:04:29Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5232517055,213,1.55,5232517053,212,33.3,5232517047,56,Back,5232517051,141,64.3,5232517057,1,,5232517049,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266227,52,1,1,3,41,8gxd9ry2580pu1b1dd5ny9ymy,1,41.7,64.3,2024-09-22T13:04:29.412Z,2024-09-22T13:04:36Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5232518059,141,91.8,5232518063,213,0.69,5232518057,140,63.1,5232518061,212,29.2,5232518055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266305,53,1,1,3,48,8gxd9ry2580pu1b1dd5ny9ymy,1,63.0,91.8,2024-09-22T13:04:36.580Z,2024-09-22T13:54:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232518493,56,Back,5232518495,140,41.8,5232518501,213,4.13,5232518497,141,41.9,5232518499,212,40.6,5232518503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266343,54,1,1,3,52,8gxd9ry2580pu1b1dd5ny9ymy,1,41.8,41.9,2024-09-22T13:04:40.331Z,2024-09-22T13:53:55Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5232518717,213,5.55,5232518711,140,67.8,5232518719,1,,5232518715,212,36.6,5232518707,155,,5232518713,141,6.1,5232518709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266371,55,1,1,3,53,8gxd9ry2580pu1b1dd5ny9ymy,0,67.8,6.1,2024-09-22T13:04:41.851Z,2024-09-22T13:04:42Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232518817,56,Right,5232518821,141,9.4,5232518819,140,79.2,5232518815,3,,5232518823,212,12.2,5232518825,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266529,29,1,1,3,58,f1h34qp5zbfl489q8vnkhiq9s,0,10.1,87.6,2024-09-22T13:04:46.997Z,2024-09-22T13:04:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232519769,141,100.0,5232519777,213,0.26,5232519761,56,Back,5232519773,212,34.8,5232519757,157,,5232519781,1,,5232519765,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266539,30,5,1,4,1,f1h34qp5zbfl489q8vnkhiq9s,0,41.4,101.1,2024-09-22T13:04:49.615Z,2024-09-22T16:42:46Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232520839,233,56,5232519827,347,,5232519825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266713,56,5,1,4,1,8gxd9ry2580pu1b1dd5ny9ymy,1,58.6,-1.1,2024-09-22T13:04:49.615Z,2024-09-22T16:42:46Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232520761,347,,5232520819,233,30,5232520757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266757,57,1,1,4,10,8gxd9ry2580pu1b1dd5ny9ymy,1,68.7,0.0,2024-09-22T13:04:58.828Z,2024-09-22T13:29:11Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232520995,140,67.4,5232520993,56,Right,5232520997,141,19.5,5232520991,107,,5232521001,213,1.67,5232520999,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266767,58,1,1,4,11,8gxd9ry2580pu1b1dd5ny9ymy,1,67.4,19.5,2024-09-22T13:04:59.932Z,2024-09-22T13:05:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232521043,56,Right,5232521047,141,9.8,5232521045,140,66.1,5232521051,213,4.51,5232521049,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266797,59,1,1,4,12,8gxd9ry2580pu1b1dd5ny9ymy,1,66.0,9.7,2024-09-22T13:05:00.996Z,2024-09-22T13:05:02Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5232521209,56,Right,5232521215,212,7.8,5232521213,141,8.3,5232521217,213,3.26,5232521211,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266833,60,1,1,4,14,8gxd9ry2580pu1b1dd5ny9ymy,0,58.6,8.3,2024-09-22T13:05:02.420Z,2024-09-22T13:56:44Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5232521457,56,Right,5232521459,140,62.3,5232521463,212,8.4,5232521465,213,1.09,5232521461,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266857,61,43,1,4,16,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T13:05:04.140Z,2024-09-22T13:56:42Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232521591,213,2.32,5232521587,141,31.0,5232922721,144,1,5232521589,212,11.0,5232521583,56,Center,5232521585,140,55.2,5232521625,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724341949,339,8,1,4,17,f1h34qp5zbfl489q8vnkhiq9s,1,36.0,87.3,2024-09-22T13:05:05.041Z,2024-09-22T13:56:52Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5232923517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266931,32,1,1,4,19,f1h34qp5zbfl489q8vnkhiq9s,0,45.8,67.7,2024-09-22T13:05:07.228Z,2024-09-22T13:05:08Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5232521923,56,Center,5232521927,141,38.0,5232521925,140,57.3,5232521931,213,5.25,5232521929,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267043,63,1,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,55.1,68.1,2024-09-22T13:05:09.837Z,2024-09-22T13:56:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5232522401,213,5.19,5232522397,141,27.3,5232522399,212,31.3,5232522393,56,Center,5232522395,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267153,64,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,67.7,24.7,2024-09-22T13:05:13.661Z,2024-09-22T13:05:17Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232522971,140,89.7,5232522977,213,5.76,5232522975,212,26.7,5232522969,56,Right,5232522973,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267165,65,1,1,4,28,8gxd9ry2580pu1b1dd5ny9ymy,0,89.5,4.9,2024-09-22T13:05:16.941Z,2024-09-22T13:05:20Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232523329,236,,5232523027,141,12.8,5232523335,233,33,5232523021,56,Right,5232523033,213,1.30,5232523017,2,,5232523023,140,90.9,5232523031,212,5.6,5232523339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267211,33,12,1,4,29,f1h34qp5zbfl489q8vnkhiq9s,1,12.1,69.3,2024-09-22T13:05:17.041Z,2024-09-22T13:05:21Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5232523255,185,,5232523435,233,65,5232523259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267331,34,1,1,4,34,f1h34qp5zbfl489q8vnkhiq9s,1,14.7,54.9,2024-09-22T13:05:22.189Z,2024-09-22T13:54:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232524003,1,,5232523989,140,60.9,5232523997,212,48.5,5232524001,213,6.27,5232523979,157,,5232523993,141,53.9,5232523985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267357,35,1,1,4,35,f1h34qp5zbfl489q8vnkhiq9s,0,60.9,53.9,2024-09-22T13:05:23.148Z,2024-09-22T15:22:44Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5232524105,3,,5232524111,141,67.7,5232524107,56,Back,5232524115,213,2.60,5232524113,212,18.3,5232524109,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724342581,497,1,1,4,36,8gxd9ry2580pu1b1dd5ny9ymy,1,49.8,50.7,2024-09-22T13:05:24.041Z,2024-09-22T15:22:42Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5232926997,212,5.9,5232926991,56,Center,5232926989,3,,5232926999,213,6.01,5232926993,140,55.2,5232926995,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267349,66,61,1,4,36,8gxd9ry2580pu1b1dd5ny9ymy,0,73.1,45.4,2024-09-22T13:05:24.868Z,2024-09-22T13:05:25Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232524071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267427,36,1,1,4,37,f1h34qp5zbfl489q8vnkhiq9s,0,41.3,74.4,2024-09-22T13:05:26.036Z,2024-09-22T13:58:42Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5232524467,233,67,5232524431,141,70.1,5232524473,286,,5232524427,56,Back,5232524465,236,,5232524435,213,5.81,5232524433,212,6.4,5232524429,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267375,67,74,1,4,37,8gxd9ry2580pu1b1dd5ny9ymy,1,73.1,45.4,2024-09-22T13:05:26.037Z,2024-09-22T13:05:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232524527,233,36,5232524183,56,Center,5232524185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267471,69,1,1,4,40,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,14.1,2024-09-22T13:05:28.093Z,2024-09-22T13:05:31Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232524675,140,84.8,5232524673,56,Right,5232524689,213,0.14,5232524681,141,16.4,5232524685,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267513,70,1,1,4,42,8gxd9ry2580pu1b1dd5ny9ymy,1,87.5,14.1,2024-09-22T13:05:30.980Z,2024-09-22T13:05:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232524899,141,21.8,5232524903,213,2.58,5232524897,140,79.6,5232524901,212,9.8,5232524895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267575,71,1,1,4,44,8gxd9ry2580pu1b1dd5ny9ymy,1,78.9,22.7,2024-09-22T13:05:32.493Z,2024-09-22T13:05:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232525213,212,5.5,5232525215,213,1.20,5232525207,56,Center,5232525209,140,80.8,5232525211,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267663,72,1,1,4,49,8gxd9ry2580pu1b1dd5ny9ymy,1,79.9,29.7,2024-09-22T13:05:37.517Z,2024-09-22T13:05:38Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5232525677,56,Right,5232525679,140,82.3,5232525683,212,10.2,5232525685,213,4.96,5232525681,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267685,73,1,1,4,50,8gxd9ry2580pu1b1dd5ny9ymy,1,82.3,15.2,2024-09-22T13:05:38.141Z,2024-09-22T13:05:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232525799,213,1.91,5232525793,140,79.3,5232525797,212,9.6,5232525795,141,28.5,5232525791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267701,74,1,1,4,51,8gxd9ry2580pu1b1dd5ny9ymy,1,79.3,28.5,2024-09-22T13:05:39.220Z,2024-09-22T13:05:40Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5232525907,141,28.3,5232525909,212,6.1,5232525903,56,Center,5232525911,213,6.26,5232525905,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267713,75,1,1,4,52,8gxd9ry2580pu1b1dd5ny9ymy,0,85.2,28.3,2024-09-22T13:05:40.549Z,2024-09-22T13:05:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232525985,213,5.91,5232525981,141,25.3,5232525983,212,5.6,5232525979,140,90.2,5232525977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267773,37,45,1,4,55,f1h34qp5zbfl489q8vnkhiq9s,0,10.9,82.0,2024-09-22T13:05:43.630Z,2024-09-22T16:39:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5232931433,233,76,5232526287,285,,5232526285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267843,76,3,1,4,55,8gxd9ry2580pu1b1dd5ny9ymy,1,89.1,18.0,2024-09-22T13:05:43.630Z,2024-09-22T16:39:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232931407,233,37,5232526711,56,Right,5232526713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267901,77,43,1,4,59,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T13:05:47.588Z,2024-09-22T13:58:50Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5232527073,140,84.3,5232527081,212,6.8,5232527071,56,Center,5232527077,141,30.1,5232527083,213,2.86,5232932131,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267911,78,1,1,5,0,8gxd9ry2580pu1b1dd5ny9ymy,0,85.2,29.3,2024-09-22T13:05:48.621Z,2024-09-22T15:31:07Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5232535217,141,43.6,5232535215,140,95.9,5232932545,155,,5232535219,212,14.9,5232527137,56,Center,5232535221,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267931,38,43,1,5,0,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T13:05:48.721Z,2024-09-22T15:31:00Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5233550709,144,10,5232527301,178,0,5232527597,233,78,5232527309,56,Back,5232527305,182,0,5232527483,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268131,40,1,1,5,9,f1h34qp5zbfl489q8vnkhiq9s,1,8.6,52.8,2024-09-22T13:05:57.158Z,2024-09-22T13:05:59Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5232528479,212,14.6,5232528471,123,,5232528477,141,74.0,5232528481,213,1.40,5232528475,140,10.9,5232528473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268151,41,1,1,5,11,f1h34qp5zbfl489q8vnkhiq9s,1,11.2,72.8,2024-09-22T13:05:59.093Z,2024-09-22T13:06:00Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232528601,213,6.16,5232528593,56,Back,5232528597,141,69.6,5232528595,140,27.7,5232528599,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268267,42,1,1,5,12,f1h34qp5zbfl489q8vnkhiq9s,1,27.7,69.6,2024-09-22T13:06:00.212Z,2024-09-22T13:06:04Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5232529189,140,8.5,5232529197,213,2.96,5232529187,56,Back,5232529191,141,74.9,5232529195,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268353,43,1,1,5,16,f1h34qp5zbfl489q8vnkhiq9s,1,7.8,85.7,2024-09-22T13:06:04.125Z,2024-09-22T13:06:07Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5232529641,213,6.12,5232529633,56,Back,5232529635,140,49.3,5232529639,212,44.2,5232529643,1,,5232529637,141,75.0,5232529631,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268357,44,44,1,5,19,f1h34qp5zbfl489q8vnkhiq9s,1,41.6,68.0,2024-09-22T13:06:07.236Z,2024-09-22T16:41:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5232529667,56,Back,5232529817,233,79,5232529669,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268349,79,44,1,5,19,8gxd9ry2580pu1b1dd5ny9ymy,0,58.4,32.0,2024-09-22T13:06:07.237Z,2024-09-22T16:41:27Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5232529895,233,44,5232529611,56,Center,5232529613,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268431,45,1,1,5,19,f1h34qp5zbfl489q8vnkhiq9s,1,49.3,75.0,2024-09-22T13:06:07.885Z,2024-09-22T13:06:10Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5232530077,140,37.2,5232530085,212,12.8,5232530073,56,Back,5232530081,141,77.7,5232530087,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268447,46,1,1,5,22,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,77.7,2024-09-22T13:06:10.086Z,2024-09-22T13:06:11Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5232530185,213,4.20,5232530183,212,7.7,5232530179,140,33.6,5232530177,56,Back,5232530181,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268483,47,1,1,5,22,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,67.8,2024-09-22T13:06:11.029Z,2024-09-22T13:06:12Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5232530379,213,1.88,5232530373,140,30.1,5232530377,212,12.1,5232530375,141,84.8,5232530371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268475,80,43,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T13:06:11.915Z,2024-09-22T14:00:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5232938293,144,61,5232530329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724268501,48,1,1,5,24,f1h34qp5zbfl489q8vnkhiq9s,0,30.1,84.8,2024-09-22T13:06:12.333Z,2024-09-22T13:06:13Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5232530473,140,34.4,5232530465,155,,5232530481,212,20.1,5232530477,141,56.0,5232530469,56,Back,5232530485,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724344251,340,3,1,5,26,f1h34qp5zbfl489q8vnkhiq9s,1,28.6,59.4,2024-09-22T13:06:14.041Z,2024-09-22T16:39:58Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233513427,233,499,5232935815,56,Back,5232935817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724344469,499,45,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,0,71.4,40.6,2024-09-22T13:06:14.041Z,2024-09-22T16:39:58Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5232936953,56,Center,5232936955,286,,5233513693,233,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
