id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value
2817977783,35,44,1,2,48,dbl7ir1qugqz8nvp1vzn8im50,0,47.8,14.9,2025-05-23T17:05:04.194Z,2025-05-23T19:16:09Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745031187,56,Back,5745031189,285,,5745031245,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977789,31,1,1,2,49,f1h34qp5zbfl489q8vnkhiq9s,0,51.0,88.1,2025-05-23T17:05:04.915Z,2025-05-23T20:30:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745031213,212,7.4,5745031207,56,Left,5745031205,3,,5745031211,141,81.2,5745031209,140,56.4,5745031215,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977799,36,1,1,2,50,dbl7ir1qugqz8nvp1vzn8im50,0,42.3,27.0,2025-05-23T17:05:06.378Z,2025-05-23T17:21:18Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745031273,141,37.3,5745031267,56,Center,5745031271,140,54.4,5745031275,212,14.5,5745031263,3,,5745031277,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817981415,183,1,1,2,51,dbl7ir1qugqz8nvp1vzn8im50,0,43.3,32.9,2025-05-23T17:05:07.632Z,2025-05-23T17:21:33Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745053435,213,6.26,5745053433,212,16.0,5745053427,56,Center,5745053425,3,,5745053429,140,58.5,5745053431,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977821,32,1,1,2,54,f1h34qp5zbfl489q8vnkhiq9s,1,44.4,80.6,2025-05-23T17:05:09.995Z,2025-05-23T20:30:08Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745031339,56,Center,5745031347,213,5.79,5745031349,1,,5745031345,212,29.2,5745031337,157,,5745031341,140,68.9,5745031343,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977849,33,61,1,2,55,f1h34qp5zbfl489q8vnkhiq9s,1,68.9,60.2,2025-05-23T17:05:11.347Z,2025-05-23T20:30:08Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745031487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977859,37,1,1,2,58,dbl7ir1qugqz8nvp1vzn8im50,1,29.0,35.8,2025-05-23T17:05:13.906Z,2025-05-23T17:05:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745031543,56,Back,5745031551,213,1.00,5745031547,141,70.6,5745031545,140,43.4,5745031549,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977875,38,1,1,3,2,dbl7ir1qugqz8nvp1vzn8im50,1,43.5,70.6,2025-05-23T17:05:17.953Z,2025-05-23T17:23:01Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745031663,141,87.2,5745031669,213,0.84,5745031665,212,15.2,5745031659,140,53.2,5745031655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977877,39,1,1,3,5,dbl7ir1qugqz8nvp1vzn8im50,0,90.8,72.9,2025-05-23T17:05:21.578Z,2025-05-23T17:05:22Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745031687,213,4.43,5745031679,56,Center,5745031675,2,,5745031677,155,,5745031685,212,11.1,5745031681,140,87.8,5745031683,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977885,34,12,1,3,6,f1h34qp5zbfl489q8vnkhiq9s,1,5.9,50.7,2025-05-23T17:05:22.731Z,2025-05-23T17:16:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745031747,167,,5745031733,141,0.0,5745031735,212,66.0,5745031737,213,5.72,5745031731,140,59.0,5745031729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977887,35,5,1,3,11,f1h34qp5zbfl489q8vnkhiq9s,0,60.8,-1.5,2025-05-23T17:05:27.158Z,2025-05-23T17:05:37Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745031739,56,Right,5745031961,233,40,5745031741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977921,40,5,1,3,11,dbl7ir1qugqz8nvp1vzn8im50,1,40.1,101.4,2025-05-23T17:05:27.722Z,2025-05-23T17:05:38Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745031933,56,Back,5745031935,347,,5745031943,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977929,41,1,1,3,20,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,100.0,2025-05-23T17:05:36.458Z,2025-05-23T17:05:38Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745031971,140,34.3,5745031969,56,Back,5745031967,107,,5745031973,141,84.1,5745031977,213,4.44,5745031975,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977931,42,1,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,1,34.4,83.9,2025-05-23T17:05:37.586Z,2025-05-23T17:05:38Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745031987,212,8.4,5745031981,56,Back,5745031983,140,40.0,5745031989,213,5.48,5745031985,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977971,43,1,1,3,22,dbl7ir1qugqz8nvp1vzn8im50,1,40.4,74.4,2025-05-23T17:05:38.731Z,2025-05-23T17:05:46Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745032191,212,35.4,5745032187,140,35.6,5745032193,213,4.57,5745032185,56,Back,5745032189,141,22.8,5745032195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977997,44,1,1,3,30,dbl7ir1qugqz8nvp1vzn8im50,1,37.5,29.7,2025-05-23T17:05:46.450Z,2025-05-23T17:05:52Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745032311,213,1.69,5745032309,212,22.2,5745032305,140,34.9,5745032303,56,Back,5745032307,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978021,45,1,1,3,36,dbl7ir1qugqz8nvp1vzn8im50,1,60.9,73.5,2025-05-23T17:05:52.003Z,2025-05-23T17:05:55Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745032425,140,67.4,5745032429,212,16.6,5745032423,56,Left,5745032431,213,1.15,5745032427,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978037,46,1,1,3,39,dbl7ir1qugqz8nvp1vzn8im50,0,71.7,93.9,2025-05-23T17:05:55.115Z,2025-05-23T17:05:56Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745032531,212,32.6,5745032525,56,Center,5745032529,141,51.6,5745032523,155,,5745032527,140,86.4,5745032521,2,,5745032533,213,5.20,5745032535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978055,36,12,1,3,42,f1h34qp5zbfl489q8vnkhiq9s,1,15.0,50.1,2025-05-23T17:05:57.876Z,2025-05-23T17:17:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745032603,213,5.08,5745032599,141,33.9,5745032595,56,Back,5745032597,140,19.1,5745032601,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978059,37,61,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,1,19.1,33.9,2025-05-23T17:05:59.188Z,2025-05-23T17:05:59Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745032617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978065,39,1,1,3,44,f1h34qp5zbfl489q8vnkhiq9s,0,24.0,33.9,2025-05-23T17:06:00.164Z,2025-05-23T17:06:00Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745032633,140,31.1,5745032635,141,23.3,5745032639,213,5.51,5745032637,212,10.4,5745032631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978093,48,1,1,3,47,dbl7ir1qugqz8nvp1vzn8im50,1,70.3,89.4,2025-05-23T17:06:03.051Z,2025-05-23T17:06:04Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745032729,140,69.4,5745032735,213,4.54,5745032727,56,Left,5745032731,141,81.5,5745032733,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978111,49,1,1,3,48,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,82.6,2025-05-23T17:06:03.851Z,2025-05-23T17:06:07Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745032825,212,8.4,5745032827,213,1.36,5745032819,56,Left,5745032823,141,94.7,5745032821,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978117,50,1,1,3,51,dbl7ir1qugqz8nvp1vzn8im50,1,70.7,84.5,2025-05-23T17:06:07.227Z,2025-05-23T17:06:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745032867,213,2.83,5745032865,212,9.3,5745032861,140,62.3,5745032859,56,Left,5745032863,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978133,51,1,1,3,53,dbl7ir1qugqz8nvp1vzn8im50,1,61.9,88.7,2025-05-23T17:06:08.859Z,2025-05-23T17:06:12Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745032955,213,3.66,5745032947,56,Back,5745032951,141,73.5,5745032953,212,21.0,5745032949,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978147,52,1,1,3,56,dbl7ir1qugqz8nvp1vzn8im50,1,41.9,73.5,2025-05-23T17:06:12.277Z,2025-05-23T17:06:15Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745033037,1,,5745033029,140,45.7,5745033027,56,Back,5745033035,213,4.83,5745033031,141,23.1,5745033033,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978181,53,1,1,3,59,dbl7ir1qugqz8nvp1vzn8im50,1,54.1,25.2,2025-05-23T17:06:15.667Z,2025-05-23T17:06:20Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745033201,141,5.3,5745033203,212,22.9,5745033199,140,71.7,5745033205,213,5.65,5745033197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978193,54,1,1,4,4,dbl7ir1qugqz8nvp1vzn8im50,1,75.5,8.0,2025-05-23T17:06:20.691Z,2025-05-23T17:06:23Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745033257,212,8.8,5745033251,56,Right,5745033259,213,2.63,5745033255,141,14.3,5745033253,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978201,55,1,1,4,7,dbl7ir1qugqz8nvp1vzn8im50,1,66.7,19.4,2025-05-23T17:06:22.955Z,2025-05-23T17:06:25Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745033319,56,Center,5745033323,141,27.7,5745033321,140,67.3,5745033325,212,5.7,5745033327,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978219,56,1,1,4,9,dbl7ir1qugqz8nvp1vzn8im50,1,64.9,34.9,2025-05-23T17:06:25.259Z,2025-05-23T17:06:28Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745033399,213,2.16,5745033395,141,56.9,5745033393,140,55.4,5745033397,212,18.0,5745033391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978237,57,1,1,4,12,dbl7ir1qugqz8nvp1vzn8im50,1,55.1,57.8,2025-05-23T17:06:28.067Z,2025-05-23T17:06:32Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745033525,213,1.14,5745033523,212,25.5,5745033519,140,65.3,5745033517,56,Left,5745033521,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978243,58,1,1,4,15,dbl7ir1qugqz8nvp1vzn8im50,0,75.2,94.2,2025-05-23T17:06:31.787Z,2025-05-23T17:06:32Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745033557,140,73.8,5745033561,212,10.0,5745033563,213,4.56,5745033559,141,79.7,5745033555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978277,41,1,1,4,19,f1h34qp5zbfl489q8vnkhiq9s,1,27.4,17.7,2025-05-23T17:06:35.228Z,2025-05-23T17:06:39Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745033743,141,3.8,5745033741,140,37.0,5745033745,212,13.8,5745033739,56,Back,5745033747,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978283,42,3,1,4,23,f1h34qp5zbfl489q8vnkhiq9s,1,36.4,4.2,2025-05-23T17:06:39.436Z,2025-05-23T19:04:31Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745033775,286,,5745033815,233,59,5745033771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978293,59,45,1,4,23,dbl7ir1qugqz8nvp1vzn8im50,0,63.6,95.8,2025-05-23T17:06:39.436Z,2025-05-23T19:04:31Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745033805,285,,5745033831,233,42,5745033801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978287,43,3,1,4,24,f1h34qp5zbfl489q8vnkhiq9s,0,39.7,4.8,2025-05-23T17:06:40.004Z,2025-05-23T19:04:18Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745050541,233,60,5745033883,286,,5745033785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978301,60,7,1,4,24,dbl7ir1qugqz8nvp1vzn8im50,1,60.3,95.2,2025-05-23T17:06:40.005Z,2025-05-23T19:04:18Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745033849,56,Left,5745050533,233,43,5745033851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978311,61,5,1,4,27,dbl7ir1qugqz8nvp1vzn8im50,0,57.6,101.7,2025-05-23T17:06:42.868Z,2025-05-23T17:17:40Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745033909,347,,5745034013,233,44,5745033907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978327,44,5,1,4,27,f1h34qp5zbfl489q8vnkhiq9s,1,42.4,-1.7,2025-05-23T17:06:43.195Z,2025-05-23T17:17:39Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745034005,233,61,5745033987,347,,5745033985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978369,45,1,1,4,39,f1h34qp5zbfl489q8vnkhiq9s,1,50.7,0.0,2025-05-23T17:06:55.300Z,2025-05-23T17:06:58Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5745034187,141,11.0,5745034191,213,2.68,5745034189,212,19.9,5745034185,140,33.7,5745034181,107,,5745034183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978383,46,1,1,4,42,f1h34qp5zbfl489q8vnkhiq9s,1,33.7,11.0,2025-05-23T17:06:57.933Z,2025-05-23T17:07:02Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745034281,56,Back,5745034287,212,29.6,5745034289,213,2.51,5745034285,141,36.7,5745034283,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978395,47,1,1,4,50,f1h34qp5zbfl489q8vnkhiq9s,1,11.4,36.9,2025-05-23T17:07:05.956Z,2025-05-23T17:07:06Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745034405,141,43.3,5745034409,213,0.32,5745034407,212,13.8,5745034403,140,23.9,5745034401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978405,48,1,1,4,50,f1h34qp5zbfl489q8vnkhiq9s,1,23.9,43.3,2025-05-23T17:07:06.741Z,2025-05-23T17:07:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745034465,1,,5745034457,140,32.0,5745034461,212,34.2,5745034463,213,1.32,5745034459,141,92.0,5745034455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978431,49,1,1,4,54,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,92.0,2025-05-23T17:07:09.957Z,2025-05-23T17:26:28Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745034577,141,78.2,5745034581,213,4.08,5745034575,140,25.4,5745034579,212,11.7,5745034573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978439,50,1,1,4,58,f1h34qp5zbfl489q8vnkhiq9s,1,25.4,78.2,2025-05-23T17:07:13.877Z,2025-05-23T17:26:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745034621,56,Back,5745034627,212,12.4,5745034629,213,5.66,5745034625,141,67.5,5745034623,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978455,51,1,1,5,0,f1h34qp5zbfl489q8vnkhiq9s,1,35.0,67.5,2025-05-23T17:07:16.437Z,2025-05-23T17:07:20Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745034727,141,96.0,5745034731,213,1.59,5745034729,212,19.4,5745034725,140,34.7,5745034723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978467,52,1,1,5,4,f1h34qp5zbfl489q8vnkhiq9s,1,34.6,96.2,2025-05-23T17:07:20.253Z,2025-05-23T17:07:23Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745034791,213,3.95,5745034787,141,81.2,5745034785,140,25.3,5745034789,212,14.1,5745034783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978479,53,1,1,5,7,f1h34qp5zbfl489q8vnkhiq9s,1,25.3,81.2,2025-05-23T17:07:23.141Z,2025-05-23T17:27:12Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745034857,141,53.4,5745034861,213,4.09,5745034855,140,12.3,5745034859,212,23.3,5745034853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978495,54,1,1,5,10,f1h34qp5zbfl489q8vnkhiq9s,0,12.3,53.4,2025-05-23T17:07:26.669Z,2025-05-23T17:07:28Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745034915,56,Center,5745034923,213,0.16,5745034919,141,66.9,5745034917,140,66.3,5745034921,212,57.4,5745034913,157,,5745034925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817981419,184,44,1,5,12,dbl7ir1qugqz8nvp1vzn8im50,1,34.5,47.0,2025-05-23T17:07:28.064Z,2025-05-23T19:16:09Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745063509,56,Back,5745065175,233,203,5745063511,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817982099,213,43,1,5,12,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:07:28.064Z,2025-05-23T17:31:38Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745066213,233,203,5745068309,144,44,5745054271,285,0,5745054269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817983811,203,44,1,5,12,f1h34qp5zbfl489q8vnkhiq9s,0,65.5,53.0,2025-05-23T17:07:28.065Z,2025-05-23T19:16:09Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5745065173,286,,5745065183,233,184,5745065171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978505,62,1,1,5,12,dbl7ir1qugqz8nvp1vzn8im50,1,35.9,34.8,2025-05-23T17:07:28.324Z,2025-05-23T19:22:03Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745034965,213,0.26,5745034961,141,39.8,5745034957,56,Back,5745034955,3,,5745034959,140,48.0,5745034963,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978519,63,1,1,5,16,dbl7ir1qugqz8nvp1vzn8im50,1,48.0,39.8,2025-05-23T17:07:31.812Z,2025-05-23T20:30:00Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745035027,213,4.37,5745035025,212,16.4,5745035017,3,,5745035021,140,42.8,5745035019,56,Back,5745035023,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978545,65,1,1,5,22,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,9.7,2025-05-23T17:07:37.964Z,2025-05-23T17:07:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745035163,140,45.6,5745035169,213,2.62,5745035165,141,22.7,5745035161,56,Back,5745035167,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978567,66,1,1,5,24,dbl7ir1qugqz8nvp1vzn8im50,1,54.1,19.4,2025-05-23T17:07:40.661Z,2025-05-23T17:07:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745035283,56,Back,5745035287,141,15.8,5745035291,213,3.27,5745035285,140,36.5,5745035289,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978595,67,1,1,5,30,dbl7ir1qugqz8nvp1vzn8im50,1,45.7,47.8,2025-05-23T17:07:46.452Z,2025-05-23T17:07:54Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745035437,56,Back,5745035445,213,1.84,5745035439,140,40.7,5745035443,212,19.4,5745035441,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978609,68,1,1,5,38,dbl7ir1qugqz8nvp1vzn8im50,1,56.9,77.6,2025-05-23T17:07:53.845Z,2025-05-23T17:07:57Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745035547,212,11.1,5745035545,141,93.6,5745035549,213,1.38,5745035541,56,Left,5745035543,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978639,69,1,1,5,41,dbl7ir1qugqz8nvp1vzn8im50,1,57.5,88.7,2025-05-23T17:07:57.117Z,2025-05-23T17:08:02Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745035711,212,18.7,5745035705,56,Back,5745035709,141,67.3,5745035713,213,4.03,5745035707,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978643,70,1,1,5,46,dbl7ir1qugqz8nvp1vzn8im50,0,56.2,44.3,2025-05-23T17:08:02.693Z,2025-05-23T17:08:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745035739,140,67.6,5745035741,141,41.0,5745035745,213,6.10,5745035743,212,12.2,5745035737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978649,55,8,1,5,49,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,57.8,2025-05-23T17:08:05.205Z,2025-05-23T17:08:16Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745035773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978665,56,1,1,5,49,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,58.7,2025-05-23T17:08:05.525Z,2025-05-23T17:35:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745035839,141,60.1,5745035835,56,Back,5745035841,212,3.4,5745035845,213,0.28,5745035837,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817982821,237,43,1,5,50,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:08:06.263Z,2025-05-23T17:35:05Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745075509,144,61,5745058393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978683,58,1,1,5,53,f1h34qp5zbfl489q8vnkhiq9s,1,50.5,46.3,2025-05-23T17:08:08.885Z,2025-05-23T17:08:24Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,1.0,,5745035931,212,9.3,5745036211,210,15,5745035933,213,5.37,5745035929,141,35.4,5745035925,56,Center,5745035927,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978687,59,15,1,5,57,f1h34qp5zbfl489q8vnkhiq9s,1,75.9,29.1,2025-05-23T17:08:13.589Z,2025-05-23T17:36:39Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745036239,55,58,5745036247,215,,5745036249,146,98.1,5745036237,29,,5745036243,102,47.7,5745035967,56,Center,5745036267,233,71,5745036235,80,,5745036251,147,48.7,5745036245,103,7.0,5745059255,23,5745035965,18,,5745036057,20,,,,,,,,,,,,,,,,,
2817978691,71,10,1,5,57,dbl7ir1qugqz8nvp1vzn8im50,1,3.9,54.5,2025-05-23T17:08:13.689Z,2025-05-23T17:08:25Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745035983,182,,5745036007,180,,5745035985,56,Back,5745035979,173,,5745036295,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
