id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781692433,29,5,1,2,11,a9vw7ikerpr4cuweeeka5aneg,0,76.4,-1.2,2025-02-28T18:02:13.992Z,2025-02-28T22:37:37Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545395855,233,30,5545395695,347,,5545395693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692457,30,5,1,2,11,7gkglopz9cjsysn2u6sbhuvc5,1,23.6,101.2,2025-02-28T18:02:13.992Z,2025-02-28T18:02:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5545395849,233,29,5545395847,347,,5545395845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692497,31,1,1,2,20,7gkglopz9cjsysn2u6sbhuvc5,0,24.3,100.0,2025-02-28T18:02:23.057Z,2025-02-28T18:02:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545396057,213,5.88,5545396055,212,27.9,5545396053,141,85.4,5545396047,107,,5545396051,140,48.7,5545396049,56,Back,5545396059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692513,30,1,1,2,20,a9vw7ikerpr4cuweeeka5aneg,0,40.4,19.3,2025-02-28T18:02:23.473Z,2025-02-28T18:02:25Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545396149,1,,5545396139,141,24.2,5545396137,140,88.1,5545396135,56,Center,5545396147,213,0.07,5545396133,157,,5545396143,212,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692525,32,43,1,2,24,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-28T18:02:26.911Z,2025-02-28T18:02:29Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545396255,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692673,33,1,1,2,36,7gkglopz9cjsysn2u6sbhuvc5,1,11.8,44.2,2025-02-28T18:02:39.039Z,2025-02-28T18:02:46Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545396925,213,0.93,5545396923,212,16.8,5545396919,140,21.4,5545396917,56,Back,5545396921,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692695,34,1,1,2,43,7gkglopz9cjsysn2u6sbhuvc5,1,25.1,62.7,2025-02-28T18:02:46.375Z,2025-02-28T18:02:48Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545397101,141,67.9,5545397099,140,63.6,5545397097,56,Center,5545397107,1,,5545397105,213,0.09,5545397095,155,,5545397103,212,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692701,35,44,1,2,45,7gkglopz9cjsysn2u6sbhuvc5,1,68.6,75.8,2025-02-28T18:02:48.303Z,2025-02-28T18:02:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545397129,56,Center,5545397173,233,31,5545397131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692699,31,44,1,2,45,a9vw7ikerpr4cuweeeka5aneg,0,31.4,24.2,2025-02-28T18:02:48.304Z,2025-02-28T18:02:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545397121,285,,5545397119,56,Back,5545397197,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692747,36,1,1,2,45,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,67.9,2025-02-28T18:02:48.673Z,2025-02-28T18:03:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545397371,212,9.9,5545397369,141,55.8,5545397365,56,Center,5545397367,140,68.8,5545397373,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692757,37,1,1,2,47,7gkglopz9cjsysn2u6sbhuvc5,1,68.8,55.8,2025-02-28T18:02:50.175Z,2025-02-28T18:02:54Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5545397413,1,,5545397409,212,32.1,5545397401,155,,5545397403,56,Left,5545397405,140,93.2,5545397407,141,84.2,5545397411,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692783,38,1,1,2,51,7gkglopz9cjsysn2u6sbhuvc5,0,94.2,72.1,2025-02-28T18:02:54.456Z,2025-02-28T18:02:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545397477,155,,5545397481,140,97.2,5545397479,56,Center,5545397483,141,39.7,5545397485,212,22.3,5545397487,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692827,33,51,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,12.9,47.9,2025-02-28T18:02:54.785Z,2025-02-28T20:32:56Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5546031699,170,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781692791,32,12,1,2,53,a9vw7ikerpr4cuweeeka5aneg,1,11.4,57.3,2025-02-28T18:02:56.577Z,2025-02-28T18:03:01Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545397537,212,6.6,5545397535,141,47.9,5545397533,140,12.9,5545397531,56,Back,5545397539,213,4.95,5545397553,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693087,39,16,1,2,55,7gkglopz9cjsysn2u6sbhuvc5,1,88.6,54.0,2025-02-28T18:02:58.063Z,2025-02-28T21:40:12Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545399071,72,,5545399079,375,02:54.647,5545399407,458,,5545399395,103,5.7,5545399409,230,98.6,5545398887,56,Center,5545399401,328,,5546031759,468,33,5546278389,78,,5545399411,231,48.4,5545399391,102,51.2,5545399075,374,2025-02-28 18:02:57.326,5545398883,22,5545398885,17,,,,,,,,,,,,,,
2781693219,34,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,1,49.9,50.2,2025-02-28T18:03:55.968Z,2025-02-28T18:03:58Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545399555,141,26.1,5545399557,212,31.8,5545399561,279,G,5545399553,140,24.0,5545399551,56,Back,5545399559,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693225,35,1,1,3,55,a9vw7ikerpr4cuweeeka5aneg,0,24.0,26.1,2025-02-28T18:03:57.689Z,2025-02-28T18:03:58Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545399589,140,70.7,5545399591,141,3.3,5545399597,1,,5545399595,213,5.98,5545399585,157,,5545399593,212,51.4,5545399587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693229,40,61,1,3,56,7gkglopz9cjsysn2u6sbhuvc5,0,17.6,91.2,2025-02-28T18:03:59.352Z,2025-02-28T18:28:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545399611,56,Back,5545399645,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693285,36,5,1,3,57,a9vw7ikerpr4cuweeeka5aneg,1,72.9,-1.7,2025-02-28T18:03:59.961Z,2025-02-28T22:37:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545399843,347,,5545446607,233,41,5545399841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693259,41,5,1,3,57,7gkglopz9cjsysn2u6sbhuvc5,0,27.1,101.7,2025-02-28T18:03:59.961Z,2025-02-28T22:37:37Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545399725,56,Back,5545399727,347,,5545446617,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693301,37,1,1,4,4,a9vw7ikerpr4cuweeeka5aneg,0,73.9,0.0,2025-02-28T18:04:07.296Z,2025-02-28T18:04:09Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545399899,56,Right,5545399901,140,79.7,5545399903,141,18.2,5545399905,212,14.7,5545399897,107,,5545399907,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693327,42,12,1,4,8,7gkglopz9cjsysn2u6sbhuvc5,1,24.5,87.2,2025-02-28T18:04:10.753Z,2025-02-28T18:04:12Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545400021,141,88.9,5545400017,56,Back,5545400019,140,0.0,5545400023,212,26.9,5545400025,213,3.10,5545400045,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693339,38,6,1,4,9,a9vw7ikerpr4cuweeeka5aneg,1,92.6,14.0,2025-02-28T18:04:12.097Z,2025-02-28T20:27:41Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545400155,56,Right,5545400157,75,,5545400187,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693329,43,6,1,4,9,7gkglopz9cjsysn2u6sbhuvc5,0,7.4,86.0,2025-02-28T18:04:12.097Z,2025-02-28T18:04:21Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545400087,73,,5545400205,233,38,5545400085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693487,39,1,1,4,26,a9vw7ikerpr4cuweeeka5aneg,1,99.5,0.5,2025-02-28T18:04:29.271Z,2025-02-28T18:04:43Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5545401081,210,13,5545400773,140,89.4,5545400775,141,38.0,5545400767,155,,5545400769,223,,5545400763,2,,5545400765,6,,5545400777,212,27.6,5545400779,213,1.96,5545401083,154,,5545400771,56,Center,,,,,,,,,,,,,,,,,,,,,
2781693491,40,13,1,4,32,a9vw7ikerpr4cuweeeka5aneg,1,89.4,38.0,2025-02-28T18:04:35.073Z,2025-02-28T22:36:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545401101,103,48.6,5545401085,25,,5545401093,154,,5545401107,231,45.5,5545401095,55,39,5545400787,56,Center,5546321049,108,,5545401099,102,39.5,5545401089,81,,5545401091,29,,5545400785,17,,5545401105,230,97.5,5546321047,20,5546073077,328,,,,,,,,,,,,,,
2781693503,41,5,1,4,33,a9vw7ikerpr4cuweeeka5aneg,0,101.2,36.8,2025-02-28T18:04:36.519Z,2025-02-28T22:37:38Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545400865,233,44,5545400835,346,,5545400833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693495,44,5,1,4,33,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,63.2,2025-02-28T18:04:36.519Z,2025-02-28T18:29:09Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545400837,233,41,5545400811,346,,5545400809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693711,45,1,1,4,59,7gkglopz9cjsysn2u6sbhuvc5,0,4.6,54.2,2025-02-28T18:05:02.304Z,2025-02-28T18:34:15Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545401901,124,,5545401909,212,59.7,5545401915,74,,5545401913,1,,5545401911,213,0.03,5545401907,141,56.9,5545401905,140,61.4,5545401903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693761,42,12,1,5,5,a9vw7ikerpr4cuweeeka5aneg,1,26.0,43.5,2025-02-28T18:05:08.079Z,2025-02-28T18:33:15Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545402129,141,28.3,5545402139,15,,5545402131,212,10.8,5545402133,213,5.02,5545402125,56,Back,5545402127,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781703919,306,1,1,5,5,a9vw7ikerpr4cuweeeka5aneg,0,42.0,47.7,2025-02-28T18:05:08.514Z,2025-02-28T18:33:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545459333,236,,5545457997,141,40.7,5545457995,140,42.6,5545459343,286,,5545457993,56,Back,5545459335,233,260,5545458001,213,4.84,5545457999,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781703905,260,74,1,5,5,7gkglopz9cjsysn2u6sbhuvc5,1,58.5,59.5,2025-02-28T18:05:08.515Z,2025-02-28T20:32:52Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5545459401,233,306,5545459195,285,,5545459193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693827,45,1,1,5,9,a9vw7ikerpr4cuweeeka5aneg,0,39.3,12.9,2025-02-28T18:05:12.345Z,2025-02-28T18:35:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545462567,1,,5545462559,140,71.4,5545462565,213,6.16,5545462563,212,34.0,5545462561,141,6.6,5545462557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693795,46,8,1,5,10,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,70.3,2025-02-28T18:05:13.318Z,2025-02-28T22:30:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545402261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693821,48,1,1,5,13,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,63.3,2025-02-28T18:05:15.798Z,2025-02-28T22:30:04Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545402373,212,26.3,5545402367,56,Left,5545402375,213,0.47,5545402369,140,58.5,5545402371,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693833,49,3,1,5,13,7gkglopz9cjsysn2u6sbhuvc5,0,65.4,84.6,2025-02-28T18:05:15.863Z,2025-02-28T22:29:52Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545402403,286,,5545402631,233,46,5545402401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693893,46,7,1,5,13,a9vw7ikerpr4cuweeeka5aneg,1,34.6,15.4,2025-02-28T18:05:15.864Z,2025-02-28T20:32:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545402615,233,49,5545402603,285,,5545402601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693909,47,1,1,5,17,a9vw7ikerpr4cuweeeka5aneg,1,18.5,8.8,2025-02-28T18:05:20.567Z,2025-02-28T18:05:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545402689,140,11.1,5545402691,141,36.2,5545402695,213,1.97,5545402687,56,Back,5545402693,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693911,48,1,1,5,19,a9vw7ikerpr4cuweeeka5aneg,0,11.1,36.2,2025-02-28T18:05:22.328Z,2025-02-28T18:05:23Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5545402721,212,34.1,5545402717,140,42.6,5545402715,56,Back,5545402713,157,,5545402719,141,24.0,5545402725,1,,5545402723,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693937,50,1,1,5,21,7gkglopz9cjsysn2u6sbhuvc5,1,53.3,70.0,2025-02-28T18:05:24.375Z,2025-02-28T18:37:23Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545402871,141,58.8,5545402869,140,57.9,5545402867,56,Center,5545402875,213,5.28,5545402873,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693943,51,1,1,5,23,7gkglopz9cjsysn2u6sbhuvc5,0,57.9,58.8,2025-02-28T18:05:26.287Z,2025-02-28T18:37:21Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5545402901,140,91.5,5545402899,56,Center,5545402909,1,,5545402907,213,0.16,5545402905,212,35.8,5545402897,157,,5545402903,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694013,50,1,1,5,29,a9vw7ikerpr4cuweeeka5aneg,1,11.2,40.0,2025-02-28T18:05:31.984Z,2025-02-28T18:05:35Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5545403213,141,6.5,5545403215,212,23.6,5545403207,123,,5545403217,213,4.97,5545403209,56,Back,5545403211,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694035,51,1,1,5,32,a9vw7ikerpr4cuweeeka5aneg,0,15.2,8.6,2025-02-28T18:05:34.968Z,2025-02-28T18:05:37Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545403293,56,Right,5545403295,140,61.1,5545403297,141,8.8,5545403303,1,,5545403301,213,0.00,5545403299,212,48.2,5545403291,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694057,53,1,1,5,36,7gkglopz9cjsysn2u6sbhuvc5,1,31.6,83.5,2025-02-28T18:05:39.350Z,2025-02-28T20:38:06Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545403439,141,89.4,5545403441,212,4.1,5545403433,3,,5545403443,213,1.78,5545403437,140,30.8,5545403435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694059,54,50,1,5,39,7gkglopz9cjsysn2u6sbhuvc5,1,32.5,91.2,2025-02-28T18:05:41.814Z,2025-02-28T20:32:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545403453,285,,5545403451,56,Back,5545403669,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694081,52,7,1,5,39,a9vw7ikerpr4cuweeeka5aneg,1,67.5,8.8,2025-02-28T18:05:41.815Z,2025-02-28T20:32:35Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545403573,56,Right,5545403639,286,,5545403629,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694089,53,3,1,5,43,a9vw7ikerpr4cuweeeka5aneg,0,67.8,9.5,2025-02-28T18:05:45.951Z,2025-02-28T20:32:36Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545403603,286,,5545403663,233,55,5545403601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694085,55,7,1,5,43,7gkglopz9cjsysn2u6sbhuvc5,0,32.2,90.5,2025-02-28T18:05:45.952Z,2025-02-28T20:32:36Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545403583,285,,5545403621,233,53,5545403581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694103,54,3,1,5,44,a9vw7ikerpr4cuweeeka5aneg,0,73.0,10.1,2025-02-28T18:05:47.365Z,2025-02-28T20:32:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545403861,233,56,5545403709,56,Right,5545403711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694099,56,7,1,5,44,7gkglopz9cjsysn2u6sbhuvc5,0,27.0,89.9,2025-02-28T18:05:47.366Z,2025-02-28T20:32:37Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545403829,285,,5545403833,233,54,5545403827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694107,55,5,1,5,46,a9vw7ikerpr4cuweeeka5aneg,1,73.3,-1.6,2025-02-28T18:05:49.223Z,2025-02-28T22:37:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545403741,347,,5545403799,233,57,5545403739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694111,57,5,1,5,46,7gkglopz9cjsysn2u6sbhuvc5,0,26.7,101.6,2025-02-28T18:05:49.223Z,2025-02-28T22:37:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545403803,233,55,5545403755,56,Back,5545403757,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694149,56,1,1,5,47,a9vw7ikerpr4cuweeeka5aneg,1,73.8,0.0,2025-02-28T18:05:50.575Z,2025-02-28T18:05:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545403967,140,90.2,5545403965,56,Right,5545403973,213,0.38,5545403961,107,,5545403971,212,18.5,5545403969,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694181,57,1,1,5,52,a9vw7ikerpr4cuweeeka5aneg,1,90.8,9.4,2025-02-28T18:05:55.239Z,2025-02-28T18:06:00Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545404157,212,8.1,5545404155,141,20.7,5545404153,140,88.5,5545404151,56,Right,5545404159,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694197,58,1,1,5,57,a9vw7ikerpr4cuweeeka5aneg,1,93.0,16.1,2025-02-28T18:05:59.999Z,2025-02-28T18:06:03Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5545404237,56,Right,5545404253,213,4.13,5545404245,141,8.9,5545404249,212,5.9,5545404241,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694207,59,1,1,6,0,a9vw7ikerpr4cuweeeka5aneg,0,84.8,8.9,2025-02-28T18:06:03.240Z,2025-02-28T18:06:03Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545404299,212,9.2,5545404291,155,,5545404289,2,,5545404301,213,2.15,5545404293,56,Right,5545404295,140,80.0,5545404297,141,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694213,58,61,1,6,1,7gkglopz9cjsysn2u6sbhuvc5,1,17.1,86.8,2025-02-28T18:06:04.606Z,2025-02-28T18:06:04Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545404323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694263,60,4,1,6,6,a9vw7ikerpr4cuweeeka5aneg,1,84.4,10.2,2025-02-28T18:06:08.742Z,2025-02-28T18:06:13Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545404623,265,,5545404617,13,,5545404625,286,,5545404619,56,Right,5545404621,152,,5545404631,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694259,59,4,1,6,6,7gkglopz9cjsysn2u6sbhuvc5,0,15.6,89.8,2025-02-28T18:06:08.743Z,2025-02-28T18:06:12Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545404607,152,,5545404605,56,Back,5545404603,13,,5545404611,285,,5545404669,233,60,5545404609,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694599,61,1,1,6,47,a9vw7ikerpr4cuweeeka5aneg,0,83.4,4.4,2025-02-28T18:06:49.903Z,2025-02-28T18:06:54Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545406433,141,55.5,5545406423,5,,5545406425,155,,5545406437,213,1.42,5545406427,152,,5545406435,212,35.1,5545406429,56,Center,5545406439,1,,5545406431,140,88.4,5545406421,2,,,,,,,,,,,,,,,,,,,,,,,,,
2781694617,62,15,1,6,51,a9vw7ikerpr4cuweeeka5aneg,1,95.8,50.3,2025-02-28T18:06:53.841Z,2025-02-28T20:42:07Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5546077641,16,,5545406515,56,Center,5545407299,103,5.1,5545407311,233,60,5545407297,102,50.0,5545407305,146,98.9,5545407101,21,,5545407303,458,,5545407301,214,,5545407295,78,,5545407307,147,49.3,5545407099,24,,,,,,,,,,,,,,,,,,,
2781694581,60,10,1,6,51,7gkglopz9cjsysn2u6sbhuvc5,1,1.8,49.8,2025-02-28T18:06:53.941Z,2025-02-28T20:51:05Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545407329,233,62,5545406331,56,Back,5545406329,182,,5545406327,178,,5545406325,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694619,61,12,1,6,54,7gkglopz9cjsysn2u6sbhuvc5,1,4.8,51.6,2025-02-28T18:06:56.725Z,2025-02-28T22:30:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545406547,140,17.2,5545406545,56,Back,5545406593,167,,5545406553,212,36.1,5545406555,213,1.20,5545406549,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694627,62,5,1,6,54,7gkglopz9cjsysn2u6sbhuvc5,0,14.5,101.0,2025-02-28T18:06:57.535Z,2025-02-28T22:37:39Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545454355,233,63,5545406577,347,,5545406575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694723,63,5,1,6,54,a9vw7ikerpr4cuweeeka5aneg,1,85.5,-1.0,2025-02-28T18:06:57.535Z,2025-02-28T22:37:39Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545454323,233,62,5545407087,347,,5545407085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694787,64,1,1,7,17,a9vw7ikerpr4cuweeeka5aneg,0,87.6,0.0,2025-02-28T18:07:19.814Z,2025-02-28T18:07:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545407521,140,93.6,5545407529,1,,5545407517,107,,5545407519,56,Center,5545407525,212,25.8,5545407527,213,1.32,5545407523,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
