id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/12/value
2751252453,37,3,1,2,30,8cfkisxf1fkxdqtt6tx1tup48,1,37.4,13.6,2024-11-24T14:03:43.960Z,2024-11-24T15:00:01Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380000055,286,,5380000117,233,27,5380000051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252501,38,1,1,2,31,8cfkisxf1fkxdqtt6tx1tup48,0,36.9,13.4,2024-11-24T14:03:45Z,2024-11-24T14:03:46Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380000263,141,0.0,5380000265,212,20.6,5380000269,1,,5380000259,56,Right,5380000267,213,5.77,5380000257,157,,5380000261,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252515,39,5,1,2,32,8cfkisxf1fkxdqtt6tx1tup48,0,51.2,-1.4,2024-11-24T14:03:45.842Z,2024-11-24T14:03:50Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380000345,56,Right,5380000347,347,,5380000791,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252567,28,5,1,2,33,a9vw7ikerpr4cuweeeka5aneg,1,47.4,101.5,2024-11-24T14:03:46.938Z,2024-11-24T14:03:50Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5380000637,347,,5380000635,56,Back,5380000699,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252609,29,1,1,2,36,a9vw7ikerpr4cuweeeka5aneg,1,51.6,100.0,2024-11-24T14:03:49.866Z,2024-11-24T14:03:51Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380000873,212,14.9,5380000875,213,5.77,5380000867,56,Left,5380000865,107,,5380000871,141,90.5,5380000869,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252697,30,1,1,2,37,a9vw7ikerpr4cuweeeka5aneg,1,63.9,90.5,2024-11-24T14:03:51.434Z,2024-11-24T14:03:55Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380001359,140,57.8,5380001365,213,3.14,5380001361,141,90.5,5380001357,56,Left,5380001363,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252753,31,1,1,2,41,a9vw7ikerpr4cuweeeka5aneg,1,57.8,68.8,2024-11-24T14:03:55.563Z,2024-11-24T14:03:58Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380001637,140,68.5,5380001643,141,68.5,5380001633,56,Center,5380001649,213,6.27,5380001647,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252755,32,61,1,2,44,a9vw7ikerpr4cuweeeka5aneg,1,68.5,68.5,2024-11-24T14:03:58.314Z,2024-11-24T14:03:58Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380001653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252805,33,1,1,2,45,a9vw7ikerpr4cuweeeka5aneg,1,72.0,66.3,2024-11-24T14:03:59.506Z,2024-11-24T14:04:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380001913,212,7.2,5380001907,56,Center,5380001909,140,72.2,5380001911,141,55.7,5380001915,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252847,34,1,1,2,47,a9vw7ikerpr4cuweeeka5aneg,1,72.2,55.7,2024-11-24T14:04:00.970Z,2024-11-24T14:04:02Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380002089,213,6.21,5380002085,141,55.1,5380002087,212,5.8,5380002081,56,Center,5380002083,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252859,35,3,1,2,47,a9vw7ikerpr4cuweeeka5aneg,0,77.2,47.4,2024-11-24T14:04:00.976Z,2024-11-24T14:59:53Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380002219,233,40,5380002145,56,Center,5380002147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252855,40,7,1,2,47,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,52.6,2024-11-24T14:04:00.977Z,2024-11-24T14:59:53Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380002121,56,Back,5380002123,285,,5380002189,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252931,42,1,1,2,49,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,58.1,2024-11-24T14:04:02.936Z,2024-11-24T14:04:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380002499,213,5.11,5380002497,212,24.0,5380002487,56,Back,5380002493,141,25.6,5380002489,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252957,43,1,1,2,53,8cfkisxf1fkxdqtt6tx1tup48,1,39.2,33.4,2024-11-24T14:04:06.945Z,2024-11-24T14:04:08Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380002603,141,43.6,5380002599,56,Back,5380002605,212,10.1,5380002601,140,32.2,5380002607,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751252991,44,1,1,2,54,8cfkisxf1fkxdqtt6tx1tup48,1,32.2,43.6,2024-11-24T14:04:08.033Z,2024-11-24T14:04:10Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380002851,213,0.59,5380002847,212,6.2,5380002843,141,48.7,5380002835,56,Back,5380002839,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253001,45,3,1,2,56,8cfkisxf1fkxdqtt6tx1tup48,0,36.0,43.5,2024-11-24T14:04:10.001Z,2024-11-24T14:59:54Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380002885,56,Back,5380002887,286,,5380003059,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253019,36,7,1,2,56,a9vw7ikerpr4cuweeeka5aneg,1,64.0,56.5,2024-11-24T14:04:10.002Z,2024-11-24T14:59:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380002997,56,Center,5380002999,285,,5380003043,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253063,46,50,1,2,57,8cfkisxf1fkxdqtt6tx1tup48,1,34.9,43.6,2024-11-24T14:04:11.793Z,2024-11-24T14:59:55Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380003615,233,37,5380003243,56,Back,5380003247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253119,37,7,1,2,57,a9vw7ikerpr4cuweeeka5aneg,1,65.1,56.4,2024-11-24T14:04:11.794Z,2024-11-24T14:59:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380003541,285,,5380003587,233,46,5380003539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751315401,473,50,1,2,57,a9vw7ikerpr4cuweeeka5aneg,1,62.8,48.7,2024-11-24T14:04:11.830Z,2024-11-24T14:59:47Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380334469,56,Center,5380335619,286,,5380352087,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751318611,370,7,1,2,58,8cfkisxf1fkxdqtt6tx1tup48,1,37.2,51.3,2024-11-24T14:04:11.831Z,2024-11-24T14:59:46Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380352029,285,,5380352027,56,Back,5380352067,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253151,39,4,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,62.0,57.4,2024-11-24T14:04:16.128Z,2024-11-24T14:04:22Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380003723,152,,5380003715,13,,5380003719,56,Center,5380003797,233,47,5380003727,265,,5380003731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253115,47,4,1,3,2,8cfkisxf1fkxdqtt6tx1tup48,0,38.0,42.6,2024-11-24T14:04:16.129Z,2024-11-24T14:59:44Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380003867,233,39,5380003693,13,,5380003701,285,,5380003699,265,,5380003695,56,Back,5380003697,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253127,38,43,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-24T14:04:16.586Z,2024-11-24T14:56:37Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380003559,56,Center,5380338485,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253249,40,1,1,3,3,a9vw7ikerpr4cuweeeka5aneg,1,61.8,63.1,2024-11-24T14:04:17.531Z,2024-11-24T15:01:13Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380004187,141,55.7,5380004191,213,5.48,5380004185,140,66.4,5380004183,56,Center,5380004189,212,7.0,5380339127,152,,5380339123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253251,41,1,1,3,4,a9vw7ikerpr4cuweeeka5aneg,1,66.4,55.7,2024-11-24T14:04:18.258Z,2024-11-24T15:01:16Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380004223,212,7.0,5380004217,56,Center,5380004219,140,73.1,5380004225,213,0.03,5380004221,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253259,42,50,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,70.6,55.2,2024-11-24T14:04:20.330Z,2024-11-24T14:59:55Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380004369,233,49,5380004273,56,Center,5380004275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253245,49,7,1,3,6,8cfkisxf1fkxdqtt6tx1tup48,1,29.4,44.8,2024-11-24T14:04:20.331Z,2024-11-24T15:01:38Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380004177,285,,5380004293,233,42,5380004175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751318829,371,1,1,3,7,8cfkisxf1fkxdqtt6tx1tup48,0,29.2,43.6,2024-11-24T14:04:20.831Z,2024-11-24T15:01:34Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380353151,140,31.8,5380353155,212,4.0,5380353149,56,Back,5380353159,213,0.82,5380353199,233,43,5380353195,236,,5380353205,286,,5380353153,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253287,43,74,1,3,7,a9vw7ikerpr4cuweeeka5aneg,1,70.6,57.3,2024-11-24T14:04:20.832Z,2024-11-24T15:00:03Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380004379,56,Center,5380004381,285,,5380353229,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253223,48,43,1,3,7,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T14:04:21.688Z,2024-11-24T14:14:46Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380004065,285,0,5380004063,56,Back,5380076621,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253355,51,1,1,3,12,8cfkisxf1fkxdqtt6tx1tup48,1,37.4,66.6,2024-11-24T14:04:25.840Z,2024-11-24T14:04:28Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380004727,56,Back,5380004729,140,41.3,5380004735,213,4.98,5380004731,141,44.9,5380004733,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253359,52,4,1,3,14,8cfkisxf1fkxdqtt6tx1tup48,1,40.0,37.4,2024-11-24T14:04:28.441Z,2024-11-24T15:01:46Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380004973,56,Back,5380004943,13,,5380361463,295,,5380004979,286,,5380004975,152,,5380005017,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253347,44,4,1,3,14,a9vw7ikerpr4cuweeeka5aneg,0,60.0,62.6,2024-11-24T14:04:28.442Z,2024-11-24T14:57:25Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380004813,13,,5380004821,285,,5380005031,233,52,5380004815,295,,5380004819,152,,5380004817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253479,53,1,1,3,18,8cfkisxf1fkxdqtt6tx1tup48,1,39.6,40.3,2024-11-24T14:04:32.313Z,2024-11-24T14:04:36Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380005373,152,,5380005377,140,32.7,5380005371,5,,5380005387,213,1.89,5380005381,212,23.3,5380005379,141,72.9,5380005375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253489,54,1,1,3,19,8cfkisxf1fkxdqtt6tx1tup48,1,32.7,72.9,2024-11-24T14:04:33.377Z,2024-11-24T15:00:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380005453,213,3.93,5380005445,56,Back,5380005449,141,64.9,5380005447,140,27.6,5380005451,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253603,55,1,1,3,22,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,64.9,2024-11-24T14:04:36.593Z,2024-11-24T14:04:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380006173,141,53.6,5380006175,212,10.9,5380006169,56,Back,5380006171,140,34.9,5380006177,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253667,56,1,1,3,29,8cfkisxf1fkxdqtt6tx1tup48,1,35.9,52.5,2024-11-24T14:04:43.065Z,2024-11-24T14:04:46Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380006493,141,27.9,5380006489,56,Back,5380006495,212,21.7,5380006497,213,4.02,5380006491,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253781,57,1,1,3,32,8cfkisxf1fkxdqtt6tx1tup48,1,21.6,28.9,2024-11-24T14:04:46.337Z,2024-11-24T14:04:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380007109,213,2.26,5380007103,140,9.1,5380007105,141,52.1,5380007107,212,20.5,5380007101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253891,58,1,1,3,40,8cfkisxf1fkxdqtt6tx1tup48,1,18.2,49.0,2024-11-24T14:04:54.089Z,2024-11-24T14:04:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380007701,157,,5380007707,141,10.0,5380007709,212,63.4,5380007703,56,Right,5380007705,140,73.0,5380007711,213,5.85,5380007713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253903,59,61,1,3,41,8cfkisxf1fkxdqtt6tx1tup48,0,73.0,10.0,2024-11-24T14:04:55.321Z,2024-11-24T15:02:09Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380007775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253897,46,1,1,3,45,a9vw7ikerpr4cuweeeka5aneg,0,39.9,92.3,2024-11-24T14:04:59.299Z,2024-11-24T14:04:59Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380007745,56,Back,5380007755,212,6.3,5380007751,141,89.6,5380007757,213,5.99,5380007747,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253937,61,1,1,3,46,8cfkisxf1fkxdqtt6tx1tup48,1,70.1,14.7,2024-11-24T14:05:00.617Z,2024-11-24T14:05:01Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380007891,212,13.3,5380007893,213,1.28,5380007887,140,73.7,5380007889,141,33.4,5380007885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253981,62,1,1,3,47,8cfkisxf1fkxdqtt6tx1tup48,1,73.6,33.6,2024-11-24T14:05:01.569Z,2024-11-24T14:05:03Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380008103,213,3.53,5380008101,212,11.8,5380008099,141,27.1,5380008095,56,Center,5380008097,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254031,63,1,1,3,49,8cfkisxf1fkxdqtt6tx1tup48,0,62.9,27.1,2024-11-24T14:05:03.617Z,2024-11-24T14:05:05Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380008401,212,29.9,5380008397,140,74.0,5380008395,56,Center,5380008399,141,67.6,5380008403,213,1.17,5380008393,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254041,47,8,1,3,52,a9vw7ikerpr4cuweeeka5aneg,1,27.7,22.8,2024-11-24T14:05:06.531Z,2024-11-24T14:05:06Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380008437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254095,49,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,1,32.9,26.7,2024-11-24T14:05:07.186Z,2024-11-24T14:05:09Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380008649,141,40.9,5380008645,56,Back,5380008651,212,9.7,5380008647,140,33.5,5380008653,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254167,50,1,1,3,55,a9vw7ikerpr4cuweeeka5aneg,1,33.5,40.9,2024-11-24T14:05:09.194Z,2024-11-24T14:05:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380009019,213,0.77,5380009015,212,50.2,5380009011,140,67.8,5380009021,1,,5380009009,56,Left,5380009007,155,,5380009013,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254185,51,61,1,3,59,a9vw7ikerpr4cuweeeka5aneg,0,68.4,92.7,2024-11-24T14:05:13.050Z,2024-11-24T14:05:13Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5380009077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254529,64,5,1,3,59,8cfkisxf1fkxdqtt6tx1tup48,1,30.5,-1.9,2024-11-24T14:05:13.546Z,2024-11-24T14:05:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380010885,347,,5380010891,233,52,5380010883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254209,52,5,1,4,0,a9vw7ikerpr4cuweeeka5aneg,0,69.5,101.9,2024-11-24T14:05:14.394Z,2024-11-24T14:05:28Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5380009213,347,,5380010951,233,64,5380009211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254665,65,1,1,4,13,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,0.0,2024-11-24T14:05:27.697Z,2024-11-24T14:05:32Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380011621,213,0.99,5380011607,56,Back,5380011613,141,18.6,5380011603,107,,5380011611,140,40.2,5380011617,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254589,53,83,1,4,17,a9vw7ikerpr4cuweeeka5aneg,0,66.8,81.1,2024-11-24T14:05:30.938Z,2024-11-24T14:05:50Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380011949,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254671,66,61,1,4,18,8cfkisxf1fkxdqtt6tx1tup48,0,43.1,21.6,2024-11-24T14:05:32.801Z,2024-11-24T14:05:33Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380011633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254727,55,1,1,4,21,a9vw7ikerpr4cuweeeka5aneg,1,65.5,75.6,2024-11-24T14:05:35.230Z,2024-11-24T14:05:52Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,5380013807,210,13,5380011901,212,17.2,5380011903,213,5.18,5380011899,141,53.0,5380011895,56,Center,5380011897,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254839,56,13,1,4,25,a9vw7ikerpr4cuweeeka5aneg,1,74.0,59.9,2024-11-24T14:05:39.531Z,2024-11-24T16:23:03Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380013883,231,50,5380012539,18,,5380012537,22,,5380013871,55,55,5380013869,29,,5380013875,102,44.9,5380013867,74,,5380012541,56,Center,5380013877,103,69.4,5380013879,215,5380013881,230,98.4,5380012923,72,,,,,,,,,,,,,,,,,
2751255039,67,5,1,4,25,8cfkisxf1fkxdqtt6tx1tup48,1,-0.6000000000000001,45.8,2024-11-24T14:05:39.729Z,2024-11-24T14:05:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380013615,233,57,5380013563,346,,5380013559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254907,57,5,1,4,27,a9vw7ikerpr4cuweeeka5aneg,0,100.7,56.4,2024-11-24T14:05:41.490Z,2024-11-24T14:05:51Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380013653,233,67,5380012875,56,Center,5380012877,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255517,69,1,1,4,56,8cfkisxf1fkxdqtt6tx1tup48,0,3.4,46.3,2024-11-24T14:06:10.705Z,2024-11-24T14:06:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380016079,124,,5380016089,140,60.5,5380016085,56,Right,5380016105,212,68.4,5380016109,213,5.78,5380016119,74,,5380016115,1,,5380016095,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255531,70,5,1,5,1,8cfkisxf1fkxdqtt6tx1tup48,0,58.8,-2.0,2024-11-24T14:06:14.859Z,2024-11-24T14:06:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380016157,347,,5380016155,56,Right,5380016957,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255667,58,5,1,5,2,a9vw7ikerpr4cuweeeka5aneg,1,40.4,102.0,2024-11-24T14:06:16.250Z,2024-11-24T14:06:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380016911,233,70,5380016851,56,Back,5380016853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255769,59,1,1,5,7,a9vw7ikerpr4cuweeeka5aneg,1,42.9,100.0,2024-11-24T14:06:21.546Z,2024-11-24T14:06:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380017413,141,93.3,5380017409,56,Back,5380017407,107,,5380017419,213,3.63,5380017415,212,12.4,5380017411,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255839,60,1,1,5,10,a9vw7ikerpr4cuweeeka5aneg,1,32.5,93.3,2024-11-24T14:06:24.608Z,2024-11-24T14:06:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380017743,141,70.9,5380017739,56,Back,5380017747,213,4.71,5380017741,140,32.5,5380017745,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255919,61,1,1,5,15,a9vw7ikerpr4cuweeeka5aneg,1,31.2,61.1,2024-11-24T14:06:29.002Z,2024-11-24T14:06:32Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380018199,140,29.9,5380018207,213,4.62,5380018205,212,14.5,5380018193,56,Back,5380018203,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256001,62,1,1,5,18,a9vw7ikerpr4cuweeeka5aneg,0,33.7,43.4,2024-11-24T14:06:32.490Z,2024-11-24T14:06:35Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380018603,212,60.6,5380018607,1,,5380018601,141,100.0,5380018605,213,0.71,5380018597,56,Left,5380018595,155,,5380018599,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256311,71,5,1,5,21,8cfkisxf1fkxdqtt6tx1tup48,1,22.1,-1.5,2024-11-24T14:06:35.570Z,2024-11-24T14:06:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380020259,56,Back,5380020261,347,,5380020323,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256009,63,5,1,5,21,a9vw7ikerpr4cuweeeka5aneg,0,78.4,101.4,2024-11-24T14:06:35.607Z,2024-11-24T14:06:49Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380018635,56,Left,5380020357,233,71,5380018637,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256379,72,1,1,5,34,8cfkisxf1fkxdqtt6tx1tup48,1,23.8,0.0,2024-11-24T14:06:48.531Z,2024-11-24T14:57:21Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380020683,212,27.8,5380020673,56,Back,5380020669,107,,5380020689,1,,5380020679,141,36.1,5380020687,213,1.20,5380020675,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256391,73,1,1,5,37,8cfkisxf1fkxdqtt6tx1tup48,1,33.5,36.1,2024-11-24T14:06:51.202Z,2024-11-24T14:06:53Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380020749,212,7.4,5380020745,140,28.4,5380020777,156,,5380020741,56,Back,5380020751,213,2.37,5380020747,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
