id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2815299767,49,1,1,2,14,bd4qakf7j0wwie8wke9km7uj8,1,22.4,55.5,2025-05-16T17:01:25.605Z,2025-05-16T17:01:29Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730270765,213,5.05,5730270757,56,Back,5730270761,141,4.6,5730270767,1,,5730270759,140,34.1,5730270763,212,36.7,5730270755,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299783,50,1,1,2,17,bd4qakf7j0wwie8wke9km7uj8,1,35.7,5.0,2025-05-16T17:01:28.982Z,2025-05-16T17:01:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730270841,213,1.30,5730270835,140,39.4,5730270839,212,14.3,5730270833,56,Back,5730270837,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299809,51,1,1,2,20,bd4qakf7j0wwie8wke9km7uj8,1,39.4,27.4,2025-05-16T17:01:31.757Z,2025-05-16T17:01:36Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730270999,1,,5730270995,212,37.4,5730270991,140,38.5,5730270997,213,1.60,5730270989,56,Back,5730270993,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299823,52,1,1,2,25,bd4qakf7j0wwie8wke9km7uj8,1,42.4,80.3,2025-05-16T17:01:36.341Z,2025-05-16T17:01:39Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730271071,212,28.3,5730271065,56,Back,5730271069,141,40.3,5730271073,213,4.43,5730271067,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299835,53,1,1,2,27,bd4qakf7j0wwie8wke9km7uj8,0,34.8,40.3,2025-05-16T17:01:38.965Z,2025-05-16T17:01:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730271137,141,6.8,5730271133,56,Back,5730271139,212,25.1,5730271135,140,44.9,5730271141,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299829,11,8,1,2,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,83.2,2025-05-16T17:01:40.389Z,2025-05-16T17:01:40Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730271103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299863,13,1,1,2,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.3,95.6,2025-05-16T17:01:43.132Z,2025-05-16T17:01:45Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730271301,212,22.6,5730271297,140,82.0,5730271303,213,6.01,5730271299,141,86.5,5730271295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299929,55,1,1,2,36,bd4qakf7j0wwie8wke9km7uj8,1,10.2,16.4,2025-05-16T17:01:47.429Z,2025-05-16T17:01:55Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730271631,213,1.79,5730271623,140,7.3,5730271627,141,36.6,5730271619,56,Back,5730271629,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299945,56,1,1,2,43,bd4qakf7j0wwie8wke9km7uj8,1,16.2,46.4,2025-05-16T17:01:55.109Z,2025-05-16T17:01:58Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730271707,140,22.2,5730271713,213,5.10,5730271709,141,23.6,5730271705,56,Back,5730271711,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299967,57,1,1,2,46,bd4qakf7j0wwie8wke9km7uj8,1,24.2,18.8,2025-05-16T17:01:58.109Z,2025-05-16T17:02:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730271809,141,23.9,5730271805,56,Back,5730271811,212,11.3,5730271807,140,34.4,5730271813,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299981,58,1,1,2,48,bd4qakf7j0wwie8wke9km7uj8,1,34.4,23.9,2025-05-16T17:01:59.989Z,2025-05-16T19:06:43Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730271899,140,39.1,5730271905,213,5.07,5730271901,141,4.6,5730271897,56,Back,5730271903,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299989,59,1,1,2,51,bd4qakf7j0wwie8wke9km7uj8,0,39.4,4.9,2025-05-16T17:02:03.221Z,2025-05-16T17:02:04Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730271959,213,0.60,5730271955,141,25.6,5730271951,56,Center,5730271957,212,24.9,5730271953,140,59.0,5730271949,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300001,14,50,1,2,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.2,77.8,2025-05-16T17:02:07.140Z,2025-05-16T19:10:57Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730769421,233,60,5730769367,286,,5730272049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300017,60,7,1,2,55,bd4qakf7j0wwie8wke9km7uj8,1,65.8,22.2,2025-05-16T17:02:07.141Z,2025-05-16T19:10:57Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5730769389,233,14,5730768797,285,,5730272127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815388767,959,61,1,2,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.2,65.4,2025-05-16T17:02:08.238Z,2025-05-16T19:08:01Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730769121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300025,61,2,1,2,58,bd4qakf7j0wwie8wke9km7uj8,1,64.1,29.7,2025-05-16T17:02:10.037Z,2025-05-16T19:08:04Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730272175,140,88.4,5730273101,56,Center,5730273099,7,m031ocyfq011rual3olkegdm,5730272177,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300211,16,1,1,3,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,19.4,60.0,2025-05-16T17:02:39.675Z,2025-05-16T17:02:44Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730273285,155,,5730273221,141,0.0,5730273225,213,4.90,5730273211,5,,5730273367,189,,5730273215,241,,5730273217,56,Back,5730273219,140,26.9,5730273227,1,5730273287,196,5730273223,212,42.9,,,,,,,,,,,,,,,,,,,,,,,
2815300213,17,5,1,3,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.8,-2.0,2025-05-16T17:02:40.459Z,2025-05-16T17:37:53Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730273237,347,,5730273381,189,,5730273235,56,Back,5730273953,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300331,62,5,1,3,29,bd4qakf7j0wwie8wke9km7uj8,1,74.2,102.0,2025-05-16T17:02:40.459Z,2025-05-16T19:09:52Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730273895,347,,5730273907,233,17,5730273893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300363,63,1,1,3,48,bd4qakf7j0wwie8wke9km7uj8,0,84.6,100.0,2025-05-16T17:02:59.317Z,2025-05-16T17:03:02Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5730274117,212,26.1,5730274119,213,5.04,5730274121,1,,5730274107,107,,5730274113,140,92.6,5730274115,141,65.5,5730274111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300383,18,12,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.8,38.5,2025-05-16T17:03:04.803Z,2025-05-16T17:03:09Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730274197,213,5.14,5730274189,56,Back,5730274195,212,11.9,5730274191,140,10.5,5730274211,15,,5730274193,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300415,64,1,1,3,54,bd4qakf7j0wwie8wke9km7uj8,1,95.8,93.6,2025-05-16T17:03:05.996Z,2025-05-16T17:03:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5730274381,212,24.7,5730274377,140,89.3,5730274811,154,,5730274809,210,13,5730274383,213,4.43,5730274379,141,58.7,5730274373,155,,5730274375,56,Center,5730274371,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300433,65,44,1,3,57,bd4qakf7j0wwie8wke9km7uj8,1,90.2,58.0,2025-05-16T17:03:08.820Z,2025-05-16T19:11:24Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730274447,286,,5730274513,233,19,5730274445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300427,19,44,1,3,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,9.8,42.0,2025-05-16T17:03:08.821Z,2025-05-16T19:11:25Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730274519,233,65,5730274437,285,,5730274435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300439,66,13,1,3,57,bd4qakf7j0wwie8wke9km7uj8,1,87.2,51.7,2025-05-16T17:03:09.189Z,2025-05-16T19:26:16Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730274857,231,50.9,5730274673,328,,5730274853,147,58.1,5730274831,55,64,5730274839,102,58.0,5730274827,29,,5730274829,154,,5730274471,56,Center,5730274469,17,5730274667,160,5730848245,83,,5730274851,146,97.7,5730274669,15,5730274843,103,33.3,5730274855,230,98.0,5730274675,153,,,,,,,,,,
2815300527,22,1,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.1,43.1,2025-05-16T17:03:20.548Z,2025-05-16T17:03:21Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730274985,141,24.1,5730274981,56,Back,5730274983,140,14.5,5730274989,213,4.98,5730274987,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300557,23,1,1,4,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.5,24.1,2025-05-16T17:03:21.691Z,2025-05-16T17:03:25Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730275113,140,7.1,5730275117,212,15.4,5730275111,56,Back,5730275115,141,43.6,5730275119,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300597,24,1,1,4,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.3,44.2,2025-05-16T17:03:25.323Z,2025-05-16T17:03:31Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730275317,141,51.8,5730275321,213,0.07,5730275313,56,Center,5730275315,140,78.0,5730275319,212,74.4,5730275323,1,,5730275311,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300637,68,1,1,4,20,bd4qakf7j0wwie8wke9km7uj8,1,21.9,44.8,2025-05-16T17:03:31.254Z,2025-05-16T17:03:34Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730275463,212,8.9,5730275459,140,28.9,5730275461,141,37.3,5730275457,56,Back,5730275465,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300663,69,1,1,4,23,bd4qakf7j0wwie8wke9km7uj8,1,31.4,37.3,2025-05-16T17:03:34.668Z,2025-05-16T17:03:37Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730275635,213,1.31,5730275631,141,60.9,5730275627,56,Back,5730275629,140,35.4,5730275633,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300673,70,1,1,4,26,bd4qakf7j0wwie8wke9km7uj8,1,34.1,60.9,2025-05-16T17:03:37.292Z,2025-05-16T17:03:39Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730275687,213,4.39,5730275683,141,38.3,5730275679,56,Back,5730275685,212,16.2,5730275681,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300711,71,1,1,4,28,bd4qakf7j0wwie8wke9km7uj8,1,29.2,38.3,2025-05-16T17:03:39.451Z,2025-05-16T17:03:46Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730275841,212,15.7,5730275835,56,Back,5730275843,213,2.66,5730275839,141,49.0,5730275837,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300743,72,1,1,4,34,bd4qakf7j0wwie8wke9km7uj8,0,21.7,46.9,2025-05-16T17:03:46.164Z,2025-05-16T17:03:49Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730276023,141,22.4,5730276027,213,5.96,5730276019,56,Center,5730276021,140,68.4,5730276029,1,,5730276025,212,51.8,5730276017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300745,25,12,1,4,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,75.6,2025-05-16T17:03:49.282Z,2025-05-16T17:04:08Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5730276043,213,4.82,5730276035,56,Back,5730276041,212,22.8,5730276037,140,35.2,5730276063,15,,5730276039,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300797,73,1,1,4,41,bd4qakf7j0wwie8wke9km7uj8,1,56.4,54.8,2025-05-16T17:03:52.947Z,2025-05-16T17:03:55Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730276357,213,2.84,5730276349,56,Back,5730276353,141,59.6,5730276355,212,11.1,5730276351,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300821,74,1,1,4,43,bd4qakf7j0wwie8wke9km7uj8,1,46.3,59.6,2025-05-16T17:03:55.195Z,2025-05-16T17:03:58Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730276481,212,9.7,5730276477,140,46.2,5730276483,213,4.70,5730276475,56,Back,5730276479,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300845,75,1,1,4,46,bd4qakf7j0wwie8wke9km7uj8,1,46.7,56.1,2025-05-16T17:03:57.972Z,2025-05-16T17:04:00Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730276585,140,55.4,5730276589,212,13.0,5730276583,56,Center,5730276591,213,5.49,5730276587,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300857,76,1,1,4,49,bd4qakf7j0wwie8wke9km7uj8,1,47.5,47.5,2025-05-16T17:04:00.245Z,2025-05-16T17:07:22Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730276655,56,Back,5730276663,141,22.1,5730276659,140,44.9,5730276667,212,17.5,5730276671,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300897,77,1,1,4,53,bd4qakf7j0wwie8wke9km7uj8,1,46.5,21.2,2025-05-16T17:04:04.276Z,2025-05-16T17:04:06Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730276873,140,57.7,5730276877,212,16.1,5730276871,56,Center,5730276875,141,37.3,5730276879,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300909,78,1,1,4,55,bd4qakf7j0wwie8wke9km7uj8,0,57.7,37.3,2025-05-16T17:04:06.252Z,2025-05-16T17:04:07Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730276927,141,36.1,5730276929,212,8.5,5730276923,56,Center,5730276931,213,6.19,5730276921,155,,5730276925,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300929,26,50,1,4,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.4,64.8,2025-05-16T17:04:08.187Z,2025-05-16T17:04:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730277029,286,,5730277077,233,79,5730277027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300931,79,7,1,4,56,bd4qakf7j0wwie8wke9km7uj8,0,64.6,35.2,2025-05-16T17:04:08.188Z,2025-05-16T17:04:12Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730277051,233,26,5730277033,285,,5730277031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300957,27,44,1,4,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.8,57.0,2025-05-16T17:04:10.274Z,2025-05-16T19:11:25Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5730277155,285,,5730277153,56,Back,5730277293,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300973,80,44,1,4,59,bd4qakf7j0wwie8wke9km7uj8,0,60.2,43.0,2025-05-16T17:04:10.275Z,2025-05-16T19:11:26Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730277257,286,,5730277255,56,Center,5730277301,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300961,28,1,1,4,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.9,50.7,2025-05-16T17:04:11.059Z,2025-05-16T19:26:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5730277173,56,Back,5730277181,213,5.18,5730277177,141,43.4,5730277171,3,,5730277175,140,42.3,5730277179,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300979,81,50,1,5,1,bd4qakf7j0wwie8wke9km7uj8,1,50.9,59.6,2025-05-16T17:04:12.812Z,2025-05-16T19:10:58Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730277279,56,Center,5730277451,233,29,5730277281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301005,29,7,1,5,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.1,40.4,2025-05-16T17:04:12.813Z,2025-05-16T19:10:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730277383,56,Back,5730277385,285,,5730277443,233,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301041,31,50,1,5,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.8,43.8,2025-05-16T17:04:18.706Z,2025-05-16T19:10:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730295451,233,82,5730277621,286,,5730277559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301049,82,7,1,5,7,bd4qakf7j0wwie8wke9km7uj8,0,26.2,56.2,2025-05-16T17:04:18.707Z,2025-05-16T19:10:59Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730277607,56,Back,5730277609,285,,5730294755,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301051,32,50,1,5,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.6,42.0,2025-05-16T17:04:19.914Z,2025-05-16T19:11:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730277613,286,,5730277785,233,83,5730277611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301079,83,7,1,5,8,bd4qakf7j0wwie8wke9km7uj8,0,25.4,58.0,2025-05-16T17:04:19.915Z,2025-05-16T19:11:00Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730277739,56,Back,5730277741,285,,5730277743,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301577,33,1,1,5,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.1,44.9,2025-05-16T17:04:21.442Z,2025-05-16T17:05:53Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,1.0,5730280363,212,5.3,5730280359,140,77.7,5730282789,210,16,5730280361,141,50.4,5730280357,56,Center,5730280365,213,0.78,5730282793,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301585,34,16,1,5,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.3,53.7,2025-05-16T17:04:25.217Z,2025-05-16T17:05:54Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5730280661,375,05:12.604,5730282843,215,,5730282839,55,33,5730281863,231,50.2,5730282837,29,,5730281857,103,3.8,5730280385,18,,5730280657,374,2025-05-16 18:04:23.842,5730281855,102,5730280387,56,5730280383,22,,5730280653,72,,5730281861,230,5730281849,80,,,,,,,45.8,Center,98.1,,,,,,,
2815301625,84,1,1,6,0,bd4qakf7j0wwie8wke9km7uj8,1,49.8,49.9,2025-05-16T17:05:11.459Z,2025-05-16T17:19:51Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730280607,141,75.7,5730280609,212,26.3,5730280611,213,2.41,5730280603,56,Back,5730327003,279,G,5730327207,189,,5730280605,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311371,181,1,1,6,3,bd4qakf7j0wwie8wke9km7uj8,1,31.0,81.5,2025-05-16T17:05:14.763Z,2025-05-16T17:19:07Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730334703,189,,5730334573,140,39.9,5730334577,212,11.7,5730334571,56,Back,5730334575,141,91.8,5730334579,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815311447,182,61,1,6,5,bd4qakf7j0wwie8wke9km7uj8,0,37.3,85.7,2025-05-16T17:05:16.483Z,2025-05-16T19:08:10Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730335075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309307,146,1,1,6,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.7,28.0,2025-05-16T17:05:21.694Z,2025-05-16T17:57:52Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730474017,140,51.6,5730474019,141,15.0,5730474021,212,10.8,5730474023,213,5.32,5730474015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309313,147,1,1,6,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.7,8.0,2025-05-16T17:05:22.862Z,2025-05-16T19:26:12Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730474147,141,20.5,5730474149,212,9.1,5730474143,56,Back,5730474151,213,1.93,5730474145,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309317,148,1,1,6,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.7,26.0,2025-05-16T17:05:24.997Z,2025-05-16T17:56:12Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730465663,56,Back,5730465667,141,9.6,5730465671,213,4.54,5730465665,140,39.9,5730465669,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309327,149,1,1,6,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,15.0,2025-05-16T17:05:27.131Z,2025-05-16T19:26:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730474827,140,33.3,5730474831,212,12.3,5730474829,141,24.8,5730474833,213,2.57,5730474825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309335,150,1,1,6,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,31.1,2025-05-16T17:05:30.221Z,2025-05-16T17:57:33Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730465113,213,4.60,5730465107,140,29.3,5730465105,56,Back,5730465111,212,15.1,5730465109,141,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309343,151,1,1,6,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.5,34.6,2025-05-16T17:05:33.458Z,2025-05-16T17:57:44Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730465397,140,43.6,5730473765,1,,5730473821,157,,5730465399,141,10.9,5730465403,213,5.84,5730465401,212,37.4,5730465395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309353,152,1,1,6,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.5,21.3,2025-05-16T17:05:35.493Z,2025-05-16T18:05:11Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730490853,140,55.7,5730490857,212,10.4,5730490851,56,Right,5730490859,213,4.43,5730490855,141,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309361,153,1,1,6,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.7,6.4,2025-05-16T17:05:37.613Z,2025-05-16T18:07:15Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730496529,141,15.2,5730496527,140,49.3,5730496525,56,Back,5730496533,213,0.89,5730496715,189,,5730496531,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309365,154,1,1,6,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.8,25.0,2025-05-16T17:05:41.749Z,2025-05-16T18:07:26Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730497079,141,21.3,5730497075,56,Back,5730497083,213,3.31,5730497077,140,43.3,5730497081,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815309367,155,1,1,6,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.6,25.6,2025-05-16T17:05:43.854Z,2025-05-16T19:26:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730497747,213,5.78,5730497743,141,9.6,5730497739,56,Right,5730497745,212,22.6,5730497741,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
