id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720160629,33,1,1,2,6,b8oqgvx1ijeyn6y1cn6929ix4,0,89.4,74.3,2024-09-14T17:03:13.138Z,2024-09-14T17:19:48Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210139097,213,4.82,5210139087,155,,5210139091,140,90.0,5210139089,56,Center,5210139085,2,,5210139093,141,65.7,5210139095,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720170785,88,1,1,2,7,b8oqgvx1ijeyn6y1cn6929ix4,1,89.2,71.6,2024-09-14T17:03:13.954Z,2024-09-14T17:22:29Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210266237,56,Left,5210266245,213,1.71,5210266241,141,86.9,5210266239,140,87.8,5210266243,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160689,34,1,1,2,8,b8oqgvx1ijeyn6y1cn6929ix4,0,90.1,82.4,2024-09-14T17:03:15.010Z,2024-09-14T17:22:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210139397,56,Center,5210139421,213,5.07,5210139389,2,,5210139407,141,71.3,5210139393,155,,5210139401,140,92.8,5210139413,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160727,15,61,1,2,9,8cfkisxf1fkxdqtt6tx1tup48,1,8.8,29.5,2024-09-14T17:03:16.707Z,2024-09-14T17:22:38Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210139655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160771,16,43,1,2,11,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-14T17:03:18.636Z,2024-09-14T17:23:21Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210139893,56,Back,5210270985,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160839,17,44,1,2,12,8cfkisxf1fkxdqtt6tx1tup48,1,10.8,52.7,2024-09-14T17:03:19.298Z,2024-09-14T19:07:07Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210140299,233,35,5210140245,56,Back,5210140247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160773,35,44,1,2,12,b8oqgvx1ijeyn6y1cn6929ix4,0,89.2,47.3,2024-09-14T17:03:19.299Z,2024-09-14T19:07:07Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210139907,286,,5210140319,233,17,5210139905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160877,18,1,1,2,12,8cfkisxf1fkxdqtt6tx1tup48,0,11.4,58.2,2024-09-14T17:03:19.356Z,2024-09-14T17:23:10Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210140425,3,,5210140431,141,42.5,5210140433,212,17.7,5210140429,140,24.9,5210140435,213,5.64,5210140427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160851,36,13,1,2,14,b8oqgvx1ijeyn6y1cn6929ix4,1,79.0,51.7,2024-09-14T17:03:21.306Z,2024-09-14T19:16:48Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210141533,103,77.8,5210141535,215,,5210141529,74,,5210141539,458,,5210141537,328,,5210141543,231,50.2,5210140287,18,,5210141541,230,99.1,5210140289,56,5210140847,72,,5210141531,102,5210140285,22,,,,,,,,,,Center,55.5,,,,,,,,,,,
2720160935,19,5,1,2,16,8cfkisxf1fkxdqtt6tx1tup48,1,-0.6000000000000001,56.3,2024-09-14T17:03:23.674Z,2024-09-14T18:05:34Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210140919,233,37,5210140771,56,Back,5210140773,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720160869,37,5,1,2,16,b8oqgvx1ijeyn6y1cn6929ix4,0,100.6,43.7,2024-09-14T17:03:23.674Z,2024-09-14T18:05:34Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210140405,346,,5210140401,56,Center,5210140925,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162055,20,1,1,3,16,8cfkisxf1fkxdqtt6tx1tup48,0,4.5,60.3,2024-09-14T17:04:23.253Z,2024-09-14T17:04:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210146563,1,,5210146553,56,Center,5210146565,74,,5210146555,140,61.2,5210146557,141,68.8,5210146559,212,59.8,5210146561,213,0.10,5210146551,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162233,48,1,1,3,18,b8oqgvx1ijeyn6y1cn6929ix4,1,31.6,43.1,2024-09-14T17:04:25.571Z,2024-09-14T17:24:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210147507,56,Back,5210147511,141,35.6,5210147509,140,41.8,5210147517,213,5.84,5210147505,3,,5210147513,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162255,49,1,1,3,19,b8oqgvx1ijeyn6y1cn6929ix4,0,41.8,35.6,2024-09-14T17:04:26.291Z,2024-09-14T17:24:34Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210147611,56,Back,5210147619,213,2.30,5210147617,212,12.0,5210147615,141,48.7,5210147609,3,,5210147613,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162127,21,79,1,3,23,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,0.0,2024-09-14T17:04:30.573Z,2024-09-14T17:04:30Z,,,,,5210146977,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162163,22,79,1,3,25,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-14T17:04:32.005Z,2024-09-14T17:04:32Z,,,,,5210147163,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162265,23,1,1,3,28,8cfkisxf1fkxdqtt6tx1tup48,1,58.8,50.6,2024-09-14T17:04:35.024Z,2024-09-14T17:04:36Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210147673,213,5.22,5210147665,56,Center,5210147671,212,10.6,5210147667,140,63.7,5210147669,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162317,24,1,1,3,29,8cfkisxf1fkxdqtt6tx1tup48,1,63.6,36.6,2024-09-14T17:04:36.309Z,2024-09-14T17:04:38Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210147945,140,67.6,5210147947,141,47.2,5210147951,213,1.04,5210147949,212,8.3,5210147943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162327,25,1,1,3,31,8cfkisxf1fkxdqtt6tx1tup48,1,67.6,47.2,2024-09-14T17:04:37.941Z,2024-09-14T17:24:57Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210148017,56,Center,5210148023,212,4.6,5210148019,140,70.8,5210148021,141,51.9,5210148025,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162367,26,1,1,3,31,8cfkisxf1fkxdqtt6tx1tup48,0,70.8,51.9,2024-09-14T17:04:38.605Z,2024-09-14T17:04:40Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210148201,141,64.5,5210148205,213,0.47,5210148199,140,86.7,5210148203,212,18.8,5210148197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162407,50,12,1,3,33,b8oqgvx1ijeyn6y1cn6929ix4,1,13.4,38.8,2024-09-14T17:04:40.571Z,2024-09-14T17:04:42Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210148415,56,Back,5210148421,212,27.9,5210148535,167,,5210148423,213,4.92,5210148419,141,0.0,5210148417,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162475,27,5,1,3,34,8cfkisxf1fkxdqtt6tx1tup48,1,80.2,101.5,2024-09-14T17:04:41.660Z,2024-09-14T18:05:34Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210148757,56,Left,5210148759,347,,5210148849,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162415,51,5,1,3,34,b8oqgvx1ijeyn6y1cn6929ix4,0,19.8,-1.5,2024-09-14T17:04:41.660Z,2024-09-14T18:05:35Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210148451,56,Back,5210148883,233,27,5210148453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162647,28,1,1,3,43,8cfkisxf1fkxdqtt6tx1tup48,1,75.9,100.0,2024-09-14T17:04:50.597Z,2024-09-14T17:04:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210149747,1,,5210149735,140,45.8,5210149731,56,Back,5210149743,212,35.4,5210149745,213,3.61,5210149739,141,78.4,5210149725,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162707,29,1,1,3,45,8cfkisxf1fkxdqtt6tx1tup48,1,45.8,78.4,2024-09-14T17:04:52.325Z,2024-09-14T17:04:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210150081,141,36.0,5210150077,56,Back,5210150083,212,28.9,5210150079,140,47.5,5210150085,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162741,30,1,1,3,48,8cfkisxf1fkxdqtt6tx1tup48,1,46.0,29.8,2024-09-14T17:04:55.174Z,2024-09-14T17:04:57Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210150281,140,70.2,5210150287,213,0.60,5210150285,212,30.7,5210150279,56,Center,5210150283,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162775,31,1,1,3,50,8cfkisxf1fkxdqtt6tx1tup48,1,66.5,48.8,2024-09-14T17:04:56.837Z,2024-09-14T17:04:58Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210150481,141,36.3,5210150479,140,63.4,5210150477,56,Center,5210150483,212,9.1,5210150485,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162791,32,1,1,3,51,8cfkisxf1fkxdqtt6tx1tup48,0,63.4,36.3,2024-09-14T17:04:58.181Z,2024-09-14T17:04:58Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210150563,56,Center,5210150593,213,0.42,5210150567,141,54.9,5210150591,212,31.2,5210150565,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162877,52,1,1,3,54,b8oqgvx1ijeyn6y1cn6929ix4,1,21.7,44.3,2024-09-14T17:05:00.876Z,2024-09-14T17:05:03Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210151053,140,38.5,5210151063,1,,5210151059,212,20.9,5210151057,141,60.9,5210151051,56,Back,5210151049,157,,5210151061,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720162889,54,1,1,3,56,b8oqgvx1ijeyn6y1cn6929ix4,0,38.5,60.9,2024-09-14T17:05:03.374Z,2024-09-14T17:25:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210151157,141,80.1,5210151159,212,23.8,5210151153,56,Left,5210151161,213,0.58,5210151155,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163037,34,1,1,4,0,8cfkisxf1fkxdqtt6tx1tup48,1,38.5,23.6,2024-09-14T17:05:07.189Z,2024-09-14T17:05:12Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210152053,212,27.8,5210152049,140,37.2,5210152051,141,64.5,5210152055,213,1.62,5210152047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163151,35,1,1,4,5,8cfkisxf1fkxdqtt6tx1tup48,1,38.5,62.7,2024-09-14T17:05:12.205Z,2024-09-14T17:05:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210152659,140,39.5,5210152657,56,Back,5210152663,212,22.8,5210152665,213,4.76,5210152661,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163183,36,1,1,4,10,8cfkisxf1fkxdqtt6tx1tup48,1,39.1,34.6,2024-09-14T17:05:17.590Z,2024-09-14T17:05:19Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210152839,141,53.6,5210152843,213,1.39,5210152841,212,13.1,5210152833,56,Back,5210152835,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163239,37,1,1,4,12,8cfkisxf1fkxdqtt6tx1tup48,1,41.3,53.7,2024-09-14T17:05:19.230Z,2024-09-14T17:06:17Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210153147,213,4.47,5210153141,140,38.7,5210153143,141,37.4,5210153139,56,Back,5210153145,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163301,38,1,1,4,14,8cfkisxf1fkxdqtt6tx1tup48,1,38.7,37.4,2024-09-14T17:05:21.390Z,2024-09-14T17:05:24Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210153463,213,1.52,5210153455,56,Back,5210153459,141,74.8,5210153457,140,39.9,5210153461,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163441,39,1,1,4,17,8cfkisxf1fkxdqtt6tx1tup48,1,39.8,75.0,2024-09-14T17:05:24.590Z,2024-09-14T17:05:30Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210154177,212,13.2,5210154173,140,37.3,5210154179,213,4.51,5210154171,56,Back,5210154175,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163499,40,1,1,4,23,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,56.0,2024-09-14T17:05:29.830Z,2024-09-14T17:05:32Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210154493,213,1.08,5210154485,56,Back,5210154487,140,46.0,5210154489,141,79.1,5210154491,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163517,41,1,1,4,25,8cfkisxf1fkxdqtt6tx1tup48,1,46.0,79.1,2024-09-14T17:05:32.326Z,2024-09-14T17:05:33Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210154603,140,56.9,5210154605,141,69.1,5210154607,212,13.3,5210154609,213,5.75,5210154601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163553,42,1,1,4,26,8cfkisxf1fkxdqtt6tx1tup48,1,56.9,69.1,2024-09-14T17:05:33.382Z,2024-09-14T17:05:35Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210154795,56,Back,5210154803,213,3.24,5210154801,212,25.3,5210154799,141,65.4,5210154797,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163643,43,1,1,4,28,8cfkisxf1fkxdqtt6tx1tup48,1,32.9,65.4,2024-09-14T17:05:35.246Z,2024-09-14T17:05:39Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210155235,140,31.9,5210155241,213,1.67,5210155233,56,Back,5210155237,141,81.1,5210155239,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163669,44,1,1,4,32,8cfkisxf1fkxdqtt6tx1tup48,1,31.9,81.1,2024-09-14T17:05:39.014Z,2024-09-14T17:05:40Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210155371,140,19.3,5210155369,56,Back,5210155377,213,3.94,5210155375,212,18.9,5210155373,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163759,45,1,1,4,33,8cfkisxf1fkxdqtt6tx1tup48,1,19.3,61.2,2024-09-14T17:05:39.965Z,2024-09-14T17:05:44Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210155863,212,20.2,5210155865,213,5.12,5210155857,56,Back,5210155859,140,27.0,5210155861,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163803,46,1,1,4,37,8cfkisxf1fkxdqtt6tx1tup48,1,25.9,33.7,2024-09-14T17:05:44.006Z,2024-09-14T17:05:46Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210156093,141,53.3,5210156085,56,Center,5210156103,1,,5210156095,212,34.0,5210156099,213,0.40,5210156089,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163859,47,1,1,4,39,8cfkisxf1fkxdqtt6tx1tup48,1,55.7,53.3,2024-09-14T17:05:45.838Z,2024-09-14T17:05:48Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210156389,56,Back,5210156397,212,21.4,5210156395,141,68.2,5210156401,213,2.65,5210156393,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720163913,48,1,1,4,41,8cfkisxf1fkxdqtt6tx1tup48,1,37.8,68.2,2024-09-14T17:05:48.206Z,2024-09-14T17:05:50Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210156709,141,91.2,5210156707,140,45.1,5210156713,213,1.12,5210156711,212,17.4,5210156705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164005,49,1,1,4,43,8cfkisxf1fkxdqtt6tx1tup48,1,45.1,91.2,2024-09-14T17:05:50.342Z,2024-09-14T17:05:54Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210157161,141,75.6,5210157165,213,3.76,5210157157,56,Back,5210157163,212,18.2,5210157159,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164099,50,1,1,4,47,8cfkisxf1fkxdqtt6tx1tup48,1,39.4,75.9,2024-09-14T17:05:53.910Z,2024-09-14T17:05:58Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210157673,212,17.9,5210157663,56,Back,5210157675,213,5.16,5210157671,141,52.2,5210157667,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164115,51,50,1,4,50,8cfkisxf1fkxdqtt6tx1tup48,1,42.0,47.2,2024-09-14T17:05:57.468Z,2024-09-14T17:06:01Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210157733,286,,5210157859,233,55,5210157731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164127,55,7,1,4,50,b8oqgvx1ijeyn6y1cn6929ix4,0,58.0,52.8,2024-09-14T17:05:57.469Z,2024-09-14T17:06:02Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210157805,56,Center,5210157813,233,51,5210157807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164187,52,1,1,4,53,8cfkisxf1fkxdqtt6tx1tup48,1,34.7,12.5,2024-09-14T17:06:00.582Z,2024-09-14T17:06:02Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210158165,213,0.26,5210158161,141,21.8,5210158157,140,57.6,5210158163,212,24.9,5210158153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164201,53,1,1,4,55,8cfkisxf1fkxdqtt6tx1tup48,0,57.6,21.8,2024-09-14T17:06:01.862Z,2024-09-14T17:06:02Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210158243,213,0.24,5210158235,56,Center,5210158239,141,26.8,5210158241,212,14.4,5210158237,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164225,56,61,1,4,57,b8oqgvx1ijeyn6y1cn6929ix4,0,38.6,84.5,2024-09-14T17:06:03.918Z,2024-09-14T17:06:04Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210158347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164507,54,5,1,5,0,8cfkisxf1fkxdqtt6tx1tup48,1,63.7,-1.5,2024-09-14T17:06:06.919Z,2024-09-14T18:05:35Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210159871,233,57,5210159809,56,Right,5210159811,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164317,57,5,1,5,0,b8oqgvx1ijeyn6y1cn6929ix4,0,36.3,101.5,2024-09-14T17:06:06.919Z,2024-09-14T18:05:36Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210158793,56,Back,5210159899,233,54,5210158795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164519,55,79,1,5,9,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,0.0,2024-09-14T17:06:16.766Z,2024-09-14T17:06:17Z,,,,,5210159865,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164709,56,79,1,5,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-14T17:06:24.983Z,2024-09-14T17:06:25Z,,,,,5210160833,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164763,57,1,1,5,21,8cfkisxf1fkxdqtt6tx1tup48,1,60.4,0.0,2024-09-14T17:06:27.806Z,2024-09-14T17:06:28Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210161125,141,52.2,5210161131,1,,5210161123,140,33.7,5210161121,56,Back,5210161127,212,46.3,5210161119,107,,5210161129,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164793,58,1,1,5,21,8cfkisxf1fkxdqtt6tx1tup48,1,33.7,52.2,2024-09-14T17:06:28.398Z,2024-09-14T17:06:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210161305,56,Back,5210161311,212,21.9,5210161313,213,1.30,5210161309,141,83.3,5210161307,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164807,59,1,1,5,24,8cfkisxf1fkxdqtt6tx1tup48,0,39.2,83.3,2024-09-14T17:06:30.967Z,2024-09-14T17:06:31Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210161375,140,41.0,5210161381,213,5.49,5210161379,212,2.7,5210161373,56,Back,5210161377,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720165241,64,61,1,5,25,b8oqgvx1ijeyn6y1cn6929ix4,1,56.2,18.4,2024-09-14T17:06:32.518Z,2024-09-14T17:26:51Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210163675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164887,59,1,1,5,26,b8oqgvx1ijeyn6y1cn6929ix4,1,56.8,52.7,2024-09-14T17:06:33.701Z,2024-09-14T17:06:36Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210161843,141,46.9,5210161845,212,13.7,5210161839,56,Center,5210161847,213,5.99,5210161841,140,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164891,60,43,1,5,29,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-14T17:06:35.918Z,2024-09-14T17:26:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210161869,56,Back,5210161871,285,0,5210288057,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164897,60,61,1,5,29,b8oqgvx1ijeyn6y1cn6929ix4,0,69.3,46.9,2024-09-14T17:06:36.357Z,2024-09-14T17:06:37Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210161911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164963,61,1,1,5,29,8cfkisxf1fkxdqtt6tx1tup48,1,31.2,64.5,2024-09-14T17:06:36.542Z,2024-09-14T17:06:39Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210162293,212,15.4,5210162295,213,5.16,5210162291,141,44.0,5210162289,140,37.5,5210162287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720164987,62,1,1,5,32,8cfkisxf1fkxdqtt6tx1tup48,1,37.5,44.0,2024-09-14T17:06:39.727Z,2024-09-14T17:06:41Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210162441,141,51.0,5210162439,140,61.2,5210162445,213,0.19,5210162437,56,Center,5210162443,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720165101,63,1,1,5,34,8cfkisxf1fkxdqtt6tx1tup48,0,61.2,51.0,2024-09-14T17:06:41.046Z,2024-09-14T17:27:11Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5210162987,140,48.8,5210162991,212,16.0,5210162989,141,37.3,5210162985,56,Back,5210162993,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720165091,61,1,1,5,36,b8oqgvx1ijeyn6y1cn6929ix4,1,42.0,50.6,2024-09-14T17:06:43.373Z,2024-09-14T17:06:45Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210162925,141,56.0,5210162923,140,43.9,5210162921,56,Back,5210162927,212,4.2,5210162929,213,1.07,5210162919,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
