id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785143443,33,1,1,3,44,b2vft81kyjurzbmekvgrqwr64,1,51.2,75.6,2025-03-08T12:05:00.272Z,2025-03-08T12:05:05Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564332201,140,64.2,5564332205,212,14.5,5564332199,56,Left,5564332203,141,82.7,5564332207,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143451,34,43,1,3,48,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-08T12:05:05.201Z,2025-03-08T12:57:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564332229,140,73.0,5564508683,144,1,5564332227,56,Left,5564332235,213,4.77,5564332233,212,1.8,5564332231,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143471,35,1,1,3,49,b2vft81kyjurzbmekvgrqwr64,1,72.7,89.3,2025-03-08T12:05:06.082Z,2025-03-08T12:05:07Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564332333,141,71.8,5564332339,212,11.9,5564332345,213,4.77,5564332329,140,73.4,5564332327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143479,36,61,1,3,50,b2vft81kyjurzbmekvgrqwr64,0,73.4,71.8,2025-03-08T12:05:07.129Z,2025-03-08T12:05:07Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564332383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143509,29,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,1,28.1,38.2,2025-03-08T12:05:09.991Z,2025-03-08T12:05:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564332531,213,6.04,5564332521,140,53.5,5564332525,141,28.5,5564332517,56,Center,5564332529,212,27.5,5564332513,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143515,30,61,1,3,54,a9vw7ikerpr4cuweeeka5aneg,0,54.1,28.6,2025-03-08T12:05:11.183Z,2025-03-08T12:05:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564332539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143607,38,1,1,4,2,b2vft81kyjurzbmekvgrqwr64,1,38.3,23.4,2025-03-08T12:05:18.257Z,2025-03-08T12:05:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564333033,212,26.1,5564333031,141,10.9,5564333035,213,5.95,5564333027,56,Right,5564333029,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143619,39,1,1,4,6,b2vft81kyjurzbmekvgrqwr64,1,67.5,7.7,2025-03-08T12:05:22.929Z,2025-03-08T12:05:25Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5564333105,56,Back,5564333107,140,42.2,5564333109,141,13.8,5564333113,213,2.99,5564333111,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143685,40,1,1,4,8,b2vft81kyjurzbmekvgrqwr64,1,47.2,14.0,2025-03-08T12:05:24.984Z,2025-03-08T12:05:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564333383,213,1.67,5564333375,56,Back,5564333381,212,23.3,5564333377,140,45.0,5564333379,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143723,41,1,1,4,15,b2vft81kyjurzbmekvgrqwr64,1,44.1,49.3,2025-03-08T12:05:31.952Z,2025-03-08T12:05:35Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564333529,140,43.2,5564333527,56,Back,5564333535,213,4.66,5564333531,141,25.0,5564333533,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143753,42,1,1,4,19,b2vft81kyjurzbmekvgrqwr64,1,51.2,29.5,2025-03-08T12:05:35.617Z,2025-03-08T12:05:39Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564333665,56,Back,5564333669,141,45.4,5564333667,140,38.9,5564333671,212,16.8,5564333673,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143835,43,1,1,4,22,b2vft81kyjurzbmekvgrqwr64,1,38.9,45.7,2025-03-08T12:05:39.024Z,2025-03-08T12:05:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564334021,56,Right,5564334031,1,,5564334029,213,5.47,5564334027,212,33.1,5564334023,140,60.6,5564334025,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143857,44,1,1,4,32,b2vft81kyjurzbmekvgrqwr64,0,94.4,12.3,2025-03-08T12:05:48.273Z,2025-03-08T12:05:50Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5564334119,140,90.9,5564334117,56,Center,5564334113,2,,5564334129,213,2.02,5564334125,212,8.5,5564334121,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143851,33,8,1,4,33,a9vw7ikerpr4cuweeeka5aneg,1,12.6,70.9,2025-03-08T12:05:49.317Z,2025-03-08T12:05:49Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564334097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143923,35,1,1,4,36,a9vw7ikerpr4cuweeeka5aneg,1,10.4,82.6,2025-03-08T12:05:52.566Z,2025-03-08T12:05:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564334413,56,Back,5564334417,141,75.4,5564334419,212,29.8,5564334415,140,38.4,5564334421,213,6.12,5564334411,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144003,36,1,1,4,40,a9vw7ikerpr4cuweeeka5aneg,1,35.7,71.2,2025-03-08T12:05:56.709Z,2025-03-08T12:06:04Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564334735,140,40.0,5564334739,212,13.9,5564334737,141,90.6,5564334733,56,Back,5564334741,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785143985,45,83,1,4,47,b2vft81kyjurzbmekvgrqwr64,0,35.3,9.5,2025-03-08T12:06:03.417Z,2025-03-08T12:06:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564334819,399,81w1fqi66z0ibawynhraybaxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144013,37,50,1,4,48,a9vw7ikerpr4cuweeeka5aneg,1,65.4,92.0,2025-03-08T12:06:04.501Z,2025-03-08T12:17:42Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564334767,286,,5564334837,233,46,5564334765,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144023,46,7,1,4,48,b2vft81kyjurzbmekvgrqwr64,1,34.6,8.0,2025-03-08T12:06:04.502Z,2025-03-08T12:17:41Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564334821,233,37,5564334793,285,,5564334791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144051,48,1,1,4,49,b2vft81kyjurzbmekvgrqwr64,1,33.7,6.1,2025-03-08T12:06:05.648Z,2025-03-08T12:06:08Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564334911,141,14.6,5564334913,212,17.1,5564334907,56,Back,5564334909,140,18.4,5564334915,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144099,49,1,1,4,52,b2vft81kyjurzbmekvgrqwr64,1,23.8,13.8,2025-03-08T12:06:08.408Z,2025-03-08T12:06:13Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564335113,212,26.0,5564335107,56,Back,5564335109,140,26.0,5564335115,213,1.48,5564335111,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144161,50,1,1,4,57,b2vft81kyjurzbmekvgrqwr64,1,26.0,51.9,2025-03-08T12:06:13.424Z,2025-03-08T12:06:18Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564335431,56,Back,5564335435,141,83.2,5564335437,212,24.8,5564335439,213,1.03,5564335433,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144225,51,1,1,5,2,b2vft81kyjurzbmekvgrqwr64,1,59.1,83.3,2025-03-08T12:06:18.296Z,2025-03-08T12:06:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564335739,140,42.1,5564335737,56,Back,5564335743,212,20.5,5564335745,213,3.65,5564335741,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144283,52,1,1,5,8,b2vft81kyjurzbmekvgrqwr64,1,47.2,66.0,2025-03-08T12:06:24.720Z,2025-03-08T12:06:29Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564336001,140,61.2,5564336011,213,0.77,5564335999,56,Left,5564336007,212,20.5,5564336003,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144313,53,1,1,5,13,b2vft81kyjurzbmekvgrqwr64,1,68.0,78.7,2025-03-08T12:06:29.784Z,2025-03-08T12:06:34Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564336121,213,0.45,5564336119,212,17.8,5564336117,141,90.0,5564336113,56,Left,5564336115,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144345,54,1,1,5,18,b2vft81kyjurzbmekvgrqwr64,1,75.4,87.4,2025-03-08T12:06:34.447Z,2025-03-08T12:06:37Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564336275,56,Back,5564336283,213,3.52,5564336281,212,28.8,5564336277,140,49.9,5564336279,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144381,55,1,1,5,20,b2vft81kyjurzbmekvgrqwr64,1,52.5,73.8,2025-03-08T12:06:37.127Z,2025-03-08T12:06:40Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564336465,213,4.29,5564336463,212,19.8,5564336459,140,44.8,5564336457,56,Back,5564336461,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144387,56,61,1,5,24,b2vft81kyjurzbmekvgrqwr64,1,41.2,38.8,2025-03-08T12:06:40.456Z,2025-03-08T12:06:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564336493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144477,57,1,1,5,30,b2vft81kyjurzbmekvgrqwr64,1,39.0,16.4,2025-03-08T12:06:47.103Z,2025-03-08T12:06:50Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564336895,56,Back,5564336903,213,1.39,5564336901,212,24.6,5564336899,141,51.9,5564336897,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144501,58,1,1,5,34,b2vft81kyjurzbmekvgrqwr64,0,43.1,51.8,2025-03-08T12:06:50.408Z,2025-03-08T12:06:52Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564337063,213,0.51,5564337065,1,,5564337053,155,,5564337061,212,37.1,5564337059,141,78.5,5564337057,140,73.9,5564337055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144535,38,1,1,5,38,a9vw7ikerpr4cuweeeka5aneg,1,33.0,27.9,2025-03-08T12:06:55.205Z,2025-03-08T15:32:39Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564337265,213,0.48,5564337255,3,,5564337259,140,45.9,5564337263,212,15.2,5564337257,56,Back,5564337261,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144553,39,1,1,5,40,a9vw7ikerpr4cuweeeka5aneg,1,45.9,38.2,2025-03-08T12:06:56.477Z,2025-03-08T12:22:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564337351,212,8.9,5564384925,168,,5564337353,213,0.43,5564337343,3,,5564337347,140,53.6,5564337349,141,43.6,5564337345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144635,41,1,1,5,42,a9vw7ikerpr4cuweeeka5aneg,1,53.7,43.7,2025-03-08T12:06:58.868Z,2025-03-08T12:07:06Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564337791,212,26.3,5564337785,56,Right,5564337783,155,,5564337793,213,5.30,5564337789,141,11.6,5564337787,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144645,42,1,1,5,49,a9vw7ikerpr4cuweeeka5aneg,0,97.4,25.5,2025-03-08T12:07:06.140Z,2025-03-08T12:07:06Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5564337843,140,95.4,5564337847,212,18.9,5564337849,213,1.68,5564337841,56,Center,5564337845,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144709,59,12,1,5,51,b2vft81kyjurzbmekvgrqwr64,1,10.0,62.9,2025-03-08T12:07:07.367Z,2025-03-08T12:09:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564338145,213,5.75,5564338137,56,Back,5564338139,140,35.9,5564338141,141,39.2,5564338143,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144711,60,61,1,5,55,b2vft81kyjurzbmekvgrqwr64,0,25.1,39.1,2025-03-08T12:07:12.072Z,2025-03-08T12:07:12Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5564338167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144763,43,1,1,5,58,a9vw7ikerpr4cuweeeka5aneg,1,91.6,90.9,2025-03-08T12:07:15.012Z,2025-03-08T12:07:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564338405,213,3.38,5564338403,212,5.5,5564338401,141,89.0,5564338397,56,Left,5564338399,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144785,44,1,1,6,0,a9vw7ikerpr4cuweeeka5aneg,1,86.5,89.0,2025-03-08T12:07:16.612Z,2025-03-08T12:07:17Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564338501,141,89.3,5564338493,56,Left,5564338503,212,7.8,5564338497,140,79.1,5564338505,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144803,45,1,1,6,1,a9vw7ikerpr4cuweeeka5aneg,1,78.9,89.3,2025-03-08T12:07:17.644Z,2025-03-08T12:07:20Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564338593,140,67.6,5564338597,212,11.9,5564338591,56,Left,5564338599,213,3.22,5564338595,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144825,46,1,1,6,3,a9vw7ikerpr4cuweeeka5aneg,1,66.4,88.1,2025-03-08T12:07:19.708Z,2025-03-08T12:07:23Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564338737,212,32.2,5564338739,213,3.89,5564338733,140,43.8,5564338735,141,56.0,5564338741,1,,5564338731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144857,47,1,1,6,6,a9vw7ikerpr4cuweeeka5aneg,1,44.5,52.8,2025-03-08T12:07:23.180Z,2025-03-08T12:07:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564338885,141,20.4,5564338883,140,54.7,5564338889,213,5.16,5564338887,212,24.5,5564338881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144887,48,1,1,6,9,a9vw7ikerpr4cuweeeka5aneg,1,55.8,20.0,2025-03-08T12:07:26.180Z,2025-03-08T12:07:28Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564339043,56,Back,5564339047,141,44.6,5564339049,212,19.8,5564339045,140,45.8,5564339051,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144913,49,1,1,6,12,a9vw7ikerpr4cuweeeka5aneg,1,45.8,45.1,2025-03-08T12:07:28.436Z,2025-03-08T12:07:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564339201,140,42.3,5564339199,56,Back,5564339205,212,19.3,5564339207,213,1.76,5564339203,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144955,50,1,1,6,14,a9vw7ikerpr4cuweeeka5aneg,1,42.5,77.8,2025-03-08T12:07:30.876Z,2025-03-08T12:07:36Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564339395,56,Left,5564339403,213,0.50,5564339399,141,93.0,5564339397,140,60.6,5564339401,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785144989,51,1,1,6,19,a9vw7ikerpr4cuweeeka5aneg,1,63.9,78.7,2025-03-08T12:07:35.884Z,2025-03-08T12:07:38Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564339559,56,Back,5564339561,140,44.2,5564339565,212,21.0,5564339563,141,83.9,5564339567,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145033,52,1,1,6,22,a9vw7ikerpr4cuweeeka5aneg,1,44.2,83.9,2025-03-08T12:07:38.620Z,2025-03-08T12:07:42Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564339795,141,93.5,5564339793,140,73.4,5564339797,212,31.3,5564339791,56,Left,5564339799,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145037,53,4,1,6,26,a9vw7ikerpr4cuweeeka5aneg,1,68.4,91.8,2025-03-08T12:07:42.485Z,2025-03-08T12:17:39Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564339831,56,Left,5564339833,152,,5564339987,233,61,5564339837,286,,5564339835,265,,5564339829,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145057,61,4,1,6,26,b2vft81kyjurzbmekvgrqwr64,0,31.6,8.2,2025-03-08T12:07:42.486Z,2025-03-08T12:17:39Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564339973,285,,5564339967,56,Back,5564339971,265,,5564339969,152,,5564339965,13,,5564340023,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145213,54,1,1,6,39,a9vw7ikerpr4cuweeeka5aneg,1,68.0,91.8,2025-03-08T12:07:55.478Z,2025-03-08T12:07:58Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564340765,152,,5564340769,140,56.9,5564340767,56,Left,5564340771,141,89.6,5564340763,5,,5564340785,189,,5564340775,213,3.27,5564340773,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145219,55,1,1,6,41,a9vw7ikerpr4cuweeeka5aneg,1,56.9,89.6,2025-03-08T12:07:57.956Z,2025-03-08T12:07:58Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564340827,140,43.6,5564340835,212,17.1,5564340823,56,Back,5564340831,141,75.0,5564340839,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145233,56,1,1,6,42,a9vw7ikerpr4cuweeeka5aneg,1,43.6,75.0,2025-03-08T12:07:58.596Z,2025-03-08T12:07:59Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564340879,56,Back,5564340881,140,47.0,5564340885,212,19.4,5564340887,213,4.90,5564340883,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145261,57,1,1,6,42,a9vw7ikerpr4cuweeeka5aneg,1,47.0,47.0,2025-03-08T12:07:59.164Z,2025-03-08T12:08:02Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564341071,140,57.7,5564341069,56,Left,5564341075,212,27.6,5564341077,213,1.15,5564341073,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145273,58,1,1,6,45,a9vw7ikerpr4cuweeeka5aneg,0,60.2,86.9,2025-03-08T12:08:01.907Z,2025-03-08T12:08:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564341135,212,3.4,5564341129,56,Left,5564341299,233,62,5564341133,141,83.5,5564341297,236,,5564341137,213,5.54,5564341303,286,,5564341131,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145291,62,74,1,6,45,b2vft81kyjurzbmekvgrqwr64,1,43.4,23.6,2025-03-08T12:08:01.908Z,2025-03-08T12:17:47Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564341235,285,,5564341323,233,58,5564341231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145333,59,1,1,6,49,a9vw7ikerpr4cuweeeka5aneg,0,48.8,80.6,2025-03-08T12:08:06.156Z,2025-03-08T12:08:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564341465,212,55.0,5564341469,1,,5564341467,213,6.28,5564341463,141,80.0,5564341461,140,100.0,5564341459,56,Left,5564341457,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145547,60,5,1,6,50,a9vw7ikerpr4cuweeeka5aneg,0,101.0,75.8,2025-03-08T12:08:07.070Z,2025-03-08T12:52:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564342521,56,Center,5564342523,346,,5564342573,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145491,63,5,1,6,50,b2vft81kyjurzbmekvgrqwr64,1,-1.0,24.2,2025-03-08T12:08:07.070Z,2025-03-08T12:52:10Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5564342315,346,,5564342549,233,60,5564342313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145533,64,1,1,7,9,b2vft81kyjurzbmekvgrqwr64,1,4.4,57.2,2025-03-08T12:08:25.542Z,2025-03-08T12:08:29Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564342455,56,Back,5564342453,124,,5564342461,212,4.8,5564342459,141,50.1,5564342457,140,4.1,5564342467,237,,5564342463,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145539,65,1,1,7,13,b2vft81kyjurzbmekvgrqwr64,0,4.1,50.1,2025-03-08T12:08:29.678Z,2025-03-08T12:08:30Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5564342503,141,26.2,5564342499,140,50.2,5564342509,1,,5564342493,157,,5564342507,213,5.96,5564342505,212,51.1,5564342495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145567,61,1,1,7,15,a9vw7ikerpr4cuweeeka5aneg,1,56.7,83.2,2025-03-08T12:08:31.244Z,2025-03-08T12:08:33Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564342651,140,65.9,5564342655,212,9.9,5564342649,56,Left,5564342657,213,6.06,5564342647,3,,5564342653,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145569,62,43,1,7,17,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T12:08:33.404Z,2025-03-08T12:08:38Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564342861,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145585,63,61,1,7,19,a9vw7ikerpr4cuweeeka5aneg,0,67.6,91.8,2025-03-08T12:08:35.652Z,2025-03-08T12:09:07Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564342705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145597,64,5,1,7,19,a9vw7ikerpr4cuweeeka5aneg,0,64.7,101.2,2025-03-08T12:08:36.102Z,2025-03-08T12:52:11Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564342751,347,,5564342749,56,Left,5564343027,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145645,66,5,1,7,19,b2vft81kyjurzbmekvgrqwr64,1,35.3,-1.2,2025-03-08T12:08:36.102Z,2025-03-08T12:52:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564343003,233,64,5564342971,56,Back,5564342973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145771,67,1,1,7,26,b2vft81kyjurzbmekvgrqwr64,1,40.0,0.0,2025-03-08T12:08:42.942Z,2025-03-08T12:08:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564343551,56,Back,5564343553,140,30.5,5564343557,212,19.3,5564343559,213,2.11,5564343549,107,,5564343555,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145833,68,1,1,7,37,b2vft81kyjurzbmekvgrqwr64,1,20.2,28.9,2025-03-08T12:08:54.094Z,2025-03-08T12:08:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564343865,213,5.10,5564343861,141,9.4,5564343857,56,Back,5564343863,212,14.3,5564343859,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145867,69,1,1,7,41,b2vft81kyjurzbmekvgrqwr64,1,23.1,9.4,2025-03-08T12:08:57.629Z,2025-03-08T12:09:00Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564344051,213,1.56,5564344043,56,Back,5564344047,141,34.6,5564344049,212,17.1,5564344045,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785145963,70,1,1,7,43,b2vft81kyjurzbmekvgrqwr64,1,21.1,35.2,2025-03-08T12:09:00.070Z,2025-03-08T12:09:09Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564344491,140,10.3,5564344493,141,45.2,5564344497,213,2.60,5564344489,56,Back,5564344495,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
