id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815631303,29,4,1,2,34,b8oqgvx1ijeyn6y1cn6929ix4,1,32.0,15.8,2025-05-17T12:04:21.919Z,2025-05-17T14:07:45Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732110407,233,31,5732110349,56,Back,5732110411,285,,5732110347,13,,5732110353,265,,5732110351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631299,31,4,1,2,34,dbl7ir1qugqz8nvp1vzn8im50,0,68.0,84.2,2025-05-17T12:04:21.920Z,2025-05-17T14:07:45Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732110393,286,,5732110389,152,,5732110391,265,,5732110387,56,Left,5732110385,13,,5732110441,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631435,30,1,1,2,44,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,7.9,2025-05-17T12:04:31.503Z,2025-05-17T12:04:34Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732111061,5,,5732111063,152,,5732111067,140,25.9,5732111073,213,1.94,5732111071,212,15.5,5732111069,141,29.2,5732111065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631475,31,1,1,2,47,b8oqgvx1ijeyn6y1cn6929ix4,1,25.7,31.9,2025-05-17T12:04:34.734Z,2025-05-17T12:04:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732111261,141,11.4,5732111263,212,15.6,5732111257,56,Back,5732111259,140,32.3,5732111265,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631477,32,4,1,2,51,b8oqgvx1ijeyn6y1cn6929ix4,1,35.4,14.8,2025-05-17T12:04:38.327Z,2025-05-17T14:07:46Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732111611,233,32,5732111275,286,,5732111569,13,,5732111571,152,,5732111273,56,Back,5732111573,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631487,32,4,1,2,51,dbl7ir1qugqz8nvp1vzn8im50,0,64.6,85.2,2025-05-17T12:04:38.328Z,2025-05-17T14:07:46Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732111423,152,,5732111421,56,Left,5732111647,233,32,5732111419,13,,5732111427,285,,5732111425,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631593,33,1,1,2,58,b8oqgvx1ijeyn6y1cn6929ix4,0,29.0,10.4,2025-05-17T12:04:45.766Z,2025-05-17T12:04:49Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732112027,141,50.7,5732112019,56,Center,5732112015,155,,5732112025,140,69.5,5732112013,5,,5732112017,152,,5732112029,212,50.6,5732112033,1,,5732112031,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631643,33,1,1,3,1,dbl7ir1qugqz8nvp1vzn8im50,1,27.1,56.9,2025-05-17T12:04:48.940Z,2025-05-17T12:04:53Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732112291,141,64.6,5732112289,140,35.7,5732112293,212,10.4,5732112295,213,0.53,5732112285,3,,5732112287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631651,34,61,1,3,6,dbl7ir1qugqz8nvp1vzn8im50,0,35.7,64.6,2025-05-17T12:04:53.029Z,2025-05-17T12:05:57Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732112321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631695,34,1,1,3,9,b8oqgvx1ijeyn6y1cn6929ix4,1,58.6,35.1,2025-05-17T12:04:56.191Z,2025-05-17T12:09:23Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732112533,56,Right,5732112537,141,19.2,5732112539,212,10.9,5732112541,213,4.81,5732112535,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631731,35,1,1,3,10,b8oqgvx1ijeyn6y1cn6929ix4,1,59.6,19.2,2025-05-17T12:04:57.183Z,2025-05-17T12:08:26Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732112747,56,Back,5732112751,141,15.5,5732112753,212,17.8,5732112749,140,42.8,5732112755,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815634113,77,1,1,3,11,b8oqgvx1ijeyn6y1cn6929ix4,1,41.4,24.3,2025-05-17T12:04:58.893Z,2025-05-17T12:08:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732125983,213,4.96,5732125979,212,9.4,5732125969,56,Back,5732125971,140,43.6,5732125975,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631739,36,1,1,3,12,b8oqgvx1ijeyn6y1cn6929ix4,1,42.8,15.5,2025-05-17T12:04:59.718Z,2025-05-17T12:09:31Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732112799,140,57.8,5732112801,141,8.3,5732112803,212,16.5,5732112805,213,5.98,5732112797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631771,37,1,1,3,14,b8oqgvx1ijeyn6y1cn6929ix4,1,57.8,8.3,2025-05-17T12:05:01.031Z,2025-05-17T12:05:02Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732112961,56,Back,5732112963,140,36.6,5732112967,212,22.3,5732112969,213,3.06,5732112965,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631789,38,1,1,3,15,b8oqgvx1ijeyn6y1cn6929ix4,1,36.7,11.0,2025-05-17T12:05:02.623Z,2025-05-17T12:05:05Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732113109,141,36.0,5732113105,56,Back,5732113113,213,2.05,5732113111,212,19.2,5732113107,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631813,39,1,1,3,18,b8oqgvx1ijeyn6y1cn6929ix4,1,28.0,32.8,2025-05-17T12:05:05.567Z,2025-05-17T12:05:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732113199,140,48.8,5732113201,141,9.1,5732113203,212,27.1,5732113205,213,5.65,5732113197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631849,40,1,1,3,20,b8oqgvx1ijeyn6y1cn6929ix4,1,48.8,9.1,2025-05-17T12:05:07.407Z,2025-05-17T12:05:10Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732113413,213,1.30,5732113411,212,4.3,5732113407,140,49.9,5732113405,56,Back,5732113409,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631871,41,1,1,3,22,b8oqgvx1ijeyn6y1cn6929ix4,0,48.0,16.1,2025-05-17T12:05:09.942Z,2025-05-17T12:09:52Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5732113517,212,37.0,5732113515,141,10.0,5732113521,1,,5732113519,213,6.17,5732113511,56,Right,5732113513,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631919,36,1,1,3,25,dbl7ir1qugqz8nvp1vzn8im50,1,10.6,82.9,2025-05-17T12:05:12.268Z,2025-05-17T12:05:18Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732113901,213,4.66,5732113887,56,Back,5732113897,212,18.9,5732113891,140,9.7,5732113893,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631937,37,1,1,3,30,dbl7ir1qugqz8nvp1vzn8im50,1,10.0,46.4,2025-05-17T12:05:17.892Z,2025-05-17T12:05:20Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732113983,155,,5732113991,212,40.9,5732113989,141,21.8,5732113993,213,5.86,5732113995,1,,5732113985,56,Back,5732113987,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631949,38,44,1,3,32,dbl7ir1qugqz8nvp1vzn8im50,1,46.6,31.4,2025-05-17T12:05:19.796Z,2025-05-17T12:05:24Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5732114089,233,42,5732114043,56,Back,5732114047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631945,42,44,1,3,32,b8oqgvx1ijeyn6y1cn6929ix4,0,53.4,68.6,2025-05-17T12:05:19.797Z,2025-05-17T12:05:27Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732114027,56,Center,5732114117,233,38,5732114029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632011,39,1,1,3,33,dbl7ir1qugqz8nvp1vzn8im50,0,45.5,21.8,2025-05-17T12:05:19.988Z,2025-05-17T12:05:26Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5732114395,140,63.7,5732114401,212,19.2,5732114397,141,24.6,5732114393,56,Center,5732114405,213,0.10,5732114391,168,,5732114389,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815631971,43,44,1,3,34,b8oqgvx1ijeyn6y1cn6929ix4,1,36.8,66.4,2025-05-17T12:05:21.043Z,2025-05-17T14:08:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732114173,56,Back,5732114175,285,,5732114493,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632015,40,44,1,3,34,dbl7ir1qugqz8nvp1vzn8im50,0,63.2,33.6,2025-05-17T12:05:21.044Z,2025-05-17T14:08:23Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732114437,286,,5732114435,56,Center,5732114567,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632001,44,1,1,3,35,b8oqgvx1ijeyn6y1cn6929ix4,1,37.8,51.5,2025-05-17T12:05:21.958Z,2025-05-17T12:05:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732114293,141,56.4,5732114291,140,47.3,5732114289,56,Back,5732114287,3,,5732114295,212,10.5,5732114297,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632007,45,1,1,3,37,b8oqgvx1ijeyn6y1cn6929ix4,0,47.3,56.4,2025-05-17T12:05:24.414Z,2025-05-17T12:05:25Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732114369,212,7.0,5732114371,213,5.04,5732114357,3,,5732114363,140,49.4,5732114359,56,Back,5732114367,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632037,41,1,1,3,37,dbl7ir1qugqz8nvp1vzn8im50,0,45.5,54.8,2025-05-17T12:05:24.669Z,2025-05-17T13:13:24Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732114577,140,61.0,5732114575,56,Center,5732114583,213,6.19,5732114581,212,16.3,5732114579,141,52.5,5732114573,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632077,46,8,1,3,41,b8oqgvx1ijeyn6y1cn6929ix4,1,32.9,42.2,2025-05-17T12:05:28.534Z,2025-05-17T12:10:21Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732114751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632085,47,61,1,3,42,b8oqgvx1ijeyn6y1cn6929ix4,0,53.0,53.4,2025-05-17T12:05:29.686Z,2025-05-17T12:10:43Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732133593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632063,42,1,1,3,43,dbl7ir1qugqz8nvp1vzn8im50,0,55.1,52.8,2025-05-17T12:05:30.148Z,2025-05-17T14:11:13Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732114697,56,Center,5732114703,212,2.4,5732141433,286,,5732114701,141,55.1,5732114705,213,0.72,5732141427,236,,5732114699,140,56.8,5732556833,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632089,48,74,1,3,43,b8oqgvx1ijeyn6y1cn6929ix4,1,44.7,49.3,2025-05-17T12:05:30.838Z,2025-05-17T19:16:24Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732141399,56,Back,5732141401,285,,5732556869,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632091,49,1,1,3,45,b8oqgvx1ijeyn6y1cn6929ix4,0,47.4,47.2,2025-05-17T12:05:32.772Z,2025-05-17T19:16:17Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5732149395,140,48.1,5732149401,213,5.65,5732556967,233,43,5732149417,236,,5732149399,212,0.9,5732149423,286,,5732149397,141,46.4,5732149393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632087,43,74,1,3,46,dbl7ir1qugqz8nvp1vzn8im50,1,56.4,58.1,2025-05-17T12:05:33.773Z,2025-05-17T19:16:27Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732557033,233,49,5732114797,285,,5732114795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632117,51,1,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,64.4,26.5,2025-05-17T12:05:34.343Z,2025-05-17T12:05:35Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732114977,213,3.78,5732114959,140,55.6,5732114963,141,16.5,5732114955,56,Right,5732114973,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632145,52,1,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,55.6,16.5,2025-05-17T12:05:34.870Z,2025-05-17T12:05:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732115175,213,2.93,5732115167,56,Back,5732115169,140,34.7,5732115171,141,23.4,5732115173,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632159,53,1,1,3,50,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,23.4,2025-05-17T12:05:37.350Z,2025-05-17T12:05:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732115263,56,Back,5732115271,213,0.77,5732115269,212,8.6,5732115267,141,32.2,5732115265,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632183,54,1,1,3,51,b8oqgvx1ijeyn6y1cn6929ix4,1,40.6,32.2,2025-05-17T12:05:38.598Z,2025-05-17T12:05:40Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732115401,212,21.1,5732115397,140,60.5,5732115403,213,6.13,5732115395,56,Center,5732115399,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632289,55,2,1,3,57,b8oqgvx1ijeyn6y1cn6929ix4,1,59.3,26.2,2025-05-17T12:05:44.870Z,2025-05-17T12:05:48Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732115903,140,81.9,5732115915,56,Right,5732115913,7,ekx0wotp433tuaw4g93nybjmc,5732115905,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632465,45,1,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,1,18.1,85.4,2025-05-17T12:06:00.229Z,2025-05-17T12:06:02Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5732116855,140,9.1,5732116863,212,19.9,5732116859,141,59.7,5732116843,5,,5732116865,213,4.22,5732116847,241,,5732116851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632591,46,1,1,4,24,dbl7ir1qugqz8nvp1vzn8im50,1,14.8,47.8,2025-05-17T12:06:11.397Z,2025-05-17T12:06:15Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732117617,140,23.1,5732117621,212,23.7,5732117623,213,1.19,5732117615,56,Back,5732117619,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632679,47,1,1,4,28,dbl7ir1qugqz8nvp1vzn8im50,1,20.4,72.4,2025-05-17T12:06:15.508Z,2025-05-17T12:06:21Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732118063,141,53.1,5732118061,140,12.3,5732118065,212,15.6,5732118059,56,Back,5732118067,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632771,48,2,1,4,34,dbl7ir1qugqz8nvp1vzn8im50,1,11.5,44.3,2025-05-17T12:06:21.029Z,2025-05-17T12:06:29Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732118619,7,5wmik73cqursg7sv3w14ue5pm,5732118621,1,,5732118623,56,Center,5732118583,141,56.7,5732118581,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632977,57,1,1,4,59,b8oqgvx1ijeyn6y1cn6929ix4,1,12.5,44.3,2025-05-17T12:06:46.549Z,2025-05-17T12:06:47Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732119685,5,,5732119687,241,,5732119697,213,5.45,5732119695,212,10.8,5732119689,56,Back,5732119691,140,19.4,5732119693,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815632989,58,1,1,5,0,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,32.5,2025-05-17T12:06:46.997Z,2025-05-17T12:06:48Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732119769,213,5.28,5732119765,141,10.0,5732119761,56,Back,5732119763,140,28.7,5732119767,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633031,59,1,1,5,1,b8oqgvx1ijeyn6y1cn6929ix4,1,28.7,10.0,2025-05-17T12:06:48.637Z,2025-05-17T12:06:51Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732119975,140,73.9,5732119979,212,48.5,5732119977,141,25.0,5732119971,155,,5732119973,56,Center,5732119983,1,,5732119981,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633037,60,61,1,5,4,b8oqgvx1ijeyn6y1cn6929ix4,0,73.9,25.0,2025-05-17T12:06:51.718Z,2025-05-17T12:06:52Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732120011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633089,50,1,1,5,6,dbl7ir1qugqz8nvp1vzn8im50,1,11.6,63.1,2025-05-17T12:06:53.885Z,2025-05-17T12:06:55Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732120309,140,21.8,5732120315,213,0.32,5732120307,56,Back,5732120311,141,68.4,5732120313,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633121,51,1,1,5,8,dbl7ir1qugqz8nvp1vzn8im50,1,21.8,68.4,2025-05-17T12:06:55.444Z,2025-05-17T12:06:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732120529,56,Back,5732120531,140,13.3,5732120533,141,91.4,5732120537,213,2.09,5732120535,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633145,52,1,1,5,11,dbl7ir1qugqz8nvp1vzn8im50,1,13.2,91.2,2025-05-17T12:06:58.892Z,2025-05-17T12:07:01Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5732120665,1,,5732120657,140,47.5,5732120659,141,72.6,5732120663,213,5.95,5732120661,212,38.2,5732120655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633149,53,50,1,5,13,dbl7ir1qugqz8nvp1vzn8im50,1,46.0,76.4,2025-05-17T12:07:00.804Z,2025-05-17T12:07:07Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732120671,286,,5732120669,56,Back,5732120775,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633155,61,7,1,5,13,b8oqgvx1ijeyn6y1cn6929ix4,1,54.0,23.6,2025-05-17T12:07:00.805Z,2025-05-17T12:07:05Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732120699,56,Center,5732120763,233,53,5732120701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633219,63,1,1,5,14,b8oqgvx1ijeyn6y1cn6929ix4,1,56.4,15.3,2025-05-17T12:07:01.745Z,2025-05-17T12:07:06Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732120901,212,5.3,5732120903,213,2.14,5732120895,56,Center,5732120897,140,53.7,5732120899,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633239,64,1,1,5,17,b8oqgvx1ijeyn6y1cn6929ix4,1,60.5,28.8,2025-05-17T12:07:04.798Z,2025-05-17T12:07:08Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732121015,212,28.3,5732121009,56,Back,5732121017,213,2.26,5732121013,141,60.8,5732121011,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633265,65,1,1,5,21,b8oqgvx1ijeyn6y1cn6929ix4,1,45.5,62.7,2025-05-17T12:07:08.526Z,2025-05-17T12:07:11Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732121167,141,43.9,5732121165,140,46.2,5732121173,213,4.77,5732121169,212,12.8,5732121161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633313,66,1,1,5,24,b8oqgvx1ijeyn6y1cn6929ix4,1,45.8,40.7,2025-05-17T12:07:11.005Z,2025-05-17T12:07:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5732121445,212,10.6,5732121441,140,41.8,5732121443,141,26.4,5732121439,56,Back,5732121447,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633341,67,1,1,5,29,b8oqgvx1ijeyn6y1cn6929ix4,1,41.5,23.3,2025-05-17T12:07:15.998Z,2025-05-17T12:07:19Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732121595,56,Back,5732121599,141,45.7,5732121597,140,31.7,5732121601,212,18.4,5732121603,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633365,68,1,1,5,32,b8oqgvx1ijeyn6y1cn6929ix4,1,31.7,44.8,2025-05-17T12:07:19.142Z,2025-05-17T12:07:22Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732121777,212,35.8,5732121781,1,,5732121773,140,53.4,5732121771,56,Right,5732121775,141,4.1,5732121779,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633389,69,1,1,5,35,b8oqgvx1ijeyn6y1cn6929ix4,1,53.4,4.1,2025-05-17T12:07:22.013Z,2025-05-17T12:07:24Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732121937,140,32.5,5732121935,56,Back,5732121939,141,15.2,5732121941,212,23.2,5732121943,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633483,70,1,1,5,37,b8oqgvx1ijeyn6y1cn6929ix4,1,32.5,15.2,2025-05-17T12:07:24.429Z,2025-05-17T12:07:33Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732122509,212,27.5,5732122503,56,Back,5732122507,141,38.6,5732122505,140,11.1,5732122511,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633493,71,1,1,5,46,b8oqgvx1ijeyn6y1cn6929ix4,1,12.6,50.0,2025-05-17T12:07:33.781Z,2025-05-17T12:07:35Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732122553,141,70.9,5732122551,140,19.3,5732122555,212,15.9,5732122557,213,1.11,5732122549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633513,72,1,1,5,48,b8oqgvx1ijeyn6y1cn6929ix4,1,19.3,70.9,2025-05-17T12:07:35.437Z,2025-05-17T12:07:38Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732122717,141,94.7,5732122713,140,28.4,5732122709,56,Back,5732122721,213,1.04,5732122719,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633523,73,1,1,5,51,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,94.7,2025-05-17T12:07:38.210Z,2025-05-17T12:07:39Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5732122787,140,29.4,5732122785,56,Back,5732122793,213,4.90,5732122789,141,86.5,5732122791,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633539,74,1,1,5,52,b8oqgvx1ijeyn6y1cn6929ix4,1,29.4,86.5,2025-05-17T12:07:38.981Z,2025-05-17T12:17:20Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732122857,140,43.3,5732122859,141,94.8,5732122855,56,Back,5732122861,212,15.6,5732122863,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633571,75,1,1,5,54,b8oqgvx1ijeyn6y1cn6929ix4,0,43.3,94.8,2025-05-17T12:07:41.285Z,2025-05-17T12:07:43Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732123065,140,80.6,5732123067,141,60.0,5732123063,56,Center,5732123069,212,45.8,5732123071,213,5.74,5732123073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815633629,55,1,1,5,58,dbl7ir1qugqz8nvp1vzn8im50,1,23.6,40.0,2025-05-17T12:07:45.180Z,2025-05-17T12:07:47Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732123353,140,32.5,5732123351,56,Back,5732123359,213,5.63,5732123355,141,29.4,5732123357,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
