id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value
2795616847,356,1,1,2,53,bd4qakf7j0wwie8wke9km7uj8,1,33.0,18.2,2025-04-04T17:02:54.393Z,2025-04-04T17:33:41Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621783031,141,11.3,5621783033,212,10.3,5621783035,213,5.81,5621783029,140,41.7,5621783025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795616839,354,1,1,2,54,bd4qakf7j0wwie8wke9km7uj8,0,52.4,9.9,2025-04-04T17:02:55.084Z,2025-04-04T20:31:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621784599,212,21.2,5621784597,141,33.8,5621784595,140,65.4,5621784593,56,Center,5621784601,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596115,26,43,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-04T17:02:59.042Z,2025-04-04T17:30:15Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621665047,56,Back,5621665049,140,43.0,5621665051,141,60.0,5621665053,212,9.9,5621665055,213,3.86,5621769351,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596147,28,1,1,2,59,ajtb177oqwawkdwbqhldmq6mx,1,38.0,67.5,2025-04-04T17:03:00.451Z,2025-04-04T17:35:39Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621665203,140,51.0,5621665205,141,76.7,5621665207,212,15.0,5621665201,56,Center,5621665211,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795618639,284,1,1,2,59,ajtb177oqwawkdwbqhldmq6mx,1,46.2,74.0,2025-04-04T17:03:00.769Z,2025-04-04T17:35:49Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621793527,56,Back,5621793531,141,61.7,5621793535,213,4.15,5621793529,140,41.2,5621793533,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795618645,285,1,1,3,0,ajtb177oqwawkdwbqhldmq6mx,1,42.7,64.4,2025-04-04T17:03:00.968Z,2025-04-04T17:35:59Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621794177,141,53.6,5621794175,140,54.8,5621794173,56,Center,5621794181,213,5.76,5621794179,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596171,29,1,1,3,1,ajtb177oqwawkdwbqhldmq6mx,1,49.5,49.7,2025-04-04T17:03:02.178Z,2025-04-04T17:03:03Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621665311,56,Center,5621665317,212,3.9,5621665315,141,55.2,5621665313,140,50.7,5621665319,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596179,30,1,1,3,2,ajtb177oqwawkdwbqhldmq6mx,0,50.7,55.2,2025-04-04T17:03:03.331Z,2025-04-04T20:30:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621665351,212,7.2,5621665353,213,5.88,5621665349,141,51.0,5621665347,140,57.0,5621665343,155,,5621665345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795616851,358,61,1,3,3,bd4qakf7j0wwie8wke9km7uj8,1,46.2,47.2,2025-04-04T17:03:04.850Z,2025-04-04T17:36:40Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5621797419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596295,37,1,1,3,4,bd4qakf7j0wwie8wke9km7uj8,0,37.9,40.9,2025-04-04T17:03:05.667Z,2025-04-04T17:37:54Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621665859,213,0.50,5621665861,1,,5621665857,212,27.0,5621665851,56,Center,5621665855,141,60.1,5621665853,140,60.4,5621665849,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596967,46,1,1,3,5,bd4qakf7j0wwie8wke9km7uj8,0,29.2,71.1,2025-04-04T17:03:06.590Z,2025-04-04T19:19:18Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621807353,56,Back,5621807355,140,48.4,5621807361,213,5.95,5621807351,3,,5621807357,141,60.7,5621807359,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596255,31,1,1,3,6,ajtb177oqwawkdwbqhldmq6mx,1,32.6,34.3,2025-04-04T17:03:07.570Z,2025-04-04T17:03:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621665683,141,41.5,5621665685,212,37.2,5621665687,213,0.13,5621665681,140,67.7,5621665689,1,,5621665679,56,Center,5621665677,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596265,32,43,1,3,7,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-04T17:03:08.539Z,2025-04-04T17:38:58Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621665737,56,Center,5621665739,286,0,5621809917,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596331,33,1,1,3,11,ajtb177oqwawkdwbqhldmq6mx,0,64.9,37.4,2025-04-04T17:03:12.106Z,2025-04-04T17:03:13Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621666051,141,26.2,5621666053,212,16.9,5621666055,213,5.82,5621666047,56,Center,5621666045,155,,5621666049,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596385,39,12,1,3,15,bd4qakf7j0wwie8wke9km7uj8,1,22.8,82.4,2025-04-04T17:03:16.123Z,2025-04-04T17:39:39Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621666327,56,Back,5621666335,213,0.01,5621666333,212,25.1,5621666329,140,46.7,5621666331,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596409,34,1,1,3,16,ajtb177oqwawkdwbqhldmq6mx,1,56.3,25.0,2025-04-04T17:03:17.410Z,2025-04-04T17:03:18Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621666487,56,Right,5621666489,140,59.3,5621666493,212,7.9,5621666495,213,5.12,5621666491,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596465,35,1,1,3,17,ajtb177oqwawkdwbqhldmq6mx,1,59.3,14.0,2025-04-04T17:03:18.602Z,2025-04-04T17:03:22Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5621666791,212,21.4,5621666793,213,2.57,5621666787,140,42.2,5621666785,56,Back,5621666789,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596507,36,1,1,3,21,ajtb177oqwawkdwbqhldmq6mx,0,39.9,25.9,2025-04-04T17:03:22.251Z,2025-04-04T17:03:24Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621666995,56,Center,5621667005,1,,5621667003,213,0.06,5621666993,155,,5621667001,212,52.0,5621666997,140,89.3,5621666999,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596561,41,1,1,3,27,bd4qakf7j0wwie8wke9km7uj8,0,9.8,84.7,2025-04-04T17:03:28.460Z,2025-04-04T17:03:30Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621667327,157,,5621667339,1,,5621667335,212,25.4,5621667329,56,Back,5621667333,141,89.4,5621667331,140,33.8,5621667337,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596585,37,1,1,3,29,ajtb177oqwawkdwbqhldmq6mx,1,65.0,18.2,2025-04-04T17:03:30.724Z,2025-04-04T17:03:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621667511,56,Right,5621667517,141,19.1,5621667515,140,74.9,5621667519,212,10.4,5621667509,3,,5621667521,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596641,39,1,1,3,35,ajtb177oqwawkdwbqhldmq6mx,1,83.8,14.3,2025-04-04T17:03:36.466Z,2025-04-04T17:03:37Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621667835,212,7.1,5621667833,141,24.3,5621667829,56,Center,5621667837,213,1.88,5621667831,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596685,40,1,1,3,36,ajtb177oqwawkdwbqhldmq6mx,1,81.9,23.9,2025-04-04T17:03:37.347Z,2025-04-04T17:03:41Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621668097,213,5.18,5621668091,212,8.4,5621668085,141,12.9,5621668079,56,Right,5621668081,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596749,41,1,1,3,40,ajtb177oqwawkdwbqhldmq6mx,1,90.3,13.2,2025-04-04T17:03:41.787Z,2025-04-04T17:03:46Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621668441,141,20.9,5621668445,213,2.38,5621668439,140,85.1,5621668443,212,7.6,5621668437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596783,42,1,1,3,45,ajtb177oqwawkdwbqhldmq6mx,1,88.4,14.0,2025-04-04T17:03:45.875Z,2025-04-04T17:03:48Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621668659,56,Right,5621668663,141,19.1,5621668665,212,13.3,5621668661,140,76.2,5621668667,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596813,43,1,1,3,47,ajtb177oqwawkdwbqhldmq6mx,0,72.8,18.5,2025-04-04T17:03:48.259Z,2025-04-04T17:03:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621668777,212,11.1,5621668771,56,Right,5621668775,141,17.0,5621668773,140,83.3,5621668779,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596903,42,8,1,3,57,bd4qakf7j0wwie8wke9km7uj8,1,17.9,87.7,2025-04-04T17:03:58.212Z,2025-04-04T17:03:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621669289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596931,44,1,1,3,58,bd4qakf7j0wwie8wke9km7uj8,1,17.9,87.7,2025-04-04T17:03:58.916Z,2025-04-04T17:04:00Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621669437,213,6.09,5621669431,140,34.0,5621669435,212,17.2,5621669429,56,Back,5621669433,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795596965,45,1,1,3,59,bd4qakf7j0wwie8wke9km7uj8,1,45.7,72.0,2025-04-04T17:03:59.988Z,2025-04-04T17:41:15Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5621669577,212,21.8,5621669571,56,Back,5621669575,141,50.1,5621669573,140,30.5,5621669579,213,3.89,5621820961,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795594695,17,1,1,4,0,bd4qakf7j0wwie8wke9km7uj8,1,43.7,47.0,2025-04-04T17:04:01.148Z,2025-04-04T17:42:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621828567,56,Right,5621828569,140,55.3,5621828573,212,23.3,5621828575,213,5.26,5621828571,141,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597049,47,1,1,4,2,bd4qakf7j0wwie8wke9km7uj8,1,61.9,23.3,2025-04-04T17:04:03.581Z,2025-04-04T17:04:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621669951,213,0.19,5621669943,56,Center,5621669945,140,78.3,5621669947,141,28.3,5621669949,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597055,48,1,1,4,5,bd4qakf7j0wwie8wke9km7uj8,0,88.2,21.9,2025-04-04T17:04:06.708Z,2025-04-04T20:31:10Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621669973,212,8.7,5621669975,213,1.84,5621669971,141,34.3,5621669967,56,Center,5621669969,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597093,44,12,1,4,6,ajtb177oqwawkdwbqhldmq6mx,1,9.9,54.0,2025-04-04T17:04:07.123Z,2025-04-04T17:04:09Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621670151,213,0.30,5621670149,212,29.9,5621670147,141,67.0,5621670143,56,Back,5621670145,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597103,45,61,1,4,8,ajtb177oqwawkdwbqhldmq6mx,0,36.2,66.3,2025-04-04T17:04:09.003Z,2025-04-04T17:04:09Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621670187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597173,49,1,1,4,10,bd4qakf7j0wwie8wke9km7uj8,1,63.4,31.8,2025-04-04T17:04:11.373Z,2025-04-04T17:04:15Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621670481,140,37.0,5621670487,213,2.80,5621670479,56,Back,5621670485,212,29.4,5621670483,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597183,50,1,1,4,14,bd4qakf7j0wwie8wke9km7uj8,1,37.0,46.4,2025-04-04T17:04:15.220Z,2025-04-04T17:04:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621670539,212,18.8,5621670541,213,6.28,5621670537,141,46.3,5621670535,140,54.9,5621670533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597191,51,1,1,4,15,bd4qakf7j0wwie8wke9km7uj8,1,54.9,46.3,2025-04-04T17:04:16.029Z,2025-04-04T17:04:17Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621670569,56,Back,5621670573,141,49.9,5621670575,212,16.5,5621670571,140,39.4,5621670577,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597205,52,1,1,4,16,bd4qakf7j0wwie8wke9km7uj8,1,39.4,49.9,2025-04-04T17:04:17.244Z,2025-04-04T17:04:18Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621670655,212,12.8,5621670651,141,39.5,5621670659,213,5.70,5621670643,56,Back,5621670645,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597253,53,1,1,4,17,bd4qakf7j0wwie8wke9km7uj8,1,49.6,39.5,2025-04-04T17:04:18.036Z,2025-04-04T17:04:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621670891,56,Right,5621670897,212,23.1,5621670893,140,67.1,5621670895,141,18.8,5621670899,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597261,54,1,1,4,21,bd4qakf7j0wwie8wke9km7uj8,1,67.1,18.9,2025-04-04T17:04:22.813Z,2025-04-04T20:30:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621670931,213,2.24,5621670929,212,14.8,5621670925,140,58.4,5621670923,56,Center,5621670927,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597307,55,1,1,4,23,bd4qakf7j0wwie8wke9km7uj8,1,58.4,36.0,2025-04-04T17:04:24.709Z,2025-04-04T17:04:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621671119,155,,5621671125,141,50.0,5621671123,140,71.7,5621671121,56,Center,5621671133,213,0.60,5621671129,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597333,56,1,1,4,25,bd4qakf7j0wwie8wke9km7uj8,1,71.7,50.0,2025-04-04T17:04:26.309Z,2025-04-04T19:49:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621671267,3,,5621671269,56,Center,5621671273,141,44.2,5621671275,212,9.3,5621671271,140,79.7,5621671279,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597341,57,1,1,4,27,bd4qakf7j0wwie8wke9km7uj8,1,83.8,9.4,2025-04-04T17:04:28.445Z,2025-04-04T19:50:06Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,1.0,,5622683271,141,59.7,5622683277,1,,5622683275,213,1.30,5622683273,212,35.5,5621671309,56,Center,5622687337,210,15,5622683257,2,,5622683267,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597365,58,15,1,4,30,bd4qakf7j0wwie8wke9km7uj8,1,88.1,60.9,2025-04-04T17:04:31.174Z,2025-04-04T19:50:07Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5621672641,233,46,5621672607,29,,5621671447,17,,5621672627,231,51.1,5621672617,215,,5621672451,20,,5621672621,146,96.9,5622687389,328,,5621672605,78,5621671445,22,5621672619,100,5621672625,230,98.2,5621672623,147,52.9,5621672455,82,5621671451,56,Center,5621672609,55,57,5621672615,103,19,5621672613,102,50.1,,,,
2795597373,46,10,1,4,30,ajtb177oqwawkdwbqhldmq6mx,1,3.1,47.1,2025-04-04T17:04:31.274Z,2025-04-04T20:17:32Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5621671487,56,Back,5621672657,233,58,5621671485,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597379,47,6,1,4,31,ajtb177oqwawkdwbqhldmq6mx,0,16.2,43.3,2025-04-04T17:04:32.870Z,2025-04-04T20:13:23Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621833123,233,59,5621671595,56,Back,5621671601,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597509,59,6,1,4,31,bd4qakf7j0wwie8wke9km7uj8,1,83.8,56.7,2025-04-04T17:04:32.870Z,2025-04-04T19:13:11Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5621672355,75,,5621672353,56,Center,5621833045,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597723,60,1,1,4,59,bd4qakf7j0wwie8wke9km7uj8,1,99.5,0.5,2025-04-04T17:05:00.656Z,2025-04-04T17:05:07Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621673499,140,82.0,5621673501,141,23.1,5621673497,56,Center,5621673503,212,24.0,5621673505,213,2.45,5621673495,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597741,61,1,1,5,1,bd4qakf7j0wwie8wke9km7uj8,1,79.6,23.9,2025-04-04T17:05:02.637Z,2025-04-04T17:05:04Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621673619,213,6.10,5621673615,141,22.2,5621673613,140,85.6,5621673611,56,Center,5621673617,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597783,62,1,1,5,3,bd4qakf7j0wwie8wke9km7uj8,1,85.7,22.2,2025-04-04T17:05:04.349Z,2025-04-04T17:58:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621673873,213,1.35,5621673871,212,13.2,5621673867,140,88.4,5621673861,2,,5621673865,56,Center,5621673863,155,,5621673869,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597825,63,61,1,5,4,bd4qakf7j0wwie8wke9km7uj8,0,89.4,36.6,2025-04-04T17:05:05.421Z,2025-04-04T17:58:22Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621674089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597951,48,5,1,5,5,ajtb177oqwawkdwbqhldmq6mx,1,-1.8,68.0,2025-04-04T17:05:06.629Z,2025-04-04T19:46:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5621674781,233,64,5621674677,346,,5621674675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597873,64,5,1,5,5,bd4qakf7j0wwie8wke9km7uj8,0,101.8,32.0,2025-04-04T17:05:06.629Z,2025-04-04T19:46:25Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621674283,56,Center,5621674785,233,48,5621674285,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795597995,49,1,1,5,16,ajtb177oqwawkdwbqhldmq6mx,1,5.4,60.8,2025-04-04T17:05:17.780Z,2025-04-04T17:05:21Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5621674937,140,5.2,5621674935,56,Back,5621674933,124,,5621674939,141,52.8,5621674943,213,4.67,5621674941,212,5.4,5621674947,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598055,50,1,1,5,20,ajtb177oqwawkdwbqhldmq6mx,1,5.6,50.7,2025-04-04T17:05:21.348Z,2025-04-04T17:05:25Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621675265,157,,5621675267,56,Back,5621675269,140,34.6,5621675277,1,,5621675271,141,33.1,5621675275,213,5.91,5621675273,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598063,51,44,1,5,24,ajtb177oqwawkdwbqhldmq6mx,1,38.2,29.6,2025-04-04T17:05:25.285Z,2025-04-04T19:46:03Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621675323,285,,5621675407,233,65,5621675321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598069,65,44,1,5,24,bd4qakf7j0wwie8wke9km7uj8,0,61.8,70.4,2025-04-04T17:05:25.286Z,2025-04-04T19:46:03Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621675441,233,51,5621675345,286,,5621675343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598073,52,1,1,5,24,ajtb177oqwawkdwbqhldmq6mx,1,35.2,31.3,2025-04-04T17:05:25.655Z,2025-04-04T17:05:26Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621675355,140,29.1,5621675363,213,2.50,5621675353,56,Back,5621675351,3,,5621675361,212,8.0,5621675357,141,38.3,5621675399,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598089,53,1,1,5,26,ajtb177oqwawkdwbqhldmq6mx,0,33.5,36.4,2025-04-04T17:05:27.341Z,2025-04-04T17:05:28Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621675471,56,Back,5621675475,140,39.2,5621675481,212,6.1,5621675479,141,34.9,5621675483,213,6.11,5621675467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598117,66,1,1,5,27,bd4qakf7j0wwie8wke9km7uj8,0,59.3,65.5,2025-04-04T17:05:28.462Z,2025-04-04T17:05:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621675629,213,5.75,5621675623,140,73.7,5621675625,141,52.4,5621675627,212,17.5,5621675621,56,Center,5621675619,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598127,54,44,1,5,29,ajtb177oqwawkdwbqhldmq6mx,1,27.7,45.2,2025-04-04T17:05:30.165Z,2025-04-04T19:46:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621675665,56,Back,5621675789,233,67,5621675667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598121,67,44,1,5,29,bd4qakf7j0wwie8wke9km7uj8,0,72.3,54.8,2025-04-04T17:05:30.166Z,2025-04-04T19:46:04Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5621675653,286,,5621675651,56,Center,5621675819,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598135,55,1,1,5,29,ajtb177oqwawkdwbqhldmq6mx,0,30.0,41.2,2025-04-04T17:05:30.773Z,2025-04-04T17:09:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621675719,140,34.5,5621675715,3,,5621675717,56,Back,5621675721,141,39.8,5621675723,212,4.8,5621675725,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598251,69,1,1,5,32,bd4qakf7j0wwie8wke9km7uj8,1,67.3,53.3,2025-04-04T17:05:33.406Z,2025-04-04T17:05:40Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621676271,56,Center,5621676277,212,12.3,5621676273,140,70.9,5621676275,141,70.5,5621676279,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598267,70,1,1,5,39,bd4qakf7j0wwie8wke9km7uj8,1,65.7,84.8,2025-04-04T17:05:40.045Z,2025-04-04T17:05:42Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621676375,140,46.4,5621676373,56,Back,5621676377,141,68.5,5621676379,212,23.1,5621676381,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598303,71,1,1,5,41,bd4qakf7j0wwie8wke9km7uj8,1,40.1,65.2,2025-04-04T17:05:42.150Z,2025-04-04T17:05:46Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621676521,56,Back,5621676527,212,23.6,5621676523,140,35.4,5621676525,141,31.3,5621676529,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598311,72,1,1,5,45,bd4qakf7j0wwie8wke9km7uj8,1,34.8,31.5,2025-04-04T17:05:45.998Z,2025-04-04T17:05:47Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621676589,213,0.97,5621676577,56,Back,5621676587,212,15.3,5621676579,140,43.0,5621676583,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
