id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/15/value
2709611901,34,1,1,2,38,7gkglopz9cjsysn2u6sbhuvc5,0,68.8,59.7,2024-08-17T13:03:27.771Z,2024-08-17T13:18:46Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5152187731,140,70.2,5152187729,56,Center,5152187733,141,47.3,5152187735,212,8.6,5152187737,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709611973,28,1,1,2,40,f1h34qp5zbfl489q8vnkhiq9s,0,21.7,74.7,2024-08-17T13:03:29.832Z,2024-08-17T13:18:09Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152188191,157,,5152188195,140,83.5,5152188193,56,Center,5152188203,1,,5152188201,213,5.95,5152188197,141,41.6,5152188199,212,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612031,35,1,1,2,51,7gkglopz9cjsysn2u6sbhuvc5,1,15.8,54.0,2024-08-17T13:03:40.491Z,2024-08-17T13:03:43Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152188507,213,5.50,5152188501,140,25.9,5152188499,56,Back,5152188503,141,38.5,5152188505,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612089,36,1,1,2,54,7gkglopz9cjsysn2u6sbhuvc5,1,32.1,36.6,2024-08-17T13:03:43.778Z,2024-08-17T13:03:49Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152188897,212,11.5,5152188899,213,5.66,5152188893,140,41.0,5152188895,141,26.8,5152188891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612121,37,1,1,3,0,7gkglopz9cjsysn2u6sbhuvc5,1,41.7,31.6,2024-08-17T13:03:49.075Z,2024-08-17T13:03:52Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152189099,140,36.6,5152189097,56,Back,5152189103,212,7.1,5152189105,213,2.42,5152189101,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612159,38,1,1,3,3,7gkglopz9cjsysn2u6sbhuvc5,1,39.0,38.9,2024-08-17T13:03:52.132Z,2024-08-17T13:03:55Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152189357,56,Left,5152189365,213,0.81,5152189363,212,47.0,5152189359,140,69.9,5152189361,141,89.0,5152189367,1,,5152189355,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612175,39,1,1,3,6,7gkglopz9cjsysn2u6sbhuvc5,0,71.1,89.1,2024-08-17T13:03:55.547Z,2024-08-17T13:03:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152189453,213,5.47,5152189447,140,74.7,5152189449,141,83.2,5152189451,212,5.5,5152189445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612219,29,12,1,3,8,f1h34qp5zbfl489q8vnkhiq9s,1,24.5,13.1,2024-08-17T13:03:57.976Z,2024-08-17T13:19:20Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152189691,140,28.0,5152189689,56,Back,5152189695,212,10.1,5152189693,141,0.0,5152189789,167,,5152189697,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612223,30,5,1,3,9,f1h34qp5zbfl489q8vnkhiq9s,0,27.2,-1.2,2024-08-17T13:03:58.252Z,2024-08-17T15:06:41Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152189737,347,,5152189735,56,Back,5152189977,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612251,40,5,1,3,9,7gkglopz9cjsysn2u6sbhuvc5,1,72.8,101.2,2024-08-17T13:03:58.252Z,2024-08-17T15:06:41Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152189889,347,,5152189887,56,Left,5152189955,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612307,41,1,1,3,13,7gkglopz9cjsysn2u6sbhuvc5,1,82.9,100.0,2024-08-17T13:04:02.210Z,2024-08-17T13:04:07Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152190209,213,5.25,5152190207,212,20.8,5152190203,140,93.0,5152190205,141,74.7,5152190199,107,,5152190201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612291,31,83,1,3,16,f1h34qp5zbfl489q8vnkhiq9s,0,11.3,11.5,2024-08-17T13:04:05.639Z,2024-08-17T13:04:10Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152190367,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612329,32,45,1,3,18,f1h34qp5zbfl489q8vnkhiq9s,0,10.4,12.4,2024-08-17T13:04:07.187Z,2024-08-17T15:06:24Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152190265,56,Back,5152190267,285,,5152190329,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612319,42,3,1,3,18,7gkglopz9cjsysn2u6sbhuvc5,1,89.6,87.6,2024-08-17T13:04:07.187Z,2024-08-17T15:06:24Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152190243,56,Left,5152190245,286,,5152190287,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612333,43,1,1,3,18,7gkglopz9cjsysn2u6sbhuvc5,1,91.7,85.3,2024-08-17T13:04:07.563Z,2024-08-17T13:04:08Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152190277,140,84.3,5152190279,141,86.2,5152190275,56,Left,5152190283,213,3.06,5152190281,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612353,44,1,1,3,19,7gkglopz9cjsysn2u6sbhuvc5,1,84.3,86.2,2024-08-17T13:04:08.458Z,2024-08-17T13:04:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152190391,141,91.8,5152190395,213,0.41,5152190393,212,9.5,5152190387,56,Left,5152190389,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612383,45,1,1,3,21,7gkglopz9cjsysn2u6sbhuvc5,1,92.6,91.8,2024-08-17T13:04:10.139Z,2024-08-17T13:04:13Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152190615,140,96.1,5152190613,56,Left,5152190619,212,6.3,5152190617,141,84.2,5152190621,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612461,46,1,1,3,23,7gkglopz9cjsysn2u6sbhuvc5,1,95.6,81.7,2024-08-17T13:04:12.812Z,2024-08-17T13:04:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152191051,2,,5152191055,56,Right,5152191053,155,,5152191061,212,45.2,5152191059,141,15.9,5152191065,1,,5152191063,213,4.57,5152191057,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612483,47,1,1,3,27,7gkglopz9cjsysn2u6sbhuvc5,0,87.4,15.8,2024-08-17T13:04:16.043Z,2024-08-17T15:12:33Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152191179,2,,5152191185,140,94.0,5152191183,56,Center,5152191181,155,,5152191187,141,46.6,5152191189,212,22.1,5152191191,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612495,33,12,1,3,28,f1h34qp5zbfl489q8vnkhiq9s,1,4.3,52.1,2024-08-17T13:04:17.271Z,2024-08-17T13:21:25Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152191281,15,,5152191241,56,Back,5152191243,140,9.4,5152191245,141,77.5,5152191249,213,1.27,5152191247,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626579,154,12,1,3,36,f1h34qp5zbfl489q8vnkhiq9s,1,4.6,51.1,2024-08-17T13:04:25.330Z,2024-08-17T13:21:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152274657,212,24.9,5152274659,213,1.32,5152274721,15,,5152274653,140,10.5,5152274655,141,86.5,5152274651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612563,34,1,1,3,36,f1h34qp5zbfl489q8vnkhiq9s,0,15.9,90.5,2024-08-17T13:04:25.791Z,2024-08-17T13:04:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152191607,212,36.2,5152191609,213,6.12,5152191611,1,,5152191605,141,82.1,5152191603,140,49.9,5152191601,56,Back,5152191599,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612719,48,1,1,3,46,7gkglopz9cjsysn2u6sbhuvc5,1,59.5,26.5,2024-08-17T13:04:35.011Z,2024-08-17T13:04:38Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152192457,141,44.8,5152192459,212,17.6,5152192461,213,2.35,5152192455,140,47.7,5152192453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612773,49,1,1,3,49,7gkglopz9cjsysn2u6sbhuvc5,1,47.5,47.6,2024-08-17T13:04:38.699Z,2024-08-17T13:04:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152192797,155,,5152192799,56,Left,5152192801,140,70.3,5152192805,212,38.9,5152192803,141,92.6,5152192809,1,,5152192807,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612803,50,1,1,3,54,7gkglopz9cjsysn2u6sbhuvc5,1,74.8,91.1,2024-08-17T13:04:43.699Z,2024-08-17T13:04:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152192977,212,10.6,5152192979,213,4.18,5152192975,141,77.6,5152192973,140,69.7,5152192971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612851,51,1,1,3,56,7gkglopz9cjsysn2u6sbhuvc5,1,69.7,75.3,2024-08-17T13:04:45.971Z,2024-08-17T13:04:48Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152193245,56,Center,5152193247,140,64.2,5152193249,141,52.5,5152193253,213,4.36,5152193251,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612907,52,1,1,3,59,7gkglopz9cjsysn2u6sbhuvc5,1,64.2,50.4,2024-08-17T13:04:48.443Z,2024-08-17T13:04:51Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152193543,140,63.3,5152193545,141,36.1,5152193541,56,Center,5152193549,213,4.62,5152193547,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612977,53,1,1,4,2,7gkglopz9cjsysn2u6sbhuvc5,1,68.1,37.6,2024-08-17T13:04:51.699Z,2024-08-17T13:04:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152193953,56,Left,5152193955,140,93.0,5152193951,155,,5152193957,141,91.7,5152193959,212,45.1,5152193963,1,,5152193961,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709612985,54,3,1,4,6,7gkglopz9cjsysn2u6sbhuvc5,0,92.6,87.3,2024-08-17T13:04:55.860Z,2024-08-17T15:06:10Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152194267,233,35,5152193993,286,,5152193991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613015,35,7,1,4,6,f1h34qp5zbfl489q8vnkhiq9s,1,7.4,12.7,2024-08-17T13:04:55.861Z,2024-08-17T15:06:09Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152194211,233,54,5152194163,56,Back,5152194165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613065,37,3,1,4,12,f1h34qp5zbfl489q8vnkhiq9s,0,16.1,6.9,2024-08-17T13:05:01.395Z,2024-08-17T13:23:47Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152194471,233,55,5152285679,211,,5152194437,56,Back,5152194439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613047,55,1,1,4,12,7gkglopz9cjsysn2u6sbhuvc5,1,83.8,92.6,2024-08-17T13:05:01.396Z,2024-08-17T13:23:54Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152194343,56,Back,5152286129,1,,5152286127,213,3.24,5152286121,140,43.4,5152286125,212,42.6,5152286123,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613079,38,43,1,4,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T13:05:02.783Z,2024-08-17T13:23:26Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152194551,212,31.6,5152194553,213,6.27,5152194547,140,52.2,5152194549,141,4.6,5152284059,144,1,5152194545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613191,57,1,1,4,15,7gkglopz9cjsysn2u6sbhuvc5,1,55.4,92.4,2024-08-17T13:05:04.627Z,2024-08-17T13:05:13Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152195143,56,Back,5152195145,140,39.2,5152195147,141,52.7,5152195149,212,31.9,5152195151,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613235,58,1,1,4,24,7gkglopz9cjsysn2u6sbhuvc5,1,44.6,44.8,2024-08-17T13:05:13.188Z,2024-08-17T13:05:17Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152195425,1,,5152195421,213,0.61,5152195415,141,90.9,5152195413,140,87.6,5152195411,56,Left,5152195419,212,55.0,5152195409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613241,59,61,1,4,28,7gkglopz9cjsysn2u6sbhuvc5,0,87.6,90.9,2024-08-17T13:05:17.220Z,2024-08-17T13:05:17Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152195431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613521,39,5,1,4,29,f1h34qp5zbfl489q8vnkhiq9s,1,-1.6,14.8,2024-08-17T13:05:18.835Z,2024-08-17T15:06:41Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152197077,233,60,5152197017,346,,5152197015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613263,60,5,1,4,29,7gkglopz9cjsysn2u6sbhuvc5,0,101.6,85.2,2024-08-17T13:05:18.835Z,2024-08-17T15:06:42Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152197113,233,39,5152195579,346,,5152195577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613571,40,1,1,4,49,f1h34qp5zbfl489q8vnkhiq9s,1,4.7,49.4,2024-08-17T13:05:38.102Z,2024-08-17T13:05:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152197353,74,,5152197337,124,,5152197339,56,Center,5152197349,1,,5152197347,213,0.04,5152197345,212,48.3,5152197343,141,51.9,5152197341,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613577,41,61,1,4,53,f1h34qp5zbfl489q8vnkhiq9s,0,50.7,51.9,2024-08-17T13:05:42.374Z,2024-08-17T13:05:42Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152197375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613621,62,1,1,4,54,7gkglopz9cjsysn2u6sbhuvc5,1,55.4,49.7,2024-08-17T13:05:43.406Z,2024-08-17T13:05:45Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152197609,212,13.7,5152197607,141,33.4,5152197603,56,Center,5152197605,140,63.1,5152197611,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613683,63,1,1,4,56,7gkglopz9cjsysn2u6sbhuvc5,1,63.1,33.4,2024-08-17T13:05:45.587Z,2024-08-17T13:05:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152198071,56,Center,5152198073,140,72.9,5152198075,141,24.1,5152198077,212,12.1,5152198079,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613725,64,1,1,5,1,7gkglopz9cjsysn2u6sbhuvc5,1,78.9,11.0,2024-08-17T13:05:50.467Z,2024-08-17T13:05:53Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152198279,140,67.2,5152198277,56,Right,5152198281,141,11.3,5152198283,212,12.3,5152198285,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613771,65,1,1,5,4,7gkglopz9cjsysn2u6sbhuvc5,1,66.7,8.2,2024-08-17T13:05:53.083Z,2024-08-17T13:05:56Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5152198653,213,2.45,5152198651,212,13.3,5152198645,56,Right,5152198647,140,57.0,5152198649,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613837,66,1,1,5,7,7gkglopz9cjsysn2u6sbhuvc5,1,56.8,27.4,2024-08-17T13:05:56.259Z,2024-08-17T13:06:01Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152198999,56,Back,5152199007,213,2.01,5152199001,140,49.5,5152199005,212,17.9,5152199003,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613879,67,1,1,5,12,7gkglopz9cjsysn2u6sbhuvc5,1,56.2,68.5,2024-08-17T13:06:01.076Z,2024-08-17T13:06:06Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152199251,141,63.7,5152199253,212,16.6,5152199255,213,6.09,5152199249,140,71.7,5152199247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613889,68,1,1,5,16,7gkglopz9cjsysn2u6sbhuvc5,0,70.2,64.4,2024-08-17T13:06:05.316Z,2024-08-17T13:25:15Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152205135,212,6.6,5152205133,141,62.6,5152205131,140,76.4,5152205129,168,,5152199275,56,Center,5152205137,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709619805,88,61,1,5,17,f1h34qp5zbfl489q8vnkhiq9s,1,31.4,29.3,2024-08-17T13:06:06.069Z,2024-08-17T13:13:12Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152233851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613945,43,1,1,5,17,f1h34qp5zbfl489q8vnkhiq9s,1,26.2,41.6,2024-08-17T13:06:06.661Z,2024-08-17T13:06:11Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5152199625,140,37.7,5152199623,56,Back,5152199629,212,14.9,5152199631,213,5.65,5152199627,141,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613973,44,1,1,5,21,f1h34qp5zbfl489q8vnkhiq9s,1,40.1,30.4,2024-08-17T13:06:10.837Z,2024-08-17T13:06:13Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5152199777,212,21.1,5152199779,213,1.15,5152199773,140,48.3,5152199775,141,58.7,5152199771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613985,45,3,1,5,24,f1h34qp5zbfl489q8vnkhiq9s,1,51.5,59.6,2024-08-17T13:06:13.398Z,2024-08-17T15:06:25Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152199879,233,69,5152199859,286,,5152199857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709613975,69,45,1,5,24,7gkglopz9cjsysn2u6sbhuvc5,0,48.5,40.4,2024-08-17T13:06:13.398Z,2024-08-17T15:06:25Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152199905,233,45,5152199787,56,Back,5152199789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614041,46,1,1,5,25,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,46.3,2024-08-17T13:06:14.533Z,2024-08-17T13:06:18Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152200113,140,61.3,5152200123,213,4.95,5152200117,141,11.0,5152200119,212,24.7,5152200109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614077,47,1,1,5,29,f1h34qp5zbfl489q8vnkhiq9s,0,82.6,10.1,2024-08-17T13:06:18.645Z,2024-08-17T13:06:23Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152200399,140,92.1,5152200391,155,,5152200387,2,,5152200395,56,Center,5152200405,212,29.1,5152200403,141,50.3,5152200407,213,1.22,5152200589,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614101,70,11,1,5,33,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,46.0,2024-08-17T13:06:22.884Z,2024-08-17T13:06:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152200567,88,,5152200611,233,47,5152200565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614341,72,1,1,5,51,7gkglopz9cjsysn2u6sbhuvc5,1,10.2,48.2,2024-08-17T13:06:40.059Z,2024-08-17T13:06:42Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152201967,141,63.9,5152201965,140,23.5,5152201963,56,Back,5152201973,213,0.65,5152201971,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614377,73,1,1,5,52,7gkglopz9cjsysn2u6sbhuvc5,0,29.8,65.5,2024-08-17T13:06:41.948Z,2024-08-17T13:06:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152202169,213,0.24,5152202167,212,13.7,5152202165,141,70.3,5152202163,140,42.5,5152202161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614437,49,1,1,5,56,f1h34qp5zbfl489q8vnkhiq9s,1,67.0,28.6,2024-08-17T13:06:45.509Z,2024-08-17T13:06:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152202543,140,81.7,5152202545,141,9.1,5152202541,56,Right,5152202547,212,20.3,5152202549,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614457,50,1,1,5,58,f1h34qp5zbfl489q8vnkhiq9s,1,86.2,10.6,2024-08-17T13:06:47.932Z,2024-08-17T13:06:50Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5152202651,56,Center,5152202655,141,21.7,5152202653,140,95.8,5152202659,213,0.64,5152202657,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614469,51,1,1,6,1,f1h34qp5zbfl489q8vnkhiq9s,0,95.8,21.7,2024-08-17T13:06:50.141Z,2024-08-17T14:01:25Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5152202737,212,3.7,5152202739,213,2.25,5152410405,2,,5152202735,141,25.9,5152202733,140,93.6,5152202731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614517,74,61,1,6,2,7gkglopz9cjsysn2u6sbhuvc5,1,9.1,70.8,2024-08-17T13:06:51.815Z,2024-08-17T13:25:24Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152203009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614491,52,6,1,6,3,f1h34qp5zbfl489q8vnkhiq9s,1,94.8,28.2,2024-08-17T13:06:52.470Z,2024-08-17T15:06:32Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5152203017,75,,5152203133,233,75,5152203015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614525,75,6,1,6,3,7gkglopz9cjsysn2u6sbhuvc5,0,5.2,71.8,2024-08-17T13:06:52.470Z,2024-08-17T15:06:32Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152203111,73,,5152203191,233,52,5152203109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614925,53,1,1,6,27,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2024-08-17T13:07:16.396Z,2024-08-17T13:26:08Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152205341,140,89.5,5152205347,213,1.83,5152205335,155,,5152205333,6,,5152205339,56,Center,5152205343,141,59.9,5152205345,212,41.7,5152205349,1,,5152205331,2,,5152205337,224,,,,,,,,,,,,,,,,,,,,,,,,,
2709614933,54,1,1,6,31,f1h34qp5zbfl489q8vnkhiq9s,1,89.4,56.9,2024-08-17T13:07:20.685Z,2024-08-17T13:26:07Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152205391,140,95.4,5152205393,141,64.7,5152205395,212,8.2,5152205387,56,Center,5152205397,213,0.70,5152205383,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709614967,55,1,1,6,32,f1h34qp5zbfl489q8vnkhiq9s,0,95.4,64.7,2024-08-17T13:07:21.325Z,2024-08-17T13:26:04Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5152205621,155,,5152205625,140,93.3,5152205623,56,Center,5152205631,213,4.48,5152205629,212,9.4,5152205627,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
