id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706905377,24,1,1,1,46,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,28.5,2024-08-09T17:01:56.763Z,2024-08-09T17:01:57Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137286797,212,9.7,5137286793,140,48.8,5137286799,213,3.14,5137286791,56,Back,5137286795,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905379,25,1,1,1,47,8gxd9ry2580pu1b1dd5ny9ymy,1,48.8,28.5,2024-08-09T17:01:57.395Z,2024-08-09T20:58:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137286819,213,0.30,5137286811,141,34.8,5137286815,212,14.4,5137286803,56,Center,5137286807,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905387,26,1,1,1,48,8gxd9ry2580pu1b1dd5ny9ymy,0,61.9,34.8,2024-08-09T17:01:58.659Z,2024-08-09T17:01:59Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137286855,141,0.0,5137286851,56,Right,5137286857,212,24.2,5137286859,213,4.70,5137286853,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905391,27,5,1,1,48,8gxd9ry2580pu1b1dd5ny9ymy,0,63.1,-1.1,2024-08-09T17:01:59.297Z,2024-08-09T19:31:57Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137286869,347,,5137287455,233,30,5137286867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905501,30,5,1,1,48,ajtb177oqwawkdwbqhldmq6mx,1,36.9,101.1,2024-08-09T17:01:59.297Z,2024-08-09T19:31:56Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137287439,56,Back,5137287441,347,,5137287449,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905509,31,1,1,2,3,ajtb177oqwawkdwbqhldmq6mx,1,35.8,100.0,2024-08-09T17:02:13.648Z,2024-08-09T17:02:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137287489,140,68.2,5137287493,212,37.7,5137287487,56,Center,5137287497,1,,5137287485,107,,5137287495,213,5.84,5137287491,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905519,32,61,1,2,5,ajtb177oqwawkdwbqhldmq6mx,0,68.2,78.2,2024-08-09T17:02:15.680Z,2024-08-09T20:15:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137287535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905531,28,3,1,2,7,8gxd9ry2580pu1b1dd5ny9ymy,0,55.2,6.2,2024-08-09T17:02:18.240Z,2024-08-09T17:02:21Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137287587,286,,5137287621,233,33,5137287585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905535,33,7,1,2,7,ajtb177oqwawkdwbqhldmq6mx,0,44.8,93.8,2024-08-09T17:02:18.241Z,2024-08-09T17:02:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137287605,285,,5137287615,233,28,5137287603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905549,29,5,1,2,9,8gxd9ry2580pu1b1dd5ny9ymy,1,54.3,-1.4,2024-08-09T17:02:20.019Z,2024-08-09T19:31:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137287677,347,,5137287691,233,34,5137287675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905551,34,5,1,2,9,ajtb177oqwawkdwbqhldmq6mx,0,45.7,101.4,2024-08-09T17:02:20.019Z,2024-08-09T19:31:57Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137287699,233,29,5137287683,347,,5137287681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905591,30,1,1,2,18,8gxd9ry2580pu1b1dd5ny9ymy,1,49.6,0.0,2024-08-09T17:02:28.307Z,2024-08-09T17:02:29Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137287885,56,Right,5137287891,212,9.0,5137287889,141,12.0,5137287893,213,1.47,5137287883,107,,5137287887,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905605,31,1,1,2,18,8gxd9ry2580pu1b1dd5ny9ymy,1,50.5,12.0,2024-08-09T17:02:28.979Z,2024-08-09T20:58:34Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137287967,140,45.5,5137287971,212,7.1,5137287969,141,4.9,5137287965,56,Back,5137287973,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905611,32,50,1,2,20,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,11.5,2024-08-09T17:02:30.989Z,2024-08-09T19:28:04Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137288083,233,35,5137287997,286,,5137287995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905627,35,7,1,2,20,ajtb177oqwawkdwbqhldmq6mx,1,61.0,88.5,2024-08-09T17:02:30.990Z,2024-08-09T19:28:03Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137288079,285,,5137288075,233,32,5137288047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905647,37,1,1,2,22,ajtb177oqwawkdwbqhldmq6mx,1,68.6,76.1,2024-08-09T17:02:32.969Z,2024-08-09T17:02:58Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,1.0,,5137288915,154,,5137288127,212,10.6,5137288123,140,77.7,5137288129,213,0.45,5137288125,141,82.9,5137288121,56,Left,5137288913,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905665,33,45,1,2,25,8gxd9ry2580pu1b1dd5ny9ymy,0,12.4,33.4,2024-08-09T17:02:36.297Z,2024-08-09T19:26:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137288203,56,Back,5137288227,233,38,5137288205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905659,38,3,1,2,25,ajtb177oqwawkdwbqhldmq6mx,1,87.6,66.6,2024-08-09T17:02:36.297Z,2024-08-09T19:26:26Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137288165,56,Center,5137288219,233,33,5137288167,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905661,39,15,1,2,27,ajtb177oqwawkdwbqhldmq6mx,1,87.5,65.3,2024-08-09T17:02:37.514Z,2024-08-09T19:38:26Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137288183,56,Center,5137288953,231,50.2,5137288939,102,53.6,5137288933,154,,5137288935,55,37,5137288491,82,,5137288481,20,,5137289039,233,34,5137288941,103,5137288931,29,,5137288179,22,,5137288951,230,99.3,5137288947,146,5137288949,147,60.1,19,93.0,5137862639,215,5137288483,64,5137288929,76,,,,,,
2706905715,34,10,1,2,27,8gxd9ry2580pu1b1dd5ny9ymy,1,7.0,39.9,2024-08-09T17:02:37.614Z,2024-08-09T17:03:05Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137288475,56,Back,5137289055,233,39,5137288473,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905717,35,6,1,2,30,8gxd9ry2580pu1b1dd5ny9ymy,0,13.1,39.6,2024-08-09T17:02:40.618Z,2024-08-09T19:17:22Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137289105,233,40,5137288549,56,Back,5137288551,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905675,40,6,1,2,30,ajtb177oqwawkdwbqhldmq6mx,1,86.9,60.4,2024-08-09T17:02:40.618Z,2024-08-09T19:17:21Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137289101,233,35,5137288309,56,Center,5137288311,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905917,41,1,1,3,12,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-08-09T17:03:23.042Z,2024-08-09T19:12:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137289645,140,96.9,5137289641,6,,5137289651,213,1.65,5137732041,224,,5137348887,2,,5137289653,1,,5137289649,212,35.8,5137289643,56,Center,5137289647,141,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,
2706916775,194,12,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,1,7.3,46.2,2024-08-09T17:03:25.247Z,2024-08-09T17:27:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137349743,212,20.4,5137349737,56,Back,5137349745,213,1.24,5137349741,141,74.6,5137349739,140,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905941,36,3,1,3,16,8gxd9ry2580pu1b1dd5ny9ymy,1,8.4,84.5,2024-08-09T17:03:27.266Z,2024-08-09T19:26:26Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137289789,56,Back,5137289803,233,42,5137289791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905947,42,45,1,3,16,ajtb177oqwawkdwbqhldmq6mx,0,91.6,15.5,2024-08-09T17:03:27.266Z,2024-08-09T19:26:27Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137289795,56,Right,5137289807,233,36,5137289797,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905963,38,1,1,3,20,8gxd9ry2580pu1b1dd5ny9ymy,0,8.0,90.5,2024-08-09T17:03:31.122Z,2024-08-09T17:04:21Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137289851,1,,5137289839,157,,5137289845,141,88.1,5137289917,236,,5137289841,56,Back,5137289919,233,43,5137289847,212,2.9,5137289849,213,5.69,5137289843,140,5137289923,286,,,,,,,,,,,,,10.3,,,,,,,,,,,,,
2706905975,43,74,1,3,20,ajtb177oqwawkdwbqhldmq6mx,1,95.7,13.9,2024-08-09T17:03:31.123Z,2024-08-09T19:31:50Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137289927,233,38,5137289899,56,Right,5137289901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706912447,173,61,1,3,24,ajtb177oqwawkdwbqhldmq6mx,0,91.7,28.6,2024-08-09T17:03:34.353Z,2024-08-09T19:33:06Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137352225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906027,39,5,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,86.1,2024-08-09T17:03:35.097Z,2024-08-09T19:31:58Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137290149,233,44,5137290125,346,,5137290123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706905979,44,5,1,3,24,ajtb177oqwawkdwbqhldmq6mx,0,101.2,13.9,2024-08-09T17:03:35.097Z,2024-08-09T19:31:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137289933,346,,5137290157,233,39,5137289931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906127,40,1,1,3,43,8gxd9ry2580pu1b1dd5ny9ymy,1,5.1,58.5,2024-08-09T17:03:53.674Z,2024-08-09T17:04:06Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137290689,141,52.7,5137290693,213,4.87,5137290683,124,,5137290697,237,,5137290687,140,5.7,5137290685,56,Back,5137290691,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906141,41,1,1,3,56,8gxd9ry2580pu1b1dd5ny9ymy,0,9.4,52.4,2024-08-09T17:04:06.370Z,2024-08-09T17:04:07Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137290769,212,37.1,5137290771,213,4.84,5137290767,141,0.0,5137290765,140,14.0,5137290773,1,,5137290761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906145,42,5,1,3,57,8gxd9ry2580pu1b1dd5ny9ymy,0,17.5,-1.8,2024-08-09T17:04:07.811Z,2024-08-09T19:31:59Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137290783,56,Back,5137290785,347,,5137291031,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906193,45,5,1,3,57,ajtb177oqwawkdwbqhldmq6mx,1,82.5,101.8,2024-08-09T17:04:07.811Z,2024-08-09T19:31:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137291027,233,42,5137291017,56,Left,5137291019,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906205,46,1,1,4,4,ajtb177oqwawkdwbqhldmq6mx,1,76.8,100.0,2024-08-09T17:04:14.354Z,2024-08-09T17:04:16Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137291075,107,,5137291081,141,83.6,5137291085,213,4.88,5137291083,212,12.7,5137291077,56,Left,5137291079,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906213,47,1,1,4,6,ajtb177oqwawkdwbqhldmq6mx,1,76.1,77.2,2024-08-09T17:04:16.650Z,2024-08-09T17:04:18Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137291145,140,71.9,5137291151,213,3.99,5137291147,141,69.9,5137291149,212,6.6,5137291143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906217,48,1,1,4,8,ajtb177oqwawkdwbqhldmq6mx,1,71.7,71.4,2024-08-09T17:04:18.674Z,2024-08-09T17:04:20Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5137291175,140,73.9,5137291171,56,Left,5137291181,213,1.42,5137291177,141,93.5,5137291179,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906225,49,1,1,4,10,ajtb177oqwawkdwbqhldmq6mx,1,73.9,93.5,2024-08-09T17:04:20.458Z,2024-08-09T17:04:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137291243,141,80.9,5137291247,213,3.55,5137291239,56,Left,5137291245,212,21.5,5137291241,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906235,50,1,1,4,12,ajtb177oqwawkdwbqhldmq6mx,1,55.1,81.1,2024-08-09T17:04:23.026Z,2024-08-09T17:04:24Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137291285,56,Back,5137291291,212,19.7,5137291289,141,66.1,5137291293,213,3.69,5137291287,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906239,51,1,1,4,14,ajtb177oqwawkdwbqhldmq6mx,1,39.1,66.0,2024-08-09T17:04:24.698Z,2024-08-09T17:04:26Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137291335,213,4.60,5137291331,141,33.4,5137291333,212,22.3,5137291327,56,Back,5137291329,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906271,53,1,1,4,16,ajtb177oqwawkdwbqhldmq6mx,1,36.8,33.3,2024-08-09T17:04:26.474Z,2024-08-09T17:04:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137291497,141,56.1,5137291499,212,32.9,5137291503,1,,5137291493,56,Back,5137291501,213,2.65,5137291495,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906285,54,1,1,4,18,ajtb177oqwawkdwbqhldmq6mx,1,11.7,53.6,2024-08-09T17:04:28.921Z,2024-08-09T17:04:31Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137291565,140,20.4,5137291567,141,24.1,5137291569,212,22.0,5137291571,213,5.14,5137291563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906301,55,1,1,4,21,ajtb177oqwawkdwbqhldmq6mx,1,26.0,24.4,2024-08-09T17:04:31.490Z,2024-08-09T17:04:33Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137291647,212,22.1,5137291641,140,29.0,5137291645,141,56.6,5137291637,56,Back,5137291651,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906309,56,1,1,4,22,ajtb177oqwawkdwbqhldmq6mx,1,29.0,56.6,2024-08-09T17:04:33.282Z,2024-08-09T17:04:35Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137291685,56,Back,5137291691,212,15.9,5137291687,140,33.9,5137291689,141,34.5,5137291693,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906313,57,61,1,4,24,ajtb177oqwawkdwbqhldmq6mx,1,33.9,34.5,2024-08-09T17:04:35.024Z,2024-08-09T17:29:44Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137291701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906359,45,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,75.2,92.6,2024-08-09T17:04:36.162Z,2024-08-09T17:04:40Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137291925,140,68.7,5137291931,213,3.42,5137291927,141,89.7,5137291929,212,7.1,5137291923,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906369,46,1,1,4,29,8gxd9ry2580pu1b1dd5ny9ymy,1,74.5,88.0,2024-08-09T17:04:40.098Z,2024-08-09T17:04:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137291981,213,1.68,5137291975,140,74.0,5137291973,56,Left,5137291979,212,4.7,5137291977,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906377,47,1,1,4,30,8gxd9ry2580pu1b1dd5ny9ymy,1,74.0,94.8,2024-08-09T17:04:40.778Z,2024-08-09T17:04:42Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137292023,56,Left,5137292029,212,8.6,5137292027,141,84.8,5137292031,213,4.05,5137292025,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906385,48,1,1,4,31,8gxd9ry2580pu1b1dd5ny9ymy,1,70.9,85.3,2024-08-09T17:04:42.065Z,2024-08-09T17:04:44Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137292075,56,Left,5137292081,212,7.0,5137292083,213,0.88,5137292079,141,93.2,5137292077,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906401,49,1,1,4,33,8gxd9ry2580pu1b1dd5ny9ymy,1,73.9,93.0,2024-08-09T17:04:44.273Z,2024-08-09T17:04:45Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137292153,212,7.9,5137292147,56,Left,5137292155,213,4.50,5137292151,141,81.7,5137292149,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906409,50,1,1,4,35,8gxd9ry2580pu1b1dd5ny9ymy,0,70.7,81.1,2024-08-09T17:04:45.385Z,2024-08-09T17:04:46Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137292185,213,5.98,5137292181,141,79.0,5137292179,140,75.1,5137292177,56,Left,5137292183,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906425,60,8,1,4,37,ajtb177oqwawkdwbqhldmq6mx,1,20.5,37.9,2024-08-09T17:04:47.802Z,2024-08-09T17:05:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137292265,56,Back,5137292313,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906451,62,1,1,4,40,ajtb177oqwawkdwbqhldmq6mx,1,21.7,38.6,2024-08-09T17:04:50.963Z,2024-08-09T17:51:29Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137292401,212,31.0,5137292395,56,Back,5137292397,140,43.1,5137292399,141,69.9,5137292403,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906471,63,1,1,4,45,ajtb177oqwawkdwbqhldmq6mx,0,54.0,68.8,2024-08-09T17:04:55.570Z,2024-08-09T17:04:56Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137292511,56,Center,5137292515,141,73.5,5137292519,213,0.21,5137292513,140,68.6,5137292517,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906469,51,8,1,4,45,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,32.7,2024-08-09T17:04:55.977Z,2024-08-09T17:04:56Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5137292507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906497,53,1,1,4,48,8gxd9ry2580pu1b1dd5ny9ymy,0,23.8,38.6,2024-08-09T17:04:58.713Z,2024-08-09T17:05:00Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5137292647,213,6.04,5137292643,141,29.8,5137292649,1,,5137292645,212,24.9,5137292641,140,46.8,5137292639,56,Back,5137292637,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906533,65,4,1,4,54,ajtb177oqwawkdwbqhldmq6mx,1,58.0,74.6,2024-08-09T17:05:04.315Z,2024-08-09T19:17:03Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137292837,56,Center,5137292881,233,54,5137292839,152,,5137292843,286,,5137292835,13,,5137296277,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906535,54,4,1,4,54,8gxd9ry2580pu1b1dd5ny9ymy,0,42.0,25.4,2024-08-09T17:05:04.316Z,2024-08-09T19:17:03Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137292897,233,65,5137292873,152,,5137292877,285,,5137296453,295,,5137292871,56,Back,5137292869,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906617,66,1,1,5,6,ajtb177oqwawkdwbqhldmq6mx,1,62.9,79.0,2024-08-09T17:05:17.250Z,2024-08-09T17:05:19Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137293327,152,,5137293333,141,83.9,5137293337,213,2.95,5137293329,56,Back,5137293325,5,,5137293335,212,17.8,5137293331,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906633,67,1,1,5,9,ajtb177oqwawkdwbqhldmq6mx,1,52.0,81.4,2024-08-09T17:05:19.706Z,2024-08-09T17:05:21Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137293425,56,Left,5137293431,212,10.1,5137293427,140,58.5,5137293433,213,0.83,5137293429,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906641,68,1,1,5,11,ajtb177oqwawkdwbqhldmq6mx,0,58.5,92.4,2024-08-09T17:05:21.387Z,2024-08-09T17:05:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137293491,141,69.6,5137293485,155,,5137293501,1,,5137293487,56,Center,5137293497,213,5.80,5137293493,212,33.6,5137293489,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906729,56,1,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,1,10.9,47.3,2024-08-09T17:05:33.313Z,2024-08-09T17:05:35Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137293889,141,19.2,5137293893,213,4.82,5137293883,123,,5137293887,140,12.8,5137293891,212,19.2,5137293885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906751,57,1,1,5,25,8gxd9ry2580pu1b1dd5ny9ymy,0,14.2,18.5,2024-08-09T17:05:35.658Z,2024-08-09T17:05:39Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137294025,212,63.0,5137294021,140,71.4,5137294029,1,,5137294019,56,Center,5137294023,141,46.4,5137294027,213,0.31,5137294017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906775,70,1,1,5,29,ajtb177oqwawkdwbqhldmq6mx,1,30.0,57.5,2024-08-09T17:05:39.426Z,2024-08-09T17:05:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137294147,141,56.0,5137294143,56,Back,5137294149,212,18.2,5137294151,213,3.20,5137294145,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906803,71,1,1,5,32,ajtb177oqwawkdwbqhldmq6mx,1,12.0,51.5,2024-08-09T17:05:42.331Z,2024-08-09T17:05:45Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137294329,141,26.7,5137294327,140,29.2,5137294333,213,5.53,5137294331,212,24.7,5137294325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706906807,72,1,1,5,35,ajtb177oqwawkdwbqhldmq6mx,1,29.2,26.7,2024-08-09T17:05:45.683Z,2024-08-09T17:05:46Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137294359,141,14.7,5137294357,140,23.2,5137294361,212,10.3,5137294363,213,4.05,5137294355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
