id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2711324665,121,7,1,2,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.7,4.2,2024-08-20T17:02:52.142Z,2024-08-20T17:56:35Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161668337,233,29,5161668329,56,Right,5161668331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323515,29,5,1,2,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.7,-1.2,2024-08-20T17:02:53.145Z,2024-08-20T17:56:13Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161661139,56,Right,5161661261,233,30,5161661141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323527,30,5,1,2,3,8gxd9ry2580pu1b1dd5ny9ymy,1,36.3,101.2,2024-08-20T17:02:53.145Z,2024-08-20T17:56:12Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5161661243,233,29,5161661217,56,Back,5161661219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323535,31,1,1,2,14,8gxd9ry2580pu1b1dd5ny9ymy,1,32.9,100.0,2024-08-20T17:03:03.421Z,2024-08-20T17:03:05Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661267,56,Back,5161661277,212,16.7,5161661265,107,,5161661273,141,78.2,5161661269,140,27.8,5161661279,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323541,32,1,1,2,16,8gxd9ry2580pu1b1dd5ny9ymy,1,34.9,80.9,2024-08-20T17:03:05.749Z,2024-08-20T17:03:09Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161661291,140,25.7,5161661293,141,56.3,5161661297,213,4.19,5161661289,56,Back,5161661295,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323547,33,1,1,2,19,8gxd9ry2580pu1b1dd5ny9ymy,1,25.5,41.3,2024-08-20T17:03:09.013Z,2024-08-20T17:03:12Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161661341,56,Back,5161661349,213,5.08,5161661343,140,32.5,5161661347,212,20.7,5161661345,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323549,34,1,1,2,21,8gxd9ry2580pu1b1dd5ny9ymy,1,32.9,12.6,2024-08-20T17:03:11.093Z,2024-08-20T17:03:14Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161661359,212,11.8,5161661353,56,Back,5161661361,213,2.35,5161661357,141,24.9,5161661355,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323551,35,1,1,2,24,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,34.5,2024-08-20T17:03:14.213Z,2024-08-20T17:03:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161661369,140,25.9,5161661373,212,23.7,5161661371,141,69.1,5161661375,213,1.70,5161661367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323557,36,1,1,2,27,8gxd9ry2580pu1b1dd5ny9ymy,1,25.1,72.4,2024-08-20T17:03:16.717Z,2024-08-20T17:03:20Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161661405,140,35.8,5161661407,141,90.8,5161661411,213,0.84,5161661403,56,Back,5161661409,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323559,37,1,1,2,31,8gxd9ry2580pu1b1dd5ny9ymy,0,35.4,90.9,2024-08-20T17:03:20.613Z,2024-08-20T17:03:22Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661443,141,86.8,5161661437,155,,5161661441,140,64.9,5161661445,212,31.1,5161661439,56,Left,5161661447,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323563,30,1,1,2,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.0,15.0,2024-08-20T17:03:22.168Z,2024-08-20T17:03:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161661463,213,5.31,5161661453,3,,5161661459,141,0.0,5161661461,212,13.0,5161661455,56,Back,5161661457,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323567,31,5,1,2,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.6,-1.2,2024-08-20T17:03:23.749Z,2024-08-20T17:56:13Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161661479,347,,5161661553,233,38,5161661477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323581,38,5,1,2,34,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,101.2,2024-08-20T17:03:23.749Z,2024-08-20T17:56:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661545,233,31,5161661539,56,Left,5161661541,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323589,39,1,1,2,48,8gxd9ry2580pu1b1dd5ny9ymy,1,55.9,100.0,2024-08-20T17:03:37.469Z,2024-08-20T17:03:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661585,56,Left,5161661593,213,5.10,5161661587,140,60.2,5161661583,107,,5161661589,141,85.3,5161661591,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323597,40,1,1,2,50,8gxd9ry2580pu1b1dd5ny9ymy,1,58.6,86.6,2024-08-20T17:03:40.133Z,2024-08-20T17:03:41Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161661629,212,5.8,5161661623,56,Left,5161661627,141,93.8,5161661631,213,2.13,5161661625,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323591,32,43,1,2,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-20T17:03:40.736Z,2024-08-20T17:03:49Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161661751,144,83,5161661645,399,6dzg820946z4848whaa6ny2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323599,41,1,1,2,52,8gxd9ry2580pu1b1dd5ny9ymy,0,56.8,93.6,2024-08-20T17:03:41.741Z,2024-08-20T17:03:42Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661639,141,85.9,5161661641,212,14.9,5161661637,140,70.1,5161661643,213,5.92,5161661635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323609,34,1,1,2,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.9,26.2,2024-08-20T17:03:44.478Z,2024-08-20T17:03:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161661685,56,Back,5161661691,212,12.8,5161661693,213,5.50,5161661687,140,37.5,5161661689,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323611,35,1,1,2,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,12.9,2024-08-20T17:03:45.201Z,2024-08-20T17:03:46Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161661709,141,23.0,5161661711,212,9.3,5161661705,56,Back,5161661707,140,31.5,5161661713,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323615,36,1,1,2,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.5,23.0,2024-08-20T17:03:45.999Z,2024-08-20T17:03:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161661741,212,16.4,5161661737,140,31.2,5161661735,56,Back,5161661743,213,4.69,5161661739,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323617,37,5,1,2,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.0,-1.2,2024-08-20T17:03:47.660Z,2024-08-20T17:56:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161661745,56,Back,5161661787,233,42,5161661747,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323621,42,5,1,2,58,8gxd9ry2580pu1b1dd5ny9ymy,1,71.0,101.2,2024-08-20T17:03:47.660Z,2024-08-20T17:56:14Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661783,233,37,5161661777,347,,5161661775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323627,43,1,1,3,3,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,100.0,2024-08-20T17:03:52.316Z,2024-08-20T17:03:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661811,140,87.3,5161661807,107,,5161661813,141,91.7,5161661817,213,5.84,5161661809,56,Left,5161661815,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323629,44,1,1,3,6,8gxd9ry2580pu1b1dd5ny9ymy,1,86.4,90.9,2024-08-20T17:03:55.644Z,2024-08-20T17:03:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161661823,140,77.9,5161661829,213,3.44,5161661825,141,86.8,5161661827,212,9.4,5161661821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323633,45,1,1,3,8,8gxd9ry2580pu1b1dd5ny9ymy,1,82.7,88.1,2024-08-20T17:03:57.388Z,2024-08-20T17:03:58Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161661851,56,Left,5161661855,141,96.0,5161661857,212,5.9,5161661853,140,80.3,5161661859,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323639,46,1,1,3,9,8gxd9ry2580pu1b1dd5ny9ymy,1,80.3,96.0,2024-08-20T17:03:58.340Z,2024-08-20T17:04:01Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161661887,56,Left,5161661893,212,13.2,5161661891,141,79.4,5161661895,213,4.17,5161661889,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323645,47,3,1,3,12,8gxd9ry2580pu1b1dd5ny9ymy,0,74.3,85.2,2024-08-20T17:04:01.372Z,2024-08-20T17:59:36Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161693259,233,38,5161661913,56,Left,5161661915,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323649,38,7,1,3,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.7,14.8,2024-08-20T17:04:01.373Z,2024-08-20T17:56:36Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161661933,233,47,5161661927,56,Back,5161661929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711328695,412,61,1,3,13,8gxd9ry2580pu1b1dd5ny9ymy,1,75.2,80.2,2024-08-20T17:04:02.238Z,2024-08-20T17:59:08Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161693171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323653,40,3,1,3,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.2,13.4,2024-08-20T17:04:03.505Z,2024-08-20T17:04:07Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161661963,233,48,5161661945,56,Back,5161661947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323655,48,7,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,0,72.8,86.6,2024-08-20T17:04:03.506Z,2024-08-20T18:00:16Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161661957,233,40,5161661955,286,,5161661953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711324999,157,83,1,3,17,8gxd9ry2580pu1b1dd5ny9ymy,0,72.4,77.9,2024-08-20T17:04:06.578Z,2024-08-20T17:16:32Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161670615,399,1fjkjzsei9slx2t4zhsqdkve1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323657,41,50,1,3,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.0,11.7,2024-08-20T17:04:07.568Z,2024-08-20T17:56:37Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161670131,233,50,5161670063,285,,5161661967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323673,50,7,1,3,18,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,88.3,2024-08-20T17:04:07.569Z,2024-08-20T17:56:37Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161670127,233,41,5161670125,286,,5161670123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711325101,164,1,1,3,20,8gxd9ry2580pu1b1dd5ny9ymy,0,68.4,87.5,2024-08-20T17:04:09.537Z,2024-08-20T17:16:58Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161670887,286,,5161670879,213,0.61,5161670881,236,,5161670873,140,72.2,5161670877,212,4.9,5161670875,141,91.6,5161670871,56,Left,5161670883,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323667,42,74,1,3,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.7,9.5,2024-08-20T17:04:09.538Z,2024-08-20T17:56:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161670889,233,164,5161662017,285,,5161662015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323671,43,1,1,3,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.7,9.5,2024-08-20T17:04:10.528Z,2024-08-20T17:04:11Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161662047,157,,5161662053,141,18.6,5161662059,1,,5161662055,212,12.3,5161662057,213,0.53,5161662049,56,Back,5161662051,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323675,44,1,1,3,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.8,18.6,2024-08-20T17:04:11.322Z,2024-08-20T17:04:12Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5161662067,141,14.6,5161662065,140,26.3,5161662069,212,8.3,5161662063,56,Back,5161662071,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323683,45,1,1,3,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.3,14.6,2024-08-20T17:04:12.368Z,2024-08-20T17:04:20Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161662111,141,56.1,5161662105,157,,5161662107,56,Center,5161662113,212,49.3,5161662117,1,,5161662115,213,0.61,5161662109,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323691,46,1,1,3,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.3,58.5,2024-08-20T17:04:20.001Z,2024-08-20T17:04:23Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161662153,140,72.9,5161662159,213,1.20,5161662151,56,Left,5161662155,141,89.0,5161662157,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323693,47,1,1,3,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.4,90.6,2024-08-20T17:04:23.776Z,2024-08-20T17:04:25Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161662181,2,,5161662185,56,Center,5161662193,213,5.25,5161662187,140,88.9,5161662183,155,,5161662189,141,61.1,5161662191,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323695,51,12,1,3,37,8gxd9ry2580pu1b1dd5ny9ymy,1,9.3,47.5,2024-08-20T17:04:26.420Z,2024-08-20T17:04:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161662209,140,31.5,5161662215,213,5.32,5161662211,141,0.0,5161662289,15,,5161662213,212,40.6,5161662207,56,Back,5161662255,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323715,48,5,1,3,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.9,101.4,2024-08-20T17:04:29.087Z,2024-08-20T17:56:14Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161662321,56,Left,5161662337,233,52,5161662323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323701,52,5,1,3,39,8gxd9ry2580pu1b1dd5ny9ymy,0,37.1,-1.4,2024-08-20T17:04:29.087Z,2024-08-20T17:56:15Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161662341,233,48,5161662243,347,,5161662239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323725,49,1,1,3,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,100.0,2024-08-20T17:04:34.728Z,2024-08-20T17:04:38Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161662391,213,3.89,5161662389,212,9.5,5161662383,56,Left,5161662387,141,92.4,5161662385,140,52.9,5161662381,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323735,50,1,1,3,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.0,92.6,2024-08-20T17:04:38.559Z,2024-08-20T17:04:43Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161662431,140,42.1,5161662433,141,65.4,5161662437,213,4.16,5161662429,56,Back,5161662435,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323743,51,1,1,3,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.4,60.2,2024-08-20T17:04:43.320Z,2024-08-20T17:05:06Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161662489,141,33.9,5161662493,213,4.95,5161662487,140,36.6,5161662491,212,18.4,5161662485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323761,52,1,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.6,33.7,2024-08-20T17:04:44.888Z,2024-08-20T17:04:51Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161662569,213,2.73,5161662563,140,13.1,5161662561,56,Back,5161662567,212,27.0,5161662565,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323767,53,1,1,4,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.3,36.3,2024-08-20T17:04:52.016Z,2024-08-20T17:04:53Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161662629,157,,5161662641,1,,5161662633,140,56.5,5161662639,213,0.23,5161662635,141,51.8,5161662637,212,45.5,5161662631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323771,53,1,1,4,3,8gxd9ry2580pu1b1dd5ny9ymy,0,44.8,49.3,2024-08-20T17:04:53.019Z,2024-08-20T17:04:54Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161662659,140,61.0,5161662663,212,19.5,5161662657,56,Center,5161662665,213,5.78,5161662655,3,,5161662661,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323775,54,1,1,4,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.4,70.5,2024-08-20T17:04:56.536Z,2024-08-20T17:04:57Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161662673,3,,5161662681,212,15.9,5161662679,141,92.4,5161662675,56,Back,5161662677,140,37.8,5161662683,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323783,55,83,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.8,92.4,2024-08-20T17:04:58.648Z,2024-08-20T17:05:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161662763,399,bfvdr7ckiersz26ya2kq9f1g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323791,55,1,1,4,11,8gxd9ry2580pu1b1dd5ny9ymy,1,54.1,7.7,2024-08-20T17:05:00.518Z,2024-08-20T17:05:01Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161662753,140,43.2,5161662759,213,2.91,5161662755,141,11.6,5161662757,212,11.7,5161662751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323799,56,1,1,4,15,8gxd9ry2580pu1b1dd5ny9ymy,1,52.3,14.9,2024-08-20T17:05:04.500Z,2024-08-20T17:05:07Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161662807,212,10.4,5161662805,141,29.8,5161662801,56,Center,5161662809,213,1.35,5161662803,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323803,57,1,1,4,17,8gxd9ry2580pu1b1dd5ny9ymy,1,56.9,25.8,2024-08-20T17:05:07.084Z,2024-08-20T17:05:08Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161662839,140,58.5,5161662845,213,4.83,5161662837,56,Right,5161662841,141,4.4,5161662843,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323807,58,1,1,4,19,8gxd9ry2580pu1b1dd5ny9ymy,1,58.7,6.5,2024-08-20T17:05:08.411Z,2024-08-20T17:05:10Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161662859,212,15.4,5161662853,56,Back,5161662861,213,2.96,5161662857,141,10.6,5161662855,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323813,59,1,1,4,20,8gxd9ry2580pu1b1dd5ny9ymy,0,44.1,10.7,2024-08-20T17:05:10.162Z,2024-08-20T17:05:12Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161662893,213,0.25,5161662887,140,70.5,5161662885,56,Center,5161662891,212,28.6,5161662889,141,21.3,5161662883,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323823,56,1,1,4,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.5,75.4,2024-08-20T17:05:12.488Z,2024-08-20T17:05:15Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161662961,56,Back,5161662967,212,8.3,5161662965,141,77.3,5161662969,213,0.16,5161662959,3,,5161662963,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323829,58,1,1,4,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.3,77.3,2024-08-20T17:05:15.240Z,2024-08-20T17:05:17Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161662995,141,68.2,5161662997,212,9.3,5161662993,140,34.9,5161662999,213,5.55,5161662991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323835,60,4,1,4,28,8gxd9ry2580pu1b1dd5ny9ymy,1,61.8,32.6,2024-08-20T17:05:17.296Z,2024-08-20T17:05:23Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161663017,13,,5161663023,265,,5161663021,152,,5161663019,56,Center,5161663031,233,59,5161663025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323831,59,4,1,4,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.2,67.4,2024-08-20T17:05:17.297Z,2024-08-20T17:05:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161663003,13,,5161663041,233,60,5161663015,285,,5161663011,152,,5161663007,56,Back,5161663013,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323869,61,1,1,4,58,8gxd9ry2580pu1b1dd5ny9ymy,1,55.9,33.6,2024-08-20T17:05:47.459Z,2024-08-20T17:05:49Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161663201,152,,5161663207,141,13.1,5161663199,5,,5161663205,140,53.6,5161663209,212,14.1,5161663203,56,Right,5161663211,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323875,62,1,1,4,59,8gxd9ry2580pu1b1dd5ny9ymy,1,54.2,16.1,2024-08-20T17:05:49.019Z,2024-08-20T17:05:54Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161663255,212,9.9,5161663257,213,1.80,5161663253,141,30.3,5161663249,56,Center,5161663251,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323889,63,1,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,1,40.4,36.3,2024-08-20T17:05:54.018Z,2024-08-20T17:06:04Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161663329,213,2.95,5161663323,140,13.5,5161663321,56,Back,5161663327,212,28.8,5161663325,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323897,64,1,1,5,15,8gxd9ry2580pu1b1dd5ny9ymy,0,14.6,51.2,2024-08-20T17:06:04.644Z,2024-08-20T17:06:10Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161663391,1,,5161663383,140,85.7,5161663389,213,6.23,5161663385,141,45.7,5161663387,212,74.7,5161663379,157,,5161663381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323907,60,1,1,5,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.3,57.0,2024-08-20T17:06:12.929Z,2024-08-20T17:06:15Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161663447,157,,5161663459,1,,5161663453,141,73.0,5161663457,213,0.47,5161663455,212,24.2,5161663451,140,42.9,5161663449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323923,62,1,1,5,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.8,69.9,2024-08-20T17:06:15.330Z,2024-08-20T17:06:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161663549,56,Back,5161663553,141,34.2,5161663551,140,44.0,5161663555,212,24.3,5161663557,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323933,63,1,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.0,36.1,2024-08-20T17:06:22.672Z,2024-08-20T17:07:59Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161663599,213,0.00,5161663591,56,Center,5161663593,140,85.5,5161663597,212,21.5,5161663595,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
