id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2705193333,46,1,1,2,15,6wwwud48qahpwrfxs20334qk5,1,15.4,61.7,2024-08-02T17:02:25.397Z,2024-08-02T17:02:27Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127828929,141,66.5,5127828931,212,7.4,5127828925,56,Back,5127828927,140,21.7,5127828933,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193359,47,1,1,2,17,6wwwud48qahpwrfxs20334qk5,1,22.2,64.4,2024-08-02T17:02:27.741Z,2024-08-02T17:02:33Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127829035,212,10.2,5127829031,140,28.3,5127829029,56,Back,5127829037,213,5.39,5127829033,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193383,48,1,1,2,23,6wwwud48qahpwrfxs20334qk5,1,35.1,29.2,2024-08-02T17:02:33.389Z,2024-08-02T17:02:38Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127829171,213,5.47,5127829167,141,8.9,5127829165,140,47.6,5127829163,56,Back,5127829169,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194491,51,83,1,2,28,b8oqgvx1ijeyn6y1cn6929ix4,0,35.0,85.1,2024-08-02T17:02:38.540Z,2024-08-02T17:10:09Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127843227,399,65g5cfsdr10378yvmkpm19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193387,49,3,1,2,28,6wwwud48qahpwrfxs20334qk5,0,68.0,8.3,2024-08-02T17:02:38.583Z,2024-08-05T11:34:00Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127829255,233,18,5127829177,56,Right,5134193337,464,,5127829181,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193399,18,7,1,2,28,b8oqgvx1ijeyn6y1cn6929ix4,1,32.0,91.7,2024-08-02T17:02:38.584Z,2024-08-05T11:34:02Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127829225,56,Back,5127829227,285,,5127829231,233,49,5134193343,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193393,50,45,1,2,29,6wwwud48qahpwrfxs20334qk5,0,70.4,9.6,2024-08-02T17:02:39.402Z,2024-08-05T16:33:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5134193425,56,Right,5134225155,233,842,5134193427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706364595,842,3,1,2,29,b8oqgvx1ijeyn6y1cn6929ix4,1,29.6,90.4,2024-08-02T17:02:39.402Z,2024-08-05T16:33:10Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5134193537,56,Back,5134225151,233,50,5134193539,285,,5134193541,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193405,20,1,1,2,30,b8oqgvx1ijeyn6y1cn6929ix4,1,40.4,77.0,2024-08-02T17:02:40.976Z,2024-08-02T19:41:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127829273,213,2.59,5127829265,56,Back,5127829267,140,31.4,5127829269,141,85.6,5127829271,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193419,21,1,1,2,32,b8oqgvx1ijeyn6y1cn6929ix4,1,31.1,86.0,2024-08-02T17:02:42.376Z,2024-08-02T17:02:44Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127829333,56,Left,5127829341,213,0.04,5127829337,141,87.5,5127829335,140,56.3,5127829339,212,26.5,5127829331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193423,22,61,1,2,34,b8oqgvx1ijeyn6y1cn6929ix4,0,56.3,87.5,2024-08-02T17:02:44.712Z,2024-08-02T17:02:45Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127829345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193425,23,5,1,2,35,b8oqgvx1ijeyn6y1cn6929ix4,0,45.2,101.8,2024-08-02T17:02:45.757Z,2024-08-02T19:11:41Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127829429,233,51,5127829355,56,Back,5127829357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193437,51,5,1,2,35,6wwwud48qahpwrfxs20334qk5,1,54.8,-1.8,2024-08-02T17:02:45.757Z,2024-08-02T17:02:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127829419,347,,5127829423,233,23,5127829417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193449,52,1,1,2,38,6wwwud48qahpwrfxs20334qk5,1,56.4,0.0,2024-08-02T17:02:48.661Z,2024-08-02T17:02:50Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127829463,56,Right,5127829469,212,11.1,5127829471,213,1.49,5127829467,141,14.5,5127829465,140,57.3,5127829461,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193489,53,1,1,2,39,6wwwud48qahpwrfxs20334qk5,1,55.6,24.1,2024-08-02T17:02:49.925Z,2024-08-02T17:02:57Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127829691,212,18.4,5127829689,141,45.8,5127829687,140,45.1,5127829693,213,2.21,5127829685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193497,54,4,1,2,47,6wwwud48qahpwrfxs20334qk5,1,61.4,54.8,2024-08-02T17:02:57.294Z,2024-08-02T17:02:59Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127829753,56,Center,5127829785,233,24,5127829755,152,,5127829757,286,,5127829749,13,,5127829751,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193493,24,4,1,2,47,b8oqgvx1ijeyn6y1cn6929ix4,0,38.6,45.2,2024-08-02T17:02:57.295Z,2024-08-02T17:02:59Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5127829739,56,Back,5127829741,152,,5127829791,233,54,5127829735,13,,5127829743,285,,5127829737,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193635,55,1,1,3,5,6wwwud48qahpwrfxs20334qk5,0,58.5,58.2,2024-08-02T17:03:15.709Z,2024-08-02T17:03:52Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127830411,212,36.3,5127831273,155,,5127830409,141,36.4,5127830399,5,,5127830415,1,,5127830403,152,,5127830645,189,,5127830407,140,90.1,5127830405,56,Center,5127830413,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,
2705193647,25,1,1,3,9,b8oqgvx1ijeyn6y1cn6929ix4,1,22.9,80.5,2024-08-02T17:03:19.049Z,2024-08-02T17:03:20Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127830469,213,0.55,5127830463,140,37.2,5127830465,141,93.9,5127830461,56,Back,5127830467,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193661,27,1,1,3,10,b8oqgvx1ijeyn6y1cn6929ix4,1,37.2,93.9,2024-08-02T17:03:20.297Z,2024-08-02T17:03:22Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127830557,213,4.38,5127830555,212,10.0,5127830551,140,34.1,5127830549,56,Back,5127830553,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193673,28,1,1,3,12,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,83.6,2024-08-02T17:03:22.730Z,2024-08-02T19:41:20Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127830631,140,56.5,5127830627,196,,5127830625,155,,5127830639,1,,5127830637,213,5.14,5127830635,212,53.6,5127830629,56,Right,5127830633,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193693,29,1,1,3,20,b8oqgvx1ijeyn6y1cn6929ix4,0,80.2,25.6,2024-08-02T17:03:31.017Z,2024-08-02T17:03:31Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5127830749,212,18.2,5127830743,56,Center,5127830745,140,89.5,5127830747,141,48.2,5127830751,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193713,56,12,1,3,22,6wwwud48qahpwrfxs20334qk5,1,10.7,45.6,2024-08-02T17:03:32.702Z,2024-08-05T11:35:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127830839,141,47.7,5127830841,212,1.5,5127830843,213,1.28,5127830837,140,11.1,5127830835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706364639,843,61,1,3,23,b8oqgvx1ijeyn6y1cn6929ix4,1,87.9,50.7,2024-08-02T17:03:33.098Z,2024-08-05T11:35:34Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5134194177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193717,57,44,1,3,24,6wwwud48qahpwrfxs20334qk5,1,9.9,46.6,2024-08-02T17:03:34.049Z,2024-08-02T17:03:37Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127830877,233,30,5127830855,285,,5127830853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193703,30,44,1,3,24,b8oqgvx1ijeyn6y1cn6929ix4,0,90.1,53.4,2024-08-02T17:03:34.050Z,2024-08-02T17:03:37Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127830881,233,57,5127830799,56,Center,5127830801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193723,58,41,1,3,24,6wwwud48qahpwrfxs20334qk5,0,7.6,44.3,2024-08-02T17:03:34.494Z,2024-08-05T11:35:41Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127830891,213,0.82,5127830889,212,11.0,5134194271,378,,5127830887,141,56.1,5127830885,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193731,31,1,1,3,26,b8oqgvx1ijeyn6y1cn6929ix4,1,79.3,31.8,2024-08-02T17:03:36.971Z,2024-08-02T17:13:20Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127830913,140,90.3,5127830919,213,5.93,5127830909,3,,5127830917,212,12.3,5127830915,141,25.5,5127830911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193737,32,1,1,3,29,b8oqgvx1ijeyn6y1cn6929ix4,0,96.6,25.0,2024-08-02T17:03:39.514Z,2024-08-05T11:35:50Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5127849947,233,59,5127831021,286,,5127831019,236,,5127830951,141,31.2,5134194343,20,,5127830949,140,95.3,5127830947,56,Center,5127830955,213,1.88,5127830953,212,4.4,5134194341,224,,5127830943,2,,,,,,,,,,,,,,,,,,,,,,
2705193747,59,12,1,3,29,6wwwud48qahpwrfxs20334qk5,1,3.5,77.0,2024-08-02T17:03:39.614Z,2024-08-02T17:13:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127849915,233,32,5127831005,185,,5127831007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193749,33,6,1,3,32,b8oqgvx1ijeyn6y1cn6929ix4,1,98.2,26.9,2024-08-02T17:03:42.906Z,2024-08-02T17:03:45Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5127831071,75,,5127831069,56,Center,5127831073,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193757,60,6,1,3,32,6wwwud48qahpwrfxs20334qk5,0,1.8,73.1,2024-08-02T17:03:42.906Z,2024-08-05T11:36:22Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127831059,56,Back,5127831085,233,33,5127831063,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193885,34,1,1,4,5,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2024-08-02T17:04:15.162Z,2024-08-05T11:36:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127831825,2,,5127831843,1,,5127831831,223,,5127831837,141,49.7,5127831829,155,,5127831827,6,,5127831839,212,33.7,5134194709,72,,5127831833,56,Center,5127831841,213,1.68,5127831835,140,95.9,,,,,,,,,,,,,,,,,,,,,
2705193899,62,12,1,4,9,6wwwud48qahpwrfxs20334qk5,1,3.2,55.8,2024-08-02T17:04:19.303Z,2024-08-02T21:16:48Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127831917,213,4.86,5127831909,56,Back,5127831911,140,5.1,5127831915,212,13.9,5127831913,141,35.6,5127831947,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193927,63,12,1,4,11,6wwwud48qahpwrfxs20334qk5,1,5.5,35.0,2024-08-02T17:04:21.454Z,2024-08-02T21:16:45Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5127832075,213,5.88,5127832067,56,Back,5127832071,141,20.2,5127832069,140,28.1,5127832073,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193939,35,1,1,4,12,b8oqgvx1ijeyn6y1cn6929ix4,1,81.1,77.7,2024-08-02T17:04:22.802Z,2024-08-05T11:37:54Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,1.0,,5134195607,72,,5127832129,212,25.4,5127839115,154,,5127832125,140,93.7,5127832123,56,Center,5127839113,210,13,5127832131,213,5.26,5127832121,155,,5127832119,2,,5134195605,224,,5127832127,141,45.8,,,,,,,,,,,,,,,,,,,,,
2705193981,38,44,1,4,13,b8oqgvx1ijeyn6y1cn6929ix4,1,92.5,42.2,2024-08-02T17:04:23.874Z,2024-08-02T17:04:32Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127832377,286,,5127832397,233,64,5127832375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193933,64,44,1,4,13,6wwwud48qahpwrfxs20334qk5,0,7.5,57.8,2024-08-02T17:04:23.875Z,2024-08-02T17:04:32Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127832103,285,,5127832423,233,38,5127832101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193943,36,13,1,4,14,b8oqgvx1ijeyn6y1cn6929ix4,1,90.6,44.6,2024-08-02T17:04:24.123Z,2024-08-05T11:38:06Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127839143,102,44.7,5127832157,56,Center,5127839145,103,65.3,5127839137,154,,5127832513,15,,5127839149,231,49.5,5134195813,17,,5127832511,25,,5127839147,230,99.3,5127839139,55,35,5127839135,29,,5127839133,74,5127832517,328,,,,,,,,,,,,,,,,,
2705193955,37,5,1,4,15,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,46.2,2024-08-02T17:04:25.575Z,2024-08-02T19:11:41Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127832245,233,65,5127832207,346,,5127832205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193945,65,5,1,4,15,6wwwud48qahpwrfxs20334qk5,1,-1.0,53.8,2024-08-02T17:04:25.575Z,2024-08-02T17:04:27Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127832227,233,37,5127832165,56,Back,5127832167,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194001,66,1,1,4,23,6wwwud48qahpwrfxs20334qk5,1,3.3,47.3,2024-08-02T17:04:33.840Z,2024-08-02T21:16:44Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127832481,237,,5127832473,141,32.8,5127832469,56,Back,5127832471,140,14.6,5127832467,124,,5127832475,212,15.4,5127832477,213,5.59,5127858187,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194009,67,1,1,4,24,6wwwud48qahpwrfxs20334qk5,1,8.3,30.9,2024-08-02T17:04:34.558Z,2024-08-02T21:16:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127832541,56,Back,5127832545,141,18.4,5127832547,212,21.5,5127832549,213,5.88,5127832543,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194013,68,1,1,4,27,6wwwud48qahpwrfxs20334qk5,1,26.4,15.0,2024-08-02T17:04:37.391Z,2024-08-02T17:17:55Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127832581,212,6.6,5127832579,141,6.6,5127832583,213,5.24,5127832577,140,29.6,5127832575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194019,69,1,1,4,28,6wwwud48qahpwrfxs20334qk5,1,43.0,4.7,2024-08-02T17:04:38.838Z,2024-08-02T17:04:40Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127832617,212,10.1,5127832615,141,17.2,5127832611,56,Back,5127832613,140,48.2,5127832619,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198831,202,1,1,4,29,6wwwud48qahpwrfxs20334qk5,1,37.9,3.1,2024-08-02T17:04:39.536Z,2024-08-02T21:16:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127860691,212,6.9,5127860689,141,11.9,5127860687,140,41.2,5127860693,213,1.05,5127860685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194023,39,43,1,4,29,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T17:04:39.683Z,2024-08-02T17:19:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127862335,144,83,5127843217,399,9jqox80arzpytv1b136jobhpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194029,70,1,1,4,30,6wwwud48qahpwrfxs20334qk5,1,48.2,17.2,2024-08-02T17:04:40.263Z,2024-08-02T21:16:39Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5127832671,212,4.0,5127832669,141,11.3,5127832667,140,48.4,5127832665,56,Back,5127832673,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194031,71,3,1,4,33,6wwwud48qahpwrfxs20334qk5,0,48.9,11.6,2024-08-02T17:04:43.225Z,2024-08-05T16:33:07Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5134225089,233,40,5127832679,286,,5127832677,56,Back,5134196081,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194033,40,7,1,4,33,b8oqgvx1ijeyn6y1cn6929ix4,1,51.1,88.4,2024-08-02T17:04:43.226Z,2024-08-05T11:39:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127832683,285,,5134196091,384,,5127832681,56,Left,5127832709,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194051,42,61,1,4,36,b8oqgvx1ijeyn6y1cn6929ix4,0,69.5,91.8,2024-08-02T17:04:46.771Z,2024-08-05T11:39:17Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127832777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194055,43,5,1,4,38,b8oqgvx1ijeyn6y1cn6929ix4,0,70.2,101.4,2024-08-02T17:04:48.282Z,2024-08-02T17:04:54Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127832799,56,Left,5127832801,347,,5127832985,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194077,72,5,1,4,38,6wwwud48qahpwrfxs20334qk5,1,29.8,-1.4,2024-08-02T17:04:48.282Z,2024-08-02T19:11:41Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127832937,347,,5127832935,56,Back,5127832977,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194103,73,1,1,4,43,6wwwud48qahpwrfxs20334qk5,1,31.9,0.0,2024-08-02T17:04:53.694Z,2024-08-05T11:44:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127833095,213,1.88,5127833091,141,10.6,5127833089,140,29.5,5127833087,56,Back,5127833085,107,,5127833093,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194097,44,43,1,4,46,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T17:04:56.611Z,2024-08-05T11:44:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127843201,399,7ztdirfvd9d0x2yw1v051xzbo,5134196349,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194115,74,1,1,4,47,6wwwud48qahpwrfxs20334qk5,1,31.1,8.6,2024-08-02T17:04:57.575Z,2024-08-02T17:04:59Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127833161,213,0.11,5127833159,212,15.5,5127833155,140,45.8,5127833157,141,11.2,5127833153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194127,75,1,1,4,49,6wwwud48qahpwrfxs20334qk5,1,48.5,11.9,2024-08-02T17:04:59.415Z,2024-08-02T17:05:01Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127833197,56,Back,5127833205,213,2.27,5127833203,212,7.7,5127833201,141,20.5,5127833199,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194135,76,4,1,4,53,6wwwud48qahpwrfxs20334qk5,1,36.8,24.2,2024-08-02T17:05:03.447Z,2024-08-02T17:20:40Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127833427,233,45,5127833339,286,,5127833331,13,,5127833333,56,Back,5127863879,294,,5127833335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194149,45,4,1,4,53,b8oqgvx1ijeyn6y1cn6929ix4,0,63.2,75.8,2024-08-02T17:05:03.448Z,2024-08-02T17:20:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127833411,285,,5127833403,13,,5127833405,56,Center,5127864093,294,,5127833507,233,76,5127833407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194185,77,1,1,5,1,6wwwud48qahpwrfxs20334qk5,0,39.0,31.0,2024-08-02T17:05:11.559Z,2024-08-05T11:47:34Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127833591,5,,5127833599,141,58.2,5127833603,213,0.81,5127833595,56,Center,5127833601,212,25.5,5127833597,140,55.7,5127833593,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194191,46,1,1,5,2,b8oqgvx1ijeyn6y1cn6929ix4,0,44.8,47.0,2024-08-02T17:05:12.899Z,2024-08-02T17:05:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127833639,212,40.9,5127833643,1,,5127833631,157,,5127833633,56,Left,5127833641,213,0.58,5127833637,141,80.2,5127833635,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194207,78,1,1,5,4,6wwwud48qahpwrfxs20334qk5,1,24.8,27.1,2024-08-02T17:05:15.023Z,2024-08-05T11:51:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127833727,141,10.1,5127833725,140,30.0,5127833723,56,Back,5127833731,213,5.15,5127833721,3,,5127833729,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194213,79,1,1,5,7,6wwwud48qahpwrfxs20334qk5,1,29.9,7.0,2024-08-02T17:05:17.232Z,2024-08-02T17:05:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127833775,213,0.33,5127833767,56,Back,5127833771,141,11.2,5127833769,140,37.9,5127833773,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194257,80,1,1,5,8,6wwwud48qahpwrfxs20334qk5,1,39.9,10.9,2024-08-02T17:05:18.814Z,2024-08-02T17:05:27Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127834043,141,80.3,5127834053,1,,5127834031,196,,5127834027,155,,5127834047,212,61.3,5127834039,140,77.1,5127834035,56,Left,5127834051,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194265,81,1,1,5,17,6wwwud48qahpwrfxs20334qk5,0,85.7,73.1,2024-08-02T17:05:27.455Z,2024-08-02T17:05:28Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5127834087,233,47,5127834085,236,,5127834083,213,0.21,5127834091,286,,5127834077,140,88.7,5127834075,56,Center,5127834081,212,3.2,5127834079,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194263,47,74,1,5,17,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,24.7,2024-08-02T17:05:27.456Z,2024-08-02T17:05:30Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5127834065,285,,5127834095,233,81,5127834063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194275,82,45,1,5,18,6wwwud48qahpwrfxs20334qk5,0,88.0,73.8,2024-08-02T17:05:28.335Z,2024-08-05T16:33:11Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5134196747,286,,5127834121,56,Center,5134225163,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
