id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812424069,36,1,1,2,15,7gkglopz9cjsysn2u6sbhuvc5,1,38.4,89.7,2025-05-10T12:02:48.896Z,2025-05-10T12:02:52Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714385295,56,Back,5714385303,213,4.14,5714385301,212,12.3,5714385299,141,74.5,5714385297,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424103,37,1,1,2,18,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,63.7,2025-05-10T12:02:51.896Z,2025-05-10T12:02:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714385467,56,Back,5714385469,140,29.4,5714385471,141,33.6,5714385483,213,4.66,5714385477,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424185,38,1,1,2,21,7gkglopz9cjsysn2u6sbhuvc5,1,28.3,31.5,2025-05-10T12:02:54.560Z,2025-05-10T12:02:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714385891,213,2.72,5714385885,140,10.2,5714385887,141,43.9,5714385889,212,20.8,5714385883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424245,39,1,1,2,26,7gkglopz9cjsysn2u6sbhuvc5,1,11.4,51.9,2025-05-10T12:02:59.648Z,2025-05-10T12:03:04Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714386233,56,Back,5714386239,212,29.7,5714386237,141,9.5,5714386231,155,,5714386235,140,18.1,5714386241,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424271,40,1,1,2,31,7gkglopz9cjsysn2u6sbhuvc5,0,18.4,9.4,2025-05-10T12:03:04.432Z,2025-05-10T12:03:05Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714386391,212,19.3,5714386393,213,6.19,5714386383,155,,5714386389,141,6.7,5714386385,56,Back,5714386387,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424287,29,8,1,2,33,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,90.6,2025-05-10T12:03:06.480Z,2025-05-10T12:03:06Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714386475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424305,30,1,1,2,34,8cfkisxf1fkxdqtt6tx1tup48,1,69.5,88.0,2025-05-10T12:03:07.424Z,2025-05-10T12:03:09Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714386583,141,85.3,5714386579,56,Left,5714386585,212,10.1,5714386581,140,60.0,5714386631,156,,5714386587,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424361,32,1,1,2,36,8cfkisxf1fkxdqtt6tx1tup48,0,59.3,87.3,2025-05-10T12:03:09.610Z,2025-05-10T12:03:11Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714386885,157,,5714386897,1,,5714386887,56,Center,5714386889,140,69.2,5714386893,212,37.5,5714386891,141,34.3,5714386895,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424395,41,1,1,2,40,7gkglopz9cjsysn2u6sbhuvc5,1,20.6,76.7,2025-05-10T12:03:13.369Z,2025-05-10T12:05:41Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714387117,141,78.8,5714387119,212,3.7,5714387111,3,,5714387121,213,0.40,5714387115,140,23.8,5714387113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424425,42,1,1,2,41,7gkglopz9cjsysn2u6sbhuvc5,1,27.5,78.4,2025-05-10T12:03:14.640Z,2025-05-10T12:03:17Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714387269,56,Back,5714387267,3,,5714387275,212,6.4,5714387271,140,27.5,5714387273,141,87.8,5714387277,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424507,44,1,1,2,43,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,91.7,2025-05-10T12:03:17.001Z,2025-05-10T12:03:21Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714387715,141,90.5,5714387711,56,Back,5714387713,140,19.6,5714387717,212,10.0,5714387719,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424511,45,61,1,2,48,7gkglopz9cjsysn2u6sbhuvc5,1,20.4,90.6,2025-05-10T12:03:21.504Z,2025-05-10T12:06:00Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714387737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424529,46,1,1,2,49,7gkglopz9cjsysn2u6sbhuvc5,1,22.3,87.4,2025-05-10T12:03:22.609Z,2025-05-10T12:03:24Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714387827,213,0.69,5714387819,56,Back,5714387825,212,7.5,5714387821,140,27.8,5714387823,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424537,47,1,1,2,50,7gkglopz9cjsysn2u6sbhuvc5,0,27.8,94.4,2025-05-10T12:03:24.072Z,2025-05-10T12:03:24Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714387861,212,5.0,5714387863,213,5.15,5714387859,141,87.8,5714387855,56,Back,5714387857,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424583,34,1,1,2,51,8cfkisxf1fkxdqtt6tx1tup48,1,62.3,37.9,2025-05-10T12:03:24.808Z,2025-05-10T12:03:28Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714388163,56,Center,5714388169,212,11.4,5714388165,140,67.2,5714388167,141,52.9,5714388171,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424593,35,4,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,1,69.2,45.2,2025-05-10T12:03:28.432Z,2025-05-10T14:07:59Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714388271,294,,5714388273,56,Center,5714388269,13,,5714388411,233,48,5714388277,152,,5714388281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812424603,48,4,1,2,55,7gkglopz9cjsysn2u6sbhuvc5,0,30.8,54.8,2025-05-10T12:03:28.433Z,2025-05-10T14:07:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714388379,152,,5714388377,56,Back,5714388417,233,35,5714388381,285,,5714388373,13,,5714388375,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425093,36,13,1,3,31,8cfkisxf1fkxdqtt6tx1tup48,1,70.7,39.4,2025-05-10T12:04:05.057Z,2025-05-10T12:04:10Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714391313,102,47.9,5714391321,231,48.2,5714391311,85,,5714391315,103,45.8,5714390931,56,Center,5714391075,20,,5714391319,230,97.3,5714390929,18,,5714391317,458,5714390927,26,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425099,37,5,1,3,33,8cfkisxf1fkxdqtt6tx1tup48,0,101.4,42.6,2025-05-10T12:04:06.536Z,2025-05-10T14:17:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714392191,233,49,5714390973,56,Center,5714390975,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425301,49,5,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,57.4,2025-05-10T12:04:06.536Z,2025-05-10T14:17:22Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714392169,233,37,5714392135,56,Back,5714392137,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425365,50,1,1,3,48,7gkglopz9cjsysn2u6sbhuvc5,1,3.9,60.2,2025-05-10T12:04:21.546Z,2025-05-10T12:04:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714392447,140,2.7,5714392457,213,4.50,5714392461,237,,5714392445,56,Back,5714392443,124,,5714392451,141,51.8,5714392455,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425395,51,1,1,3,52,7gkglopz9cjsysn2u6sbhuvc5,0,6.7,50.3,2025-05-10T12:04:26.050Z,2025-05-10T12:04:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714392635,212,43.6,5714392631,141,59.4,5714392623,56,Back,5714392627,140,47.8,5714392639,213,0.14,5714392619,157,,5714392643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425401,38,8,1,3,54,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,57.7,2025-05-10T12:04:28.040Z,2025-05-10T12:04:28Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714392661,56,Center,5714392699,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425467,52,1,1,3,58,7gkglopz9cjsysn2u6sbhuvc5,1,24.7,54.0,2025-05-10T12:04:31.289Z,2025-05-10T12:04:34Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714393043,140,37.5,5714393049,213,6.25,5714393041,56,Back,5714393047,212,13.4,5714393045,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425489,53,1,1,4,0,7gkglopz9cjsysn2u6sbhuvc5,1,51.9,55.2,2025-05-10T12:04:33.789Z,2025-05-10T12:04:35Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714393185,56,Center,5714393193,213,5.37,5714393191,212,10.9,5714393187,140,58.2,5714393189,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425521,54,1,1,4,1,7gkglopz9cjsysn2u6sbhuvc5,0,58.2,42.5,2025-05-10T12:04:34.833Z,2025-05-10T12:04:37Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714393351,212,23.7,5714393411,4,,5714393353,213,6.13,5714393349,141,37.3,5714393347,140,80.5,5714393345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425835,41,1,1,4,24,8cfkisxf1fkxdqtt6tx1tup48,1,13.3,61.9,2025-05-10T12:04:57.863Z,2025-05-10T12:05:00Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714395101,213,5.97,5714395095,140,33.3,5714395097,141,51.9,5714395099,212,22.1,5714395093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425847,42,1,1,4,26,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,52.2,2025-05-10T12:04:59.928Z,2025-05-10T12:05:02Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714395193,213,4.45,5714395191,212,16.8,5714395187,140,29.2,5714395237,156,,5714395189,141,28.3,5714395185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425885,43,1,1,4,28,8cfkisxf1fkxdqtt6tx1tup48,1,29.2,28.3,2025-05-10T12:05:01.919Z,2025-05-10T12:05:03Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714395393,213,4.78,5714395391,212,11.9,5714395387,140,30.0,5714395389,141,10.8,5714395385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425891,44,1,1,4,30,8cfkisxf1fkxdqtt6tx1tup48,0,30.0,10.8,2025-05-10T12:05:03.399Z,2025-05-10T12:05:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714395437,56,Back,5714395439,140,31.4,5714395443,212,11.3,5714395441,141,27.3,5714395445,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812425925,55,4,1,4,33,7gkglopz9cjsysn2u6sbhuvc5,1,67.3,75.3,2025-05-10T12:05:06.418Z,2025-05-10T14:08:00Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714395633,13,,5714395635,56,Center,5714398981,233,45,5714395639,265,,5714395637,152,,5714395643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426001,45,4,1,4,33,8cfkisxf1fkxdqtt6tx1tup48,0,32.7,24.7,2025-05-10T12:05:06.419Z,2025-05-10T14:08:00Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5714399031,233,55,5714396033,152,,5714396029,13,,5714396037,285,,5714396031,56,Back,5714396035,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426725,46,27,1,5,28,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T12:06:01.608Z,2025-05-10T12:06:05Z,,,,,5714399767,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812426745,56,27,1,5,28,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-10T12:06:01.608Z,2025-05-10T12:06:04Z,,,,,5714399739,233,46,5714399719,41,Injury,5714399721,53,egwhlgopjtjkop7ozy7ltk1cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812428323,47,28,1,7,9,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T12:07:43.136Z,2025-05-10T12:07:45Z,,,,,5714408171,55,46,5714408385,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812428359,57,28,1,7,9,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-10T12:07:43.136Z,2025-05-10T12:07:44Z,,,,,5714408311,55,56,5714408343,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812428717,58,1,1,7,26,7gkglopz9cjsysn2u6sbhuvc5,0,72.9,85.4,2025-05-10T12:07:59.428Z,2025-05-10T12:08:04Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714410023,212,45.6,5714410013,155,,5714410011,5,,5714410025,213,5.34,5714410021,141,31.0,5714410015,152,,5714410009,2,,5714410019,140,98.3,5714410027,1,5714410017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2812428781,49,1,1,7,35,8cfkisxf1fkxdqtt6tx1tup48,0,7.2,86.5,2025-05-10T12:08:08.720Z,2025-05-10T12:08:11Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714410371,212,53.1,5714410375,1,,5714410513,157,,5714410373,213,6.25,5714410369,141,83.7,5714410367,140,57.7,5714410365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429027,60,1,1,7,51,7gkglopz9cjsysn2u6sbhuvc5,1,21.9,32.5,2025-05-10T12:08:24.469Z,2025-05-10T12:08:25Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714411535,56,Back,5714411541,212,13.1,5714411543,213,0.58,5714411539,141,43.1,5714411537,140,32.3,5714411555,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429085,61,1,1,7,55,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,46.9,2025-05-10T12:08:29.012Z,2025-05-10T12:11:06Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714411907,213,4.97,5714411899,56,Back,5714411901,140,37.6,5714411905,212,21.8,5714411903,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429155,62,1,1,7,58,7gkglopz9cjsysn2u6sbhuvc5,1,57.2,8.6,2025-05-10T12:08:31.566Z,2025-05-10T12:08:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714412333,1,,5714412323,56,Center,5714412331,213,0.41,5714412321,155,,5714412325,140,87.7,5714412329,212,34.9,5714412327,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429167,63,1,1,8,2,7gkglopz9cjsysn2u6sbhuvc5,0,94.0,28.3,2025-05-10T12:08:35.461Z,2025-05-10T18:37:54Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714412387,213,1.67,5714412409,286,,5714412379,56,Center,5714412383,141,29.8,5714412385,212,1.0,5714412381,140,93.9,5714412405,233,50,5714412403,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429163,50,74,1,8,2,8cfkisxf1fkxdqtt6tx1tup48,1,11.8,68.4,2025-05-10T12:08:35.462Z,2025-05-10T12:08:37Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714412485,233,63,5714412363,56,Back,5714412365,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429217,51,1,1,8,4,8cfkisxf1fkxdqtt6tx1tup48,0,7.7,77.1,2025-05-10T12:08:37.833Z,2025-05-10T12:09:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714412645,157,,5714412655,213,0.39,5714412651,141,93.3,5714412653,212,28.7,5714412649,140,32.9,5714412647,56,Back,5714412657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429271,64,1,1,8,6,7gkglopz9cjsysn2u6sbhuvc5,1,76.3,11.4,2025-05-10T12:08:39.589Z,2025-05-10T12:08:42Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714412825,56,Center,5714412827,140,75.2,5714412833,141,29.2,5714412845,213,1.67,5714412841,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429307,65,1,1,8,8,7gkglopz9cjsysn2u6sbhuvc5,1,75.1,31.9,2025-05-10T12:08:42.100Z,2025-05-10T12:08:45Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714413047,140,89.6,5714413049,141,16.4,5714413045,56,Right,5714413053,213,5.68,5714413051,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429319,66,1,1,8,11,7gkglopz9cjsysn2u6sbhuvc5,0,92.6,15.9,2025-05-10T12:08:44.892Z,2025-05-10T18:37:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714413095,2,,5714413107,213,1.66,5714413099,56,Center,5714413103,141,26.5,5714413097,155,,5714413105,212,7.2,5714413101,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429313,52,61,1,8,12,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,91.6,2025-05-10T12:08:45.744Z,2025-05-10T12:08:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714413073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429347,53,12,1,8,13,8cfkisxf1fkxdqtt6tx1tup48,1,25.1,76.3,2025-05-10T12:08:46.935Z,2025-05-10T12:08:49Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714413213,140,37.9,5714413215,141,86.1,5714413211,56,Back,5714413219,213,0.46,5714413217,212,15.0,5714413237,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429367,67,13,1,8,15,7gkglopz9cjsysn2u6sbhuvc5,1,80.3,28.4,2025-05-10T12:08:48.333Z,2025-05-10T18:37:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714414015,231,46.2,5714414007,103,22.2,5714414009,328,,5714414005,102,38.8,5714413347,22,,5716770821,458,,5714413349,18,,5714414013,230,97.6,5714413353,56,5714413665,20,,Center,5714414003,75,,,,,,,,,,,,,,,,,,,,,,
2812429903,54,5,1,8,15,8cfkisxf1fkxdqtt6tx1tup48,1,-0.8,66.8,2025-05-10T12:08:49.007Z,2025-05-10T14:17:23Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714416353,233,68,5714416289,346,,5714416285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429437,68,5,1,8,15,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,33.2,2025-05-10T12:08:49.007Z,2025-05-10T14:17:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714413593,346,,5714413591,56,Center,5714416375,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429975,55,1,1,8,51,8cfkisxf1fkxdqtt6tx1tup48,0,4.4,45.7,2025-05-10T12:09:25.089Z,2025-05-10T12:09:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714416807,1,,5714416799,140,66.0,5714416809,74,,5714416797,56,Center,5714416805,213,6.05,5714416801,141,23.4,5714416803,212,66.4,5714416795,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429971,69,44,1,8,57,7gkglopz9cjsysn2u6sbhuvc5,1,33.0,77.5,2025-05-10T12:09:30.637Z,2025-05-10T14:08:54Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714416991,233,56,5714416785,56,Back,5714416787,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430001,56,44,1,8,57,8cfkisxf1fkxdqtt6tx1tup48,0,67.0,22.5,2025-05-10T12:09:30.638Z,2025-05-10T14:08:54Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714417013,233,69,5714416959,56,Center,5714416961,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429981,70,12,1,8,57,7gkglopz9cjsysn2u6sbhuvc5,1,31.4,79.0,2025-05-10T12:09:31.110Z,2025-05-10T12:09:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714416969,167,,5714416827,56,Back,5714416829,140,39.0,5714416835,213,1.08,5714416831,141,100.0,5714416875,15,,5714416833,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430115,57,5,1,8,59,8cfkisxf1fkxdqtt6tx1tup48,1,58.4,-0.8,2025-05-10T12:09:32.214Z,2025-05-10T14:17:24Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714417675,233,71,5714417637,347,,5714417633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812429993,71,5,1,8,59,7gkglopz9cjsysn2u6sbhuvc5,0,41.6,100.8,2025-05-10T12:09:32.214Z,2025-05-10T14:17:24Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714416885,56,Back,5714416887,347,,5714417721,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430173,58,1,1,9,7,8cfkisxf1fkxdqtt6tx1tup48,1,58.3,0.0,2025-05-10T12:09:40.983Z,2025-05-10T12:09:45Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5714417925,56,Right,5714417931,212,10.4,5714417923,107,,5714417933,213,2.08,5714417927,140,53.5,5714417929,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430183,72,83,1,9,11,7gkglopz9cjsysn2u6sbhuvc5,0,37.8,91.5,2025-05-10T12:09:44.669Z,2025-05-10T14:14:31Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714469055,399,4m7gr5z6b40dj02yrmlwgeluc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430179,59,61,1,9,12,8cfkisxf1fkxdqtt6tx1tup48,0,56.1,11.8,2025-05-10T12:09:45.255Z,2025-05-10T12:09:45Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714417955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430195,60,5,1,9,13,8cfkisxf1fkxdqtt6tx1tup48,0,58.3,-1.5,2025-05-10T12:09:46.543Z,2025-05-10T14:17:25Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714418383,233,73,5714418039,347,,5714418037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430247,73,5,1,9,13,7gkglopz9cjsysn2u6sbhuvc5,1,41.7,101.5,2025-05-10T12:09:46.543Z,2025-05-10T14:17:24Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714418363,233,60,5714418297,347,,5714418295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430297,74,1,1,9,17,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,100.0,2025-05-10T12:09:50.350Z,2025-05-10T12:09:53Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714418547,56,Back,5714418561,213,3.62,5714418543,107,,5714418559,212,12.9,5714418551,140,29.5,5714418555,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430411,75,1,1,9,20,7gkglopz9cjsysn2u6sbhuvc5,1,27.4,90.0,2025-05-10T12:09:53.686Z,2025-05-10T12:10:00Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714419149,213,5.66,5714419143,212,5.7,5714419131,56,Back,5714419135,140,31.8,5714419139,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430437,76,50,1,9,25,7gkglopz9cjsysn2u6sbhuvc5,1,32.0,82.5,2025-05-10T12:09:58.910Z,2025-05-10T14:14:30Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714419385,233,61,5714419509,285,,5714419239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812430429,61,7,1,9,25,8cfkisxf1fkxdqtt6tx1tup48,1,68.0,17.5,2025-05-10T12:09:58.911Z,2025-05-10T14:08:27Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714419341,233,76,5714419203,56,Right,5714419425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
