id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/14/value,qualifier/11/value
2712461951,74,44,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,93.4,58.0,2024-08-24T15:02:44.384Z,2024-08-24T15:10:48Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5167924697,56,Center,5167924699,286,,5167963683,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712452783,26,44,1,3,6,7gkglopz9cjsysn2u6sbhuvc5,0,6.6,42.0,2024-08-24T15:02:44.385Z,2024-08-24T17:13:21Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168802959,233,74,5167877567,285,,5167877565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712462087,75,15,1,3,7,a9vw7ikerpr4cuweeeka5aneg,1,93.8,56.6,2024-08-24T15:02:45.369Z,2024-08-24T17:23:24Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5167931645,231,51.1,5167931613,15,,5167931631,100,,5167931639,147,56.1,5167925395,56,Center,5167961707,233,27,5167931641,230,98.9,5167931635,146,95.1,5167931625,102,54.4,5167931615,76,,5167931627,103,5167931629,328,5167926425,82,,19,5167931617,29,5167931619,154,5167931611,25,5167931621,55,32,5167925393,17,,,,,
2712452903,27,10,1,3,7,7gkglopz9cjsysn2u6sbhuvc5,1,4.9,43.9,2024-08-24T15:02:45.469Z,2024-08-24T15:10:36Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5167878161,56,Back,5167961763,233,75,5167961621,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712452743,33,43,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T15:02:46.403Z,2024-08-24T17:13:20Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5167877633,233,26,5167877375,56,Center,5167877377,286,0,5168802905,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712452935,34,15,1,3,15,a9vw7ikerpr4cuweeeka5aneg,1,90.6,40.7,2024-08-24T15:02:53.843Z,2024-08-24T17:23:20Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5168856999,108,,5167957859,230,99.3,5167957831,102,48.6,5168066263,233,28,5167957829,78,,5167878369,17,,5167957855,147,42.4,5167957825,20,,5167957849,146,92.7,5167878371,56,Center,5167957835,328,5167957841,458,5167954013,82,,,5167957833,103,5167954007,25,5167957865,231,,,,,,19,47.8,,,
2712453139,28,10,1,3,16,7gkglopz9cjsysn2u6sbhuvc5,1,7.3,57.6,2024-08-24T15:02:53.943Z,2024-08-24T15:19:15Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5168066337,233,34,5167879475,56,Back,5167879473,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453155,29,6,1,3,16,7gkglopz9cjsysn2u6sbhuvc5,0,10.2,60.3,2024-08-24T15:02:54.471Z,2024-08-24T17:11:29Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5167879631,73,,5167879629,56,Back,5168067119,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712452943,35,6,1,3,16,a9vw7ikerpr4cuweeeka5aneg,1,89.8,39.7,2024-08-24T15:02:54.471Z,2024-08-24T17:11:28Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5167878503,56,Center,5168067015,233,29,5167878505,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453503,36,1,1,3,38,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2024-08-24T15:03:15.900Z,2024-08-24T15:03:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5167881209,141,39.4,5167881207,140,95.8,5167881203,223,,5167881211,212,26.7,5167881201,155,,5167881205,56,Center,5167881213,213,1.72,5167881197,2,,5167881199,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453563,30,43,1,3,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T15:03:20.595Z,2024-08-24T15:03:24Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5167881783,144,12,5167881493,140,14.1,5167881501,15,0,5167881497,212,0,5167881499,213,3.14,5167881491,56,Back,5167881495,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453697,37,1,1,3,47,a9vw7ikerpr4cuweeeka5aneg,0,83.0,5.9,2024-08-24T15:03:25.100Z,2024-08-24T15:04:14Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5167882063,155,,5167882073,213,1.20,5167882067,140,93.8,5167882069,141,48.8,5167888357,233,33,5167882061,2,,5167882065,56,Center,5167882071,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453677,31,12,1,3,48,7gkglopz9cjsysn2u6sbhuvc5,1,10.3,63.0,2024-08-24T15:03:26.147Z,2024-08-24T15:08:10Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5167881977,213,1.53,5167881975,212,16.6,5167881969,56,Back,5167881971,140,10.9,5167881973,141,87.4,5167882017,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453721,32,44,1,3,50,7gkglopz9cjsysn2u6sbhuvc5,1,7.4,52.7,2024-08-24T15:03:28.027Z,2024-08-24T17:13:26Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5167882265,233,38,5167882189,56,Back,5167882191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453715,38,44,1,3,50,a9vw7ikerpr4cuweeeka5aneg,0,92.6,47.3,2024-08-24T15:03:28.028Z,2024-08-24T17:13:27Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5167882319,233,32,5167882159,286,,5167882157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453803,33,41,1,3,50,7gkglopz9cjsysn2u6sbhuvc5,1,9.3,53.4,2024-08-24T15:03:28.092Z,2024-08-24T17:22:42Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168847825,141,60.3,5168847823,140,26.8,5167888429,233,37,5168847827,212,19.0,5168847829,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453847,34,1,1,3,54,7gkglopz9cjsysn2u6sbhuvc5,1,39.6,59.1,2024-08-24T15:03:32.523Z,2024-08-24T15:03:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5167882787,141,63.9,5167882791,212,11.9,5167882771,3,,5167882775,56,Back,5167882799,213,2.86,5167882781,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712453871,36,1,1,3,56,7gkglopz9cjsysn2u6sbhuvc5,0,28.7,63.9,2024-08-24T15:03:34.165Z,2024-08-24T15:08:14Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5167882911,155,,5167883065,1,,5167882915,140,67.8,5167882921,213,6.07,5167882919,212,42.0,5167882917,141,51.0,5167882913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712454199,39,1,1,3,57,a9vw7ikerpr4cuweeeka5aneg,1,28.7,41.8,2024-08-24T15:03:35.844Z,2024-08-24T15:03:47Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5167884553,56,Back,5167884559,212,22.1,5167884557,141,48.7,5167884561,213,2.93,5167884551,3,,5167884555,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712454591,37,27,1,4,24,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T15:04:02.068Z,2024-08-24T15:04:06Z,,,,,5167887093,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712454669,40,27,1,4,24,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T15:04:02.068Z,2024-08-24T15:04:05Z,,,,,5167887007,41,Injury,5167887009,53,4m9sp9mxlsjk6fv7v218yqfv9,5167887053,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712455583,38,28,1,4,58,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T15:04:36.022Z,2024-08-24T15:04:37Z,,,,,5167892033,55,37,5167892151,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712455549,41,28,1,4,58,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T15:04:36.022Z,2024-08-24T15:04:37Z,,,,,5167892089,233,38,5167891841,55,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456197,44,1,1,5,20,a9vw7ikerpr4cuweeeka5aneg,0,18.3,42.7,2024-08-24T15:04:58.742Z,2024-08-24T15:05:00Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5167895145,56,Left,5167895153,213,0.52,5167895155,1,,5167895143,155,,5167895151,212,55.9,5167895147,140,64.6,5167895149,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456237,40,1,1,5,23,7gkglopz9cjsysn2u6sbhuvc5,0,34.0,20.9,2024-08-24T15:05:01.541Z,2024-08-24T15:05:02Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5167895365,212,19.8,5167895367,213,5.45,5167895361,140,46.6,5167895359,56,Back,5167895363,141,0.0,5167895357,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456255,41,5,1,5,24,7gkglopz9cjsysn2u6sbhuvc5,0,47.6,-1.1,2024-08-24T15:05:02.370Z,2024-08-24T17:10:44Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5167895449,347,,5167895445,56,Back,5167896281,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456383,45,5,1,5,24,a9vw7ikerpr4cuweeeka5aneg,1,52.4,101.1,2024-08-24T15:05:02.370Z,2024-08-24T17:10:44Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5167896183,233,41,5167896097,347,,5167896093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456519,46,1,1,5,28,a9vw7ikerpr4cuweeeka5aneg,1,57.1,100.0,2024-08-24T15:05:06.773Z,2024-08-24T15:05:11Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5167896853,213,3.91,5167896845,141,85.4,5167896841,140,45.9,5167896849,212,16.3,5167896833,107,,5167896837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456659,47,1,1,5,33,a9vw7ikerpr4cuweeeka5aneg,1,45.5,65.8,2024-08-24T15:05:10.894Z,2024-08-24T15:05:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5167897631,56,Right,5167897639,213,5.36,5167897637,212,45.4,5167897635,141,12.6,5167897633,140,71.6,5167897641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456787,48,1,1,5,38,a9vw7ikerpr4cuweeeka5aneg,1,91.3,9.5,2024-08-24T15:05:15.974Z,2024-08-24T15:12:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5167898275,56,Center,5167898283,213,1.62,5167898271,2,,5167978895,210,15,5167898279,141,55.7,5167898277,140,89.8,5167898281,212,31.5,5167978899,154,,5167898273,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712456815,49,15,1,5,41,a9vw7ikerpr4cuweeeka5aneg,1,88.0,60.5,2024-08-24T15:05:18.870Z,2024-08-24T17:24:10Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5167979013,108,,5167979005,55,48,5167979023,231,50.7,5167898423,17,,5167979293,233,42,5167898427,56,Center,5167979019,147,55.6,5167898419,22,,5167979017,146,92.9,5167979009,102,48.5,5167971463,20,5167971469,82,5167979003,154,,,5167979015,328,5167978999,78,5167979001,29,5167979011,103,19,5167979021,230,,,98.5,,
2712456853,42,10,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,46.4,2024-08-24T15:05:18.970Z,2024-08-24T15:12:10Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5167979431,233,49,5167898617,94,,5167898619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457019,50,1,1,5,44,a9vw7ikerpr4cuweeeka5aneg,1,73.3,84.2,2024-08-24T15:05:21.982Z,2024-08-24T15:05:26Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5167899415,56,Left,5167899421,140,84.9,5167899433,213,0.25,5167899425,141,88.7,5167899429,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457187,51,1,1,5,48,a9vw7ikerpr4cuweeeka5aneg,1,77.2,89.4,2024-08-24T15:05:26.038Z,2024-08-24T15:05:29Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5167900301,212,16.5,5167900291,140,61.5,5167900303,213,3.12,5167900297,141,90.0,5167900289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457273,52,1,1,5,51,a9vw7ikerpr4cuweeeka5aneg,1,61.5,90.0,2024-08-24T15:05:29.710Z,2024-08-24T17:23:08Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5167900653,212,15.3,5167900647,140,54.5,5167900643,56,Center,5167900655,213,4.21,5167900651,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457349,53,1,1,5,55,a9vw7ikerpr4cuweeeka5aneg,1,54.5,70.3,2024-08-24T15:05:33.046Z,2024-08-24T15:05:34Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5167901073,140,64.3,5167901077,212,14.5,5167901079,213,0.78,5167901075,141,85.4,5167901071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457383,54,1,1,5,56,a9vw7ikerpr4cuweeeka5aneg,1,64.3,85.4,2024-08-24T15:05:34.190Z,2024-08-24T15:05:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5167901253,212,10.6,5167901249,140,67.7,5167901247,56,Center,5167901255,213,5.06,5167901251,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457437,55,1,1,5,57,a9vw7ikerpr4cuweeeka5aneg,1,67.7,70.8,2024-08-24T15:05:35.054Z,2024-08-24T15:05:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5167901561,213,1.82,5167901555,140,64.3,5167901553,56,Left,5167901559,212,14.3,5167901557,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457649,56,1,1,5,58,a9vw7ikerpr4cuweeeka5aneg,1,64.3,91.2,2024-08-24T15:05:36.382Z,2024-08-24T15:05:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5167902663,56,Back,5167902671,213,3.96,5167902667,141,65.1,5167902669,212,24.4,5167902665,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457707,57,1,1,6,3,a9vw7ikerpr4cuweeeka5aneg,1,51.4,60.9,2024-08-24T15:05:41.279Z,2024-08-24T15:05:42Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5167902951,212,18.2,5167902949,141,36.6,5167902953,213,5.15,5167902947,140,58.7,5167902945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457819,58,1,1,6,4,a9vw7ikerpr4cuweeeka5aneg,1,58.7,36.6,2024-08-24T15:05:42.494Z,2024-08-24T15:05:45Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5167903575,213,5.56,5167903565,56,Right,5167903569,141,8.2,5167903571,212,29.2,5167903567,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457885,59,1,1,6,7,a9vw7ikerpr4cuweeeka5aneg,0,85.7,7.1,2024-08-24T15:05:45.367Z,2024-08-24T15:05:47Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5167903833,212,30.9,5167903827,56,Center,5167903829,140,89.1,5167903825,155,,5167903831,141,52.2,5167903823,2,,5167903835,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712494797,180,12,1,6,8,7gkglopz9cjsysn2u6sbhuvc5,1,7.5,73.8,2024-08-24T15:05:45.986Z,2024-08-24T18:11:55Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5168107619,213,4.87,5168107615,212,12.8,5168107613,141,55.2,5168107609,140,9.4,5168107607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712458131,43,12,1,6,9,7gkglopz9cjsysn2u6sbhuvc5,1,11.8,50.0,2024-08-24T15:05:47.853Z,2024-08-24T15:05:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5167905129,56,Back,5167905133,141,43.6,5167905137,213,6.04,5167905135,212,18.3,5167905131,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712457987,60,3,1,6,11,a9vw7ikerpr4cuweeeka5aneg,0,74.4,60.2,2024-08-24T15:05:49.527Z,2024-08-24T17:14:17Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5167907213,286,,5167907441,233,44,5167904319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712458173,44,7,1,6,11,7gkglopz9cjsysn2u6sbhuvc5,0,25.6,39.8,2024-08-24T15:05:49.528Z,2024-08-24T17:23:11Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5167905381,285,,5167907353,233,60,5167905379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712458253,61,1,1,6,16,a9vw7ikerpr4cuweeeka5aneg,1,69.6,78.1,2024-08-24T15:05:54.471Z,2024-08-24T15:05:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5167905693,213,4.41,5167905685,56,Center,5167905689,141,64.0,5167905687,140,66.8,5167905691,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712458349,62,1,1,6,19,a9vw7ikerpr4cuweeeka5aneg,0,66.8,64.0,2024-08-24T15:05:57.407Z,2024-08-24T15:06:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5167906239,213,5.70,5167906237,212,42.3,5167906233,140,100.0,5167906235,141,29.8,5167906231,56,Center,5167906229,155,,5167906241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459237,45,5,1,6,22,7gkglopz9cjsysn2u6sbhuvc5,1,-0.5,72.3,2024-08-24T15:06:00.304Z,2024-08-24T17:10:45Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5167910983,233,63,5167910879,56,Back,5167910881,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712458363,63,5,1,6,22,a9vw7ikerpr4cuweeeka5aneg,0,100.5,27.7,2024-08-24T15:06:00.304Z,2024-08-24T17:10:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5167911115,233,45,5167906301,346,,5167906299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459373,46,1,1,6,47,7gkglopz9cjsysn2u6sbhuvc5,0,5.5,53.9,2024-08-24T15:06:25.054Z,2024-08-24T15:06:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5167911609,74,,5167911607,1,,5167911597,140,68.4,5167911603,212,69.7,5167911605,213,0.33,5167911591,124,,5167911595,56,Left,5167911601,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459411,64,44,1,6,51,a9vw7ikerpr4cuweeeka5aneg,1,39.6,17.2,2024-08-24T15:06:29.243Z,2024-08-24T17:13:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5167912035,233,47,5167911799,56,Back,5167911801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459445,47,44,1,6,51,7gkglopz9cjsysn2u6sbhuvc5,0,60.4,82.8,2024-08-24T15:06:29.244Z,2024-08-24T17:13:27Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5167912095,233,64,5167911949,56,Left,5167911951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459491,65,1,1,6,51,a9vw7ikerpr4cuweeeka5aneg,1,39.9,10.0,2024-08-24T15:06:29.600Z,2024-08-24T15:06:32Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5167912183,141,23.0,5167912187,213,0.35,5167912179,56,Center,5167912181,140,63.1,5167912185,212,25.9,5167912173,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459519,66,44,1,6,54,a9vw7ikerpr4cuweeeka5aneg,1,64.2,20.5,2024-08-24T15:06:31.871Z,2024-08-24T15:32:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5168208053,233,233,5167912273,286,,5167912271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513237,233,44,1,6,54,7gkglopz9cjsysn2u6sbhuvc5,0,35.8,79.5,2024-08-24T15:06:31.872Z,2024-08-24T15:32:39Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5168206441,285,,5168206439,56,Back,5168208905,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459571,68,43,1,6,54,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-24T15:06:32.055Z,2024-08-24T15:32:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5167912535,56,Right,5167912537,286,0,5168208819,144,44,5168206513,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459561,67,1,1,6,54,a9vw7ikerpr4cuweeeka5aneg,0,63.1,23.0,2024-08-24T15:06:32.427Z,2024-08-24T15:27:17Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5167912457,3,,5167912459,56,Right,5167912471,212,5.0,5167912467,141,18.8,5167912465,140,67.0,5167912475,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712508933,299,3,1,6,55,a9vw7ikerpr4cuweeeka5aneg,0,58.9,21.4,2024-08-24T15:06:33.291Z,2024-08-24T17:14:17Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5168218653,233,48,5168218219,56,Center,5168218221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459687,48,7,1,6,55,7gkglopz9cjsysn2u6sbhuvc5,1,41.1,78.6,2024-08-24T15:06:33.292Z,2024-08-24T17:14:17Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168218563,233,299,5167913075,285,,5167913073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459717,49,3,1,6,57,7gkglopz9cjsysn2u6sbhuvc5,1,40.0,87.6,2024-08-24T15:06:35.800Z,2024-08-24T17:14:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5167913207,56,Back,5167913397,233,69,5167913211,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459675,69,45,1,6,57,a9vw7ikerpr4cuweeeka5aneg,0,60.0,12.4,2024-08-24T15:06:35.800Z,2024-08-24T17:14:36Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5167912999,56,Right,5167913001,285,,5167913523,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459803,51,1,1,6,59,7gkglopz9cjsysn2u6sbhuvc5,0,43.9,87.7,2024-08-24T15:06:37.189Z,2024-08-24T17:23:14Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5167913673,212,18.9,5167913671,141,87.2,5167913669,140,61.9,5167913667,56,Left,5167913675,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712459841,70,1,1,7,0,a9vw7ikerpr4cuweeeka5aneg,1,41.5,4.7,2024-08-24T15:06:38.047Z,2024-08-24T15:06:39Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5167913871,56,Right,5167913875,141,10.1,5167913879,213,0.13,5167913877,212,29.1,5167913873,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712460015,72,1,1,7,2,a9vw7ikerpr4cuweeeka5aneg,0,68.9,10.1,2024-08-24T15:06:39.903Z,2024-08-24T15:06:45Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5167914793,140,77.4,5167914801,213,1.41,5167914805,1,,5167914797,212,55.1,5167914791,56,Left,5167914795,141,90.0,5167914789,196,,5167914787,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712460269,53,1,1,7,12,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,18.0,2024-08-24T15:06:50.581Z,2024-08-24T15:06:51Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5167916011,56,Back,5167916021,213,2.27,5167916017,212,13.4,5167916015,141,33.1,5167916013,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712460315,54,1,1,7,13,7gkglopz9cjsysn2u6sbhuvc5,1,28.0,33.1,2024-08-24T15:06:51.589Z,2024-08-24T15:06:52Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5167916245,213,5.42,5167916241,141,9.1,5167916239,140,41.3,5167916237,56,Back,5167916243,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
