id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2703403297,34,6,1,2,36,f1h34qp5zbfl489q8vnkhiq9s,0,1.1,68.3,2024-07-26T17:02:54.104Z,2024-07-27T13:45:46Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117894633,233,22,5117894615,73,,5117894613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403325,23,1,1,2,46,b2vft81kyjurzbmekvgrqwr64,0,99.6,0.2,2024-07-26T17:03:04.398Z,2024-07-27T13:45:42Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117894735,56,Center,5117894743,213,1.54,5117894733,223,,5117894737,140,100.0,5117894745,1,,5117894727,2,,5117894739,141,63.7,5119249793,72,,5117894731,155,,5117894729,6,,5117894741,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403329,24,5,1,2,49,b2vft81kyjurzbmekvgrqwr64,0,101.0,61.5,2024-07-26T17:03:07.361Z,2024-07-26T17:03:11Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5117894803,233,35,5117894751,56,Center,5117894753,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403337,35,5,1,2,49,f1h34qp5zbfl489q8vnkhiq9s,1,-1.0,38.5,2024-07-26T17:03:07.361Z,2024-07-26T17:33:35Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117894783,346,,5117894781,56,Back,5117894789,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403363,36,1,1,2,58,f1h34qp5zbfl489q8vnkhiq9s,1,1.4,42.7,2024-07-26T17:03:16.538Z,2024-07-26T17:03:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117894935,212,9.0,5117894933,141,33.3,5117894937,213,5.49,5117894927,124,,5117894929,56,Back,5117894931,140,7.4,5117894941,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403365,37,1,1,3,0,f1h34qp5zbfl489q8vnkhiq9s,1,8.1,29.5,2024-07-26T17:03:18.112Z,2024-07-26T17:03:19Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117894959,213,5.39,5117894951,56,Back,5117894957,212,21.6,5117894953,140,20.9,5117894955,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403371,38,1,1,3,1,f1h34qp5zbfl489q8vnkhiq9s,1,22.6,3.2,2024-07-26T17:03:19.433Z,2024-07-26T17:03:22Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5117895009,141,21.0,5117895005,56,Back,5117895011,212,19.8,5117895013,213,2.48,5117895007,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403393,39,1,1,3,4,f1h34qp5zbfl489q8vnkhiq9s,1,9.0,15.6,2024-07-26T17:03:22.136Z,2024-07-26T17:03:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117895131,56,Back,5117895139,213,6.14,5117895135,141,9.2,5117895133,140,38.1,5117895137,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403505,43,61,1,3,6,f1h34qp5zbfl489q8vnkhiq9s,0,40.5,20.1,2024-07-26T17:03:24.674Z,2024-07-26T17:04:03Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5117895813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403391,25,27,1,3,12,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-26T17:03:30.690Z,2024-07-26T17:03:40Z,,,,,5117895365,200,,5117895367,40,,5117895175,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403399,40,27,1,3,12,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T17:03:30.690Z,2024-07-26T17:03:46Z,,,,,5117895509,201,,5117895179,233,25,5117895511,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403401,26,28,1,3,14,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-26T17:03:32.297Z,2024-07-26T17:33:42Z,,,,,5117944593,233,41,5117895183,55,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403493,41,28,1,3,14,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T17:03:32.297Z,2024-07-26T17:33:42Z,,,,,5117944601,233,26,5117895767,55,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703417837,393,1,1,3,40,b2vft81kyjurzbmekvgrqwr64,1,37.5,90.0,2024-07-26T17:03:57.812Z,2024-07-26T17:50:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117977275,213,3.73,5117977269,140,32.1,5117977273,212,6.8,5117977267,56,Back,5117977271,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403511,28,1,1,3,41,b2vft81kyjurzbmekvgrqwr64,1,41.8,79.7,2024-07-26T17:03:59.304Z,2024-07-26T17:04:03Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117895847,141,59.1,5117895843,56,Back,5117895851,213,3.71,5117895849,212,26.0,5117895845,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403519,29,1,1,3,45,b2vft81kyjurzbmekvgrqwr64,1,20.9,59.1,2024-07-26T17:04:03.272Z,2024-07-26T17:50:35Z,lu9bber07etravimh00k745x,J. Bøge,,,5117895907,141,79.0,5117895903,56,Back,5117895909,212,15.9,5117895905,140,28.8,5117895911,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403525,30,1,1,3,47,b2vft81kyjurzbmekvgrqwr64,1,29.3,79.3,2024-07-26T17:04:05.801Z,2024-07-26T17:50:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117895927,56,Back,5117895933,212,9.7,5117895935,213,0.76,5117895931,141,89.1,5117895929,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403533,31,1,1,3,48,b2vft81kyjurzbmekvgrqwr64,1,36.0,89.1,2024-07-26T17:04:06.409Z,2024-07-26T17:50:48Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117896005,140,30.8,5117896009,212,7.4,5117896011,213,3.89,5117896007,141,81.7,5117896003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403541,32,1,1,3,51,b2vft81kyjurzbmekvgrqwr64,1,32.2,80.5,2024-07-26T17:04:09.584Z,2024-07-26T19:20:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117896071,140,35.7,5117896075,212,12.3,5117896069,56,Back,5117896073,141,63.3,5117896077,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403545,33,1,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,36.8,62.4,2024-07-26T17:04:12.953Z,2024-07-26T17:04:14Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117896115,140,25.7,5117896119,212,23.1,5117896121,213,4.18,5117896117,141,33.1,5117896113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403551,34,1,1,3,56,b2vft81kyjurzbmekvgrqwr64,1,27.4,30.9,2024-07-26T17:04:14Z,2024-07-26T17:04:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117896149,56,Back,5117896153,141,7.0,5117896157,213,5.08,5117896155,212,17.4,5117896151,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403553,44,83,1,3,57,f1h34qp5zbfl489q8vnkhiq9s,0,58.9,92.4,2024-07-26T17:04:15.512Z,2024-07-27T17:05:48Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5117939989,399,e19g5bz7s9wqcvj8mttztxi0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403557,35,1,1,3,58,b2vft81kyjurzbmekvgrqwr64,1,33.7,7.0,2024-07-26T17:04:16.192Z,2024-07-26T17:04:19Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117896201,213,2.51,5117896199,212,9.5,5117896195,140,26.4,5117896197,141,15.3,5117896193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403573,36,1,1,4,1,b2vft81kyjurzbmekvgrqwr64,1,19.5,11.7,2024-07-26T17:04:18.976Z,2024-07-26T17:04:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117896251,140,12.9,5117896255,212,18.3,5117896257,213,1.96,5117896253,141,36.6,5117896249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403589,37,1,1,4,4,b2vft81kyjurzbmekvgrqwr64,0,13.0,36.6,2024-07-26T17:04:22.224Z,2024-07-27T13:52:07Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5117896363,56,Center,5117896367,141,39.7,5117896371,213,0.03,5117896361,157,,5117896373,1,,5117896365,140,72.8,5117896369,212,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403605,45,59,1,4,9,f1h34qp5zbfl489q8vnkhiq9s,1,21.5,63.0,2024-07-26T17:04:27.520Z,2024-07-26T17:04:43Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117896459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403609,46,1,1,4,10,f1h34qp5zbfl489q8vnkhiq9s,1,21.5,63.0,2024-07-26T17:04:28.416Z,2024-07-26T17:04:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117896483,141,93.6,5117896487,213,0.69,5117896477,157,,5117896485,212,32.8,5117896479,56,Back,5117896481,140,45.7,5117896489,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403619,47,1,1,4,11,f1h34qp5zbfl489q8vnkhiq9s,0,46.1,93.6,2024-07-26T17:04:29.672Z,2024-07-27T13:52:37Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5117896583,212,11.0,5119258101,155,,5117896585,213,5.40,5117896577,56,Left,5117896579,140,52.8,5117896581,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403621,38,61,1,4,14,b2vft81kyjurzbmekvgrqwr64,0,43.3,26.4,2024-07-26T17:04:32.223Z,2024-07-26T17:04:32Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117896587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403645,49,1,1,4,16,f1h34qp5zbfl489q8vnkhiq9s,1,54.6,84.7,2024-07-26T17:04:34.592Z,2024-07-26T17:04:36Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117896707,56,Left,5117896711,141,85.1,5117896713,212,25.0,5117896709,140,78.4,5117896715,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403665,50,2,1,4,18,f1h34qp5zbfl489q8vnkhiq9s,1,78.6,84.7,2024-07-26T17:04:35.856Z,2024-07-26T17:04:40Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5117896819,140,90.9,5117896823,7,6hmsrr08cllpl4iumu92zskbt,5117896825,56,Center,5117896821,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403731,40,1,1,4,30,b2vft81kyjurzbmekvgrqwr64,1,11.8,36.0,2024-07-26T17:04:48.520Z,2024-07-26T17:04:54Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5117897241,141,97.2,5117897239,140,30.0,5117897231,5,,5117897237,56,Back,5117897233,196,,5117897245,213,1.14,5117897235,241,,5117897243,212,45.8,5117897247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403741,41,1,1,4,36,b2vft81kyjurzbmekvgrqwr64,1,56.2,91.1,2024-07-26T17:04:54.543Z,2024-07-26T17:51:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117897309,141,84.4,5117897305,56,Back,5117897311,212,19.0,5117897307,140,38.6,5117897313,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403761,42,1,1,4,39,b2vft81kyjurzbmekvgrqwr64,1,39.3,84.2,2024-07-26T17:04:56.920Z,2024-07-26T17:51:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117897453,213,0.38,5117897445,56,Left,5117897449,141,93.5,5117897447,140,54.2,5117897451,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403771,43,1,1,4,40,b2vft81kyjurzbmekvgrqwr64,1,57.8,94.4,2024-07-26T17:04:58Z,2024-07-26T17:52:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117897515,212,18.2,5117897509,56,Back,5117897517,213,3.39,5117897513,141,87.9,5117897511,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418245,395,1,1,4,41,b2vft81kyjurzbmekvgrqwr64,1,43.1,91.4,2024-07-26T17:04:58.812Z,2024-07-26T17:53:05Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117979649,212,31.7,5117979645,140,71.2,5117979651,213,5.91,5117979643,56,Center,5117979647,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418119,394,1,1,4,42,b2vft81kyjurzbmekvgrqwr64,0,71.0,56.0,2024-07-26T17:04:59.812Z,2024-07-26T17:52:09Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5117978819,213,4.54,5117978815,141,47.8,5117978811,56,Center,5117978817,212,5.7,5117978813,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403777,51,1,1,4,44,f1h34qp5zbfl489q8vnkhiq9s,1,34.9,44.8,2024-07-26T17:05:02.097Z,2024-07-27T13:54:04Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117897539,212,11.7,5117897535,140,23.8,5117897541,213,3.25,5117897533,56,Back,5117897537,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403791,53,1,1,4,46,f1h34qp5zbfl489q8vnkhiq9s,1,23.7,42.2,2024-07-26T17:05:04.472Z,2024-07-27T13:54:27Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5117897613,212,19.2,5117897615,213,5.87,5117897609,140,40.5,5117897607,56,Back,5117897611,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703650247,891,43,1,4,47,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-26T17:05:05.362Z,2024-07-27T13:54:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5119259895,213,6.18,5119259893,212,6.5,5119259887,56,Center,5119259947,144,1,5119259889,140,67.7,5119259891,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703650315,922,1,1,4,47,f1h34qp5zbfl489q8vnkhiq9s,1,36.9,23.6,2024-07-26T17:05:05.362Z,2024-07-27T13:55:32Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5119260277,140,32.6,5119260281,212,4.6,5119260279,141,24.8,5119260275,56,Back,5119260283,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403803,44,43,1,4,49,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-26T17:05:07.287Z,2024-07-26T17:05:11Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117897681,213,3.97,5117897679,212,6.2,5117897801,144,1,5117897673,56,Center,5117897677,141,47.2,5117897675,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403807,55,1,1,4,49,f1h34qp5zbfl489q8vnkhiq9s,0,33.7,32.8,2024-07-26T17:05:07.383Z,2024-07-26T17:53:15Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117979829,286,,5117897703,212,4.4,5117897699,140,37.8,5117897705,213,6.08,5117897697,56,Back,5117979825,233,396,5117897701,141,31.5,5117979823,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418281,396,74,1,4,49,b2vft81kyjurzbmekvgrqwr64,1,62.2,82.3,2024-07-26T17:05:07.384Z,2024-07-26T17:58:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117979819,56,Left,5117979853,233,55,5117979821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403819,45,1,1,4,51,b2vft81kyjurzbmekvgrqwr64,0,51.3,47.9,2024-07-26T17:05:08.967Z,2024-07-27T13:56:06Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5119260521,286,,5119260555,233,56,5117897759,213,3.80,5119260519,236,,5117897751,56,Back,5117897753,140,48.2,5117897757,212,4.1,5117897755,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403823,56,74,1,4,51,f1h34qp5zbfl489q8vnkhiq9s,1,52.9,59.7,2024-07-26T17:05:08.968Z,2024-07-27T13:56:06Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5117897763,56,Center,5119260549,285,,5119260559,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403889,49,1,1,4,53,b2vft81kyjurzbmekvgrqwr64,0,19.6,7.3,2024-07-26T17:05:11.391Z,2024-07-26T17:53:33Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5117898159,212,6.1,5117898155,140,14.1,5117898161,213,2.83,5117898157,141,10.0,5117898153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403857,57,1,1,4,54,f1h34qp5zbfl489q8vnkhiq9s,0,55.1,46.1,2024-07-26T17:05:12.128Z,2024-07-26T19:20:12Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5117897951,213,0.75,5117897935,56,Left,5117897939,140,86.0,5117897953,1,,5117897945,141,90.9,5117897949,212,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403875,47,1,1,4,58,b2vft81kyjurzbmekvgrqwr64,1,13.4,4.9,2024-07-26T17:05:15.969Z,2024-07-26T17:05:17Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117898065,141,15.8,5117898069,213,1.75,5117898061,56,Back,5117898063,140,12.1,5117898067,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403887,48,1,1,4,59,b2vft81kyjurzbmekvgrqwr64,1,12.1,15.8,2024-07-26T17:05:17.239Z,2024-07-26T17:05:20Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117898143,140,19.6,5117898147,212,9.8,5117898141,56,Back,5117898145,141,7.3,5117898149,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418511,397,50,1,4,59,b2vft81kyjurzbmekvgrqwr64,1,22.5,8.9,2024-07-26T17:05:17.811Z,2024-07-26T17:54:38Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5117981275,233,498,5117981047,285,,5117981045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418543,498,7,1,5,0,f1h34qp5zbfl489q8vnkhiq9s,1,77.5,91.1,2024-07-26T17:05:17.812Z,2024-07-27T13:56:34Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5119260795,384,,5117981255,233,397,5117981251,56,Left,5117981253,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703650435,924,1,1,5,2,f1h34qp5zbfl489q8vnkhiq9s,1,83.3,87.1,2024-07-26T17:05:20.612Z,2024-07-27T17:06:02Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5119260991,212,8.6,5119260989,141,74.7,5119260985,140,85.1,5119260993,213,4.93,5119260983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403909,58,50,1,5,4,f1h34qp5zbfl489q8vnkhiq9s,1,84.8,82.2,2024-07-26T17:05:22.246Z,2024-07-27T13:57:09Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117898263,286,,5117898261,56,Left,5117898309,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403913,50,7,1,5,4,b2vft81kyjurzbmekvgrqwr64,1,15.2,17.8,2024-07-26T17:05:22.247Z,2024-07-27T13:57:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117898287,285,,5117898285,56,Back,5117898305,233,58,5119261179,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403919,51,1,1,5,6,b2vft81kyjurzbmekvgrqwr64,1,14.1,34.3,2024-07-26T17:05:24.576Z,2024-07-26T17:05:26Z,lu9bber07etravimh00k745x,J. Bøge,,,5117898321,213,3.48,5117898313,56,Back,5117898317,141,31.3,5117898315,140,8.5,5117898319,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403917,59,43,1,5,7,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T17:05:25.032Z,2024-07-26T18:03:39Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117898303,286,0,5117988199,144,50,5117898301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403927,52,1,1,5,8,b2vft81kyjurzbmekvgrqwr64,1,8.7,31.3,2024-07-26T17:05:26.016Z,2024-07-26T17:05:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117898375,212,24.6,5117898377,213,5.83,5117898373,141,15.5,5117898379,1,,5117898371,140,29.8,5117898363,157,,5117898367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403939,53,1,1,5,10,b2vft81kyjurzbmekvgrqwr64,0,29.4,14.6,2024-07-26T17:05:28.247Z,2024-07-26T17:05:30Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5117898435,1,,5117898431,212,27.1,5117898425,56,Center,5117898429,141,22.4,5117898433,213,0.20,5117898423,157,,5117898427,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403953,60,12,1,5,14,f1h34qp5zbfl489q8vnkhiq9s,1,45.6,84.7,2024-07-26T17:05:32.103Z,2024-07-26T17:05:33Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117898519,212,13.3,5117898515,140,32.9,5117898527,15,,5117898513,56,Back,5117898517,141,85.4,5117898521,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403971,61,1,1,5,17,f1h34qp5zbfl489q8vnkhiq9s,1,32.5,85.6,2024-07-26T17:05:35.735Z,2024-07-26T17:05:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117898637,212,27.5,5117898633,140,14.2,5117898631,56,Back,5117898635,141,56.7,5117898639,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403981,62,1,1,5,19,f1h34qp5zbfl489q8vnkhiq9s,1,14.0,56.7,2024-07-26T17:05:37.215Z,2024-07-26T17:05:39Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117898691,213,1.36,5117898689,212,17.6,5117898687,141,82.0,5117898683,56,Back,5117898685,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403997,63,1,1,5,21,f1h34qp5zbfl489q8vnkhiq9s,1,19.0,79.3,2024-07-26T17:05:39.647Z,2024-07-26T17:05:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117898771,212,12.1,5117898767,140,25.6,5117898773,213,0.96,5117898765,56,Back,5117898769,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404011,64,1,1,5,23,f1h34qp5zbfl489q8vnkhiq9s,1,26.8,95.6,2024-07-26T17:05:41.607Z,2024-07-26T17:05:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5117898867,212,13.8,5117898863,140,39.9,5117898865,141,97.2,5117898869,213,0.08,5117898861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404045,65,1,1,5,26,f1h34qp5zbfl489q8vnkhiq9s,1,39.8,96.0,2024-07-26T17:05:44.687Z,2024-07-26T17:05:48Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5117899089,213,3.91,5117899081,56,Back,5117899085,141,71.1,5117899087,212,24.3,5117899083,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
