id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2805767653,26,44,1,1,50,a9vw7ikerpr4cuweeeka5aneg,1,72.0,46.0,2025-04-25T17:03:36.888Z,2025-04-26T12:04:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677640845,286,,5677640843,56,Center,5677640889,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767663,21,44,1,1,50,b8oqgvx1ijeyn6y1cn6929ix4,0,28.0,54.0,2025-04-25T17:03:36.889Z,2025-04-26T12:04:12Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5677640883,285,,5677640881,56,Back,5677640893,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767661,27,61,1,1,51,a9vw7ikerpr4cuweeeka5aneg,1,63.0,37.6,2025-04-25T17:03:38.088Z,2025-04-25T18:03:02Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677640875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767707,28,83,1,1,58,a9vw7ikerpr4cuweeeka5aneg,0,59.9,85.9,2025-04-25T17:03:45.519Z,2025-04-25T17:03:48Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677641221,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767771,23,4,1,2,1,b8oqgvx1ijeyn6y1cn6929ix4,1,37.4,11.8,2025-04-25T17:03:48.413Z,2025-04-25T17:03:53Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5677641485,295,,5677641403,286,,5677641315,152,,5677641399,233,29,5677641311,13,,5677641313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767767,29,4,1,2,1,a9vw7ikerpr4cuweeeka5aneg,0,62.6,88.2,2025-04-25T17:03:48.414Z,2025-04-25T17:03:53Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677641383,13,,5677641391,285,,5677641389,152,,5677641385,295,,5677641425,233,23,5677641387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767903,24,1,1,2,18,b8oqgvx1ijeyn6y1cn6929ix4,1,35.8,5.3,2025-04-25T17:04:05.561Z,2025-04-26T12:04:55Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677642047,141,10.6,5677642045,140,16.8,5677642051,213,2.96,5677642049,212,20.3,5677642043,56,Back,5677642039,5,,5679560197,189,,5677642041,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767913,25,1,1,2,19,b8oqgvx1ijeyn6y1cn6929ix4,1,16.8,10.6,2025-04-25T17:04:06.617Z,2025-04-25T17:04:08Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677642139,212,26.6,5677642141,213,1.95,5677642133,56,Back,5677642137,141,47.0,5677642135,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767927,26,1,1,2,21,b8oqgvx1ijeyn6y1cn6929ix4,1,7.5,47.0,2025-04-25T17:04:07.953Z,2025-04-25T17:04:10Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677642239,213,1.03,5677642237,212,18.0,5677642235,141,69.7,5677642231,56,Back,5677642233,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767941,27,1,1,2,23,b8oqgvx1ijeyn6y1cn6929ix4,1,16.4,69.7,2025-04-25T17:04:10.274Z,2025-04-25T17:04:12Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677642319,212,17.4,5677642321,213,3.79,5677642313,56,Back,5677642317,141,54.3,5677642315,140,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767959,28,1,1,2,25,b8oqgvx1ijeyn6y1cn6929ix4,1,3.2,54.3,2025-04-25T17:04:12.602Z,2025-04-25T17:04:15Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677642407,140,15.1,5677642413,213,0.07,5677642405,56,Back,5677642411,212,12.5,5677642409,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768007,29,1,1,2,28,b8oqgvx1ijeyn6y1cn6929ix4,1,15.1,55.5,2025-04-25T17:04:14.857Z,2025-04-25T17:04:19Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5677642607,140,12.5,5677642611,212,23.8,5677642613,213,1.69,5677642605,56,Back,5677642609,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768115,30,2,1,2,32,b8oqgvx1ijeyn6y1cn6929ix4,1,24.5,88.7,2025-04-25T17:04:19.499Z,2025-04-25T19:30:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677643255,1,,5677643225,140,66.4,5677643231,141,82.4,5677643257,56,Left,5677643253,7,f1ba9g771s0zeel0titcj3omi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768271,32,1,1,2,58,a9vw7ikerpr4cuweeeka5aneg,1,26.4,26.8,2025-04-25T17:04:45.038Z,2025-04-25T19:11:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677643975,141,56.7,5677643967,5,,5677643977,212,20.4,5677643969,241,,5677643973,140,27.6,5677643971,56,Back,5677643979,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768309,33,1,1,2,59,a9vw7ikerpr4cuweeeka5aneg,1,27.6,56.7,2025-04-25T17:04:45.838Z,2025-04-25T17:04:48Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677644143,140,26.0,5677644141,56,Back,5677644149,213,1.67,5677644145,141,82.3,5677644147,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768343,34,1,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,25.9,82.7,2025-04-25T17:04:48.782Z,2025-04-25T17:04:51Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677644277,140,41.7,5677644281,212,16.9,5677644283,213,6.08,5677644275,56,Back,5677644279,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768351,35,1,1,3,4,a9vw7ikerpr4cuweeeka5aneg,0,40.0,80.3,2025-04-25T17:04:50.871Z,2025-04-25T17:04:53Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5677644459,286,,5677644337,212,2.5,5677644453,236,,5677644331,140,37.8,5677644333,141,81.7,5677644327,56,Back,5677644455,233,31,5677644339,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768373,31,74,1,3,4,b8oqgvx1ijeyn6y1cn6929ix4,1,58.3,10.6,2025-04-25T17:04:50.872Z,2025-04-25T19:09:44Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677644491,233,35,5677644437,285,,5677644435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768431,33,1,1,3,7,b8oqgvx1ijeyn6y1cn6929ix4,1,50.5,11.7,2025-04-25T17:04:54.233Z,2025-04-25T17:04:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677644791,140,66.4,5677644795,212,26.2,5677644793,141,41.3,5677644789,56,Center,5677644797,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768463,34,1,1,3,11,b8oqgvx1ijeyn6y1cn6929ix4,1,71.3,31.9,2025-04-25T17:04:58.329Z,2025-04-25T17:05:01Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5677644979,56,Right,5677644987,213,5.87,5677644983,141,17.1,5677644981,140,93.3,5677644985,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768469,35,1,1,3,14,b8oqgvx1ijeyn6y1cn6929ix4,0,97.3,14.9,2025-04-25T17:05:01.346Z,2025-04-25T17:05:02Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677645017,233,36,5677644999,141,21.6,5677645015,236,,5677645003,213,1.90,5677645001,212,4.8,5677644995,56,Center,5677645021,286,,5677644997,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768465,36,74,1,3,14,a9vw7ikerpr4cuweeeka5aneg,1,6.9,82.6,2025-04-25T17:05:01.347Z,2025-04-25T17:05:04Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677644993,285,,5677644991,56,Back,5677645043,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768491,36,6,1,3,15,b8oqgvx1ijeyn6y1cn6929ix4,1,94.2,19.0,2025-04-25T17:05:02.698Z,2025-04-25T17:05:12Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677645343,233,37,5677645337,75,,5677645335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768485,37,6,1,3,15,a9vw7ikerpr4cuweeeka5aneg,0,5.8,81.0,2025-04-25T17:05:02.698Z,2025-04-26T12:07:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677645107,56,Back,5677645109,73,,5677645357,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768909,37,1,1,3,54,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,0.5,2025-04-25T17:05:41.457Z,2025-04-26T12:08:34Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5677647355,223,,5677647363,212,37.9,5677647351,6,,5679578947,210,15,5677647367,1,,5677647361,141,55.8,5677647349,2,,5679570963,72,,5677647357,56,Center,5677647353,155,5679578951,154,5677647365,213,1.70,5677647359,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768915,38,15,1,3,55,b8oqgvx1ijeyn6y1cn6929ix4,1,94.8,55.8,2025-04-25T17:05:41.929Z,2025-04-26T13:49:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5679578419,25,,5679579021,146,96.7,5679579025,230,98.9,5679579023,147,54.5,5679579027,231,51.8,5679577985,61,,5679579011,55,37,5679579015,102,52.2,5680007167,233,122,5679578427,82,5679579009,154,5679579005,29,,5679578421,15,,5679579019,100,5677647389,56,Center,5679579001,76,5679579017,103,19,5679578425,328,,,,,,,,,,,,,,,,
2805774221,122,10,1,3,55,a9vw7ikerpr4cuweeeka5aneg,1,3.3,45.5,2025-04-25T17:05:42.029Z,2025-04-26T13:49:24Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5679579363,94,,5680007215,233,38,5677675549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769007,40,1,1,3,58,a9vw7ikerpr4cuweeeka5aneg,1,14.8,55.1,2025-04-25T17:05:45.526Z,2025-04-25T17:14:36Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677647873,141,34.5,5677647869,56,Back,5677647871,140,33.3,5677647875,212,23.9,5677647877,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769075,41,1,1,4,5,a9vw7ikerpr4cuweeeka5aneg,1,69.6,23.6,2025-04-25T17:05:52.621Z,2025-04-25T17:05:55Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677648283,141,12.2,5677648285,212,16.7,5677648281,140,83.7,5677648287,213,5.80,5677648279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769087,42,1,1,4,8,a9vw7ikerpr4cuweeeka5aneg,0,86.4,11.1,2025-04-25T17:05:55.206Z,2025-04-26T12:19:48Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5679637515,20,,5677648337,56,Right,5677648329,2,,5677648345,213,1.39,5679637513,224,,5677648343,212,4.6,5677648339,140,87.2,5677648341,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769099,39,61,1,4,10,b8oqgvx1ijeyn6y1cn6929ix4,1,10.5,83.9,2025-04-25T17:05:57.388Z,2025-04-25T17:05:57Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5677648423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769117,40,6,1,4,11,b8oqgvx1ijeyn6y1cn6929ix4,0,11.4,83.2,2025-04-25T17:05:58.345Z,2025-04-26T12:20:08Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5677648537,73,,5677648535,56,Back,5677648807,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769123,43,6,1,4,11,a9vw7ikerpr4cuweeeka5aneg,1,88.6,16.8,2025-04-25T17:05:58.345Z,2025-04-25T19:08:50Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677648731,75,,5677648743,233,40,5677648729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769605,44,1,1,4,41,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2025-04-25T17:06:28.694Z,2025-04-26T12:20:05Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677650739,56,Center,5679638369,72,,5677650743,140,87.4,5677650749,212,29.4,5677650733,6,,5677650731,2,,5677650751,213,2.02,5677650737,223,,5677650735,155,,5677650747,141,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,
2805769663,41,12,1,4,45,b8oqgvx1ijeyn6y1cn6929ix4,1,5.3,55.1,2025-04-25T17:06:32.480Z,2025-04-25T17:18:10Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677651083,56,Back,5677651085,140,12.1,5677651091,213,5.76,5677651089,212,8.2,5677651087,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805777061,135,12,1,4,46,b8oqgvx1ijeyn6y1cn6929ix4,1,13.5,50.6,2025-04-25T17:06:33.363Z,2025-04-25T17:17:41Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5677690785,140,10.8,5677690783,56,Back,5677690791,213,2.47,5677690789,212,3.6,5677690787,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769665,45,61,1,4,47,a9vw7ikerpr4cuweeeka5aneg,1,85.8,41.6,2025-04-25T17:06:34.670Z,2025-04-25T18:00:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677651097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769687,42,5,1,4,50,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.4,70.8,2025-04-25T17:06:37.568Z,2025-04-25T17:06:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5677651223,346,,5677651221,56,Back,5677651293,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769683,46,5,1,4,50,a9vw7ikerpr4cuweeeka5aneg,0,101.4,29.2,2025-04-25T17:06:37.568Z,2025-04-25T19:09:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677651197,56,Center,5677651323,233,42,5677651199,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769821,43,1,1,5,4,b8oqgvx1ijeyn6y1cn6929ix4,1,3.7,51.6,2025-04-25T17:06:50.809Z,2025-04-25T17:06:52Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5677652041,141,28.2,5677652043,212,16.6,5677652039,140,8.1,5677652049,237,,5677652045,213,4.99,5677652037,56,Back,5677652035,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769861,44,1,1,5,5,b8oqgvx1ijeyn6y1cn6929ix4,1,8.1,28.2,2025-04-25T17:06:52.648Z,2025-04-25T17:06:56Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5677652265,141,10.1,5677652261,56,Back,5677652263,140,12.1,5677652269,213,5.04,5677652267,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769899,45,1,1,5,9,b8oqgvx1ijeyn6y1cn6929ix4,1,12.1,10.1,2025-04-25T17:06:56.528Z,2025-04-25T17:07:00Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5677652491,1,,5677652483,140,64.7,5677652481,56,Center,5677652485,141,27.9,5677652487,212,56.5,5677652489,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769921,46,3,1,5,13,b8oqgvx1ijeyn6y1cn6929ix4,1,71.2,28.8,2025-04-25T17:07:00.048Z,2025-04-26T12:20:51Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5679641517,465,,5677652589,286,,5677652611,233,47,5677652587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769907,47,45,1,5,13,a9vw7ikerpr4cuweeeka5aneg,0,28.8,71.2,2025-04-25T17:07:00.048Z,2025-04-25T19:09:11Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5677652523,285,,5677652521,56,Back,5677652655,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769989,47,1,1,5,15,b8oqgvx1ijeyn6y1cn6929ix4,1,72.7,41.5,2025-04-25T17:07:02.144Z,2025-04-25T17:07:13Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,1.0,,5677652937,213,1.21,5677653367,154,,5677652929,141,69.6,5677653365,210,15,5677652927,140,79.6,5677652925,56,Center,5677652933,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769999,48,15,1,5,19,b8oqgvx1ijeyn6y1cn6929ix4,1,78.9,66.6,2025-04-25T17:07:05.888Z,2025-04-26T12:21:51Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5677653417,147,49.8,5677653401,78,,5677652983,56,Center,5677653413,103,7.0,5677653405,154,,5677653079,20,,5677653415,146,97.8,5679645425,215,,5677653403,29,,5677652979,22,5677653407,55,5677652981,18,,5677653435,233,48,5677653411,102,,,,,,,,,,,,47,48.2,,,,,,,,,,,,,
2805770015,48,10,1,5,19,a9vw7ikerpr4cuweeeka5aneg,1,2.3,51.2,2025-04-25T17:07:05.988Z,2025-04-26T12:21:56Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677653185,177,,5679645709,179,,5677653063,56,Back,5677653061,182,,5679645711,376,,5677653465,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770041,49,52,1,5,21,a9vw7ikerpr4cuweeeka5aneg,1,2.3,51.2,2025-04-25T17:07:07.919Z,2025-04-26T12:21:58Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5679645879,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770301,50,1,1,5,36,a9vw7ikerpr4cuweeeka5aneg,1,2.4,50.9,2025-04-25T17:07:23.477Z,2025-04-26T12:22:11Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677654547,56,Left,5677654559,1,,5679646863,189,,5677654545,199,,5677654551,141,86.0,5677654553,212,61.2,5677654549,140,56.1,5677654555,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770337,51,1,1,5,42,a9vw7ikerpr4cuweeeka5aneg,1,57.5,85.1,2025-04-25T17:07:29.549Z,2025-04-25T17:07:31Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677654747,212,9.4,5677654745,141,92.1,5677654749,213,0.53,5677654741,56,Left,5677654743,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770365,52,1,1,5,44,a9vw7ikerpr4cuweeeka5aneg,1,65.2,92.1,2025-04-25T17:07:31.525Z,2025-04-25T17:07:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5677654909,212,24.3,5677654903,56,Back,5677654907,141,82.0,5677654905,140,43.0,5677654911,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770443,53,1,1,5,47,a9vw7ikerpr4cuweeeka5aneg,1,41.8,74.5,2025-04-25T17:07:34.069Z,2025-04-25T17:07:38Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5677655179,212,33.6,5677655173,56,Back,5677655177,141,25.3,5677655183,1,,5677655175,140,38.8,5677655181,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770453,54,1,1,5,51,a9vw7ikerpr4cuweeeka5aneg,1,40.2,23.4,2025-04-25T17:07:38.197Z,2025-04-25T17:07:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677655259,56,Center,5677655263,141,24.0,5677655265,212,21.1,5677655261,140,60.3,5677655267,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770471,55,1,1,5,52,a9vw7ikerpr4cuweeeka5aneg,1,60.3,24.0,2025-04-25T17:07:39.343Z,2025-04-25T17:07:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677655377,213,4.55,5677655365,56,Right,5677655369,140,58.9,5677655373,141,11.0,5677655375,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770477,56,1,1,5,53,a9vw7ikerpr4cuweeeka5aneg,1,58.9,11.0,2025-04-25T17:07:39.877Z,2025-04-26T12:22:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5677655413,56,Right,5677655421,213,4.26,5677655419,212,6.0,5677655415,140,56.4,5677655417,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770535,57,1,1,5,54,a9vw7ikerpr4cuweeeka5aneg,1,56.4,3.1,2025-04-25T17:07:41.630Z,2025-04-25T17:07:48Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5677655739,141,20.0,5677655743,212,15.7,5677655733,56,Back,5677655747,213,2.32,5677655735,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770593,58,1,1,6,1,a9vw7ikerpr4cuweeeka5aneg,1,33.9,22.7,2025-04-25T17:07:47.989Z,2025-04-25T17:07:53Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5677656039,140,9.4,5677656043,212,28.5,5677656041,141,40.9,5677656045,213,2.69,5677656037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770611,59,1,1,6,6,a9vw7ikerpr4cuweeeka5aneg,1,14.2,47.0,2025-04-25T17:07:53.037Z,2025-04-25T17:07:56Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5677656147,213,1.12,5677656141,140,24.0,5677656145,212,23.6,5677656143,141,78.2,5677656139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770633,60,1,1,6,9,a9vw7ikerpr4cuweeeka5aneg,1,25.2,88.9,2025-04-25T17:07:56.012Z,2025-04-25T17:07:58Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677656245,212,12.3,5677656237,56,Back,5677656247,213,5.76,5677656239,140,35.4,5677656241,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770659,61,1,1,6,11,a9vw7ikerpr4cuweeeka5aneg,1,34.1,82.9,2025-04-25T17:07:58.117Z,2025-04-25T17:08:01Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5677656403,140,31.2,5677656401,56,Back,5677656409,213,1.99,5677656405,141,93.0,5677656407,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770673,62,61,1,6,14,a9vw7ikerpr4cuweeeka5aneg,0,31.2,93.0,2025-04-25T17:08:01.572Z,2025-04-25T17:08:06Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5677656481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770829,49,5,1,6,15,b8oqgvx1ijeyn6y1cn6929ix4,1,56.2,-1.2,2025-04-25T17:08:02.232Z,2025-04-25T19:09:55Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5677657287,56,Right,5677657301,233,63,5677657289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
