id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2707895259,40,1,1,2,36,8cfkisxf1fkxdqtt6tx1tup48,1,87.8,75.7,2024-08-11T11:03:35.476Z,2024-08-11T11:03:47Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,1.0,,5142647251,213,3.20,5142647559,210,13,5142647249,212,8.5,5142647243,56,Center,5142647247,141,75.0,5142647245,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895261,41,13,1,2,40,8cfkisxf1fkxdqtt6tx1tup48,1,83.0,72.8,2024-08-11T11:03:38.947Z,2024-08-11T13:17:38Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5143097777,18,,5142647573,74,,5142647591,231,52.0,5142647577,55,40,5142647585,103,75,5142647589,230,98.8,5142647259,56,Center,5142647255,22,,5142647575,29,5142647587,215,,5142647583,102,55.5,5142647381,72,,,,,,,,,,,,,,,,,,,,,,,
2707895377,18,5,1,2,42,a9vw7ikerpr4cuweeeka5aneg,1,-1.3,42.4,2024-08-11T11:03:40.710Z,2024-08-11T11:53:28Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142647959,233,42,5142647955,56,Back,5142647957,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895271,42,5,1,2,42,8cfkisxf1fkxdqtt6tx1tup48,0,101.3,57.6,2024-08-11T11:03:40.710Z,2024-08-11T11:53:28Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5142647295,56,Center,5142647297,346,,5142647969,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895385,19,1,1,3,1,a9vw7ikerpr4cuweeeka5aneg,1,5.2,59.6,2024-08-11T11:03:59.750Z,2024-08-11T11:04:01Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142648011,237,,5142648007,213,4.56,5142648005,212,7.7,5142647999,56,Back,5142647997,124,,5142648003,141,48.4,5142648001,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895399,20,1,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,9.2,48.2,2024-08-11T11:04:01.196Z,2024-08-11T11:04:06Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5142648125,1,,5142648119,141,26.7,5142648113,157,,5142648123,213,6.06,5142648115,56,Center,5142648117,140,70.6,5142648121,212,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895401,21,44,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,66.8,26.8,2024-08-11T11:04:05.434Z,2024-08-11T13:05:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142648161,233,43,5142648129,56,Center,5142648131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895397,43,44,1,3,6,8cfkisxf1fkxdqtt6tx1tup48,0,33.2,73.2,2024-08-11T11:04:05.435Z,2024-08-11T13:05:51Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142648171,233,21,5142648101,56,Back,5142648103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895405,22,1,1,3,6,a9vw7ikerpr4cuweeeka5aneg,0,70.6,26.7,2024-08-11T11:04:05.476Z,2024-08-11T13:14:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142648159,213,2.53,5142648153,140,66.4,5142648157,212,5.4,5142648149,3,,5142648155,141,31.2,5142648151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895409,23,45,1,3,10,a9vw7ikerpr4cuweeeka5aneg,0,53.6,29.2,2024-08-11T11:04:08.997Z,2024-08-11T13:15:53Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142658875,233,87,5142648179,56,Center,5142648181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707897423,87,3,1,3,10,8cfkisxf1fkxdqtt6tx1tup48,1,46.4,70.8,2024-08-11T11:04:08.997Z,2024-08-11T11:09:28Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142658833,56,Back,5142658835,286,,5142658869,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895433,45,1,1,3,11,8cfkisxf1fkxdqtt6tx1tup48,1,52.3,67.3,2024-08-11T11:04:09.716Z,2024-08-11T11:04:13Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142648307,212,13.3,5142648305,141,82.9,5142648309,213,0.92,5142648301,56,Left,5142648303,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895441,46,1,1,3,14,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,84.4,2024-08-11T11:04:13.123Z,2024-08-11T11:04:15Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142648401,140,66.7,5142648399,56,Left,5142648403,141,94.5,5142648407,213,0.85,5142648405,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895449,47,1,1,3,17,8cfkisxf1fkxdqtt6tx1tup48,1,69.9,95.1,2024-08-11T11:04:15.803Z,2024-08-11T11:04:17Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5142648441,141,94.1,5142648445,213,3.18,5142648443,212,16.5,5142648437,56,Left,5142648439,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895453,48,1,1,3,18,8cfkisxf1fkxdqtt6tx1tup48,1,54.2,94.1,2024-08-11T11:04:16.923Z,2024-08-11T12:00:02Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142648481,140,35.8,5142648479,56,Back,5142648483,141,88.4,5142648487,213,3.34,5142648485,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895467,49,1,1,3,22,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,86.5,2024-08-11T11:04:21.427Z,2024-08-11T11:04:23Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142648569,1,,5142648563,141,34.6,5142648567,213,4.71,5142648565,212,35.3,5142648561,140,31.4,5142648559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895503,50,1,1,3,24,8cfkisxf1fkxdqtt6tx1tup48,1,30.8,34.8,2024-08-11T11:04:23.499Z,2024-08-11T11:04:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142648753,141,63.4,5142648755,212,19.6,5142648749,56,Back,5142648757,213,1.43,5142648751,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895529,51,1,1,3,32,8cfkisxf1fkxdqtt6tx1tup48,0,41.6,60.9,2024-08-11T11:04:31.571Z,2024-08-11T11:04:34Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142648933,56,Left,5142648939,212,47.4,5142648931,155,,5142648937,141,100.0,5142648935,140,78.3,5142648941,213,0.62,5142648945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895641,24,5,1,3,35,a9vw7ikerpr4cuweeeka5aneg,1,23.3,-1.8,2024-08-11T11:04:34.004Z,2024-08-11T11:53:29Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142649365,347,,5142649387,233,52,5142649363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895537,52,5,1,3,35,8cfkisxf1fkxdqtt6tx1tup48,0,76.7,101.8,2024-08-11T11:04:34.004Z,2024-08-11T11:53:29Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142648961,347,,5142649417,233,24,5142648959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895657,25,1,1,3,49,a9vw7ikerpr4cuweeeka5aneg,1,25.3,0.0,2024-08-11T11:04:48.084Z,2024-08-11T11:04:49Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142649461,141,12.3,5142649459,140,27.4,5142649455,56,Back,5142649463,212,10.0,5142649465,213,1.35,5142649451,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895665,26,1,1,3,50,a9vw7ikerpr4cuweeeka5aneg,1,27.4,12.3,2024-08-11T11:04:49.332Z,2024-08-11T11:04:51Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142649511,56,Back,5142649517,212,6.2,5142649515,141,3.4,5142649513,140,26.3,5142649519,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895679,27,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,0,26.3,3.4,2024-08-11T11:04:51.739Z,2024-08-11T11:04:54Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142649601,155,,5142649613,141,44.8,5142649619,213,0.96,5142649617,212,34.4,5142649609,140,45.1,5142649605,56,Back,5142649621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895691,53,1,1,3,56,8cfkisxf1fkxdqtt6tx1tup48,0,53.5,44.8,2024-08-11T11:04:54.643Z,2024-08-11T11:04:56Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142649699,140,69.7,5142649697,56,Center,5142649695,3,,5142649705,213,0.76,5142649703,212,23.4,5142649701,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895733,28,1,1,3,59,a9vw7ikerpr4cuweeeka5aneg,1,37.0,39.4,2024-08-11T11:04:57.644Z,2024-08-11T11:05:02Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142649905,212,21.9,5142649907,213,1.77,5142649903,141,70.9,5142649901,140,32.8,5142649899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895755,29,1,1,4,3,a9vw7ikerpr4cuweeeka5aneg,1,35.1,78.2,2024-08-11T11:05:01.860Z,2024-08-11T11:09:40Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142650013,212,10.2,5142650015,213,4.35,5142650009,140,31.7,5142650007,56,Back,5142650011,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895763,30,1,1,4,7,a9vw7ikerpr4cuweeeka5aneg,1,32.8,55.7,2024-08-11T11:05:06.572Z,2024-08-11T11:05:11Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142650085,56,Back,5142650087,140,43.4,5142650095,1,,5142650093,213,5.03,5142650089,141,5.5,5142650091,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895769,31,1,1,4,12,a9vw7ikerpr4cuweeeka5aneg,1,42.9,5.2,2024-08-11T11:05:11.076Z,2024-08-11T11:46:39Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142650131,141,13.7,5142650133,212,7.5,5142650125,56,Back,5142650135,213,2.26,5142650129,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895785,32,1,1,4,13,a9vw7ikerpr4cuweeeka5aneg,1,38.4,13.7,2024-08-11T11:05:11.948Z,2024-08-11T11:05:15Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142650209,56,Back,5142650211,140,36.3,5142650213,141,32.8,5142650217,213,1.74,5142650215,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895799,33,1,1,4,17,a9vw7ikerpr4cuweeeka5aneg,1,37.0,51.2,2024-08-11T11:05:15.796Z,2024-08-11T11:05:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142650257,212,23.6,5142650255,141,85.6,5142650253,140,33.9,5142650259,213,1.71,5142650251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895815,34,1,1,4,19,a9vw7ikerpr4cuweeeka5aneg,1,33.9,85.6,2024-08-11T11:05:17.804Z,2024-08-11T11:16:38Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142650347,141,93.3,5142650351,213,0.26,5142650345,140,52.5,5142650343,56,Left,5142650349,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895825,35,1,1,4,24,a9vw7ikerpr4cuweeeka5aneg,1,52.5,93.3,2024-08-11T11:05:23.108Z,2024-08-11T11:16:39Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142650421,213,6.14,5142650417,141,85.6,5142650423,1,,5142650415,140,87.0,5142650413,56,Left,5142650419,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895833,36,1,1,4,25,a9vw7ikerpr4cuweeeka5aneg,0,87.0,85.6,2024-08-11T11:05:24.484Z,2024-08-11T11:05:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5142650441,56,Center,5142650439,155,,5142650437,2,,5142650443,140,91.8,5142650449,213,4.92,5142650445,141,51.0,5142650447,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895859,55,1,1,4,29,8cfkisxf1fkxdqtt6tx1tup48,1,10.3,56.1,2024-08-11T11:05:28.017Z,2024-08-11T11:05:30Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142650605,140,27.7,5142650609,141,57.2,5142650615,213,0.04,5142650593,123,,5142650613,212,18.3,5142650599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895885,56,1,1,4,31,8cfkisxf1fkxdqtt6tx1tup48,0,27.6,57.2,2024-08-11T11:05:30.586Z,2024-08-11T11:05:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142650701,213,4.69,5142650695,140,27.2,5142650697,141,22.2,5142650693,56,Back,5142650699,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895905,38,13,1,4,37,a9vw7ikerpr4cuweeeka5aneg,1,77.7,63.0,2024-08-11T11:05:36.013Z,2024-08-11T11:05:43Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5142650787,18,,5142650943,458,,5142650947,231,48.9,5142650861,20,,5142650937,102,41.8,5142650941,215,,5142650785,22,,5142650945,230,98.6,5142650789,56,5142650939,103,47.2,5142650935,87,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2707895909,39,5,1,4,38,a9vw7ikerpr4cuweeeka5aneg,0,101.0,41.2,2024-08-11T11:05:36.794Z,2024-08-11T11:53:30Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5142650823,56,Center,5142650825,346,,5142651137,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707895955,57,5,1,4,38,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,58.8,2024-08-11T11:05:36.794Z,2024-08-11T11:53:29Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142651117,346,,5142651115,56,Back,5142651133,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896005,58,1,1,4,54,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,38.8,2024-08-11T11:05:52.761Z,2024-08-11T11:06:01Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142651459,124,,5142651461,56,Back,5142651465,141,49.6,5142651467,212,7.3,5142651469,213,1.57,5142651463,140,4.6,5142651473,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896039,59,1,1,5,2,8cfkisxf1fkxdqtt6tx1tup48,1,13.1,50.6,2024-08-11T11:06:01.114Z,2024-08-11T11:06:06Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142651671,141,28.9,5142651673,212,17.1,5142651669,140,4.8,5142651667,56,Back,5142651675,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896073,60,1,1,5,7,8cfkisxf1fkxdqtt6tx1tup48,1,10.4,32.2,2024-08-11T11:06:05.849Z,2024-08-11T11:06:12Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142651851,140,4.9,5142651855,212,11.7,5142651849,56,Back,5142651857,213,2.09,5142651853,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896087,61,1,1,5,13,8cfkisxf1fkxdqtt6tx1tup48,1,8.5,52.5,2024-08-11T11:06:12.506Z,2024-08-11T11:06:14Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142651919,56,Back,5142651925,212,17.0,5142651927,213,4.47,5142651923,141,28.2,5142651921,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896095,62,1,1,5,15,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,28.2,2024-08-11T11:06:14.049Z,2024-08-11T11:06:16Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142651963,140,13.2,5142651969,213,5.19,5142651961,56,Back,5142651965,141,2.5,5142651967,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896121,63,1,1,5,17,8cfkisxf1fkxdqtt6tx1tup48,1,13.2,2.5,2024-08-11T11:06:16.033Z,2024-08-11T11:06:21Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142652065,140,22.4,5142652067,141,26.1,5142652069,212,18.7,5142652063,56,Back,5142652071,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896117,40,83,1,5,22,a9vw7ikerpr4cuweeeka5aneg,0,79.2,90.2,2024-08-11T11:06:20.989Z,2024-08-11T11:58:50Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142652171,399,5nved2kta2hk8103hkyhq33hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896135,64,1,1,5,22,8cfkisxf1fkxdqtt6tx1tup48,1,19.0,4.4,2024-08-11T11:06:21.106Z,2024-08-11T11:58:47Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142652151,141,2.9,5142652147,56,Back,5142652153,212,12.0,5142652155,213,6.20,5142652149,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896139,65,61,1,5,23,8cfkisxf1fkxdqtt6tx1tup48,1,28.9,2.8,2024-08-11T11:06:22.414Z,2024-08-11T11:59:28Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5142652169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707929423,392,50,1,5,23,8cfkisxf1fkxdqtt6tx1tup48,1,35.7,6.4,2024-08-11T11:06:22.600Z,2024-08-11T12:02:06Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5142820761,286,,5142820835,233,456,5142820759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707929401,456,7,1,5,24,a9vw7ikerpr4cuweeeka5aneg,1,64.3,93.6,2024-08-11T11:06:22.601Z,2024-08-11T11:59:31Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142820625,56,Left,5142820627,285,,5142820789,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896159,42,1,1,5,26,a9vw7ikerpr4cuweeeka5aneg,1,67.5,88.9,2024-08-11T11:06:25.476Z,2024-08-11T11:06:29Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142652259,213,3.64,5142652253,140,46.3,5142652251,56,Back,5142652255,141,71.2,5142652257,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896167,43,1,1,5,31,a9vw7ikerpr4cuweeeka5aneg,1,45.6,71.5,2024-08-11T11:06:29.620Z,2024-08-11T11:06:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142652321,141,90.2,5142652323,212,15.4,5142652317,56,Left,5142652319,140,53.9,5142652325,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896177,44,1,1,5,32,a9vw7ikerpr4cuweeeka5aneg,1,54.5,90.8,2024-08-11T11:06:31.124Z,2024-08-11T11:06:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142652409,56,Left,5142652411,140,70.9,5142652413,141,92.0,5142652415,212,17.2,5142652417,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896195,45,1,1,5,35,a9vw7ikerpr4cuweeeka5aneg,1,71.0,92.0,2024-08-11T11:06:33.764Z,2024-08-11T11:06:35Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142652495,56,Center,5142652497,140,74.1,5142652503,213,4.94,5142652501,212,14.7,5142652499,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896225,46,1,1,5,36,a9vw7ikerpr4cuweeeka5aneg,1,74.1,70.9,2024-08-11T11:06:35.524Z,2024-08-11T11:06:41Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5142652739,213,0.39,5142652731,56,Left,5142652733,140,91.2,5142652735,141,81.7,5142652737,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896233,47,1,1,5,42,a9vw7ikerpr4cuweeeka5aneg,1,81.6,72.9,2024-08-11T11:06:40.908Z,2024-08-11T11:06:43Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5142652785,140,68.4,5142652787,141,64.3,5142652783,56,Center,5142652789,212,15.0,5142652791,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896259,48,1,1,5,44,a9vw7ikerpr4cuweeeka5aneg,1,69.1,58.8,2024-08-11T11:06:43.196Z,2024-08-11T11:06:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142652931,212,18.5,5142652927,140,58.9,5142652925,56,Center,5142652933,213,4.09,5142652929,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896269,49,1,1,5,48,a9vw7ikerpr4cuweeeka5aneg,0,61.2,34.6,2024-08-11T11:06:46.772Z,2024-08-11T11:06:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142653011,196,,5142653021,213,1.32,5142653013,56,Left,5142653019,212,46.6,5142653023,1,,5142653017,141,100.0,5142653015,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896271,50,5,1,5,51,a9vw7ikerpr4cuweeeka5aneg,0,72.3,101.5,2024-08-11T11:06:49.855Z,2024-08-11T11:53:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142653027,347,,5142653025,56,Left,5142653305,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896329,66,5,1,5,51,8cfkisxf1fkxdqtt6tx1tup48,1,27.7,-1.5,2024-08-11T11:06:49.855Z,2024-08-11T11:53:30Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5142653279,347,,5142653277,56,Back,5142653299,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896347,67,1,1,6,7,8cfkisxf1fkxdqtt6tx1tup48,1,22.1,0.0,2024-08-11T11:07:06.449Z,2024-08-11T11:07:08Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142653363,212,21.2,5142653365,213,0.81,5142653359,140,36.0,5142653357,56,Back,5142653355,107,,5142653361,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896377,68,1,1,6,9,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,20.1,2024-08-11T11:07:08.488Z,2024-08-11T11:07:12Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5142653515,213,1.44,5142653517,1,,5142653513,212,51.6,5142653507,56,Back,5142653505,196,,5142653509,140,37.4,5142653511,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896417,69,1,1,6,13,8cfkisxf1fkxdqtt6tx1tup48,1,37.4,95.3,2024-08-11T11:07:12.520Z,2024-08-11T11:07:17Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142653705,140,64.1,5142653707,141,96.3,5142653709,212,28.0,5142653703,56,Left,5142653711,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896427,70,1,1,6,18,8cfkisxf1fkxdqtt6tx1tup48,1,62.8,90.9,2024-08-11T11:07:17.329Z,2024-08-11T11:07:19Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5142653757,140,57.9,5142653755,56,Left,5142653759,141,88.4,5142653761,212,5.4,5142653763,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896447,71,1,1,6,20,8cfkisxf1fkxdqtt6tx1tup48,1,56.6,88.1,2024-08-11T11:07:19.464Z,2024-08-11T11:07:22Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142653859,213,3.72,5142653851,140,38.8,5142653855,141,70.3,5142653857,212,22.3,5142653849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707896463,72,1,1,6,23,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,70.3,2024-08-11T11:07:22.153Z,2024-08-11T11:07:27Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142653941,213,4.73,5142653931,56,Back,5142653943,1,,5142653935,141,23.0,5142653939,212,32.2,5142653933,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
