id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2713229933,30,1,1,3,7,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2024-08-25T12:06:02.813Z,2024-08-25T12:06:07Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172082941,1,,5172082923,2,,5172082939,213,1.76,5172082931,56,Center,5172082925,6,,5172082927,155,,5172082935,141,48.7,5172082937,212,33.4,5172082933,140,93.6,5172082929,223,,,,,,,,,,,,,,,,,,,,,,,,,
2713229939,31,1,1,3,10,dbl7ir1qugqz8nvp1vzn8im50,0,93.4,48.5,2024-08-25T12:06:06.109Z,2024-08-25T12:06:06Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172082969,141,54.2,5172082961,3,,5172082971,212,4.3,5172082965,56,Center,5172082973,213,1.14,5172082967,140,95.1,5172082963,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229985,26,12,1,3,12,b2vft81kyjurzbmekvgrqwr64,1,5.3,64.6,2024-08-25T12:06:07.927Z,2024-08-25T12:06:10Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172083219,141,100.0,5172083283,167,,5172083221,212,38.1,5172083223,213,0.73,5172083217,140,32.4,5172083215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229989,27,5,1,3,13,b2vft81kyjurzbmekvgrqwr64,0,31.2,102.0,2024-08-25T12:06:09.079Z,2024-08-25T12:06:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172083263,56,Back,5172083709,233,32,5172083267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230061,32,5,1,3,15,dbl7ir1qugqz8nvp1vzn8im50,1,68.2,-2.0,2024-08-25T12:06:10.533Z,2024-08-25T12:06:15Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172083637,347,,5172083655,233,27,5172083635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713314847,826,1,1,3,15,dbl7ir1qugqz8nvp1vzn8im50,1,71.6,0.0,2024-08-25T12:06:11.158Z,2024-08-25T14:06:10Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172534131,212,12.1,5172534117,107,,5172534125,141,15.8,5172534119,56,Right,5172534135,213,1.56,5172534121,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230333,28,27,1,3,35,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T12:06:31.222Z,2024-08-25T12:06:33Z,,,,,5172085147,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230325,33,27,1,3,35,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T12:06:31.222Z,2024-08-25T12:06:34Z,,,,,5172085157,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230353,29,28,1,3,36,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T12:06:32.213Z,2024-08-25T12:06:33Z,,,,,5172085215,233,34,5172085197,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230345,34,28,1,3,36,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T12:06:32.213Z,2024-08-25T12:06:34Z,,,,,5172085233,233,29,5172085139,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230413,36,1,1,3,41,dbl7ir1qugqz8nvp1vzn8im50,1,82.8,6.7,2024-08-25T12:06:36.749Z,2024-08-25T12:06:38Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172085463,213,2.00,5172085449,56,Center,5172085451,140,78.3,5172085455,141,21.8,5172085459,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230453,37,1,1,3,42,dbl7ir1qugqz8nvp1vzn8im50,1,78.3,21.8,2024-08-25T12:06:37.908Z,2024-08-25T12:06:40Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172085675,213,3.92,5172085671,141,10.6,5172085673,212,10.8,5172085669,140,71.0,5172085667,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230495,38,1,1,3,44,dbl7ir1qugqz8nvp1vzn8im50,1,71.0,10.6,2024-08-25T12:06:39.845Z,2024-08-25T12:06:42Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172085915,212,21.6,5172085917,213,2.54,5172085909,56,Center,5172085913,141,28.6,5172085911,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230581,39,1,1,3,46,dbl7ir1qugqz8nvp1vzn8im50,1,54.2,28.5,2024-08-25T12:06:42.325Z,2024-08-25T12:06:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172086307,155,,5172086311,140,62.7,5172086319,1,,5172086313,141,74.8,5172086309,56,Center,5172086315,212,32.7,5172086317,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230585,40,61,1,3,51,dbl7ir1qugqz8nvp1vzn8im50,0,74.5,86.6,2024-08-25T12:06:47.166Z,2024-08-25T12:06:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172086335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230739,31,5,1,3,52,b2vft81kyjurzbmekvgrqwr64,1,20.4,-1.5,2024-08-25T12:06:47.693Z,2024-08-25T12:06:57Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172087091,347,,5172087149,233,41,5172087087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230601,41,5,1,3,52,dbl7ir1qugqz8nvp1vzn8im50,0,81.0,101.4,2024-08-25T12:06:48.085Z,2024-08-25T12:06:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172086391,56,Left,5172086393,347,,5172087175,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230787,32,1,1,4,0,b2vft81kyjurzbmekvgrqwr64,1,18.7,0.0,2024-08-25T12:06:56.013Z,2024-08-25T12:06:58Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172087287,141,12.5,5172087285,140,15.2,5172087291,213,1.93,5172087283,56,Back,5172087289,212,10.3,5172087281,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230843,33,1,1,4,3,b2vft81kyjurzbmekvgrqwr64,1,10.6,9.4,2024-08-25T12:06:58.613Z,2024-08-25T12:07:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172087569,213,1.69,5172087567,212,16.8,5172087565,141,34.0,5172087561,56,Back,5172087563,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230907,34,1,1,4,5,b2vft81kyjurzbmekvgrqwr64,0,5.0,32.1,2024-08-25T12:07:01.341Z,2024-08-25T12:07:06Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172087857,157,,5172087863,141,19.7,5172087865,212,64.7,5172087867,213,6.15,5172087859,56,Right,5172087869,1,,5172087861,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230935,42,1,1,4,11,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,76.1,2024-08-25T12:07:06.765Z,2024-08-25T12:07:08Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172088025,213,5.60,5172088021,141,62.3,5172088023,212,14.8,5172088019,140,39.4,5172088017,56,Back,5172088015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230949,44,1,1,4,12,dbl7ir1qugqz8nvp1vzn8im50,1,39.4,62.3,2024-08-25T12:07:08.317Z,2024-08-25T12:07:09Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172088063,141,74.5,5172088059,56,Back,5172088071,213,2.32,5172088061,140,32.1,5172088067,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230991,45,1,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,1,32.1,74.5,2024-08-25T12:07:09.341Z,2024-08-25T12:07:12Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172088305,213,1.24,5172088301,141,89.3,5172088297,56,Back,5172088303,212,10.6,5172088299,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230999,46,61,1,4,16,dbl7ir1qugqz8nvp1vzn8im50,0,38.2,89.3,2024-08-25T12:07:12.077Z,2024-08-25T12:09:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172088333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231013,36,1,1,4,17,b2vft81kyjurzbmekvgrqwr64,0,60.7,21.8,2024-08-25T12:07:13.133Z,2024-08-25T12:07:15Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172088407,212,2.5,5172088405,141,21.0,5172088403,140,63.0,5172088557,233,47,5172088555,236,,5172088409,213,6.06,5172088561,286,,5172088401,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231045,47,74,1,4,17,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,84.7,2024-08-25T12:07:13.134Z,2024-08-25T14:08:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172088539,285,,5172088537,56,Back,5172088617,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231083,37,1,1,4,20,b2vft81kyjurzbmekvgrqwr64,0,38.2,20.9,2024-08-25T12:07:16.109Z,2024-08-25T12:07:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172088725,140,55.7,5172088729,212,19.1,5172088727,141,28.6,5172088731,213,0.28,5172088723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231125,48,1,1,4,21,dbl7ir1qugqz8nvp1vzn8im50,1,36.8,74.1,2024-08-25T12:07:17.172Z,2024-08-25T12:10:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172088947,3,,5172088951,140,45.1,5172088955,212,10.4,5172088957,213,5.70,5172088949,56,Back,5172088953,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231137,49,1,1,4,23,dbl7ir1qugqz8nvp1vzn8im50,1,45.1,65.7,2024-08-25T12:07:18.749Z,2024-08-25T12:07:19Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172089005,56,Center,5172089013,213,0.49,5172089007,140,55.0,5172089009,141,73.9,5172089011,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231147,38,83,1,4,24,b2vft81kyjurzbmekvgrqwr64,0,48.8,32.5,2024-08-25T12:07:20.157Z,2024-08-25T12:07:23Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172089273,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231177,51,1,1,4,27,dbl7ir1qugqz8nvp1vzn8im50,1,59.9,74.5,2024-08-25T12:07:22.365Z,2024-08-25T12:07:26Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172089231,140,85.9,5172089233,141,89.9,5172089229,56,Left,5172089235,212,29.2,5172089237,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231175,39,83,1,4,27,b2vft81kyjurzbmekvgrqwr64,0,40.9,32.7,2024-08-25T12:07:22.996Z,2024-08-25T12:07:29Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5172089771,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231239,40,45,1,4,30,b2vft81kyjurzbmekvgrqwr64,0,21.5,19.0,2024-08-25T12:07:26.005Z,2024-08-25T12:07:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172089565,285,,5172089679,233,52,5172089563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231249,52,3,1,4,30,dbl7ir1qugqz8nvp1vzn8im50,1,73.6,76.2,2024-08-25T12:07:26.005Z,2024-08-25T12:07:28Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172089615,286,,5172089665,233,40,5172089613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231267,53,1,1,4,32,dbl7ir1qugqz8nvp1vzn8im50,1,87.9,90.6,2024-08-25T12:07:27.485Z,2024-08-25T12:07:31Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172089739,212,6.1,5172089737,141,87.2,5172089735,140,93.3,5172089741,213,5.90,5172089733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231361,54,1,1,4,35,dbl7ir1qugqz8nvp1vzn8im50,1,93.1,87.2,2024-08-25T12:07:30.964Z,2024-08-25T12:07:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172090127,56,Left,5172090133,212,9.1,5172090129,140,85.4,5172090131,141,93.5,5172090135,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231401,55,1,1,4,38,dbl7ir1qugqz8nvp1vzn8im50,1,85.3,93.5,2024-08-25T12:07:33.805Z,2024-08-25T12:07:37Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172090339,141,88.3,5172090337,140,75.3,5172090341,212,11.1,5172090335,56,Left,5172090343,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231443,56,1,1,4,41,dbl7ir1qugqz8nvp1vzn8im50,1,79.5,89.1,2024-08-25T12:07:37.077Z,2024-08-25T12:07:40Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172090555,212,11.1,5172090559,213,0.35,5172090547,140,89.4,5172090551,141,94.7,5172090543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231473,57,1,1,4,44,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,95.0,2024-08-25T12:07:40.333Z,2024-08-25T12:07:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172090721,140,81.0,5172090725,212,9.3,5172090727,213,3.25,5172090723,141,93.5,5172090717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231533,58,1,1,4,46,dbl7ir1qugqz8nvp1vzn8im50,1,81.0,93.5,2024-08-25T12:07:41.917Z,2024-08-25T12:07:45Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172091031,212,20.2,5172091025,56,Center,5172091027,140,64.7,5172091033,213,3.70,5172091029,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231597,59,1,1,4,50,dbl7ir1qugqz8nvp1vzn8im50,1,61.6,70.6,2024-08-25T12:07:45.469Z,2024-08-25T14:18:55Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,1.0,,5172091353,141,23.4,5172091847,210,13,5172091349,56,Center,5172091357,213,4.91,5172091355,212,32.7,5172091351,140,67.6,5172091347,155,,5172091359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231601,60,13,1,4,53,dbl7ir1qugqz8nvp1vzn8im50,1,72.6,24.2,2024-08-25T12:07:49.309Z,2024-08-25T14:18:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172091599,20,,5172091911,29,,5172091919,102,52.1,5172091909,74,,5172091927,231,48.6,5172091925,230,98.9,5172091923,215,,5172091383,22,,5172091921,103,69.4,5172091387,56,Center,5172091385,18,5172091915,55,59,,,,,,,,,,,,,,,,,,,
2713231607,61,5,1,4,55,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,40.4,2024-08-25T12:07:50.829Z,2024-08-25T12:08:15Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172091413,56,Center,5172091415,346,,5172093257,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713231961,41,5,1,4,56,b2vft81kyjurzbmekvgrqwr64,1,-1.5,58.8,2024-08-25T12:07:51.941Z,2024-08-25T12:08:15Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172093167,346,,5172093221,233,61,5172093165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232051,42,1,1,5,18,b2vft81kyjurzbmekvgrqwr64,1,3.8,49.6,2024-08-25T12:08:14.211Z,2024-08-25T14:09:51Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172093613,56,Back,5172093625,237,,5172093617,141,42.1,5172093615,140,3.8,5172093621,213,4.71,5172093619,212,5.1,5172093611,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232087,43,1,1,5,22,b2vft81kyjurzbmekvgrqwr64,1,3.8,42.1,2024-08-25T12:08:18.188Z,2024-08-25T12:08:20Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172093783,141,15.9,5172093779,56,Back,5172093785,212,17.9,5172093787,213,4.83,5172093781,140,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232099,44,1,1,5,24,b2vft81kyjurzbmekvgrqwr64,0,5.8,15.9,2024-08-25T12:08:20.316Z,2024-08-25T12:08:21Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172093825,140,46.0,5172093817,157,,5172093839,1,,5172093833,212,43.9,5172093829,141,0.0,5172093821,56,Back,5172093837,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232109,45,5,1,5,25,b2vft81kyjurzbmekvgrqwr64,0,43.4,-1.8,2024-08-25T12:08:21.153Z,2024-08-25T12:08:28Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172093893,347,,5172093891,56,Back,5172094489,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232209,62,5,1,5,27,dbl7ir1qugqz8nvp1vzn8im50,1,55.3,101.9,2024-08-25T12:08:22.860Z,2024-08-25T12:08:29Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172094413,347,,5172094431,233,45,5172094411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232261,63,1,1,5,32,dbl7ir1qugqz8nvp1vzn8im50,1,63.1,100.0,2024-08-25T12:08:27.669Z,2024-08-25T12:08:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172094777,140,31.9,5172094781,141,83.0,5172094773,56,Back,5172094783,212,35.2,5172094771,107,,5172094787,1,,5172094785,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232283,64,1,1,5,36,dbl7ir1qugqz8nvp1vzn8im50,1,29.1,75.0,2024-08-25T12:08:32.230Z,2024-08-25T12:08:34Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172094931,141,92.4,5172094935,213,0.95,5172094927,56,Back,5172094933,212,14.5,5172094929,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232331,65,1,1,5,39,dbl7ir1qugqz8nvp1vzn8im50,1,37.1,92.4,2024-08-25T12:08:34.373Z,2024-08-25T12:08:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172095215,56,Back,5172095223,213,5.34,5172095219,141,79.3,5172095217,140,43.2,5172095221,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232397,66,1,1,5,41,dbl7ir1qugqz8nvp1vzn8im50,1,43.3,79.3,2024-08-25T12:08:37.141Z,2024-08-25T12:08:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172095621,212,15.3,5172095615,56,Left,5172095623,213,0.41,5172095619,141,88.3,5172095617,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232425,47,83,1,5,45,b2vft81kyjurzbmekvgrqwr64,0,38.8,24.1,2024-08-25T12:08:41.131Z,2024-08-25T12:08:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172096445,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232393,46,83,1,5,46,b2vft81kyjurzbmekvgrqwr64,0,40.9,25.0,2024-08-25T12:08:42.219Z,2024-08-25T12:08:44Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172095739,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232413,67,1,1,5,47,dbl7ir1qugqz8nvp1vzn8im50,1,55.6,86.5,2024-08-25T12:08:42.374Z,2024-08-25T12:08:43Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172095671,140,56.2,5172095669,56,Center,5172095677,213,4.80,5172095675,212,7.1,5172095673,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232419,68,1,1,5,47,dbl7ir1qugqz8nvp1vzn8im50,1,56.2,76.1,2024-08-25T12:08:43.132Z,2024-08-25T12:08:45Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172095707,56,Left,5172095711,140,61.2,5172095713,141,89.4,5172095715,212,10.5,5172095717,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232499,69,1,1,5,50,dbl7ir1qugqz8nvp1vzn8im50,1,61.2,89.4,2024-08-25T12:08:45.749Z,2024-08-25T12:08:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172096097,213,3.30,5172096095,212,17.1,5172096093,141,85.4,5172096091,140,45.1,5172096087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232515,70,1,1,5,52,dbl7ir1qugqz8nvp1vzn8im50,1,42.6,85.6,2024-08-25T12:08:47.654Z,2024-08-25T12:08:48Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172096209,212,13.6,5172096203,56,Back,5172096211,213,3.97,5172096205,140,33.8,5172096207,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232689,71,1,1,5,57,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,68.7,2024-08-25T12:08:52.693Z,2024-08-25T12:09:01Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172097175,213,0.78,5172097171,212,18.8,5172097167,140,55.0,5172097169,141,88.1,5172097165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232609,48,83,1,6,1,b2vft81kyjurzbmekvgrqwr64,0,38.1,12.6,2024-08-25T12:08:56.475Z,2024-08-25T12:09:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172097393,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232675,49,83,1,6,5,b2vft81kyjurzbmekvgrqwr64,0,36.6,20.6,2024-08-25T12:09:00.875Z,2024-08-25T12:09:04Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172097323,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232707,72,1,1,6,6,dbl7ir1qugqz8nvp1vzn8im50,1,58.3,63.1,2024-08-25T12:09:01.829Z,2024-08-25T12:09:04Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172097293,140,57.4,5172097299,213,4.67,5172097297,212,24.1,5172097295,141,27.7,5172097291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232753,73,1,1,6,11,dbl7ir1qugqz8nvp1vzn8im50,0,72.7,28.8,2024-08-25T12:09:06.892Z,2024-08-25T12:09:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172097543,141,27.9,5172097545,212,12.7,5172097547,213,6.24,5172097539,56,Center,5172097541,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232773,74,15,1,6,13,dbl7ir1qugqz8nvp1vzn8im50,1,84.8,33.0,2024-08-25T12:09:08.596Z,2024-08-25T12:09:27Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5172097651,22,,5172098539,82,,5172098885,230,98.8,5172098887,231,48.4,5172098883,147,41.5,5172098879,458,,5172098873,78,,5172098881,146,92.4,5172098535,72,,5172098877,103,19,5172098875,102,5172097655,56,Center,50.0,5172097653,63,5172098957,233,51,,,,,,,,,,,,,
2713232807,51,10,1,6,13,b2vft81kyjurzbmekvgrqwr64,1,7.6,58.5,2024-08-25T12:09:08.696Z,2024-08-25T12:09:28Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172097849,94,,5172098987,233,74,5172097851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713232779,50,61,1,6,14,b2vft81kyjurzbmekvgrqwr64,1,23.1,56.6,2024-08-25T12:09:09.846Z,2024-08-25T14:09:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172097679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
