id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2742192675,30,8,1,2,40,ajtb177oqwawkdwbqhldmq6mx,1,14.9,25.0,2024-11-01T18:03:17.772Z,2024-11-01T18:03:17Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330708223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192709,36,15,1,2,43,a9vw7ikerpr4cuweeeka5aneg,1,80.3,72.2,2024-11-01T18:03:21.138Z,2024-11-01T20:58:13Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5330771517,233,31,5330771467,102,50.7,5330771477,147,64.8,5330708397,22,,5330771233,82,,5331527437,78,,5330771475,146,87.1,5330708401,56,Center,5330771469,103,19,5330771479,230,99.3,5330708399,18,5330771481,231,51.4,5330771471,215,5330771473,458,5330771229,20,,,,,,,,,,,,,
2742192717,31,10,1,2,44,ajtb177oqwawkdwbqhldmq6mx,1,13.8,36.1,2024-11-01T18:03:21.238Z,2024-11-01T20:07:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330708435,56,Back,5330771541,233,36,5330708433,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192749,37,1,1,2,45,a9vw7ikerpr4cuweeeka5aneg,1,61.2,62.9,2024-11-01T18:03:22.810Z,2024-11-01T18:03:25Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330708561,141,82.9,5330708563,212,13.6,5330708557,56,Left,5330708565,213,1.49,5330708559,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192779,38,1,1,2,48,a9vw7ikerpr4cuweeeka5aneg,1,62.3,82.9,2024-11-01T18:03:25.758Z,2024-11-01T18:03:29Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330708701,56,Left,5330708709,141,93.2,5330708717,213,0.60,5330708713,212,12.4,5330708705,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192789,39,1,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,72.0,93.2,2024-11-01T18:03:29.338Z,2024-11-01T18:03:31Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5330708755,140,85.3,5330708761,213,6.18,5330708757,141,91.1,5330708753,56,Left,5330708759,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192799,40,1,1,2,53,a9vw7ikerpr4cuweeeka5aneg,1,85.3,91.1,2024-11-01T18:03:30.826Z,2024-11-01T18:29:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330708825,141,58.8,5330708819,155,,5330708829,213,4.97,5330708821,56,Center,5330708817,2,,5330708823,140,90.9,5330708827,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192807,41,61,1,2,56,a9vw7ikerpr4cuweeeka5aneg,0,89.2,49.7,2024-11-01T18:03:33.370Z,2024-11-01T21:37:18Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5330777141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192875,33,1,1,3,0,ajtb177oqwawkdwbqhldmq6mx,1,7.3,81.8,2024-11-01T18:03:37.261Z,2024-11-01T18:03:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330709159,212,36.2,5330709157,141,68.8,5330709153,56,Back,5330709163,1,,5330709151,157,,5330709161,213,6.04,5330709155,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192879,34,1,1,3,3,ajtb177oqwawkdwbqhldmq6mx,0,40.7,68.8,2024-11-01T18:03:40.156Z,2024-11-01T18:03:42Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5330709195,56,Center,5330709199,141,47.2,5330709201,212,18.8,5330709203,213,5.39,5330709193,168,,5330709259,3,,5330709197,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192925,43,1,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,56.9,48.8,2024-11-01T18:03:43.506Z,2024-11-01T18:03:47Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330709473,213,1.50,5330709465,56,Left,5330709467,140,58.6,5330709471,212,24.1,5330709469,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192951,44,1,1,3,10,a9vw7ikerpr4cuweeeka5aneg,1,62.2,90.5,2024-11-01T18:03:47.714Z,2024-11-01T18:03:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330709601,56,Back,5330709607,212,18.8,5330709603,140,47.9,5330709605,141,73.8,5330709609,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742192983,45,1,1,3,12,a9vw7ikerpr4cuweeeka5aneg,1,48.4,72.6,2024-11-01T18:03:50.050Z,2024-11-01T18:03:54Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330709747,56,Back,5330709755,213,4.61,5330709749,140,45.9,5330709753,212,26.4,5330709751,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193003,46,1,1,3,16,a9vw7ikerpr4cuweeeka5aneg,1,50.6,22.2,2024-11-01T18:03:53.850Z,2024-11-01T18:03:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330709857,213,5.79,5330709853,141,8.9,5330709849,56,Right,5330709855,212,19.0,5330709851,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193011,47,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,66.5,8.8,2024-11-01T18:03:56.211Z,2024-11-01T18:03:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330709885,140,67.7,5330709889,212,12.4,5330709891,213,1.47,5330709883,56,Center,5330709887,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193031,48,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,67.7,27.0,2024-11-01T18:03:57.138Z,2024-11-01T18:32:35Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330710029,140,80.6,5330710033,212,17.9,5330710031,141,9.8,5330710027,56,Right,5330710035,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193037,49,3,1,3,23,a9vw7ikerpr4cuweeeka5aneg,0,82.4,8.9,2024-11-01T18:04:00.874Z,2024-11-01T18:04:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330710061,56,Right,5330710169,233,35,5330710063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193049,35,7,1,3,23,ajtb177oqwawkdwbqhldmq6mx,1,17.6,91.1,2024-11-01T18:04:00.875Z,2024-11-01T20:07:44Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330710113,285,,5330710109,56,Back,5330710107,167,,5330710119,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193077,36,5,1,3,25,ajtb177oqwawkdwbqhldmq6mx,0,17.3,101.8,2024-11-01T18:04:02.371Z,2024-11-01T20:20:38Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330710259,347,,5330710257,56,Back,5330710281,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193055,50,5,1,3,25,a9vw7ikerpr4cuweeeka5aneg,1,82.7,-1.8,2024-11-01T18:04:02.371Z,2024-11-01T20:20:38Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330710137,347,,5330710135,56,Right,5330710275,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193091,51,1,1,3,26,a9vw7ikerpr4cuweeeka5aneg,1,80.3,0.0,2024-11-01T18:04:04.010Z,2024-11-01T18:33:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330710359,213,1.68,5330710355,141,14.4,5330710349,107,,5330710353,140,79.1,5330710357,212,11.2,5330710351,56,Right,5330786327,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193125,52,1,1,3,32,a9vw7ikerpr4cuweeeka5aneg,1,79.1,14.4,2024-11-01T18:04:09.866Z,2024-11-01T18:33:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330710545,213,3.16,5330710543,212,3.3,5330710537,140,76.0,5330710533,56,Right,5330710541,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193137,53,1,1,3,37,a9vw7ikerpr4cuweeeka5aneg,0,94.7,28.0,2024-11-01T18:04:14.323Z,2024-11-01T20:07:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330710585,141,40.4,5330710581,56,Center,5330710587,212,8.4,5330710583,140,95.2,5330710589,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193161,37,12,1,3,38,ajtb177oqwawkdwbqhldmq6mx,1,8.2,56.4,2024-11-01T18:04:15.836Z,2024-11-01T18:04:17Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330710711,212,6.7,5330710699,56,Back,5330710715,213,1.81,5330710707,141,66.0,5330710703,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193167,38,12,1,3,39,ajtb177oqwawkdwbqhldmq6mx,1,6.7,66.0,2024-11-01T18:04:16.677Z,2024-11-01T18:34:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330710739,140,20.4,5330710741,141,83.0,5330710737,56,Back,5330710745,213,0.68,5330710757,15,,5330710743,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193171,54,1,1,3,40,a9vw7ikerpr4cuweeeka5aneg,1,92.8,24.9,2024-11-01T18:04:17.307Z,2024-11-01T18:04:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330710767,3,,5330710771,140,90.6,5330710773,141,12.6,5330710777,213,4.44,5330710775,212,8.7,5330710769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193187,55,1,1,3,41,a9vw7ikerpr4cuweeeka5aneg,1,90.6,12.5,2024-11-01T18:04:18.850Z,2024-11-01T18:04:20Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330710821,141,16.2,5330710817,56,Right,5330710823,212,3.9,5330710825,213,2.43,5330710819,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193203,56,1,1,3,43,a9vw7ikerpr4cuweeeka5aneg,1,87.8,16.1,2024-11-01T18:04:20.267Z,2024-11-01T18:04:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330710921,213,0.77,5330710913,140,90.2,5330710917,212,3.5,5330710911,56,Right,5330710915,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193215,57,1,1,3,44,a9vw7ikerpr4cuweeeka5aneg,1,90.2,19.7,2024-11-01T18:04:21.923Z,2024-11-01T20:07:42Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330711013,140,82.5,5330711017,212,10.1,5330711011,56,Center,5330711019,213,2.50,5330711015,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193229,58,1,1,3,48,a9vw7ikerpr4cuweeeka5aneg,0,81.8,28.2,2024-11-01T18:04:25.367Z,2024-11-01T18:04:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330711065,56,Center,5330711073,141,26.5,5330711077,212,2.6,5330711069,140,84.0,5330711081,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193235,39,61,1,3,49,ajtb177oqwawkdwbqhldmq6mx,1,21.1,73.6,2024-11-01T18:04:26.757Z,2024-11-01T18:04:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330711131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193279,40,1,1,3,50,ajtb177oqwawkdwbqhldmq6mx,1,10.1,66.2,2024-11-01T18:04:27.629Z,2024-11-01T18:36:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330796315,140,12.8,5330796319,212,3.4,5330796313,56,Back,5330796321,213,5.69,5330796317,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193369,42,4,1,3,53,ajtb177oqwawkdwbqhldmq6mx,1,11.5,68.2,2024-11-01T18:04:30.945Z,2024-11-01T19:22:11Z,,,,,5330711855,152,,5330793851,233,59,5330711853,56,Back,5330711857,285,,5330711851,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193267,59,4,1,3,53,a9vw7ikerpr4cuweeeka5aneg,0,88.5,31.8,2024-11-01T18:04:30.946Z,2024-11-01T19:22:12Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5330711329,56,Center,5330711455,10,,5330711335,286,,5330793855,233,42,5330711331,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193443,43,1,1,4,15,ajtb177oqwawkdwbqhldmq6mx,1,10.0,61.1,2024-11-01T18:04:52.972Z,2024-11-01T18:04:55Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330712235,213,1.07,5330712227,56,Back,5330712223,5,,5330712225,152,,5330712231,141,75.9,5330712233,212,11.4,5330712229,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193451,44,1,1,4,18,ajtb177oqwawkdwbqhldmq6mx,1,14.3,71.5,2024-11-01T18:04:55.509Z,2024-11-01T18:04:56Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330712281,213,4.03,5330712277,141,52.8,5330712273,56,Back,5330712275,140,4.5,5330712279,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193465,45,1,1,4,19,ajtb177oqwawkdwbqhldmq6mx,1,4.7,52.1,2024-11-01T18:04:56.580Z,2024-11-01T18:04:57Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330712363,56,Back,5330712367,141,38.6,5330712371,213,5.86,5330712369,212,22.3,5330712365,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193491,46,1,1,4,20,ajtb177oqwawkdwbqhldmq6mx,1,24.1,38.6,2024-11-01T18:04:57.629Z,2024-11-01T18:05:00Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5330712449,140,30.5,5330712453,212,22.4,5330712451,141,7.1,5330712447,56,Back,5330712455,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193495,47,1,1,4,22,ajtb177oqwawkdwbqhldmq6mx,0,30.6,7.0,2024-11-01T18:04:59.965Z,2024-11-01T18:05:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330712481,141,27.4,5330712485,213,1.05,5330712477,56,Back,5330712479,140,38.2,5330712483,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193509,61,1,1,4,24,a9vw7ikerpr4cuweeeka5aneg,0,70.6,68.4,2024-11-01T18:05:01.283Z,2024-11-01T18:05:02Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330712535,140,79.7,5330712537,141,71.2,5330712533,56,Center,5330712539,212,9.7,5330712541,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193517,48,8,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,26.0,25.3,2024-11-01T18:05:03.308Z,2024-11-01T18:05:03Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330712577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193539,49,1,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,22.2,24.0,2024-11-01T18:05:03.620Z,2024-11-01T18:05:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330712687,212,15.6,5330712683,140,37.0,5330712691,213,0.12,5330712685,141,26.7,5330712681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193557,50,1,1,4,28,ajtb177oqwawkdwbqhldmq6mx,1,32.7,27.0,2024-11-01T18:05:05.916Z,2024-11-01T18:05:08Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5330712793,213,3.16,5330712785,56,Back,5330712787,140,14.0,5330712791,212,19.6,5330712789,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193565,51,4,1,4,30,ajtb177oqwawkdwbqhldmq6mx,1,14.6,28.6,2024-11-01T18:05:08.133Z,2024-11-01T19:22:12Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330712837,285,,5330712833,152,,5330712829,13,,5330712871,233,62,5330712835,265,,5330712831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193563,62,4,1,4,30,a9vw7ikerpr4cuweeeka5aneg,0,85.4,71.4,2024-11-01T18:05:08.134Z,2024-11-01T19:22:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5330712845,265,,5330712839,13,,5330712841,56,Center,5330712847,286,,5330712843,152,,5330712881,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193743,52,1,1,4,45,ajtb177oqwawkdwbqhldmq6mx,1,13.3,27.3,2024-11-01T18:05:22.988Z,2024-11-01T18:05:30Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330713765,152,,5330713775,213,1.99,5330713769,140,8.1,5330713773,212,13.5,5330713767,56,Back,5330713763,5,,5330713771,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193769,53,1,1,4,52,ajtb177oqwawkdwbqhldmq6mx,0,12.7,49.0,2024-11-01T18:05:30.116Z,2024-11-01T18:05:33Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330713891,157,,5330713903,1,,5330713895,140,76.5,5330713901,213,0.40,5330713899,212,72.8,5330713893,56,Left,5330713897,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193809,64,1,1,4,56,a9vw7ikerpr4cuweeeka5aneg,1,19.5,7.4,2024-11-01T18:05:33.403Z,2024-11-01T18:05:39Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330714101,212,23.6,5330714095,56,Back,5330714097,140,5.0,5330714103,213,2.27,5330714099,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193817,65,1,1,5,2,a9vw7ikerpr4cuweeeka5aneg,0,6.1,37.9,2024-11-01T18:05:39.291Z,2024-11-01T18:05:40Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5330714161,213,6.15,5330714151,155,,5330714155,140,32.8,5330714159,212,28.3,5330714153,56,Back,5330714157,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193837,54,1,1,5,4,ajtb177oqwawkdwbqhldmq6mx,1,54.9,63.1,2024-11-01T18:05:41.708Z,2024-11-01T18:05:43Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330714279,212,14.7,5330714275,140,68.9,5330714277,141,63.1,5330714273,56,Center,5330714281,213,0.00,5330714271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193853,56,1,1,5,6,ajtb177oqwawkdwbqhldmq6mx,1,68.3,64.2,2024-11-01T18:05:43.860Z,2024-11-01T18:05:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330714365,140,72.0,5330714371,213,1.24,5330714369,212,11.8,5330714363,56,Left,5330714367,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193879,57,1,1,5,7,ajtb177oqwawkdwbqhldmq6mx,1,72.0,81.4,2024-11-01T18:05:45.068Z,2024-11-01T18:05:49Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330714523,213,4.03,5330714517,140,65.7,5330714521,212,10.5,5330714515,56,Center,5330714519,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193883,58,1,1,5,11,ajtb177oqwawkdwbqhldmq6mx,1,61.6,64.0,2024-11-01T18:05:48.941Z,2024-11-01T18:05:49Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330714543,141,47.0,5330714541,140,54.3,5330714539,56,Center,5330714551,213,4.13,5330714545,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193893,59,1,1,5,12,ajtb177oqwawkdwbqhldmq6mx,0,53.9,46.9,2024-11-01T18:05:49.660Z,2024-11-01T18:05:50Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330714599,140,71.7,5330714605,141,40.0,5330714595,56,Center,5330714609,212,19.3,5330714613,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193909,66,8,1,5,14,a9vw7ikerpr4cuweeeka5aneg,1,36.2,54.8,2024-11-01T18:05:51.531Z,2024-11-01T18:05:51Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330714675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193917,60,44,1,5,15,ajtb177oqwawkdwbqhldmq6mx,1,56.7,46.0,2024-11-01T18:05:52.213Z,2024-11-01T20:08:49Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330714731,286,,5330714729,56,Center,5330714745,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193919,67,44,1,5,15,a9vw7ikerpr4cuweeeka5aneg,0,43.3,54.0,2024-11-01T18:05:52.214Z,2024-11-01T20:08:49Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5330714737,56,Back,5330714739,285,,5330714765,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193935,61,1,1,5,15,ajtb177oqwawkdwbqhldmq6mx,1,56.3,46.7,2024-11-01T18:05:52.596Z,2024-11-01T18:05:54Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330714823,141,46.9,5330714827,213,0.01,5330714821,140,68.7,5330714817,3,,5330714825,212,13.0,5330714819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193943,62,1,1,5,16,ajtb177oqwawkdwbqhldmq6mx,0,68.7,46.9,2024-11-01T18:05:53.844Z,2024-11-01T20:07:41Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5330714871,140,74.7,5330714867,3,,5330714873,141,63.3,5330714877,213,1.06,5330714869,56,Center,5330714875,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193949,68,1,1,5,17,a9vw7ikerpr4cuweeeka5aneg,0,37.2,47.3,2024-11-01T18:05:54.638Z,2024-11-01T18:05:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330714915,141,49.7,5330714911,56,Back,5330714917,212,7.1,5330714909,3,,5330714913,140,43.8,5330714919,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193979,63,1,1,5,19,ajtb177oqwawkdwbqhldmq6mx,0,50.9,53.0,2024-11-01T18:05:56.573Z,2024-11-01T18:05:59Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330715033,212,29.9,5330715029,140,77.9,5330715025,3,,5330715031,141,67.0,5330715027,56,Center,5330715035,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742193987,69,1,1,5,22,a9vw7ikerpr4cuweeeka5aneg,1,17.7,29.2,2024-11-01T18:05:59.378Z,2024-11-01T18:06:01Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330715085,140,21.5,5330715087,141,16.4,5330715083,56,Back,5330715089,212,9.6,5330715091,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742194011,71,1,1,5,25,a9vw7ikerpr4cuweeeka5aneg,0,22.0,14.1,2024-11-01T18:06:02.324Z,2024-11-01T18:06:04Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330715245,212,44.6,5330715239,56,Center,5330715249,1,,5330715237,157,,5330715241,140,63.8,5330715247,213,0.18,5330715243,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742194041,64,1,1,5,27,ajtb177oqwawkdwbqhldmq6mx,1,30.5,68.7,2024-11-01T18:06:05.132Z,2024-11-01T18:41:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330715419,3,,5330715425,141,77.8,5330715429,213,0.43,5330715421,56,Back,5330715423,140,43.5,5330715427,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742194051,66,1,1,5,31,ajtb177oqwawkdwbqhldmq6mx,1,44.9,77.0,2024-11-01T18:06:08.421Z,2024-11-01T18:06:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330715461,213,1.85,5330715455,140,42.5,5330715459,212,9.2,5330715453,56,Back,5330715457,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742194071,67,1,1,5,32,ajtb177oqwawkdwbqhldmq6mx,1,40.5,86.9,2024-11-01T18:06:09.508Z,2024-11-01T20:07:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330715593,141,65.8,5330715597,213,4.79,5330715595,212,14.4,5330715591,140,41.5,5330715589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
