id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2750085177,25,3,1,2,54,bd4qakf7j0wwie8wke9km7uj8,0,63.6,78.0,2024-11-22T18:04:16.075Z,2024-11-22T20:01:53Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5373844195,286,,5373844835,233,37,5373844193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085233,37,7,1,2,54,8gxd9ry2580pu1b1dd5ny9ymy,1,36.4,22.0,2024-11-22T18:04:16.076Z,2024-11-22T20:01:53Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373844823,233,25,5373844471,285,,5373844469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085211,26,4,1,2,59,bd4qakf7j0wwie8wke9km7uj8,1,62.8,79.7,2024-11-22T18:04:21.258Z,2024-11-22T20:16:12Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373844415,152,,5373844413,56,Left,5373844419,286,,5373844417,265,,5373844411,13,,5373844595,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085239,38,4,1,2,59,8gxd9ry2580pu1b1dd5ny9ymy,0,37.2,20.3,2024-11-22T18:04:21.259Z,2024-11-22T20:01:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373844555,152,,5373844551,13,,5373844557,265,,5373844559,285,,5373844611,233,26,5373844553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085307,27,1,1,3,7,bd4qakf7j0wwie8wke9km7uj8,1,61.4,95.9,2024-11-22T18:04:29.098Z,2024-11-22T18:04:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373844893,212,25.7,5373844885,152,,5373844891,141,88.9,5373844889,140,37.3,5373844883,5,,5373844887,56,Back,5373844895,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085335,28,1,1,3,10,bd4qakf7j0wwie8wke9km7uj8,1,37.8,91.2,2024-11-22T18:04:32.185Z,2024-11-22T18:04:35Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373845035,1,,5373845025,56,Left,5373845031,212,37.9,5373845027,140,73.3,5373845029,141,81.2,5373845033,213,6.10,5373845023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085345,29,1,1,3,13,bd4qakf7j0wwie8wke9km7uj8,1,73.1,81.2,2024-11-22T18:04:35.185Z,2024-11-22T18:18:16Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373845113,140,65.0,5373845123,213,2.93,5373845117,141,83.9,5373845121,212,8.7,5373845111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085347,30,3,1,3,14,bd4qakf7j0wwie8wke9km7uj8,0,64.8,82.5,2024-11-22T18:04:35.935Z,2024-11-22T20:01:54Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373845181,233,39,5373845129,286,,5373845127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085357,39,7,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,1,35.2,17.5,2024-11-22T18:04:35.936Z,2024-11-22T20:01:53Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373845163,233,30,5373845159,56,Back,5373845161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085367,40,1,1,3,16,8gxd9ry2580pu1b1dd5ny9ymy,0,37.0,8.3,2024-11-22T18:04:38.359Z,2024-11-22T18:04:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373845269,233,31,5373845205,140,39.1,5373845273,286,,5373845267,236,,5373845213,213,6.10,5373845207,141,7.7,5373845203,56,Back,5373845209,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085365,31,74,1,3,16,bd4qakf7j0wwie8wke9km7uj8,1,63.0,95.4,2024-11-22T18:04:38.360Z,2024-11-22T18:04:42Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373845277,233,40,5373845199,56,Left,5373845201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085395,32,1,1,3,18,bd4qakf7j0wwie8wke9km7uj8,1,63.6,95.3,2024-11-22T18:04:40.050Z,2024-11-22T18:04:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373845349,212,12.7,5373845343,56,Left,5373845345,140,75.4,5373845351,213,6.06,5373845347,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085415,33,1,1,3,21,bd4qakf7j0wwie8wke9km7uj8,1,68.7,90.9,2024-11-22T18:04:43.410Z,2024-11-22T18:04:45Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373845453,213,4.61,5373845449,141,53.0,5373845447,140,66.1,5373845451,212,25.9,5373845445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085421,34,61,1,3,23,bd4qakf7j0wwie8wke9km7uj8,0,70.9,48.7,2024-11-22T18:04:45.761Z,2024-11-22T20:10:05Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373845475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085453,42,1,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,1,38.2,68.4,2024-11-22T18:04:48.736Z,2024-11-22T18:04:51Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373845681,56,Back,5373845685,141,82.6,5373845687,212,15.1,5373845689,213,0.70,5373845683,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085491,43,1,1,3,29,8gxd9ry2580pu1b1dd5ny9ymy,1,45.9,87.7,2024-11-22T18:04:51.175Z,2024-11-22T18:04:56Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5373845889,212,11.8,5373845883,56,Back,5373845887,141,82.4,5373845885,140,35.2,5373845891,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085509,44,1,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,0,40.2,73.5,2024-11-22T18:04:56.352Z,2024-11-22T18:04:58Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373845975,213,5.40,5373845969,140,61.5,5373845971,141,33.3,5373845977,1,,5373845963,155,,5373845973,212,35.3,5373845967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085553,36,1,1,3,38,bd4qakf7j0wwie8wke9km7uj8,1,40.2,79.7,2024-11-22T18:05:00.441Z,2024-11-22T18:05:05Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373846233,212,19.4,5373846229,140,57.2,5373846227,56,Center,5373846231,141,68.7,5373846235,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085577,37,1,1,3,42,bd4qakf7j0wwie8wke9km7uj8,1,47.1,79.4,2024-11-22T18:05:04.888Z,2024-11-22T18:05:08Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373846367,212,9.9,5373846361,56,Back,5373846363,140,42.4,5373846369,213,4.19,5373846365,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085587,38,1,1,3,45,bd4qakf7j0wwie8wke9km7uj8,1,43.8,70.9,2024-11-22T18:05:07.905Z,2024-11-22T20:10:03Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373846431,140,54.5,5373846437,213,0.46,5373846429,56,Left,5373846433,141,79.0,5373846435,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085633,39,1,1,3,46,bd4qakf7j0wwie8wke9km7uj8,1,52.8,80.8,2024-11-22T18:05:08.593Z,2024-11-22T18:05:19Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373846645,140,64.3,5373846651,213,5.53,5373846647,141,64.0,5373846649,212,16.6,5373846643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085635,40,50,1,3,47,bd4qakf7j0wwie8wke9km7uj8,1,65.0,65.9,2024-11-22T18:05:09.622Z,2024-11-22T20:10:01Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373846659,56,Center,5373846687,233,45,5373846661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085597,45,7,1,3,47,8gxd9ry2580pu1b1dd5ny9ymy,1,35.0,34.1,2024-11-22T18:05:09.623Z,2024-11-22T20:01:54Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373846475,285,,5373846471,56,Back,5373846667,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085631,47,1,1,3,49,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,36.3,2024-11-22T18:05:11.696Z,2024-11-22T18:05:14Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373846639,213,0.70,5373846633,140,48.8,5373846631,56,Back,5373846635,141,58.1,5373846637,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085681,48,1,1,3,52,8gxd9ry2580pu1b1dd5ny9ymy,1,46.1,58.2,2024-11-22T18:05:13.983Z,2024-11-22T18:05:20Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5373846903,212,7.8,5373846893,56,Back,5373846901,141,61.4,5373846905,213,2.86,5373846897,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085759,49,1,1,3,57,8gxd9ry2580pu1b1dd5ny9ymy,1,55.8,82.7,2024-11-22T18:05:19.879Z,2024-11-22T18:05:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373847225,212,15.4,5373847219,56,Back,5373847221,140,45.6,5373847227,213,3.94,5373847223,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085791,50,1,1,4,5,8gxd9ry2580pu1b1dd5ny9ymy,1,46.0,53.7,2024-11-22T18:05:27.280Z,2024-11-22T18:05:31Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373847389,141,86.6,5373847387,140,44.5,5373847393,213,1.64,5373847391,212,22.4,5373847385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085815,51,1,1,4,9,8gxd9ry2580pu1b1dd5ny9ymy,1,44.6,91.1,2024-11-22T18:05:31.047Z,2024-11-22T18:05:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373847505,140,34.4,5373847507,141,75.3,5373847511,213,3.93,5373847509,212,15.2,5373847503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085831,52,1,1,4,13,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,69.1,2024-11-22T18:05:35.719Z,2024-11-22T18:05:38Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373847597,141,76.6,5373847595,140,43.4,5373847593,56,Back,5373847599,212,10.6,5373847601,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085843,53,1,1,4,16,8gxd9ry2580pu1b1dd5ny9ymy,1,41.0,74.8,2024-11-22T18:05:38.151Z,2024-11-22T18:05:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373847675,213,3.55,5373847667,56,Back,5373847673,212,28.0,5373847671,141,58.5,5373847683,156,,5373847669,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085895,54,1,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,17.8,50.6,2024-11-22T18:05:43.695Z,2024-11-22T18:05:45Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5373847883,212,13.4,5373847877,56,Back,5373847879,140,21.8,5373847881,141,69.3,5373847885,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085909,55,1,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,1,23.2,74.4,2024-11-22T18:05:45.055Z,2024-11-22T18:05:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373847943,56,Back,5373847953,213,1.30,5373847949,212,11.9,5373847947,141,91.2,5373847945,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085913,56,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,0,26.9,94.8,2024-11-22T18:05:46.943Z,2024-11-22T18:05:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373848159,233,41,5373847975,56,Back,5373848157,236,,5373847977,140,29.7,5373847983,213,6.12,5373847981,212,3.0,5373848165,286,,5373847979,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085939,41,74,1,4,25,bd4qakf7j0wwie8wke9km7uj8,1,70.1,10.4,2024-11-22T18:05:46.944Z,2024-11-22T20:02:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373848131,56,Right,5373848169,233,56,5373848133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085955,43,50,1,4,29,bd4qakf7j0wwie8wke9km7uj8,1,66.2,31.1,2024-11-22T18:05:51.526Z,2024-11-22T20:09:59Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373848229,286,,5373848267,233,57,5373848227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085945,57,7,1,4,29,8gxd9ry2580pu1b1dd5ny9ymy,0,33.8,68.9,2024-11-22T18:05:51.527Z,2024-11-22T20:01:55Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373848175,285,,5373848235,233,43,5373848173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085973,44,3,1,4,31,bd4qakf7j0wwie8wke9km7uj8,0,70.2,34.0,2024-11-22T18:05:53.614Z,2024-11-22T20:05:23Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373848371,233,58,5373848305,286,,5373848303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085981,58,7,1,4,31,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,66.0,2024-11-22T18:05:53.615Z,2024-11-22T20:01:56Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373848347,285,,5373848367,233,44,5373848345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750085999,59,1,1,4,34,8gxd9ry2580pu1b1dd5ny9ymy,0,21.6,65.2,2024-11-22T18:05:56.311Z,2024-11-22T18:05:58Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373848451,213,5.53,5373848445,140,53.4,5373848449,212,45.9,5373848443,56,Right,5373848441,157,,5373848455,1,,5373848447,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086091,46,1,1,4,43,bd4qakf7j0wwie8wke9km7uj8,1,37.7,78.8,2024-11-22T18:06:04.999Z,2024-11-22T18:06:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373848851,140,8.4,5373848853,141,66.6,5373848859,213,3.40,5373848855,212,31.9,5373848849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086103,47,1,1,4,47,bd4qakf7j0wwie8wke9km7uj8,0,9.8,69.6,2024-11-22T18:06:09.167Z,2024-11-22T18:06:10Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5373848899,212,36.4,5373848903,1,,5373848893,56,Back,5373848891,157,,5373848897,141,69.7,5373848901,213,0.00,5373848895,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086133,60,1,1,4,49,8gxd9ry2580pu1b1dd5ny9ymy,0,54.1,32.8,2024-11-22T18:06:11.176Z,2024-11-22T18:06:14Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373849015,213,5.94,5373849007,56,Center,5373849011,141,28.0,5373849005,3,,5373849013,212,9.8,5373849009,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086125,48,44,1,4,50,bd4qakf7j0wwie8wke9km7uj8,1,41.0,77.7,2024-11-22T18:06:12.672Z,2024-11-22T20:02:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373848991,56,Back,5373849047,233,61,5373848993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086137,61,44,1,4,50,8gxd9ry2580pu1b1dd5ny9ymy,0,59.0,22.3,2024-11-22T18:06:12.673Z,2024-11-22T20:02:17Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5373849025,56,Center,5373849027,286,,5373849055,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086141,49,1,1,4,51,bd4qakf7j0wwie8wke9km7uj8,1,36.1,79.0,2024-11-22T18:06:12.927Z,2024-11-22T18:06:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373849083,140,51.7,5373849081,56,Center,5373849087,212,16.6,5373849079,3,,5373849093,213,6.12,5373849085,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086145,50,61,1,4,52,bd4qakf7j0wwie8wke9km7uj8,0,50.8,75.4,2024-11-22T18:06:14.727Z,2024-11-22T18:25:54Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5373849105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086155,62,1,1,4,53,8gxd9ry2580pu1b1dd5ny9ymy,0,33.8,17.0,2024-11-22T18:06:15.199Z,2024-11-22T18:06:17Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373849201,140,69.6,5373849205,212,37.7,5373849199,56,Right,5373849207,213,6.23,5373849197,157,,5373849209,1,,5373849203,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086191,51,1,1,4,59,bd4qakf7j0wwie8wke9km7uj8,1,36.1,94.5,2024-11-22T18:06:21.007Z,2024-11-22T18:06:22Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373849425,141,83.0,5373849423,140,38.3,5373849429,213,5.00,5373849427,212,8.2,5373849421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086257,52,4,1,5,0,bd4qakf7j0wwie8wke9km7uj8,1,36.2,77.4,2024-11-22T18:06:22.751Z,2024-11-22T18:06:33Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373849791,152,,5373849795,286,,5373849787,13,,5373849825,233,63,5373849793,265,,5373849789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086217,63,4,1,5,0,8gxd9ry2580pu1b1dd5ny9ymy,0,63.8,22.6,2024-11-22T18:06:22.752Z,2024-11-22T18:06:34Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373849617,265,,5373849611,13,,5373849615,152,,5373849613,56,Center,5373849835,233,52,5373849619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086301,53,1,1,5,9,bd4qakf7j0wwie8wke9km7uj8,1,31.2,72.9,2024-11-22T18:06:31.463Z,2024-11-22T18:06:35Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373850001,152,,5373850007,141,50.3,5373850009,212,16.5,5373850003,56,Back,5373850005,140,36.9,5373849999,5,,5373850011,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086325,54,1,1,5,12,bd4qakf7j0wwie8wke9km7uj8,0,38.4,60.6,2024-11-22T18:06:34.615Z,2024-11-22T20:05:20Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373850145,212,19.2,5373850141,140,43.2,5373850147,213,1.30,5373850139,56,Back,5373850143,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086399,55,1,1,5,17,bd4qakf7j0wwie8wke9km7uj8,1,44.6,67.3,2024-11-22T18:06:39.191Z,2024-11-22T18:06:44Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373850529,141,58.4,5373850533,213,3.53,5373850531,212,16.0,5373850527,140,30.5,5373850525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086461,56,1,1,5,22,bd4qakf7j0wwie8wke9km7uj8,1,36.4,82.9,2024-11-22T18:06:44.615Z,2024-11-22T18:06:50Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373850793,56,Center,5373850801,213,5.78,5373850799,212,25.9,5373850797,141,64.5,5373850795,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086469,57,1,1,5,28,bd4qakf7j0wwie8wke9km7uj8,1,61.1,68.2,2024-11-22T18:06:49.975Z,2024-11-22T18:06:51Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5373850843,140,73.0,5373850849,213,0.08,5373850847,212,12.5,5373850841,56,Center,5373850845,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086483,58,1,1,5,29,bd4qakf7j0wwie8wke9km7uj8,0,74.0,70.3,2024-11-22T18:06:51.046Z,2024-11-22T18:06:52Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373850917,213,0.31,5373850915,212,20.9,5373850911,140,93.0,5373850913,141,79.6,5373850909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086489,64,8,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,12.3,21.5,2024-11-22T18:06:53.462Z,2024-11-22T18:06:53Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5373850953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086539,65,1,1,5,33,8gxd9ry2580pu1b1dd5ny9ymy,0,3.3,34.2,2024-11-22T18:06:55.279Z,2024-11-22T18:06:58Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5373851175,140,38.3,5373851179,212,44.2,5373851181,213,5.69,5373851173,56,Back,5373851171,157,,5373851183,1,,5373851177,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086663,59,5,1,5,36,bd4qakf7j0wwie8wke9km7uj8,1,62.9,102.0,2024-11-22T18:06:58.237Z,2024-11-22T20:03:01Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373851739,56,Left,5373851741,347,,5373851777,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086543,66,5,1,5,36,8gxd9ry2580pu1b1dd5ny9ymy,0,37.1,-2.0,2024-11-22T18:06:58.237Z,2024-11-22T20:03:01Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5373851795,233,59,5373851199,56,Back,5373851201,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086699,60,1,1,5,51,bd4qakf7j0wwie8wke9km7uj8,1,65.3,100.0,2024-11-22T18:07:13.544Z,2024-11-22T18:07:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5373851925,140,88.8,5373851929,212,26.6,5373851933,1,,5373851923,56,Left,5373851921,107,,5373851931,213,5.90,5373851927,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086709,61,1,1,5,55,bd4qakf7j0wwie8wke9km7uj8,0,88.8,86.5,2024-11-22T18:07:17.381Z,2024-11-22T20:05:18Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373851991,56,Center,5373851995,141,71.7,5373851997,212,12.5,5373851999,213,4.08,5373851993,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086747,67,12,1,5,56,8gxd9ry2580pu1b1dd5ny9ymy,1,18.2,34.5,2024-11-22T18:07:18.790Z,2024-11-22T20:04:24Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373852193,213,0.20,5373852189,141,43.0,5373852187,140,45.0,5373852191,212,28.7,5373852185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086755,68,1,1,5,58,8gxd9ry2580pu1b1dd5ny9ymy,0,45.7,43.6,2024-11-22T18:07:20.478Z,2024-11-22T18:07:21Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5373852213,56,Center,5373852219,212,14.8,5373852217,141,44.2,5373852211,168,,5373852209,3,,5373852221,213,0.03,5373852215,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086811,62,1,1,5,59,bd4qakf7j0wwie8wke9km7uj8,1,37.4,58.8,2024-11-22T18:07:21.238Z,2024-11-22T18:07:26Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373852423,212,16.8,5373852419,140,48.1,5373852425,213,5.44,5373852421,141,40.4,5373852417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086817,63,1,1,6,4,bd4qakf7j0wwie8wke9km7uj8,0,51.2,57.6,2024-11-22T18:07:26.109Z,2024-11-22T18:07:28Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373852539,233,69,5373852537,236,,5373852455,56,Center,5373852543,286,,5373852463,213,0.90,5373852459,141,61.5,5373852457,140,53.2,5373852461,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086833,69,74,1,6,4,8gxd9ry2580pu1b1dd5ny9ymy,1,43.5,42.2,2024-11-22T18:07:26.110Z,2024-11-22T20:02:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373852529,285,,5373852527,56,Back,5373852569,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750086859,70,1,1,6,8,8gxd9ry2580pu1b1dd5ny9ymy,1,47.1,42.5,2024-11-22T18:07:29.934Z,2024-11-22T18:07:31Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373852661,213,4.23,5373852657,141,33.6,5373852655,140,44.1,5373852651,56,Back,5373852659,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
