id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2740022959,33,43,1,2,22,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T14:04:05.485Z,2024-10-27T14:56:12Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318688619,212,21.7,5319037425,144,1,5318688613,56,Back,5318688617,141,55.5,5318688621,213,3.63,5318688615,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023047,34,1,1,2,23,b2vft81kyjurzbmekvgrqwr64,1,10.5,55.5,2024-10-27T14:04:06.813Z,2024-10-27T16:42:16Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5318689069,1,,5318689057,56,Center,5318689055,157,,5318689061,141,49.9,5318689063,212,48.6,5318689059,140,56.6,5318689065,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023339,36,1,1,2,24,b2vft81kyjurzbmekvgrqwr64,0,53.0,53.7,2024-10-27T14:04:07.717Z,2024-10-27T16:42:20Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318690561,140,69.2,5318690555,3,,5318690557,168,,5318690565,212,18.1,5318690559,56,Center,5318690567,213,5.93,5318690563,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023063,35,43,1,2,27,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T14:04:10.669Z,2024-10-27T14:56:30Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318689155,56,Center,5319038629,144,44,5318689157,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023081,31,1,1,2,27,6wwwud48qahpwrfxs20334qk5,1,36.2,65.8,2024-10-27T14:04:11.225Z,2024-10-27T14:04:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318689225,212,7.9,5318689221,140,36.1,5318689219,56,Back,5318689227,213,4.70,5318689223,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023175,33,1,1,2,30,6wwwud48qahpwrfxs20334qk5,1,35.4,49.6,2024-10-27T14:04:14.105Z,2024-10-27T14:04:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318689683,140,34.7,5318689689,213,4.68,5318689687,212,21.4,5318689681,56,Back,5318689685,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023209,34,1,1,2,32,6wwwud48qahpwrfxs20334qk5,1,34.5,15.3,2024-10-27T14:04:16.393Z,2024-10-27T14:04:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318689869,140,28.7,5318689875,212,9.9,5318689873,141,26.8,5318689865,56,Back,5318689877,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023267,35,1,1,2,35,6wwwud48qahpwrfxs20334qk5,1,28.7,26.2,2024-10-27T14:04:18.665Z,2024-10-27T14:04:21Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318690193,213,2.48,5318690183,56,Back,5318690185,140,14.2,5318690189,141,43.6,5318690191,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023333,36,1,1,2,38,6wwwud48qahpwrfxs20334qk5,1,12.1,44.3,2024-10-27T14:04:21.769Z,2024-10-27T22:07:29Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318690501,56,Back,5318690505,140,24.4,5318690519,213,0.33,5318690513,212,13.6,5318690509,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023369,37,1,1,2,41,6wwwud48qahpwrfxs20334qk5,1,24.9,50.3,2024-10-27T14:04:24.792Z,2024-10-27T22:07:24Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318690725,213,2.42,5318690721,141,68.5,5318690717,56,Back,5318690723,212,18.7,5318690719,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023395,38,1,1,2,43,6wwwud48qahpwrfxs20334qk5,1,10.6,68.8,2024-10-27T14:04:26.712Z,2024-10-27T22:07:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318690879,56,Back,5318690889,212,12.8,5318690881,140,22.3,5318690891,213,5.99,5318690885,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023531,39,1,1,2,47,6wwwud48qahpwrfxs20334qk5,1,25.4,67.5,2024-10-27T14:04:30.689Z,2024-10-27T22:07:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318691675,213,0.95,5318691671,141,93.9,5318691667,56,Back,5318691669,140,37.7,5318691673,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023647,40,1,1,2,53,6wwwud48qahpwrfxs20334qk5,1,63.4,75.4,2024-10-27T14:04:36.520Z,2024-10-27T14:04:43Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318692261,213,4.71,5318692255,140,63.4,5318692259,212,31.2,5318692253,56,Center,5318692257,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023737,41,1,1,3,0,6wwwud48qahpwrfxs20334qk5,1,70.6,28.6,2024-10-27T14:04:43.600Z,2024-10-27T14:04:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318692731,213,5.49,5318692729,212,11.0,5318692725,140,77.9,5318692727,141,17.1,5318692723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023809,42,1,1,3,4,6wwwud48qahpwrfxs20334qk5,1,77.1,28.0,2024-10-27T14:04:47.937Z,2024-10-27T22:07:05Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5318693139,212,24.0,5318693135,140,71.3,5318693141,213,1.83,5318693137,141,62.1,5318693133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023875,43,1,1,3,7,6wwwud48qahpwrfxs20334qk5,1,66.6,70.2,2024-10-27T14:04:51.337Z,2024-10-27T14:04:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318693517,212,10.3,5318693513,141,55.1,5318693509,140,66.3,5318693521,213,4.68,5318693505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023909,44,1,1,3,10,6wwwud48qahpwrfxs20334qk5,1,67.2,48.7,2024-10-27T14:04:53.888Z,2024-10-27T22:07:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318693689,140,67.9,5318693699,212,13.3,5318693695,141,29.2,5318693703,213,4.77,5318693685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023939,45,1,1,3,11,6wwwud48qahpwrfxs20334qk5,1,67.9,27.9,2024-10-27T14:04:55.408Z,2024-10-27T14:04:56Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318693863,140,61.9,5318693869,212,9.9,5318693867,141,39.1,5318693859,56,Center,5318693873,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740023955,46,1,1,3,13,6wwwud48qahpwrfxs20334qk5,1,60.2,40.9,2024-10-27T14:04:56.793Z,2024-10-27T22:07:27Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318693931,140,64.0,5318693929,56,Center,5318693935,212,6.0,5318693933,141,47.5,5318693937,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024001,47,1,1,3,14,6wwwud48qahpwrfxs20334qk5,1,64.0,47.8,2024-10-27T14:04:57.728Z,2024-10-27T22:07:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318694185,141,32.2,5318694181,56,Center,5318694187,212,13.3,5318694189,213,4.06,5318694183,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024051,48,1,1,3,16,6wwwud48qahpwrfxs20334qk5,1,56.4,32.2,2024-10-27T14:04:59.616Z,2024-10-27T14:05:02Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318694407,213,5.18,5318694399,56,Right,5318694403,141,17.7,5318694405,212,11.1,5318694401,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024105,49,1,1,3,18,6wwwud48qahpwrfxs20334qk5,1,61.4,17.0,2024-10-27T14:05:02.184Z,2024-10-27T14:05:05Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318694715,213,1.09,5318694711,141,27.6,5318694707,56,Center,5318694709,140,65.0,5318694713,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024115,50,1,1,3,21,6wwwud48qahpwrfxs20334qk5,0,67.2,31.6,2024-10-27T14:05:05.448Z,2024-10-27T14:05:06Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318694757,141,34.5,5318694759,212,5.0,5318694753,56,Center,5318694755,140,71.6,5318694761,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024159,37,61,1,3,24,b2vft81kyjurzbmekvgrqwr64,1,24.8,59.4,2024-10-27T14:05:07.754Z,2024-10-27T14:05:07Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5318694959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024267,39,1,1,3,27,b2vft81kyjurzbmekvgrqwr64,1,41.3,79.0,2024-10-27T14:05:11.191Z,2024-10-27T14:05:13Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318695451,56,Back,5318695455,141,88.9,5318695453,140,29.4,5318695459,213,2.65,5318695457,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024307,40,1,1,3,29,b2vft81kyjurzbmekvgrqwr64,1,30.0,85.1,2024-10-27T14:05:12.917Z,2024-10-27T14:05:15Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318695615,56,Back,5318695619,141,68.7,5318695627,213,4.91,5318695617,140,32.1,5318695623,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024455,41,1,1,3,31,b2vft81kyjurzbmekvgrqwr64,1,30.8,62.0,2024-10-27T14:05:14.861Z,2024-10-27T14:05:22Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5318696397,140,27.8,5318696395,56,Back,5318696401,212,21.2,5318696403,213,4.56,5318696399,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024591,42,1,1,3,38,b2vft81kyjurzbmekvgrqwr64,1,27.8,31.0,2024-10-27T14:05:22.373Z,2024-10-27T14:57:30Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318697185,140,25.0,5318697191,213,1.85,5318697187,141,46.0,5318697183,56,Back,5318697189,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024679,43,1,1,3,46,b2vft81kyjurzbmekvgrqwr64,1,24.6,42.1,2024-10-27T14:05:29.542Z,2024-10-27T14:57:39Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318697639,212,22.8,5318697629,56,Back,5318697641,213,1.16,5318697631,140,33.3,5318697635,141,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740088327,460,1,1,3,47,b2vft81kyjurzbmekvgrqwr64,1,29.2,91.2,2024-10-27T14:05:30.476Z,2024-10-27T14:58:04Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5319045951,212,11.8,5319045945,140,20.7,5319045947,141,79.9,5319045953,213,3.85,5319045943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740088355,461,1,1,3,48,b2vft81kyjurzbmekvgrqwr64,1,20.7,79.9,2024-10-27T14:05:31.476Z,2024-10-27T14:58:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5319046105,56,Back,5319046107,140,22.6,5319046111,212,29.0,5319046113,213,4.78,5319046109,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024715,44,1,1,3,50,b2vft81kyjurzbmekvgrqwr64,1,23.1,30.4,2024-10-27T14:05:33.630Z,2024-10-27T16:56:57Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,1.0,5318709863,22,,5318697813,213,0.46,5318709859,210,16,5318697801,56,Center,5318697817,1,,5318697799,157,,5318697803,140,72.6,5318697807,141,68.4,5318697811,212,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740024863,45,16,1,3,58,b2vft81kyjurzbmekvgrqwr64,1,80.8,56.4,2024-10-27T14:05:41.485Z,2024-10-27T16:56:57Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318705379,80,,5318698591,56,Center,5318705391,231,51.8,5318704853,375,03:56.772,5319829027,18,,5318705387,230,96.4,5318698587,22,,5318709933,55,44,5318704849,374,2024-10-27 14:05:40.248,5319829029,215,,5318709929,29,5318705381,102,46.6,5318704839,20,5318705383,103,7.6,,,,,,,,,,,,,,
2740025819,51,1,1,4,50,6wwwud48qahpwrfxs20334qk5,1,50.2,50.3,2024-10-27T14:06:34.311Z,2024-10-27T16:42:55Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318703949,56,Back,5318703951,140,36.5,5318703953,141,51.5,5318703957,213,3.08,5319742867,279,G,5318703955,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740025851,52,1,1,4,53,6wwwud48qahpwrfxs20334qk5,1,36.3,50.4,2024-10-27T14:06:37.319Z,2024-10-27T14:06:39Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318704113,141,60.3,5318704117,213,0.49,5318704109,56,Back,5318704115,212,14.2,5318704111,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740025869,53,1,1,4,55,6wwwud48qahpwrfxs20334qk5,1,48.3,61.2,2024-10-27T14:06:38.959Z,2024-10-27T14:06:40Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318704207,213,3.74,5318704199,56,Back,5318704203,141,52.2,5318704201,140,39.7,5318704205,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740025925,54,1,1,4,56,6wwwud48qahpwrfxs20334qk5,1,39.5,52.2,2024-10-27T14:06:39.910Z,2024-10-27T14:06:43Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318704491,140,32.3,5318704487,56,Back,5318704501,212,13.2,5318704505,213,2.18,5318704497,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026007,55,1,1,4,59,6wwwud48qahpwrfxs20334qk5,1,28.8,62.9,2024-10-27T14:06:43.431Z,2024-10-27T14:06:47Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318705025,141,30.1,5318705023,140,27.6,5318705027,212,22.3,5318705031,213,4.66,5318705021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026085,56,1,1,5,4,6wwwud48qahpwrfxs20334qk5,1,26.9,32.7,2024-10-27T14:06:47.519Z,2024-10-27T14:06:51Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318705417,212,17.2,5318705419,213,2.55,5318705413,140,13.3,5318705411,56,Back,5318705415,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026135,57,1,1,5,7,6wwwud48qahpwrfxs20334qk5,1,11.7,48.7,2024-10-27T14:06:51.271Z,2024-10-27T14:06:54Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318705681,56,Back,5318705685,141,66.6,5318705689,213,0.87,5318705683,140,21.4,5318705687,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026213,58,1,1,5,10,6wwwud48qahpwrfxs20334qk5,1,20.4,68.5,2024-10-27T14:06:53.950Z,2024-10-27T14:06:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318706149,141,48.7,5318706151,212,15.2,5318706153,213,4.22,5318706147,140,13.6,5318706145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026329,59,1,1,5,13,6wwwud48qahpwrfxs20334qk5,1,13.5,48.5,2024-10-27T14:06:57.167Z,2024-10-27T14:07:01Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318706795,141,50.7,5318706791,140,21.3,5318706785,56,Back,5318706805,213,0.18,5318706801,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026355,60,1,1,5,17,6wwwud48qahpwrfxs20334qk5,1,21.5,51.5,2024-10-27T14:07:01.367Z,2024-10-27T14:07:02Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318706933,141,66.7,5318706937,213,1.63,5318706935,212,10.4,5318706929,56,Back,5318706931,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026393,61,1,1,5,19,6wwwud48qahpwrfxs20334qk5,1,20.9,66.7,2024-10-27T14:07:02.575Z,2024-10-27T14:07:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318707189,141,62.0,5318707191,212,11.7,5318707193,213,6.01,5318707187,140,31.6,5318707185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026449,62,1,1,5,20,6wwwud48qahpwrfxs20334qk5,1,31.6,62.0,2024-10-27T14:07:04.134Z,2024-10-27T22:07:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318707451,212,27.1,5318707449,141,67.0,5318707445,56,Center,5318707453,213,0.13,5318707447,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026467,63,61,1,5,23,6wwwud48qahpwrfxs20334qk5,1,57.5,67.0,2024-10-27T14:07:06.604Z,2024-10-27T14:07:07Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5318707539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026485,64,1,1,5,24,6wwwud48qahpwrfxs20334qk5,0,58.8,73.0,2024-10-27T14:07:07.694Z,2024-10-27T14:07:08Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318707641,140,70.4,5318707645,212,12.9,5318707647,213,5.94,5318707643,141,66.6,5318707639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026731,46,1,1,5,26,b2vft81kyjurzbmekvgrqwr64,1,30.9,25.5,2024-10-27T14:07:10.182Z,2024-10-27T14:58:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318708965,212,31.3,5318708961,140,24.8,5318708967,213,1.78,5318708959,56,Back,5318708963,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026793,47,1,1,5,36,b2vft81kyjurzbmekvgrqwr64,1,36.3,39.1,2024-10-27T14:07:20.436Z,2024-10-27T14:59:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5318709375,140,28.2,5318709377,141,27.2,5318709373,56,Back,5318709381,213,3.90,5318709379,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026965,48,1,1,5,49,b2vft81kyjurzbmekvgrqwr64,1,24.1,30.9,2024-10-27T14:07:33.399Z,2024-10-27T14:59:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319051579,140,22.8,5319051583,212,27.1,5319051577,56,Back,5319051581,141,70.7,5319051585,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740091179,464,1,1,5,50,b2vft81kyjurzbmekvgrqwr64,1,35.3,40.5,2024-10-27T14:07:33.476Z,2024-10-27T16:51:49Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5319061565,140,38.6,5319061569,212,6.1,5319061563,56,Back,5319061571,213,5.32,5319061567,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026977,49,1,1,5,50,b2vft81kyjurzbmekvgrqwr64,1,24.1,67.9,2024-10-27T14:07:33.638Z,2024-10-27T14:59:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5319052229,213,6.13,5319052221,56,Back,5319052227,212,14.4,5319052223,140,37.6,5319052225,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026981,50,1,1,5,50,b2vft81kyjurzbmekvgrqwr64,1,33.5,63.0,2024-10-27T14:07:33.741Z,2024-10-27T14:59:33Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5319053117,56,Back,5319053123,212,19.9,5319053119,140,36.0,5319053121,141,92.0,5319053125,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740026993,51,1,1,5,50,b2vft81kyjurzbmekvgrqwr64,1,40.2,91.6,2024-10-27T14:07:33.869Z,2024-10-27T14:59:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5319054099,140,27.5,5319054103,212,19.3,5319054097,56,Back,5319054105,213,3.95,5319054101,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740090053,463,1,1,5,51,b2vft81kyjurzbmekvgrqwr64,1,23.6,67.3,2024-10-27T14:07:34.476Z,2024-10-27T15:00:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5319055541,140,23.6,5319055545,212,24.7,5319055543,141,31.0,5319055539,56,Back,5319055547,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027129,52,1,1,5,56,b2vft81kyjurzbmekvgrqwr64,1,25.4,44.0,2024-10-27T14:07:39.645Z,2024-10-27T15:01:01Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318711295,140,37.2,5318711305,213,0.03,5318711301,212,12.4,5318711293,56,Back,5318711297,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027193,53,1,1,5,58,b2vft81kyjurzbmekvgrqwr64,1,25.9,47.2,2024-10-27T14:07:41.613Z,2024-10-27T15:00:10Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318711623,212,19.5,5318711619,140,25.0,5318711627,213,4.66,5318711617,56,Back,5318711621,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027285,54,1,1,6,1,b2vft81kyjurzbmekvgrqwr64,1,25.3,20.3,2024-10-27T14:07:44.573Z,2024-10-27T15:00:16Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318712121,141,23.7,5318712125,213,0.10,5318712119,140,47.3,5318712123,212,23.2,5318712117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740091807,465,1,1,6,2,b2vft81kyjurzbmekvgrqwr64,1,35.6,39.7,2024-10-27T14:07:45.476Z,2024-10-27T15:01:51Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5319065161,141,42.4,5319065165,213,3.00,5319065155,56,Back,5319065163,212,13.4,5319065157,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740092293,466,1,1,6,3,b2vft81kyjurzbmekvgrqwr64,1,26.4,41.0,2024-10-27T14:07:46.476Z,2024-10-27T15:02:22Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5319067877,212,14.4,5319067879,213,4.58,5319067873,141,20.0,5319067867,56,Back,5319067871,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027323,55,1,1,6,5,b2vft81kyjurzbmekvgrqwr64,1,47.3,23.7,2024-10-27T14:07:48.933Z,2024-10-27T14:07:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318712327,212,10.9,5318712323,140,43.4,5318712325,141,38.6,5318712329,213,1.95,5318712321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027353,56,1,1,6,6,b2vft81kyjurzbmekvgrqwr64,1,43.4,38.6,2024-10-27T14:07:50.389Z,2024-10-27T14:07:52Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318712481,56,Center,5318712485,141,25.8,5318712487,212,19.7,5318712489,213,5.82,5318712483,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027401,57,1,1,6,8,b2vft81kyjurzbmekvgrqwr64,1,60.2,25.8,2024-10-27T14:07:52.229Z,2024-10-27T15:02:46Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5318712755,213,0.52,5318712751,141,31.9,5318712749,140,67.1,5318712747,56,Center,5318712753,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027441,58,1,1,6,10,b2vft81kyjurzbmekvgrqwr64,1,68.7,29.5,2024-10-27T14:07:54.205Z,2024-10-27T14:07:57Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318713053,213,5.82,5318713047,140,90.1,5318713045,56,Right,5318713049,141,13.1,5318713051,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027451,59,1,1,6,13,b2vft81kyjurzbmekvgrqwr64,0,91.2,13.7,2024-10-27T14:07:57.141Z,2024-10-27T16:44:52Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318713115,141,24.7,5318713111,56,Center,5318713123,213,1.65,5318713113,140,90.6,5318713119,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740027473,65,61,1,6,14,6wwwud48qahpwrfxs20334qk5,1,7.2,71.2,2024-10-27T14:07:58.278Z,2024-10-27T14:07:58Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318713221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
