id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2754672223,30,1,1,3,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.4,67.9,2024-12-02T17:34:04.111Z,2024-12-02T17:34:05Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398594073,140,60.1,5398594071,56,Center,5398594077,212,8.9,5398594075,141,56.6,5398594079,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672247,31,1,1,3,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.1,56.6,2024-12-02T17:34:04.831Z,2024-12-02T17:34:07Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398594237,56,Back,5398594243,212,21.3,5398594241,141,34.3,5398594239,140,45.9,5398594245,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672273,32,1,1,3,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.9,34.3,2024-12-02T17:34:07.360Z,2024-12-02T17:34:12Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398594393,140,78.6,5398594389,155,,5398594401,1,,5398594391,56,Right,5398594397,212,37.9,5398594395,141,10.7,5398594399,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672281,33,61,1,3,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.6,10.7,2024-12-02T17:34:09.928Z,2024-12-02T20:15:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398594443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672321,30,1,1,3,25,8cfkisxf1fkxdqtt6tx1tup48,0,37.1,85.6,2024-12-02T17:34:16.287Z,2024-12-02T17:34:21Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398594711,140,39.5,5398594873,233,34,5398594717,213,5.57,5398594709,56,Back,5398594715,212,3.3,5398594871,236,,5398594713,141,82.4,5398594877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672339,34,74,1,3,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.4,4.1,2024-12-02T17:34:16.288Z,2024-12-02T20:15:18Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398594855,56,Right,5398594857,285,,5398594909,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672353,31,1,1,3,29,8cfkisxf1fkxdqtt6tx1tup48,1,16.9,86.2,2024-12-02T17:34:20.023Z,2024-12-02T17:34:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398594971,213,3.95,5398594967,212,18.6,5398594963,141,66.4,5398594955,56,Back,5398594959,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672399,32,1,1,3,31,8cfkisxf1fkxdqtt6tx1tup48,1,4.9,63.1,2024-12-02T17:34:22.150Z,2024-12-02T17:34:28Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398595239,141,68.2,5398595235,56,Back,5398595237,140,15.6,5398595241,212,11.8,5398595243,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672433,33,1,1,3,37,8cfkisxf1fkxdqtt6tx1tup48,1,23.9,51.8,2024-12-02T17:34:28.190Z,2024-12-02T17:34:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398595393,213,4.71,5398595381,56,Back,5398595383,140,23.9,5398595389,212,22.0,5398595385,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672501,34,1,1,3,40,8cfkisxf1fkxdqtt6tx1tup48,1,23.9,19.5,2024-12-02T17:34:31.071Z,2024-12-02T17:34:38Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5398595797,140,9.6,5398595795,56,Back,5398595801,212,21.5,5398595803,213,2.34,5398595799,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672543,35,1,1,3,47,8cfkisxf1fkxdqtt6tx1tup48,1,13.2,46.4,2024-12-02T17:34:38.407Z,2024-12-02T17:34:42Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398596053,140,46.9,5398596061,1,,5398596059,213,5.80,5398596055,141,19.2,5398596049,155,,5398596057,212,39.9,5398596051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672551,36,44,1,3,50,8cfkisxf1fkxdqtt6tx1tup48,1,44.8,18.7,2024-12-02T17:34:41.646Z,2024-12-02T18:30:18Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5398596133,233,35,5398596093,56,Back,5398596095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672541,35,44,1,3,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.2,81.3,2024-12-02T17:34:41.647Z,2024-12-02T18:30:19Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398596043,56,Left,5398596045,286,,5398596151,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672569,37,1,1,3,51,8cfkisxf1fkxdqtt6tx1tup48,0,46.9,19.2,2024-12-02T17:34:42.463Z,2024-12-02T17:34:44Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5398596183,141,32.5,5398596181,140,59.0,5398596187,213,0.62,5398596179,56,Center,5398596185,212,15.6,5398596177,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672567,36,44,1,3,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,64.6,2024-12-02T17:34:43.263Z,2024-12-02T18:30:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398596173,285,,5398596171,56,Back,5398596233,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672575,38,44,1,3,52,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,35.4,2024-12-02T17:34:43.264Z,2024-12-02T18:30:20Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398596217,286,,5398596215,56,Center,5398596237,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672611,37,1,1,3,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.0,59.6,2024-12-02T17:34:43.503Z,2024-12-02T17:34:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398596385,212,10.7,5398596377,3,,5398596381,140,50.3,5398596383,141,47.3,5398596379,56,Center,5398596387,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672617,38,3,1,3,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,50.7,50.8,2024-12-02T17:34:46.749Z,2024-12-02T20:15:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398596405,56,Center,5398596407,286,,5398596451,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672605,39,7,1,3,56,8cfkisxf1fkxdqtt6tx1tup48,0,49.3,49.2,2024-12-02T17:34:46.750Z,2024-12-02T18:27:37Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398596343,285,,5398596341,56,Back,5398596419,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672627,39,1,1,3,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.5,43.1,2024-12-02T17:34:49.094Z,2024-12-02T17:34:50Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398596503,56,Center,5398596505,140,68.7,5398596509,212,11.7,5398596511,213,0.41,5398596507,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672635,41,1,1,3,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,50.0,2024-12-02T17:34:50.195Z,2024-12-02T17:34:51Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5398596535,56,Center,5398596539,141,38.0,5398596541,212,8.8,5398596543,213,5.10,5398596537,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672649,42,1,1,4,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,38.0,2024-12-02T17:34:50.816Z,2024-12-02T20:15:15Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398596625,213,1.04,5398596619,140,76.2,5398596623,212,9.0,5398596621,141,49.4,5398596617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672653,43,50,1,4,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,84.4,38.6,2024-12-02T17:34:53.903Z,2024-12-02T20:15:11Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5398617131,286,,5398596641,56,Center,5398619531,233,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754676191,93,7,1,4,3,8cfkisxf1fkxdqtt6tx1tup48,1,15.6,61.4,2024-12-02T17:34:53.904Z,2024-12-02T18:27:38Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398619519,233,43,5398619505,285,,5398619503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672673,40,1,1,4,4,8cfkisxf1fkxdqtt6tx1tup48,0,11.8,57.0,2024-12-02T17:34:55.542Z,2024-12-02T18:26:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398596777,56,Back,5398596785,213,4.96,5398596779,140,12.0,5398596781,141,55.8,5398620621,233,45,5398596783,212,0.8,5398620625,286,,5398620619,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672683,45,74,1,4,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.4,53.0,2024-12-02T17:34:55.543Z,2024-12-02T20:15:09Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398620595,285,,5398620633,233,40,5398596821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672663,44,61,1,4,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.2,56.9,2024-12-02T17:34:55.875Z,2024-12-02T17:45:18Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398596701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754676189,92,1,1,4,5,8cfkisxf1fkxdqtt6tx1tup48,1,16.2,54.6,2024-12-02T17:34:56.602Z,2024-12-02T17:45:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398622349,141,57.0,5398622353,213,2.80,5398622351,212,4.9,5398622345,56,Back,5398622347,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673135,51,43,1,4,6,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T17:34:57.501Z,2024-12-02T17:45:47Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398599607,56,Back,5398623163,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672695,41,12,1,4,9,8cfkisxf1fkxdqtt6tx1tup48,1,11.8,53.6,2024-12-02T17:34:59.696Z,2024-12-02T18:26:20Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398596977,56,Back,5398596985,213,5.88,5398596979,140,43.5,5398596983,212,36.2,5398596981,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672743,46,8,1,4,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.5,60.6,2024-12-02T17:35:05.535Z,2024-12-02T17:46:07Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398597249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672763,47,1,1,4,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.1,85.0,2024-12-02T17:35:06.664Z,2024-12-02T20:15:10Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398597383,155,,5398597391,212,58.9,5398597395,1,,5398597387,140,86.6,5398597381,2,,5398597393,213,4.83,5398597389,141,0.0,5398597385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672787,42,5,1,4,17,8cfkisxf1fkxdqtt6tx1tup48,1,16.2,101.3,2024-12-02T17:35:07.895Z,2024-12-02T18:30:29Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398597553,347,,5398597551,56,Back,5398597559,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672769,48,5,1,4,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,83.8,-1.3,2024-12-02T17:35:07.895Z,2024-12-02T18:30:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398597433,347,,5398597431,56,Right,5398597569,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672907,43,1,1,4,35,8cfkisxf1fkxdqtt6tx1tup48,1,22.6,100.0,2024-12-02T17:35:25.839Z,2024-12-02T17:35:29Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398598273,140,30.8,5398598271,56,Back,5398598277,212,13.5,5398598275,141,85.9,5398598269,107,,5398598279,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672919,44,1,1,4,38,8cfkisxf1fkxdqtt6tx1tup48,1,29.2,86.0,2024-12-02T17:35:29.614Z,2024-12-02T17:35:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398598335,56,Back,5398598339,141,96.6,5398598341,212,10.4,5398598343,213,2.38,5398598337,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672955,45,1,1,4,40,8cfkisxf1fkxdqtt6tx1tup48,1,22.0,96.6,2024-12-02T17:35:30.913Z,2024-12-02T17:35:34Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398598547,141,87.7,5398598549,212,19.0,5398598545,140,4.8,5398598551,213,3.46,5398598543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672959,46,1,1,4,43,8cfkisxf1fkxdqtt6tx1tup48,0,4.8,87.7,2024-12-02T17:35:34.614Z,2024-12-02T17:35:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398598557,56,Back,5398598561,141,86.8,5398598563,212,7.7,5398598559,140,12.1,5398598565,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672957,49,61,1,4,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.8,13.1,2024-12-02T17:35:34.655Z,2024-12-02T17:35:34Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398598555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673013,47,5,1,4,44,8cfkisxf1fkxdqtt6tx1tup48,1,13.8,101.8,2024-12-02T17:35:35.430Z,2024-12-02T18:30:30Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398598907,56,Back,5398598909,347,,5398598915,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754672963,50,5,1,4,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.2,-1.8,2024-12-02T17:35:35.430Z,2024-12-02T18:30:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398598585,347,,5398598583,56,Right,5398598919,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673023,48,1,1,4,52,8cfkisxf1fkxdqtt6tx1tup48,1,21.1,100.0,2024-12-02T17:35:42.830Z,2024-12-02T17:35:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5398598973,212,11.7,5398598971,141,90.5,5398598967,56,Back,5398598975,213,5.60,5398598965,107,,5398598969,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673027,49,1,1,4,54,8cfkisxf1fkxdqtt6tx1tup48,0,29.7,90.5,2024-12-02T17:35:45.054Z,2024-12-02T17:35:46Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398599005,212,7.5,5398598997,168,,5398599003,141,93.3,5398598999,56,Back,5398599001,140,36.6,5398599007,213,0.26,5398598995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673035,51,1,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.0,9.2,2024-12-02T17:35:45.838Z,2024-12-02T17:35:46Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398599047,212,10.9,5398599043,140,78.8,5398599041,56,Right,5398599039,3,,5398599049,213,0.56,5398599045,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673041,50,1,1,4,57,8cfkisxf1fkxdqtt6tx1tup48,0,28.6,93.0,2024-12-02T17:35:48.181Z,2024-12-02T17:35:48Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398599083,141,88.9,5398599081,140,31.2,5398599079,56,Back,5398599087,213,5.49,5398599085,212,3.9,5398599077,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673077,52,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.8,24.4,2024-12-02T17:35:51.238Z,2024-12-02T20:15:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398599309,212,27.7,5398599305,140,46.6,5398599307,141,19.1,5398599311,213,3.27,5398599301,157,,5398599313,1,,5398599303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673109,54,1,1,5,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,22.4,2024-12-02T17:35:56.330Z,2024-12-02T17:35:58Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398599499,212,20.9,5398599495,140,23.6,5398599497,141,41.8,5398599501,213,2.46,5398599493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673133,55,1,1,5,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.6,41.8,2024-12-02T17:35:58.182Z,2024-12-02T17:35:59Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398599591,140,31.3,5398599593,141,28.5,5398599597,213,5.44,5398599595,212,12.1,5398599589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673173,56,1,1,5,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.1,28.6,2024-12-02T17:35:59.421Z,2024-12-02T17:36:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398599833,56,Back,5398599837,141,44.5,5398599841,213,1.21,5398599839,212,11.6,5398599835,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673193,57,1,1,5,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,55.4,2024-12-02T17:36:04.255Z,2024-12-02T17:36:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398599947,212,10.9,5398599941,56,Back,5398599943,140,38.2,5398599949,213,4.94,5398599945,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673221,58,1,1,5,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.2,39.2,2024-12-02T17:36:05.846Z,2024-12-02T17:36:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398600115,212,25.4,5398600117,213,5.23,5398600103,56,Right,5398600107,140,50.2,5398600111,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673255,59,1,1,5,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.1,6.2,2024-12-02T17:36:08.712Z,2024-12-02T17:36:11Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398600281,141,19.7,5398600283,212,14.3,5398600279,140,38.6,5398600285,213,2.45,5398600277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673301,60,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.7,27.0,2024-12-02T17:36:11.805Z,2024-12-02T17:36:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398600533,56,Back,5398600541,213,2.33,5398600537,141,46.7,5398600535,140,25.7,5398600539,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673345,61,1,1,5,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.6,43.1,2024-12-02T17:36:18.805Z,2024-12-02T17:36:24Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398600873,213,5.16,5398600871,212,13.1,5398600867,140,28.0,5398600865,56,Back,5398600869,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673377,62,1,1,5,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,24.9,2024-12-02T17:36:24.806Z,2024-12-02T17:36:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398601035,212,14.9,5398601027,56,Back,5398601033,141,23.1,5398601031,140,47.1,5398601037,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673395,63,1,1,5,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.3,25.6,2024-12-02T17:36:28.534Z,2024-12-02T17:36:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398601123,56,Back,5398601129,212,14.6,5398601131,213,5.08,5398601125,140,48.3,5398601127,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673407,64,1,1,5,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.3,5.6,2024-12-02T17:36:30.725Z,2024-12-02T17:36:33Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398601227,141,21.3,5398601225,140,38.8,5398601231,213,2.32,5398601229,212,14.6,5398601223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673417,65,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.7,23.9,2024-12-02T17:36:33.189Z,2024-12-02T17:36:35Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398601299,56,Back,5398601303,141,40.3,5398601301,140,33.2,5398601307,213,1.89,5398601305,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673435,66,1,1,5,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.8,39.7,2024-12-02T17:36:35.206Z,2024-12-02T17:36:38Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398601369,140,34.5,5398601375,213,4.79,5398601367,56,Back,5398601371,141,26.1,5398601373,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673495,67,1,1,5,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,33.9,2024-12-02T17:36:39.909Z,2024-12-02T17:36:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398601735,213,1.59,5398601721,56,Back,5398601729,141,58.7,5398601731,212,16.9,5398601725,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673501,68,1,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.9,79.7,2024-12-02T17:36:44.886Z,2024-12-02T17:36:45Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398601767,212,9.7,5398601763,140,69.4,5398601761,56,Center,5398601769,213,5.88,5398601765,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673555,53,1,1,5,57,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,23.6,2024-12-02T17:36:48.637Z,2024-12-02T17:36:49Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398602053,56,Back,5398602061,213,2.60,5398602055,140,26.9,5398602059,212,4.5,5398602057,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673561,54,3,1,5,58,8cfkisxf1fkxdqtt6tx1tup48,0,27.8,23.1,2024-12-02T17:36:49.476Z,2024-12-02T18:27:39Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5398602065,56,Back,5398602177,233,69,5398602067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673575,69,7,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.2,76.9,2024-12-02T17:36:49.477Z,2024-12-02T18:27:38Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398602143,56,Center,5398602145,286,,5398602173,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754673577,70,1,1,6,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,93.2,2024-12-02T17:36:52.013Z,2024-12-02T17:39:29Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398602153,212,5.4,5398602155,213,4.73,5398602147,56,Left,5398602151,141,85.2,5398602149,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
