id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2815300109,31,1,1,2,28,b2vft81kyjurzbmekvgrqwr64,0,54.7,68.8,2025-05-16T17:02:25.370Z,2025-05-16T17:02:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730272675,212,14.6,5730272677,213,0.14,5730272667,3,,5730272669,56,Center,5730272673,141,71.8,5730272671,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300129,29,1,1,2,29,7gkglopz9cjsysn2u6sbhuvc5,0,26.9,29.2,2025-05-16T17:02:26.307Z,2025-05-16T17:36:20Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730272763,141,41.3,5730272761,140,25.3,5730272757,3,,5730272759,56,Back,5730272767,213,1.77,5730272765,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300139,30,61,1,2,30,7gkglopz9cjsysn2u6sbhuvc5,1,25.1,42.2,2025-05-16T17:02:26.798Z,2025-05-16T19:38:08Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730272813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300145,32,8,1,2,31,b2vft81kyjurzbmekvgrqwr64,1,67.9,55.1,2025-05-16T17:02:28.474Z,2025-05-16T17:50:24Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730272847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815333989,399,1,1,2,32,b2vft81kyjurzbmekvgrqwr64,1,67.9,66.4,2025-05-16T17:02:28.505Z,2025-05-16T17:52:13Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730461399,141,51.9,5730461397,140,68.3,5730461403,213,4.75,5730461395,56,Center,5730461401,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300155,33,1,1,2,32,b2vft81kyjurzbmekvgrqwr64,1,67.4,62.3,2025-05-16T17:02:29.098Z,2025-05-16T19:27:09Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730272905,141,53.0,5730272907,212,7.8,5730272903,140,71.7,5730272901,56,Center,5730272909,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300165,34,1,1,2,33,b2vft81kyjurzbmekvgrqwr64,1,71.7,53.0,2025-05-16T17:02:29.682Z,2025-05-16T19:27:09Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730272959,141,61.7,5730272957,140,71.4,5730272963,213,1.62,5730272961,212,5.9,5730272955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300173,35,61,1,2,34,b2vft81kyjurzbmekvgrqwr64,0,71.7,61.5,2025-05-16T17:02:30.571Z,2025-05-16T19:27:08Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730272993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300195,32,1,1,2,37,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,41.5,2025-05-16T17:02:34.251Z,2025-05-16T17:02:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730273119,141,52.4,5730273115,56,Back,5730273121,212,26.9,5730273117,140,6.7,5730273123,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300235,33,1,1,2,40,7gkglopz9cjsysn2u6sbhuvc5,1,6.8,53.0,2025-05-16T17:02:36.971Z,2025-05-16T17:02:44Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730273357,141,85.4,5730273353,56,Back,5730273361,213,1.05,5730273355,140,18.8,5730273359,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300241,34,1,1,2,47,7gkglopz9cjsysn2u6sbhuvc5,0,4.9,93.5,2025-05-16T17:02:43.587Z,2025-05-16T17:02:45Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5730273399,140,26.9,5730273403,212,23.2,5730273401,141,90.3,5730273395,157,,5730273407,1,,5730273405,213,6.19,5730273397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300265,37,1,1,2,51,b2vft81kyjurzbmekvgrqwr64,1,77.1,11.4,2025-05-16T17:02:47.505Z,2025-05-16T17:02:49Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730273559,141,10.6,5730273557,140,80.9,5730273555,56,Right,5730273561,212,4.0,5730273563,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300271,38,3,1,2,53,b2vft81kyjurzbmekvgrqwr64,0,78.6,5.4,2025-05-16T17:02:49.618Z,2025-05-16T17:02:58Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730273745,233,35,5730273583,56,Right,5730273585,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300299,35,7,1,2,53,7gkglopz9cjsysn2u6sbhuvc5,1,21.4,94.6,2025-05-16T17:02:49.619Z,2025-05-16T19:38:07Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730273725,233,38,5730273721,285,,5730273717,167,,5730273719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300325,36,5,1,2,54,7gkglopz9cjsysn2u6sbhuvc5,0,25.2,101.2,2025-05-16T17:02:50.698Z,2025-05-16T19:27:18Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730273857,56,Back,5730273899,233,39,5730273859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300279,39,5,1,2,54,b2vft81kyjurzbmekvgrqwr64,1,74.8,-1.2,2025-05-16T17:02:50.698Z,2025-05-16T17:43:53Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730273863,233,36,5730273611,347,,5730273609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300305,40,1,1,2,55,b2vft81kyjurzbmekvgrqwr64,1,75.2,0.0,2025-05-16T17:02:52.402Z,2025-05-16T17:43:56Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730273759,56,Back,5730273767,213,2.72,5730273765,212,37.2,5730273769,1,,5730273763,141,20.7,5730273761,140,42.8,5730273757,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300341,41,1,1,2,59,b2vft81kyjurzbmekvgrqwr64,1,39.5,25.0,2025-05-16T17:02:55.730Z,2025-05-16T17:03:00Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730273965,213,2.03,5730273959,140,32.0,5730273961,141,48.7,5730273963,212,17.9,5730273957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300425,42,1,1,3,2,b2vft81kyjurzbmekvgrqwr64,1,29.6,62.1,2025-05-16T17:02:59.171Z,2025-05-16T17:03:09Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730274425,140,12.6,5730274431,213,3.54,5730274427,141,51.0,5730274429,212,19.4,5730274423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300475,43,1,1,3,12,b2vft81kyjurzbmekvgrqwr64,1,10.5,49.3,2025-05-16T17:03:09.242Z,2025-05-16T17:03:14Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730274699,56,Back,5730274715,213,4.68,5730274707,141,16.2,5730274711,212,22.5,5730274703,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300485,44,1,1,3,17,b2vft81kyjurzbmekvgrqwr64,1,9.9,16.2,2025-05-16T17:03:13.546Z,2025-05-16T17:03:16Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730274759,141,14.1,5730274753,157,,5730274765,1,,5730274757,140,31.3,5730274761,212,22.5,5730274755,56,Back,5730274763,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300497,45,1,1,3,20,b2vft81kyjurzbmekvgrqwr64,1,32.5,15.2,2025-05-16T17:03:16.547Z,2025-05-16T17:03:17Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730274819,212,3.8,5730274813,56,Back,5730274817,141,19.7,5730274821,213,2.20,5730274815,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300541,46,1,1,3,20,b2vft81kyjurzbmekvgrqwr64,1,30.4,19.7,2025-05-16T17:03:17.418Z,2025-05-16T17:03:23Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730275051,212,13.4,5730275053,213,0.73,5730275049,141,32.8,5730275047,140,39.9,5730275045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300547,47,1,1,3,26,b2vft81kyjurzbmekvgrqwr64,0,65.4,28.9,2025-05-16T17:03:23.162Z,2025-05-16T17:03:24Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730275085,213,0.62,5730275081,141,36.4,5730275083,212,8.8,5730275077,56,Center,5730275079,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300555,38,8,1,3,26,7gkglopz9cjsysn2u6sbhuvc5,1,24.6,64.9,2025-05-16T17:03:23.451Z,2025-05-16T17:03:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730275107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300573,39,1,1,3,29,7gkglopz9cjsysn2u6sbhuvc5,1,24.3,63.0,2025-05-16T17:03:25.668Z,2025-05-16T17:03:29Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730275205,212,23.7,5730275203,141,32.4,5730275195,56,Back,5730275207,213,4.21,5730275199,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300613,40,1,1,3,31,7gkglopz9cjsysn2u6sbhuvc5,0,13.8,32.1,2025-05-16T17:03:28.364Z,2025-05-16T19:38:54Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730275351,140,43.5,5730275353,141,0.0,5730275359,1,,5730275349,56,Back,5730275355,212,38.8,5730275357,213,5.65,5730275347,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300619,41,5,1,3,35,7gkglopz9cjsysn2u6sbhuvc5,0,43.6,-1.7,2025-05-16T17:03:31.874Z,2025-05-16T19:27:19Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730275369,347,,5730276269,233,48,5730275367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300771,48,5,1,3,35,b2vft81kyjurzbmekvgrqwr64,1,56.4,101.7,2025-05-16T17:03:31.874Z,2025-05-16T19:27:19Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730276165,347,,5730276237,233,41,5730276163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300791,49,1,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,56.4,100.0,2025-05-16T17:03:52.299Z,2025-05-16T17:03:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730276319,141,88.3,5730276313,107,,5730276315,56,Left,5730276323,213,4.63,5730276317,140,55.7,5730276321,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300813,50,1,1,3,57,b2vft81kyjurzbmekvgrqwr64,1,57.7,88.7,2025-05-16T17:03:54.451Z,2025-05-16T17:03:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730276437,141,91.1,5730276433,56,Back,5730276435,140,36.9,5730276441,213,3.07,5730276439,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300839,51,1,1,4,1,b2vft81kyjurzbmekvgrqwr64,1,36.5,91.1,2025-05-16T17:03:57.571Z,2025-05-16T17:03:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730276539,56,Back,5730276543,141,66.6,5730276541,140,19.4,5730276545,212,24.5,5730276547,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300883,52,1,1,4,3,b2vft81kyjurzbmekvgrqwr64,1,19.4,66.6,2025-05-16T17:03:59.723Z,2025-05-16T17:04:04Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730276807,213,4.95,5730276805,212,22.2,5730276801,140,24.4,5730276803,141,34.9,5730276799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300901,53,1,1,4,8,b2vft81kyjurzbmekvgrqwr64,1,24.8,29.5,2025-05-16T17:04:04.579Z,2025-05-16T17:04:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730276891,213,2.84,5730276889,212,19.5,5730276885,140,7.1,5730276887,141,38.0,5730276883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300945,54,1,1,4,10,b2vft81kyjurzbmekvgrqwr64,0,7.1,37.9,2025-05-16T17:04:06.564Z,2025-05-16T17:04:10Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730277105,157,,5730277115,213,6.13,5730277117,1,,5730277107,56,Center,5730277109,140,62.4,5730277111,141,24.9,5730277113,212,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300987,42,12,1,4,13,7gkglopz9cjsysn2u6sbhuvc5,1,26.7,69.0,2025-05-16T17:04:10.380Z,2025-05-16T17:04:14Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730277307,140,41.5,5730277313,213,0.65,5730277311,212,19.6,5730277305,56,Back,5730277309,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300997,43,83,1,4,17,7gkglopz9cjsysn2u6sbhuvc5,0,32.0,87.8,2025-05-16T17:04:13.604Z,2025-05-16T17:04:18Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730277509,399,9xub4z9b3bog8wqhn5yfihecp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301023,55,1,1,4,20,b2vft81kyjurzbmekvgrqwr64,1,89.8,9.1,2025-05-16T17:04:17.196Z,2025-05-16T17:04:40Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,1.0,,5730277481,140,91.6,5730277477,155,,5730278575,210,15,5730277483,141,38.5,5730278577,154,,5730277475,2,,5730277487,213,1.48,5730277485,212,20.1,5730277479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301085,56,15,1,4,25,b2vft81kyjurzbmekvgrqwr64,1,91.6,39.1,2025-05-16T17:04:22.372Z,2025-05-16T17:04:41Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730278597,103,19,5730278609,230,98.9,5730278601,139,,5730278585,78,,5730277789,17,,5730278589,154,,5730278605,146,95.1,5730278611,231,50.4,5730278607,147,43.0,5730278395,20,5730277791,56,Center,5730278591,55,55,5730278599,328,5730278595,102,48.3,5730278399,82,5730278587,29,5730277787,22,5730278603,100,,,,,,,,
2815301109,57,43,1,4,27,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-16T17:04:23.595Z,2025-05-16T17:04:28Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730277909,56,Center,5730278011,144,7,5730277913,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301121,58,61,1,4,29,b2vft81kyjurzbmekvgrqwr64,1,90.8,42.8,2025-05-16T17:04:26.009Z,2025-05-16T17:52:15Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730461511,228,,5730277949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301257,44,5,1,4,32,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,65.6,2025-05-16T17:04:28.845Z,2025-05-16T19:27:20Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730278641,346,,5730456723,233,59,5730278639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301205,59,5,1,4,32,b2vft81kyjurzbmekvgrqwr64,0,101.2,34.4,2025-05-16T17:04:28.845Z,2025-05-16T19:27:20Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730278367,56,Center,5730456753,233,44,5730278371,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301281,45,1,1,4,44,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,59.6,2025-05-16T17:04:41.188Z,2025-05-16T17:04:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730278767,213,4.51,5730278765,212,7.8,5730278759,56,Back,5730278761,140,3.8,5730278763,141,48.4,5730278757,124,,5730278771,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301317,46,1,1,4,47,7gkglopz9cjsysn2u6sbhuvc5,0,8.4,48.7,2025-05-16T17:04:44.220Z,2025-05-16T17:04:49Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730278959,157,,5730278971,1,,5730278969,213,6.02,5730278961,56,Center,5730278967,212,54.7,5730278963,140,58.6,5730278965,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301329,60,61,1,4,53,b2vft81kyjurzbmekvgrqwr64,1,33.7,74.4,2025-05-16T17:04:49.869Z,2025-05-16T17:04:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730279029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301363,61,1,1,4,54,b2vft81kyjurzbmekvgrqwr64,1,29.8,49.7,2025-05-16T17:04:51.476Z,2025-05-16T17:04:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730279223,141,39.4,5730279217,3,,5730279221,140,26.4,5730279219,56,Back,5730279227,213,4.24,5730279225,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301365,62,1,1,4,57,b2vft81kyjurzbmekvgrqwr64,0,26.4,39.4,2025-05-16T17:04:54.045Z,2025-05-16T17:04:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730279235,56,Back,5730279237,140,29.4,5730279239,141,40.4,5730279243,213,0.21,5730279241,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301431,48,8,1,5,0,7gkglopz9cjsysn2u6sbhuvc5,1,71.1,63.4,2025-05-16T17:04:57.130Z,2025-05-16T17:52:36Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730462605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301437,49,1,1,5,0,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,60.5,2025-05-16T17:04:57.324Z,2025-05-16T17:53:12Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730464265,213,0.61,5730464259,140,69.2,5730464257,56,Center,5730464263,212,11.8,5730464261,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301427,47,1,1,5,1,7gkglopz9cjsysn2u6sbhuvc5,1,72.7,71.7,2025-05-16T17:04:57.700Z,2025-05-16T17:05:18Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,1.0,,5730279579,213,5.16,5730279573,140,75.1,5730279571,56,Center,5730280525,210,13,5730279577,212,5.8,5730279575,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301455,50,13,1,5,4,7gkglopz9cjsysn2u6sbhuvc5,1,90.3,70.7,2025-05-16T17:05:00.636Z,2025-05-16T19:54:39Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730279895,72,,5730279723,64,,5730280567,55,47,5730280013,231,54.0,5730279725,56,Center,5730280007,103,72.2,5730279719,22,,5730280565,29,,5730280011,230,99.5,5730280003,74,5730280005,102,53.3,5730280571,215,,,,,,,,,,,,,,,,,,,,,,
2815301481,51,5,1,5,5,7gkglopz9cjsysn2u6sbhuvc5,0,100.7,58.9,2025-05-16T17:05:02.245Z,2025-05-16T19:27:21Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730281201,233,63,5730279871,56,Center,5730279873,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301703,63,5,1,5,5,b2vft81kyjurzbmekvgrqwr64,1,-0.7,41.1,2025-05-16T17:05:02.245Z,2025-05-16T19:27:21Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730281097,56,Back,5730281149,233,51,5730281099,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301765,64,1,1,5,30,b2vft81kyjurzbmekvgrqwr64,1,5.5,57.2,2025-05-16T17:05:26.940Z,2025-05-16T17:05:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730281451,141,47.8,5730281459,213,4.42,5730281449,140,3.7,5730281447,56,Back,5730281455,212,6.7,5730281445,124,,5730281463,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301795,65,1,1,5,33,b2vft81kyjurzbmekvgrqwr64,0,8.7,48.4,2025-05-16T17:05:30.453Z,2025-05-16T17:05:32Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730281583,1,,5730281577,141,49.1,5730281581,213,0.01,5730281575,140,48.2,5730281571,155,,5730281573,56,Back,5730281579,212,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301839,52,1,1,5,35,7gkglopz9cjsysn2u6sbhuvc5,1,45.7,45.1,2025-05-16T17:05:32.349Z,2025-05-16T17:05:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730281811,140,15.7,5730281813,141,33.3,5730281809,56,Back,5730281819,1,,5730281817,213,3.39,5730281807,3,,5730281815,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301917,54,1,1,5,43,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,38.2,2025-05-16T17:05:40.493Z,2025-05-16T17:05:46Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730282293,56,Back,5730282297,141,66.3,5730282295,140,16.7,5730282299,212,20.2,5730282301,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301955,55,1,1,5,49,7gkglopz9cjsysn2u6sbhuvc5,1,21.5,67.2,2025-05-16T17:05:45.509Z,2025-05-16T17:05:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730282493,141,41.9,5730282497,213,4.73,5730282491,140,21.8,5730282489,56,Back,5730282495,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301999,56,1,1,5,52,7gkglopz9cjsysn2u6sbhuvc5,1,21.8,42.2,2025-05-16T17:05:48.605Z,2025-05-16T19:38:06Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730282711,212,16.6,5730282707,140,27.8,5730282713,213,1.18,5730282705,56,Back,5730282709,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302013,57,4,1,5,54,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,75.0,2025-05-16T17:05:51.131Z,2025-05-16T19:28:47Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730282781,265,,5730282773,56,Back,5730282777,152,,5730282783,285,,5730282771,13,,5730282833,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302007,66,4,1,5,54,b2vft81kyjurzbmekvgrqwr64,0,73.4,25.0,2025-05-16T17:05:51.132Z,2025-05-16T19:28:47Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730282807,152,,5730282805,56,Center,5730282809,265,,5730282811,286,,5730282803,13,,5730800259,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302153,58,1,1,6,7,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,70.8,2025-05-16T17:06:04.005Z,2025-05-16T19:51:30Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5730283519,140,33.6,5730285751,189,,5730283525,213,5.54,5730283513,5,,5730283515,152,,5730283521,141,60.8,5730283517,56,Back,5730283523,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326069,344,61,1,6,8,7gkglopz9cjsysn2u6sbhuvc5,1,32.6,65.2,2025-05-16T17:06:05.256Z,2025-05-16T19:51:43Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730900421,189,,5730615465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320415,281,61,1,6,8,7gkglopz9cjsysn2u6sbhuvc5,1,32.9,62.2,2025-05-16T17:06:05.448Z,2025-05-16T19:52:18Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5730958175,189,,5730385375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
